# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.002 (actual 0.002180), build 80e65a4de9bd6741261332b6f92de3a84bb4c642, leg h1.0_e0.6944, q_foot=71.9448 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-14.1071032,-10.58279,3.78579351,2.83442004,5.36526449,6.46059935e-07,0.855053698
2,-14.1071032,-8.07333975,3.78579351,2.18448042,4.1349959,3.34027553e-06,0.855053698
3,-14.1071032,-6.13931275,3.78579351,1.68357359,3.18683099,6.41946074e-06,0.855053698
4,-14.1071032,-4.64876298,3.78579351,1.29752595,2.45608266,8.967797e-06,0.855053698
5,-14.1071032,-3.5,3.78579351,1,1.89289675,1.10017833e-05,0.855053698
6,-14.1071032,-2.5,3.78579351,1,1.89289675,1.29605354e-05,0.855053698
7,-14.1071032,-1.5,3.78579351,1,1.89289675,1.53273142e-05,0.855053698
8,-14.1071032,-0.5,3.78579351,1,1.89289675,1.86571752e-05,0.855053698
9,-10.6979683,-10.58279,3.03247644,2.83442004,4.29765599,2.56132592e-06,0.855053698
10,-10.6979683,-8.07333975,3.03247644,2.18448042,3.31219271,5.82919991e-06,0.855053698
11,-10.6979683,-6.13931275,3.03247644,1.68357359,2.55269862,9.48659644e-06,0.855053698
12,-10.6979683,-4.64876298,3.03247644,1.29752595,1.96735844,1.23060314e-05,0.855053698
13,-10.6979683,-3.5,3.03247644,1,1.51623822,1.39798289e-05,0.855053698
14,-10.6979683,-2.5,3.03247644,1,1.51623822,1.49355047e-05,0.855053698
15,-10.6979683,-1.5,3.03247644,1,1.51623822,1.59114135e-05,0.855053698
16,-10.6979683,-0.5,3.03247644,1,1.51623822,1.85114338e-05,0.855053698
17,-7.96720087,-10.58279,2.42905835,2.83442004,3.44248583,4.69710273e-06,0.855053698
18,-7.96720087,-8.07333975,2.42905835,2.18448042,2.65311521,1.07037512e-05,0.855053698
19,-7.96720087,-6.13931275,2.42905835,1.68357359,2.04474925,1.63260539e-05,0.855053698
20,-7.96720087,-4.64876298,2.42905835,1.29752595,1.57588312,1.97622379e-05,0.855053698
21,-7.96720087,-3.5,2.42905835,1,1.21452918,2.06975779e-05,0.855053698
22,-7.96720087,-2.5,2.42905835,1,1.21452918,2.03098388e-05,0.855053698
23,-7.96720087,-1.5,2.42905835,1,1.21452918,1.79473263e-05,0.855053698
24,-7.96720087,-0.5,2.42905835,1,1.21452918,1.29470034e-05,0.855053698
