# ADR90 WP-A2 END-OF-RUN plastic field, build 80e65a4de9bd6741261332b6f92de3a84bb4c642, leg h1.0_e0.6944, s/B=0.047800, mode WALL
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-14.1071032,-10.58279,3.78579351,2.83442004,5.36526449,0.000276517874,0.855053698
2,-14.1071032,-8.07333975,3.78579351,2.18448042,4.1349959,0.000723294967,0.855053698
3,-14.1071032,-6.13931275,3.78579351,1.68357359,3.18683099,0.00103522975,0.855053698
4,-14.1071032,-4.64876298,3.78579351,1.29752595,2.45608266,0.00119163742,0.855053698
5,-14.1071032,-3.5,3.78579351,1,1.89289675,0.00126605323,0.855053698
6,-14.1071032,-2.5,3.78579351,1,1.89289675,0.00130865174,0.855053698
7,-14.1071032,-1.5,3.78579351,1,1.89289675,0.00135899155,0.855053698
8,-14.1071032,-0.5,3.78579351,1,1.89289675,0.0014277055,0.855053698
9,-10.6979683,-10.58279,3.03247644,2.83442004,4.29765599,0.000659765853,0.855053698
10,-10.6979683,-8.07333975,3.03247644,2.18448042,3.31219271,0.0010194767,0.855053698
11,-10.6979683,-6.13931275,3.03247644,1.68357359,2.55269862,0.00126039447,0.855053698
12,-10.6979683,-4.64876298,3.03247644,1.29752595,1.96735844,0.00138772486,0.855053698
13,-10.6979683,-3.5,3.03247644,1,1.51623822,0.00140227557,0.855053698
14,-10.6979683,-2.5,3.03247644,1,1.51623822,0.00134467385,0.855053698
15,-10.6979683,-1.5,3.03247644,1,1.51623822,0.00120673651,0.855053698
16,-10.6979683,-0.5,3.03247644,1,1.51623822,0.00109277828,0.855053698
17,-7.96720087,-10.58279,2.42905835,2.83442004,3.44248583,0.00106955161,0.855053698
18,-7.96720087,-8.07333975,2.42905835,2.18448042,2.65311521,0.0014015914,0.855053698
19,-7.96720087,-6.13931275,2.42905835,1.68357359,2.04474925,0.00171303729,0.855053698
20,-7.96720087,-4.64876298,2.42905835,1.29752595,1.57588312,0.00180107913,0.855053698
21,-7.96720087,-3.5,2.42905835,1,1.21452918,0.00169431842,0.855053698
22,-7.96720087,-2.5,2.42905835,1,1.21452918,0.0014391804,0.855053698
23,-7.96720087,-1.5,2.42905835,1,1.21452918,0.001095895,0.855053698
24,-7.96720087,-0.5,2.42905835,1,1.21452918,0.000564238956,0.855053698
25,-5.77981591,-10.58279,1.94571157,2.83442004,2.75748193,0.00126443098,0.855053698
26,-5.77981591,-8.07333975,1.94571157,2.18448042,2.12518442,0.00161631859,0.855053698
27,-5.77981591,-6.13931275,1.94571157,1.68357359,1.63787431,0.00219197373,0.855053698
28,-5.77981591,-4.64876298,1.94571157,1.29752595,1.26230563,0.00244405261,0.855053698
29,-5.77981591,-3.5,1.94571157,1,0.972855784,0.00234337473,0.855053698
30,-5.77981591,-2.5,1.94571157,1,0.972855784,0.00179361868,0.855053698
31,-5.77981591,-1.5,1.94571157,1,0.972855784,0.000922864507,0.855053698
32,-5.77981591,-0.5,1.94571157,1,0.972855784,0.00039286078,0.855053698
33,-4.0276883,-10.58279,1.55854366,2.83442004,2.2087837,0.00151873971,0.855053698
34,-4.0276883,-8.07333975,1.55854366,2.18448042,1.70230406,0.00235481474,0.855053698
35,-4.0276883,-6.13931275,1.55854366,1.68357359,1.31196148,0.00313866536,0.855053698
36,-4.0276883,-4.64876298,1.55854366,1.29752595,1.01112542,0.00369719941,0.855053698
37,-4.0276883,-3.5,1.55854366,1,0.779271832,0.00364870554,0.855053698
38,-4.0276883,-2.5,1.55854366,1,0.779271832,0.00328816032,0.855053698
39,-4.0276883,-1.5,1.55854366,1,0.779271832,0.00179354908,0.855053698
40,-4.0276883,-0.5,1.55854366,1,0.779271832,0.00172543167,0.855053698
41,-2.62420823,-10.58279,1.24841646,2.83442004,1.76926832,0.00156493543,0.855053698
42,-2.62420823,-8.07333975,1.24841646,2.18448042,1.36357066,0.00343060248,0.855053698
43,-2.62420823,-6.13931275,1.24841646,1.68357359,1.05090049,0.00547435636,0.855053698
44,-2.62420823,-4.64876298,1.24841646,1.29752595,0.809926378,0.00726886262,0.855053698
45,-2.62420823,-3.5,1.24841646,1,0.624208231,0.00779544391,0.855053698
46,-2.62420823,-2.5,1.24841646,1,0.624208231,0.00806427905,0.855053698
