# build: cc4aa6db01c7ae86155b425182021722ab55db50
# pyd: C:\Users\nmb\Documents\Github\OpenSees\.claude\worktrees\wp-106-sanisand-pre\dist\bin\opensees.pyd
# python: 3.12.10
# p0: 0.1
# e_init: 0.6944
# scheme: 1
# tan_type: 2
# tol: 1e-10
# nstep: 40
# ez_max: 0.016
# pRe: 0.0
# Pmin: 0.0101
# Presidual: 0.0
# honorTolR: 0
# max_substeps: 20000
# consts: {'G0': 264.32, 'nu': 0.3129, 'e_init': 0.6944, 'Mc': 1.3309, 'c': 0.71, 'lambda_c': 0.027, 'e0': 0.83, 'ksi': 0.45, 'P_atm': 101.0, 'm': 0.005, 'h0': 1.3, 'ch': 0.968, 'nb': 3.5, 'A0': 0.05, 'nd': 5.75, 'z_max': 12.5, 'cz': 1100.0, 'rho': 2.0}
step,pseudo_time,eps0,eps1,eps2,eps3,eps4,eps5,sig0,sig1,sig2,sig3,sig4,sig5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,psi,yieldDistance,substeps_me,substeps_capHit
10,0.004000000000000001,0.0009874274716469486,0.0009874274716469417,-0.003999999999999998,5.265156800132731e-18,3.903127820947816e-18,1.3823577699190182e-18,-0.09999999048007596,-0.09999999048101224,-501.3296688238072,2.3540731974074586e-13,-1.2414252991056375e-13,6.452133276389635e-14,-0.0013704859589347017,-0.001370485958934695,0.004380681276015966,-6.16806737709699e-18,8.157112850650873e-18,-1.8577168778172894e-18,-5.0251951765831775,-5.02519517658318,10.05039035316712,2.134837768575933e-14,1.0172497431092479e-13,-4.493529629145888e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6909685942159172,5.461134482351723e-06,-0.10515884236155326,1647.8688485409898,1.0,0.0
11,0.004400000000000001,0.0011106832700103245,0.0011106832700103163,-0.004399999999999999,5.807257886375483e-18,4.0115480381963664e-18,1.5720931501039814e-18,-0.09999999788506436,-0.09999999788627809,-612.3143261257546,2.9296295683651643e-13,-1.2225961673915966e-13,8.482202077497698e-14,-0.001496480740256507,-0.001496480740256499,0.004783349161394695,-6.7163867093799495e-18,8.139174769430903e-18,-2.0511168687964247e-18,-5.025305459350147,-5.025305459350149,10.050610918701059,2.13488589823385e-14,1.017272508910695e-13,-4.493629358144226e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.690708523465411,4.42539282057903e-06,-0.10223049695368414,2012.5304961270429,1.0,0.0
12,0.004800000000000001,0.001234268533795689,0.00123426853379568,-0.0048,6.315477654728063e-18,4.228388472693467e-18,1.599198204416119e-18,-0.09999999997605735,-0.09999999997747736,-734.8248032307937,3.525139915180919e-13,-1.0579605577865857e-13,8.831877877636868e-14,-0.0016223306858927473,-0.0016223306858927384,0.0051855541650367935,-7.229750453312266e-18,7.997249522651678e-18,-2.081260908926346e-18,-5.025388295355561,-5.0253882953555635,10.050776590711887,2.134922043292534e-14,1.0172896083700415e-13,-4.493704277074003e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6904495692073268,3.6575117792543854e-06,-0.09932038945212496,2415.0623264269725,1.0,0.0
13,0.0052000000000000015,0.0013581048710071834,0.0013581048710071724,-0.005199999999999999,6.8914600588609876e-18,4.336808689942018e-18,1.8431436932253575e-18,-0.09999999986169622,-0.09999999986361388,-868.9113348879316,4.262561151715241e-13,-1.0002772282869083e-13,1.196425037547729e-13,-0.0017480702894036209,-0.00174807028940361,0.005587406525249975,-7.810058577426417e-18,7.951856058134795e-18,-2.327760618751821e-18,-5.025452054074119,-5.025452054074122,10.050904108149004,2.134949859511602e-14,1.0173027690821083e-13,-4.493761940844816e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6901914657868692,3.0726185264283824e-06,-0.09642763822980527,2855.6294221318813,1.0,0.0
14,0.005600000000000002,0.0014821368863545616,0.0014821368863545505,-0.005599999999999999,7.37257477290143e-18,4.336808689942018e-18,1.8431436932253575e-18,-0.09999999891879047,-0.09999999892070824,-1014.6164579818002,4.9324570934352e-13,-1.0745071214252964e-13,1.1994338290143325e-13,-0.0018737239200638258,-0.001873723920063815,0.005988984124032104,-8.294859733967248e-18,8.005575950736318e-18,-2.3299380697437682e-18,-5.02550214992035,-5.025502149920353,10.051004299841466,2.1349717107496753e-14,1.0173131083216884e-13,-4.49380724365528e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6899340254804783,2.6169693779418937e-06,-0.09355141023274316,3334.371564230548,1.0,0.0
15,0.006000000000000002,0.0016063243316105018,0.001606324331610488,-0.006,7.83336069620777e-18,4.336808689942018e-18,2.1141942363467336e-18,-0.0999999994227323,-0.09999999942543178,-1171.9766362415266,5.625214569759685e-13,-1.1436577719810591e-13,1.60695220100522e-13,-0.001999309279960779,-0.0019993092799607654,0.006390343535657491,-8.758820736198515e-18,8.051888269597195e-18,-2.602865665270699e-18,-5.025542209278528,-5.02554220927853,10.05108441855782,2.1349891787511637e-14,1.0173213748883797e-13,-4.493843469063605e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6896771118949616,2.2551834753461226e-06,-0.09069092438282045,3851.4085736302595,1.0,0.0
16,0.006400000000000002,0.001730637264591952,0.0017306372645919368,-0.0063999999999999994,8.497434526855141e-18,4.553649124439119e-18,2.168404344971009e-18,-0.0999999994276678,-0.09999999943085777,-1341.0234608428507,6.695315021312007e-13,-8.604320728139209e-14,1.6965595243856037e-13,-0.0021248395356670696,-0.0021248395356670544,0.00679152683928899,-9.42566132195383e-18,7.87539419293402e-18,-2.658705095974854e-18,-5.025574733770929,-5.025574733770932,10.051149467542624,2.1350033589632073e-14,1.0173280857937037e-13,-4.493872868743285e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6894206235622492,1.9631986233746256e-06,-0.08784545169946023,4406.844257887413,1.0,0.0
17,0.006800000000000002,0.0018550529530321723,0.0018550529530321571,-0.006799999999999999,8.985325504473618e-18,4.7704895589362195e-18,2.168404344971009e-18,-0.0999999999932531,-0.09999999999644324,-1521.7845557826424,7.536980226342454e-13,-5.4910175992633904e-14,1.6990390186648538e-13,-0.00225032468132869,-0.0022503246813286746,0.007192565975314034,-9.915984936831588e-18,7.694024446954631e-18,-2.660149559391904e-18,-5.025601493573994,-5.025601493573997,10.051202987148754,2.135015024381392e-14,1.0173336067739244e-13,-4.493897074878328e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6891644834472355,1.7241881704560974e-06,-0.08501431354117861,5000.769387235864,1.0,0.0
18,0.007200000000000002,0.001979553830174839,0.001979553830174821,-0.007199999999999999,9.540979117872439e-18,4.7704895589362195e-18,2.2768245622195593e-18,-0.09999999992684805,-0.0999999999309906,-1714.2842738083357,8.556968222912609e-13,-6.06540964124034e-14,1.8996441356285446e-13,-0.0023757724386017386,-0.0023757724386017204,0.007593485621440528,-1.0473791918327e-17,7.725436570647021e-18,-2.7698556884270746e-18,-5.025623769364192,-5.025623769364195,10.05124753872915,2.1350247328058784e-14,1.0173382020328673e-13,-4.4939172331808015e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6889086320196964,1.5261011708609369e-06,-0.08219687884260118,5633.263981921987,1.0,0.0
19,0.007600000000000003,0.002104126108589034,0.0021041261085890145,-0.007600000000000001,1.0110185258427329e-17,4.7704895589362195e-18,2.439454888092385e-18,-0.10000000004187543,-0.10000000004668605,-1918.5442393453407,9.665390138457464e-13,-6.608804618913548e-14,2.2174924989383617e-13,-0.0025011888667425533,-0.0025011888667425333,0.007994305142504526,-1.1044918479827198e-17,7.753435593472407e-18,-2.9336305473230825e-18,-5.025642505898013,-5.025642505898015,10.051285011796791,2.1350328973064886e-14,1.0173420665341027e-13,-4.49393418483434e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6886530225567865,1.3601235432778597e-06,-0.07939256090027758,6304.3990966198735,1.0,0.0
20,0.008000000000000002,0.0022287588169913114,0.0022287588169912914,-0.007999999999999998,1.066583887182615e-17,4.7704895589362195e-18,2.222614453595284e-18,-0.10000000005175819,-0.10000000005675372,-2134.5837785396134,1.0809751950833537e-12,-7.124362310840665e-14,1.774421369703681e-13,-0.0026265787864721006,-0.0026265787864720802,0.008395039945091793,-1.1602295192452882e-17,7.778546519788496e-18,-2.7178268331468723e-18,-5.025658412263503,-5.025658412263506,10.051316824527772,2.135039827311681e-14,1.0173453467588526e-13,-4.49394858632886e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6883976178790201,1.2196895408180355e-06,-0.07660081402517027,7014.23823372915,1.0,0.0
21,0.008400000000000001,0.0023534431172611155,0.0023534431172610943,-0.008399999999999998,1.1424780392566003e-17,4.553649124439119e-18,2.710505431213761e-18,-0.1000000000566858,-0.10000000006224993,-2362.4202638694646,1.245670380002015e-12,-1.23105849552414e-13,2.8330309577151525e-13,-0.002751946080490763,-0.002751946080490741,0.008795702437960653,-1.2362792993309848e-17,8.018025950700168e-18,-3.2066512417332115e-18,-5.025672028927632,-5.025672028927635,10.05134405785603,2.1350457592963163e-14,1.0173481542696755e-13,-4.493960912516355e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6881423880357744,1.0998271873019227e-06,-0.07382113025338555,7762.838475898839,1.0,0.0
22,0.0088,0.002478171810779072,0.002478171810779048,-0.008799999999999995,1.1844908734404136e-17,4.7704895589362195e-18,2.7647155398380363e-18,-0.10000000007511844,-0.10000000008187646,-2602.0693936099005,1.3417080022512805e-12,-7.83787446384919e-14,2.9584418819458395e-13,-0.0028772939106642614,-0.002877293910664237,0.009196302726147016,-1.2784332656470474e-17,7.821704464411924e-18,-3.261698084333764e-18,-5.025683773572958,-5.02568377357296,10.05136754714668,2.1350508749432942e-14,1.0173505754153793e-13,-4.4939715325727875e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6878873086323681,9.967161493571571e-07,-0.07105303621515702,8550.251404415352,1.0,0.0
23,0.0092,0.002602938975678369,0.002602938975678343,-0.009199999999999995,1.2414114874959026e-17,5.204170427930421e-18,2.7647155398380363e-18,-0.10000000009524829,-0.1000000001030438,-2853.5454207227767,1.478113024157941e-12,2.0844377805778088e-14,2.96027399391398e-13,-0.003002624877593814,-0.0030026248775937877,0.009596849120936302,-1.3354822924421807e-17,7.406721020848285e-18,-3.262464333283408e-18,-5.025693973049329,-5.025693973049331,10.051387946099423,2.1350553163050522e-14,1.0173526778523952e-13,-4.493980759007259e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6876323596007788,9.073821040288096e-07,-0.06829609021378069,9376.523851376889,1.0,0.0
24,0.0096,0.0027277396962300934,0.0027277396962300665,-0.009599999999999994,1.282069068964109e-17,4.9873299934333204e-18,2.927345865710862e-18,-0.10000000009896207,-0.10000000010719823,-3116.8613420819825,1.5802085281147903e-12,-3.77309436638914e-14,3.369238409408613e-13,-0.003127941139642595,-0.003127941139642568,0.009997348520261273,-1.3762572024128734e-17,7.640659183339713e-18,-3.4257965719886352e-18,-5.02570288604304,-5.025702886043042,10.051405772086845,2.135059196422583e-14,1.0173545148576498e-13,-4.4939888223177196e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6873775242825845,8.294817018013328e-07,-0.06554987953417757,10241.698521509648,1.0,0.0
25,0.009999999999999998,0.0028525698581898453,0.002852569858189818,-0.009999999999999995,1.349831704744453e-17,4.9873299934333204e-18,3.144186300207963e-18,-0.10000000011019114,-0.10000000011865481,-3392.0290562315604,1.7578148726096039e-12,-4.183560322215519e-14,3.93835517315642e-13,-0.0032532445029390088,-0.003253244502938981,0.010397806696344434,-1.4441275086177768e-17,7.656344687248858e-18,-3.6432782679932246e-18,-5.025710719418977,-5.02571071941898,10.05142143883872,2.1350626058082806e-14,1.017356129050754e-13,-4.49399590560683e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6871227887354338,7.61148655782972e-07,-0.06281401798283581,11145.81451057144,1.0,0.0
26,0.010399999999999998,0.0029774259920883686,0.0029774259920883383,-0.010399999999999994,1.3986208025063007e-17,5.204170427930421e-18,3.0357660829594124e-18,-0.10000000011596649,-0.10000000012607871,-3679.0594959347964,1.8912755909193755e-12,1.3415846640511495e-14,3.6439949016700493e-13,-0.003378536490286821,-0.00337853649028679,0.010798228515928375,-1.493015802396666e-17,7.453951867338654e-18,-3.5354504995568424e-18,-5.025717640174283,-5.025717640174285,10.051435280349331,2.1350656174860657e-14,1.0173575549890914e-13,-4.494002164607356e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.686868141201989,7.008818989037714e-07,-0.060088143650598114,12088.907740910188,1.0,0.0
27,0.010799999999999997,0.0031023051518727883,0.0031023051518727545,-0.010799999999999994,1.4609624274242172e-17,5.421010862427522e-18,3.5236570605778894e-18,-0.10000000014075408,-0.10000000015282756,-3977.9627403276672,2.068777212604056e-12,7.126856018747005e-14,5.032649008665519e-13,-0.0035038183945240975,-0.0035038183945240633,0.011198618110806266,-1.5554490782588216e-17,7.250464463112687e-18,-4.023886740963002e-18,-5.025723784298838,-5.02572378429884,10.05144756859844,2.1350682906650153e-14,1.0173588207654537e-13,-4.494007719165117e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6866135716986664,6.474631374600761e-07,-0.05737191688448395,13071.011329998724,1.0,0.0
28,0.011199999999999996,0.003227204819929679,0.0032272048199296446,-0.011199999999999991,1.5151725360484924e-17,5.421010862427522e-18,3.3610267347050637e-18,-0.10000000015117366,-0.10000000016350302,-4288.748110448282,2.2292892458056685e-12,6.761022496869373e-14,4.553356122289293e-13,-0.0036290913202778633,-0.0036290913202778287,0.011598979011265748,-1.6097441399165118e-17,7.262839207379895e-18,-3.861760348948499e-18,-5.025729263423843,-5.0257292634238455,10.051458526848451,2.135070674106296e-14,1.0173599493874468e-13,-4.4940126708704805e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6863590716937776,5.998953355661254e-07,-0.05466501845215954,14092.155904339195,1.0,0.0
29,0.011599999999999996,0.0033521234915194547,0.0033521234915194187,-0.01159999999999999,1.588356182691264e-17,5.421010862427522e-18,3.144186300207963e-18,-0.1000208834716532,-0.10002088348504848,-4611.423513566775,2.4541753706824315e-12,6.409090704970687e-14,3.889198455886343e-13,-0.0037543559128352085,-0.003754355912835172,0.01199931332026631,-1.683006561978009e-17,7.274304287979719e-18,-3.6453939577447e-18,-5.025734156237838,-5.02573415623784,10.051468312476441,2.1350728022132086e-14,1.0173609570796156e-13,-4.494017097665634e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.686104636088061,5.558079913267873e-07,-0.05196715188847689,15152.367582258035,1.0,0.0
30,0.011999999999999995,0.0034770572926014253,0.0034770572926013884,-0.01199999999999999,1.6479873021779667e-17,6.071532165918825e-18,3.577867169202165e-18,-0.10000000017760075,-0.10000000019153615,-4945.999231686067,2.64421476593889e-12,2.677287690817859e-13,5.271006406941345e-13,-0.0038796139149803745,-0.0038796139149803372,0.012399626486995764,-1.742711564734584e-17,6.634531724108905e-18,-4.079518931755806e-18,-5.025738580498533,-5.025738580498536,10.051477160997832,2.1350747263043293e-14,1.0173618681776682e-13,-4.4940211001920034e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6858502517531677,5.207668568094374e-07,-0.04927802178580687,16251.679736231352,1.0,0.0
31,0.012399999999999994,0.0036020052980823506,0.0036020052980823116,-0.012399999999999991,1.6940658945086007e-17,5.637851296924623e-18,3.7947076036992655e-18,-0.09995500926327625,-0.09995500927864706,-5292.482080192168,2.7963370094302217e-12,1.21449695603585e-13,5.98715975166621e-13,-0.004004865718692505,-0.004004865718692466,0.012799919801715796,-1.7888593567164167e-17,7.078283807909318e-18,-4.296771154842694e-18,-5.02574258531847,-5.025742585318473,10.051485170637706,2.1350764675924426e-14,1.0173626927875127e-13,-4.494024719906473e-15,0.0,0.0,0.0,0.0,0.0,0.0,-1.387778780781445e-16,1.387778780781445e-16,0.0,-1.8896687674025626e-17,-7.018769707495234e-17,-9.448343837012819e-18,0.6855959155541415,4.878595789441782e-07,-0.04659736521144042,17390.114875695122,1.0,0.0
