# build: cc4aa6db01c7ae86155b425182021722ab55db50
# pyd: C:\Users\nmb\Documents\Github\OpenSees\.claude\worktrees\wp-106-sanisand-pre\dist\bin\opensees.pyd
# python: 3.12.10
# p0: 20.0
# e_init: 0.6944
# scheme: 1
# tan_type: 2
# tol: 1e-10
# nstep: 90
# ez_max: 0.036
# pRe: 1.0
# Pmin: 0.0101
# Presidual: 0.0
# honorTolR: 0
# max_substeps: 0
# consts: {'G0': 264.32, 'nu': 0.3129, 'e_init': 0.6944, 'Mc': 1.3309, 'c': 0.71, 'lambda_c': 0.027, 'e0': 0.83, 'ksi': 0.45, 'P_atm': 101.0, 'm': 0.005, 'h0': 1.3, 'ch': 0.968, 'nb': 3.5, 'A0': 0.05, 'nd': 5.75, 'z_max': 12.5, 'cz': 1100.0, 'rho': 2.0}
step,pseudo_time,eps0,eps1,eps2,eps3,eps4,eps5,sig0,sig1,sig2,sig3,sig4,sig5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,psi,yieldDistance,substeps_me,substeps_capHit
10,0.004000000000000001,0.0018823981600125008,0.001883950793784895,-0.003999908410104357,2.0087360427942984e-07,4.1120482775118886e-08,2.5648204811644934e-08,-19.999785253473696,-19.999864418700987,-85.88918577213977,-0.00017324665755980712,0.00010247122581960904,6.401662762934658e-05,-0.0001638708430827687,-0.00016386418423095433,0.0006873782067624314,4.556313715861769e-09,-1.826509423284292e-09,-1.1434938220847762e-09,-0.5216919257727756,-0.5217614188639536,1.0434533446367296,-4.568133735032029e-06,-2.4733826619353963e-06,-1.5443635959003771e-06,0.7162533584675655,0.7164985352813086,-1.4327518937488826,1.7905562130760416e-05,7.538747041590979e-06,4.699313137357461e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6940042568572335,9.473531644342742e-07,-0.11781093059813619,6.055017598427526e-12,436.0,0.0
11,0.004400000000000001,0.0020892710115614204,0.0020904266377148504,-0.004399927857913706,1.5828562042196107e-07,3.402720554184901e-08,1.9165883225613764e-08,-19.99978114639626,-19.999942592022563,-87.5614740880079,-0.00012061178330882557,7.898908460210032e-05,4.301118263957891e-05,-0.00016761595794424644,-0.00016760852596203093,0.0006993464346566977,3.5671687449668308e-09,-1.3852194568565608e-09,-7.487473622763059e-10,-0.527951024270852,-0.5279973338703146,1.0559483581411664,-3.26234744208332e-06,-1.8856849906983435e-06,-1.0374411927125768e-06,0.80129827780439,0.8014736210023703,-1.6027718988067852,1.4321031447601536e-05,5.722482736995539e-06,3.080425897103206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6940268419344847,4.818445786259186e-07,-0.11768003120139903,2.0122792321330962e-14,434.0,0.0
12,0.004800000000000001,0.002295802653778334,0.0022977477068769256,-0.004799887614001423,2.468156207817261e-07,4.4459512388360205e-08,3.056865158034385e-08,-19.99965992416348,-19.9998942628819,-89.17364308170743,-0.00022894763807573202,0.00010974575133563772,7.773487144084673e-05,-0.000171192050629673,-0.00017118389323144152,0.0007107880592119285,5.595032107572843e-09,-1.9589095363640203e-09,-1.3964538265740757e-09,-0.5338040562907004,-0.5338880985721575,1.0676921548628575,-5.403096683164193e-06,-2.5074085401134757e-06,-1.7593155485756564e-06,0.8863244920271189,0.8866439923389007,-1.7729684843660487,2.2813131954875175e-05,8.130525830376456e-06,5.7726273034553345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6940503821579302,2.746886649128693e-08,-0.11755282298701875,7.088574172087192e-11,433.0,0.0
13,0.0052000000000000015,0.002503213465382518,0.0025047773242233063,-0.005199903776684881,2.1141717000551887e-07,4.72446705110461e-08,2.7813423609439423e-08,-19.999819784874877,-19.999767966527802,-90.72998307762353,-0.00012968943789983144,0.00011350905038546544,6.531655514764282e-05,-0.00017463232327195077,-0.00017462682107095587,0.0007217872874344216,3.7530360110387076e-09,-2.0287474152253006e-09,-1.1659994147766545e-09,-0.5393446040497819,-0.5394062673061488,1.0787508713559308,-4.264194188171839e-06,-2.5935118752851645e-06,-1.5098194385245736e-06,0.9713996470313684,0.9716473947780802,-1.9430470418094825,1.955695131045361e-05,8.673791270205006e-06,4.9985030552252085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6940748226346932,3.0032530479529803e-07,-0.11742896482387377,-9.381384558082573e-15,430.0,0.0
14,0.005600000000000002,0.002710453994514368,0.0027124398254466235,-0.0055998808348364714,2.609031238832147e-07,4.459242392733983e-08,3.270786916434237e-08,-19.99961195971237,-19.999855717480916,-92.23176779225626,-0.0002126350177658213,0.00010180168535795264,7.8807015117681e-05,-0.00017793563285296073,-0.0001779274040633081,0.0007323393457488136,5.2833252686636575e-09,-1.8127545321127575e-09,-1.4148891808850182e-09,-0.5445490824480053,-0.5446288828320881,1.0891779652800937,-5.333784741781055e-06,-2.319927589089911e-06,-1.7680603932716336e-06,1.056168532630709,1.056495794323382,-2.1126643269541288,2.454979789872906e-05,7.850834616876232e-06,6.1261406818480165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.694100113201995,6.832844197717395e-08,-0.11730836644508658,9.71445146547012e-16,429.0,0.0
15,0.006000000000000002,0.002918365083721016,0.002919950234576796,-0.00599990210408935,2.1464945048349916e-07,4.8790647014978e-08,2.9872675737035136e-08,-19.9997788162147,-19.999763839714262,-93.68251382802994,-0.0001249071638884628,0.0001120813889275739,6.718878343097513e-05,-0.00018110595672229422,-0.00018110010137920365,0.0007424756170189408,3.6738177689266867e-09,-2.001352101289683e-09,-1.201734177007043e-09,-0.5494837480654013,-0.5495410946396927,1.0990248427050948,-3.977807647887926e-06,-2.498368126615029e-06,-1.5190320613520524e-06,1.1406642898419102,1.140913829310975,-2.281578119152934,2.0158675248025784e-05,8.764889302271395e-06,5.293538183519981e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6941262073501548,3.9772146083904335e-07,-0.11719075519865252,3.3029134982598407e-15,426.0,0.0
16,0.006400000000000002,0.0031262999028477912,0.0031278697974858223,-0.006399906986515977,2.0574839717591234e-07,3.768416365393899e-08,2.533548029221488e-08,-19.999740439623945,-19.99979704810398,-95.08349023440094,-0.00013513396436586246,7.467448148168369e-05,5.2042905348221977e-05,-0.00018415287851953328,-0.00018414637000051568,0.0007522122305893165,3.8604463001745925e-09,-1.318714729945568e-09,-9.253375672080421e-10,-0.5541400782229363,-0.5541944835447143,1.1083345617676503,-3.61766848814204e-06,-1.7021817953566433e-06,-1.1737834943084544e-06,1.224636191138439,1.2248831390543513,-2.449519330192846,1.954807742667833e-05,5.737577960643411e-06,4.0198969267151045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6941530627422926,3.9033201132914315e-07,-0.11707604421192319,4.524158825347513e-15,425.0,0.0
17,0.006800000000000002,0.003334465075637931,0.0033359817172981636,-0.006799908798040601,2.0046382676248455e-07,3.93224908283845e-08,2.522063053593624e-08,-19.999724947599304,-19.999815239494765,-96.43696477747125,-0.00012782059444364695,7.933219457242007e-05,5.098111571887243e-05,-0.00018708134050704676,-0.00018707452620739097,0.0007615708553323331,3.727663629897439e-09,-1.4032808859243802e-09,-9.060595512240083e-10,-0.5585485409858926,-0.5585983722305564,1.1171469132164498,-3.3526052996590566e-06,-1.7377258327387627e-06,-1.1213433328930438e-06,1.3080175333947726,1.3082544712781736,-2.6162720046729993,1.9268255331114493e-05,6.04342188444139e-06,3.90714238052099e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6941806395785509,7.169688174542547e-07,-0.11696406484055122,4.3492986989690507e-13,423.0,0.0
18,0.007200000000000002,0.0035423864075946995,0.003544686996279446,-0.007199855550165169,3.172900946814348e-07,6.303824593724937e-08,3.7741137005756556e-08,-19.999716468323335,-19.999578150319856,-97.74399157843867,-0.0001652329579724378,0.00014813309680884179,8.72701056427275e-05,-0.00018989495372063753,-0.00018989020466227146,0.0007705648814221051,4.4036234922080935e-09,-2.646363225985334e-09,-1.5617225010786653e-09,-0.5627063528512192,-0.5627901850814515,1.125496537932672,-5.925370161871321e-06,-3.1326501637420286e-06,-1.85052519643274e-06,1.3906137400339806,1.3910055036840592,-2.7816192437180756,3.1117506058211985e-05,1.2192362559188458e-05,7.1406456628774776e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6942089019313245,1.0736617475949342e-06,-0.11685474775274385,1.661262793994922e-11,421.0,0.0
19,0.007600000000000003,0.0037512442425880047,0.0037529424963147905,-0.007599904766457032,2.1106491259739388e-07,4.03581638861155e-08,3.071909247608735e-08,-19.999712498201166,-19.999816606317314,-99.00863228601088,-0.00015152111896151173,7.189569558087613e-05,6.160644885219283e-05,-0.0001926056288924936,-0.0001925986999692287,0.0007792257306826525,4.157033260064467e-09,-1.2753291544905618e-09,-1.1001938118496279e-09,-0.5666824558286504,-0.5667358707145997,1.1334183265432507,-3.2856969680953693e-06,-1.6410201221924806e-06,-1.357338545985626e-06,1.4725875887188085,1.4728570519262558,-2.9454446406450914,2.0527473832356982e-05,5.894227308109089e-06,5.1274616744932655e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6942378153741121,7.385308909682417e-07,-0.1167477806788767,6.28802565572073e-13,419.0,0.0
20,0.008000000000000002,0.003959587637819091,0.0039619732444552466,-0.007999849016618607,3.3147010541369724e-07,6.529628411122528e-08,4.065199387043913e-08,-19.999722444645982,-19.999539530940105,-100.22946966729886,-0.00015433733277913356,0.00014840447506201085,9.08616675898378e-05,-0.00019520955829530328,-0.00019520519871616996,0.0007875503285369057,4.20745327617682e-09,-2.6451022413340954e-09,-1.6239639144223374e-09,-0.5704279546861003,-0.5705100801161785,1.1409380348022797,-5.866339172677933e-06,-3.076534837287962e-06,-1.9041093268165214e-06,1.5535537113515487,1.5539612475118352,-3.1075149588633986,3.2917678253414766e-05,1.2498119401552333e-05,7.703771948095509e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.694267348585167,1.0457655217538197e-06,-0.11664329731642364,1.3681888955119348e-11,418.0,0.0
21,0.008400000000000001,0.004168740600667277,0.00417063594571745,-0.008399886619236737,2.491573911375753e-07,4.9726985678049535e-08,3.1041886068507076e-08,-19.99970313571968,-19.999749937584056,-101.41102214101714,-0.000142701789820442,9.34050234543679e-05,5.783061609687852e-05,-0.0001977201487628629,-0.0001977137416108358,0.0007955716943991522,4.0000261319025334e-09,-1.6646255051708444e-09,-1.0351184511821825e-09,-0.5740138070475261,-0.5740712138990801,1.1480850209466071,-3.818358654258837e-06,-2.0427290260970577e-06,-1.2649799808595843e-06,1.6337295257098436,1.6340347490400096,-3.2677642747498785,2.451409908414684e-05,8.001460801820614e-06,4.924740936821194e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6942974717325596,8.287162016799899e-07,-0.1165409493078714,1.3956613642562843e-12,416.0,0.0
22,0.0088,0.004377675680038095,0.004379802449018735,-0.008799878346683368,2.672735678194691e-07,5.4981336480375634e-08,3.483019895791266e-08,-19.99957410569197,-19.99983673090642,-102.55264512379217,-0.00019971462316126804,0.00010914073788123211,6.919635336527345e-05,-0.00020013645029928596,-0.00020012812729024756,0.0008032906891507876,5.012228346834467e-09,-1.9439963777109178e-09,-1.2369050273488092e-09,-0.5774080220282158,-0.5774735596129768,1.1548815816411921,-4.100035697031504e-06,-2.275987850940102e-06,-1.4409999173298542e-06,1.712834250212611,1.7131866868232262,-3.4260209370358683,2.6644694514618922e-05,9.269234287186801e-06,5.858395521825095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6943281570712536,1.9398188671212665e-07,-0.11644080830733383,-1.1324274851176597e-14,416.0,0.0
23,0.0092,0.004586629668267245,0.004589243133626878,-0.009199846153171088,3.3799340303005006e-07,7.019538143847662e-08,4.321184359623977e-08,-19.999577443897948,-19.999685347172715,-103.65602145112604,-0.00021892582151471966,0.00015053986029855312,9.162071982443487e-05,-0.00020246126652000222,-0.00020245431157599113,0.0008107219941473256,5.351962564930803e-09,-2.676105756082729e-09,-1.6334614766210191e-09,-0.5806326046422727,-0.5807168486727323,1.1613494533150053,-5.4978626574402e-06,-3.083814307370049e-06,-1.879779229541039e-06,1.7908660841101403,1.7913177746541231,-3.582183858764293,3.4180047287778085e-05,1.331450429642452e-05,8.072820773483297e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6943593795535963,1.1104653608965792e-06,-0.11634275366862756,2.4025920142278778e-11,413.0,0.0
24,0.0096,0.004796177235791136,0.004798447046543027,-0.009599869066245683,2.8580836316174246e-07,6.009205325311837e-08,3.8458715722906184e-08,-19.99956218732045,-19.999812981953554,-104.72377456705861,-0.00020147660417803399,0.00011356014419330271,7.339619929780475e-05,-0.00020470324611594122,-0.0002046950324751581,0.0008178857380283262,5.0445503632150445e-09,-2.0246143036358437e-09,-1.312390343618011e-09,-0.5837220456089611,-0.5837884939073786,1.1675105395163399,-4.170093323235294e-06,-2.3934681569387697e-06,-1.5401737207625103e-06,1.8679070806436309,1.868283160726352,-3.736190241370013,2.8655339506623338e-05,1.0200360508538707e-05,6.570236421438874e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6943911132381403,9.928063878066507e-07,-0.11624659839048579,6.975114930085624e-12,412.0,0.0
25,0.009999999999999998,0.005005888019958699,0.005007774413220161,-0.009999889740613704,2.4227568143529656e-07,4.922654405696385e-08,3.047072171034719e-08,-19.999691671163735,-19.99979209038527,-105.75620266064817,-0.0001320811888925582,7.978309203579102e-05,4.838470167993551e-05,-0.00020686193750858045,-0.00020685504369343774,0.000824787398720398,3.826401099785004e-09,-1.4317006214098861e-09,-8.73344950271018e-10,-0.5866671420075275,-0.5867147853440493,1.1733819273515766,-3.066304664094012e-06,-1.6847149689413236e-06,-1.0274754871664473e-06,1.9438218730452153,1.9441148118574851,-3.8879366849027277,2.4061943610540547e-05,6.888735330833503e-06,4.159217907261552e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6944233364502824,6.52063459927348e-07,-0.11615233302101347,1.4521717162097048e-13,411.0,0.0
26,0.010399999999999998,0.00521529720014288,0.005217631851021733,-0.0103998633978488,3.0283002429480426e-07,5.906126042442075e-08,3.4640566017431554e-08,-19.999517032591733,-19.999834127707913,-106.75384124341116,-0.000196030329584045,0.00010868862840662195,6.0855500821121336e-05,-0.0002089427625346315,-0.0002089339735946579,0.0008314338048219805,4.94504518926995e-09,-1.937336929653927e-09,-1.091493084860395e-09,-0.5894578955367302,-0.5895228862631384,1.1789807817998688,-4.264013567461641e-06,-2.1830718850676986e-06,-1.2273645932799375e-06,2.018476550583944,2.0188647822817933,-4.037341332865779,3.0804614604763226e-05,9.535705830515596e-06,5.251795416148744e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6944560264429783,1.976748847936838e-07,-0.1160599349161987,-1.7208456881689926e-15,411.0,0.0
27,0.010799999999999997,0.005425083674558119,0.005427408004547555,-0.010799869021700206,2.8858734580977305e-07,6.058848379063807e-08,3.6008482625922e-08,-19.999624157330533,-19.99977044905105,-107.71905254758063,-0.00018348599994309035,0.00010842404340818916,6.246138644637972e-05,-0.00021094718631460926,-0.00021093988629842015,0.0008378423669879865,4.726342853873585e-09,-1.9327240600367916e-09,-1.1194906699586715e-09,-0.592130382199752,-0.5921925786902001,1.184322960889952,-3.811858224106859e-06,-2.1957647119994237e-06,-1.2629614541048552e-06,2.091993055219524,2.0923765397752687,-4.184369594994867,2.9336241720556316e-05,9.773125480111068e-06,5.5330758439208664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6944891638307078,3.087567780255468e-07,-0.11596923202698561,7.993605777301127e-15,409.0,0.0
28,0.011199999999999996,0.005634873808871611,0.005637414651874224,-0.011199856584172076,3.1601645820105535e-07,6.349423166710985e-08,4.0735825958737246e-08,-19.99960199013348,-19.999700305542785,-108.65209519748805,-0.0001954041740367018,0.00011372015994335647,7.449873364855935e-05,-0.0002128794061822586,-0.000212872523042805,0.0008440177528352245,4.93346213352287e-09,-2.024762306255272e-09,-1.328680992387357e-09,-0.5946771035550379,-0.5947461099526693,1.1894232135077083,-4.2554074183864134e-06,-2.283442291086372e-06,-1.484547051426969e-06,2.164265676479914,2.1646932275413775,-4.328958904021342,3.23843339473387e-05,1.0397749974611892e-05,6.780495241416962e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6945227285716666,2.129473503526792e-07,-0.11588022463039371,-9.575673587391975e-15,409.0,0.0
29,0.011599999999999996,0.005844907396545153,0.005847429812137742,-0.01159985423979546,3.2074613351662203e-07,6.478640374001088e-08,4.007579866951213e-08,-19.999547226714284,-19.999743642260334,-109.55451721055691,-0.00019247896124571507,0.00011382973448677478,6.958051519860278e-05,-0.00021474290649813453,-0.00021473517357102907,0.0008499719135967607,4.88278310714784e-09,-2.026660674535706e-09,-1.2434733373027394e-09,-0.5971142434317317,-0.5971801148555421,1.1942943582872738,-4.205292269116491e-06,-2.27808627017992e-06,-1.398252641504924e-06,2.2353271562665475,2.235747771375219,-4.471074927641811,3.294240714012442e-05,1.0542898041551853e-05,6.439650586032259e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6945567031424829,2.4378631107787303e-07,-0.11579280408902393,3.608224830031759e-15,407.0,0.0
30,0.011999999999999995,0.006055106367380255,0.006057519944308118,-0.011999861070225964,3.0664122454155665e-07,6.275997653775595e-08,4.009405005277276e-08,-19.999616736255945,-19.99972461714262,-110.42735301543614,-0.00016627245048495847,0.00010438548037618823,6.779684336179322e-05,-0.00021653904134120012,-0.0002165320730695758,0.0008557136801381535,4.430102716530956e-09,-1.863524548597588e-09,-1.2126629302557854e-09,-0.5994450783503786,-0.5995041695739821,1.1989492479243609,-3.7624524522560647e-06,-2.089527225826113e-06,-1.3518689429553089e-06,2.3051464642270014,2.3055402335290056,-4.610686697756049,3.139732105599975e-05,9.709874661809383e-06,6.29803398589743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6945910694251339,3.1096034282382403e-07,-0.11570690893602886,-1.8290924330699454e-14,406.0,0.0
31,0.012399999999999994,0.006265319298816564,0.00626780362472658,-0.012399854076405235,3.203020896077203e-07,6.145582171239103e-08,3.843235955479016e-08,-19.999490960767904,-19.999794421490982,-111.27113274406291,-0.00018704722699842177,9.795222578948124e-05,6.095869330452003e-05,-0.00021827188468884204,-0.00021826323204671928,0.0008612487104156414,4.787935316398972e-09,-1.7527157409609642e-09,-1.0948800500550793e-09,-0.6016698616124091,-0.6017298669405402,1.2033997285529496,-3.920030978176212e-06,-1.9474960486780474e-06,-1.215402492856782e-06,2.3736787297755613,2.374085663850434,-4.747764393626032,3.296563295692561e-05,9.10077582733308e-06,5.663427562464068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6946258107345905,2.8533787609214004e-07,-0.11562251637287502,-8.354428260304303e-15,406.0,0.0
