# build: cc4aa6db01c7ae86155b425182021722ab55db50
# pyd: C:\Users\nmb\Documents\Github\OpenSees\.claude\worktrees\wp-106-sanisand-pre\dist\bin\opensees.pyd
# python: 3.12.10
# p0: 20.0
# e_init: 0.6944
# scheme: 1
# tan_type: 2
# tol: 1e-10
# nstep: 90
# ez_max: 0.036
# pRe: 0.0
# Pmin: 0.0101
# Presidual: 0.0
# honorTolR: 0
# max_substeps: 0
# consts: {'G0': 264.32, 'nu': 0.3129, 'e_init': 0.6944, 'Mc': 1.3309, 'c': 0.71, 'lambda_c': 0.027, 'e0': 0.83, 'ksi': 0.45, 'P_atm': 101.0, 'm': 0.005, 'h0': 1.3, 'ch': 0.968, 'nb': 3.5, 'A0': 0.05, 'nd': 5.75, 'z_max': 12.5, 'cz': 1100.0, 'rho': 2.0}
step,pseudo_time,eps0,eps1,eps2,eps3,eps4,eps5,sig0,sig1,sig2,sig3,sig4,sig5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,psi,yieldDistance,substeps_me,substeps_capHit
0,0.0,-3.49337194375951e-05,-3.493371943759511e-05,-3.493371943759511e-05,-5.293955920339377e-21,2.202285662861181e-20,-1.6940658945086007e-21,-20.0,-20.000000000000007,-20.000000000000007,2.8339076907424403e-17,1.3748969590692949e-15,2.7410349321055277e-16,3.49337194375951e-05,3.493371943759511e-05,3.493371943759511e-05,5.293955920339377e-21,-2.202285662861181e-20,1.6940658945086007e-21,0.0,1.7763568394002506e-16,1.7763568394002506e-16,2.4187760222752818e-17,-4.14647318104334e-17,-3.4553943175361172e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942224249173549,0.0,-0.12274942826783886,-0.0816496580927689,0.0,0.0
1,0.00039999999999999996,5.0398539107390695e-05,5.039853910739212e-05,-0.0004000000000000008,-9.520650327138336e-19,-1.463672932855431e-18,-2.507217523872729e-19,-20.00000622294508,-20.000006222945192,-66.6945022141175,-7.588751895080419e-15,9.421656576037218e-14,5.145741496884502e-14,-0.00011832596402449161,-0.00011832596402449015,0.0005247378598380013,2.1509494180445702e-19,-2.579202981859123e-18,-1.408071059386592e-18,-0.4359799746805076,-0.43597997468047806,0.8719599493609234,-3.0890984665519524e-15,-2.665177545723292e-15,-1.451222964515808e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938930305693272,0.0,-0.11922673309294185,4.647515705613614e-11,1.0,0.0
2,0.0007999999999999999,0.0002534615455353665,0.00025288107578517967,-0.0007999858024613187,3.121586595957829e-08,4.5988441861350305e-09,1.0508223469163098e-08,-20.00010905548948,-19.999832732223368,-69.13322488796348,-7.430134111560463e-06,1.5207345037672857e-05,3.4682407890014785e-05,-0.00012432718841813762,-0.00012433004213196225,0.0005439213520726296,1.534686292726927e-10,-3.141060937237342e-10,-7.16361443734489e-10,-0.4485663090494016,-0.4485279958480784,0.8970943048974801,-1.0301800489519792e-06,-3.993210728714019e-07,-9.11034323565272e-07,0.07098264956652518,0.0709037425067283,-0.1418863920733655,2.1216837595884084e-06,7.901469777575994e-07,1.8027599899070924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.693902450993875,5.960003603715227e-07,-0.11904477164319571,9.545142454214783e-14,450.0,0.0
3,0.0012,0.0004568776533621119,0.0004561514600863978,-0.0011999827170538187,3.9022915968429895e-08,8.309604148054681e-09,1.1351720044511368e-08,-20.00022867430061,-19.999717532803032,-71.46128796265306,-1.3777031116965475e-05,2.6248180449185386e-05,3.501654547470771e-05,-0.00012999168703430798,-0.00012999693857292344,0.0005620284341181795,2.830901402545243e-10,-5.395910460277054e-10,-7.231854742121906e-10,-0.4600532610251423,-0.4600075368857242,0.9200607979108666,-1.2285372665601129e-06,-6.913386115343832e-07,-9.390104307438798e-07,0.14491456310118295,0.1448131345209365,-0.2897276976222315,2.7252776963731053e-06,1.4547758365562637e-06,1.9384718954806852e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6939137858140512,8.186045781836371e-07,-0.11887068754672958,1.4465650899353477e-12,452.0,0.0
4,0.0015999999999999999,0.0006606784895259617,0.0006600679844619144,-0.001599979304308436,4.582446403449231e-08,8.822084852954434e-09,5.41105678344392e-09,-20.000222989039965,-19.999702007500378,-73.68823238552122,6.454099899704556e-07,2.6625432629911388e-05,1.4726727732234251e-05,-0.00013535441660480043,-0.0001353597675692036,0.000579167261810384,-8.364421974783338e-12,-5.472147117004099e-10,-3.1316057593050246e-10,-0.470593124796639,-0.47055673675186666,0.9411498615485061,-1.3663297477514383e-06,-7.004430711134773e-07,-4.1240131836669695e-07,0.22133070233566388,0.22124376688968164,-0.4425744692254557,3.2469818237900736e-06,1.5347361137972447e-06,7.859780266306172e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6939268678923048,6.11634041041328e-07,-0.11870366743152305,1.2928547121759948e-13,449.0,0.0
5,0.002,0.0008650165768666942,0.0008644085204131297,-0.0019999910265524026,1.936638031358747e-08,2.8509444407564914e-09,2.7484051925730788e-09,-20.000273271106163,-19.9996748723352,-75.82234270347317,-3.09892160239878e-05,6.707466510311329e-06,6.620343886716396e-06,-0.00014044255543414107,-0.00014044868093886987,0.0005954298678440758,6.246288560996385e-10,-1.4866602454166588e-10,-1.5095582973120207e-10,-0.48031634009967483,-0.4802818028658712,0.9605981429655459,-5.354669445960154e-07,-1.9786971549708267e-07,-1.821199895440482e-07,0.2998418253006939,0.29975271614916804,-0.5995945414499669,1.3728648394072518e-06,3.332017338181287e-07,2.453565165028663e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6939415530894406,4.122415356657743e-07,-0.11854300701030751,4.496403249731884e-15,446.0,0.0
6,0.0024000000000000002,0.0010698034834204896,0.0010691597953685023,-0.0023999897455570683,2.2353653620488375e-08,2.879607267263287e-09,3.924373847776939e-09,-20.00030527376733,-19.99963826270461,-77.87017494903735,-3.119410835044726e-05,7.455490677314314e-06,1.0526912588065883e-05,-0.00014527989720957137,-0.00014528670280973888,0.0006108906325587833,6.286907037099214e-10,-1.6349508245553624e-10,-2.284008322756102e-10,-0.4893167591796483,-0.48928174757894677,0.9785985067585952,-5.968041636106537e-07,-1.8962288777870075e-07,-2.6320113857817995e-07,0.3800644800647818,0.37996723405346416,-0.7600317141183405,1.6883427899532309e-06,3.307939020703099e-07,4.81569705993443e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6939577167547082,4.289812765304989e-07,-0.11838815588386209,0.0,443.0,0.0
7,0.0028000000000000004,0.0012749837047615906,0.0012743250326168153,-0.0027999875167295327,2.719344479635991e-08,3.0765922548296742e-09,2.516680011008807e-09,-20.000319757896598,-19.999615831492417,-79.8376854522164,-2.740979617429484e-05,7.85662985682857e-06,5.632701330917731e-06,-0.00014988710666307155,-0.0001498942749811835,0.0006256153887195125,5.543239022988368e-10,-1.713780044536554e-10,-1.3222302778108686e-10,-0.4976738473470189,-0.4976395753011613,0.9953134226481802,-7.033928422471855e-07,-1.9586679483096943e-07,-1.4661719893616988e-07,0.46166351478417306,0.46156129619091707,-0.9232248109751793,2.151404535748787e-06,3.677705514604381e-07,1.7716641221096097e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6939752498762675,7.146974290958316e-07,-0.11823861809153302,4.1455727739503345e-13,440.0,0.0
8,0.0032000000000000006,0.001480737021270086,0.0014796751324354517,-0.0031999916467010847,2.2197479140144394e-08,3.1988519337729227e-09,2.9781845572302273e-09,-20.00078216301526,-19.999160798170678,-81.72996631002346,-7.87220511999573e-05,7.984736623035125e-06,7.116768784362191e-06,-0.00015427062268300864,-0.00015428674421670164,0.0006396473888384057,1.5542045436504647e-09,-1.7387075798229702e-10,-1.6113157707994436e-10,-0.5054674489103952,-0.5054121241203381,1.0108795730307338,-5.634713968067186e-07,-1.9626878986349927e-07,-1.7354258372290072e-07,0.5443765235192962,0.544204145649512,-1.0885806691688946,1.903562158972249e-06,3.8903635775695016e-07,2.7446830458310964e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6939940565070684,1.553755328698474e-08,-0.11809397298196023,3.772068768448378e-11,438.0,0.0
9,0.0036000000000000008,0.0016865551778162992,0.0016856465093957325,-0.0035999811451383735,4.331988543747399e-08,3.228649045816309e-09,3.357147144018814e-09,-20.00045452855196,-19.99944103573357,-83.55131933222148,-3.0251376400922457e-05,7.8311793422724e-06,8.02201048351766e-06,-0.00015847062750382976,-0.00015848087174210804,0.00065306055736511,6.169135926979674e-10,-1.7090137803641188e-10,-1.7863648817435683e-10,-0.512728339924141,-0.5126839581996672,1.0254122981238087,-1.0792788585062972e-06,-1.900145020206521e-07,-1.932600646093287e-07,0.6278515029818038,0.627704381386101,-1.2555558843679981,3.6874259510555174e-06,3.8971482940948877e-07,3.555844351169146e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6940140504864897,9.208257579402507e-07,-0.11795387304399196,4.11404244005098e-12,434.0,0.0
10,0.004000000000000001,0.0018927784574779194,0.0018918935124401395,-0.003999995595619841,9.285340599421324e-09,3.948498074508866e-09,5.759388820323957e-09,-20.00041789820562,-19.999549372877745,-85.30607396945254,-6.113916960363707e-05,9.82808821042694e-06,1.5154272635712549e-05,-0.00016248471281498844,-0.00016249356578422098,0.0006658873980003072,1.209780730327857e-09,-2.092304887307452e-10,-3.155347061612007e-10,-0.5195267285161225,-0.5194855703936767,1.0390122989097992,-1.569140187765982e-07,-2.3238067146041502e-07,-3.532295269232447e-07,0.7119147093956774,0.7117696264951856,-1.4236843358909403,8.721502494663711e-07,5.486746217602475e-07,9.015729289263507e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.694035155648611,3.154900504006134e-07,-0.11781796358659213,7.41073868937292e-15,432.0,0.0
11,0.004400000000000001,0.002099455739495173,0.002098268558685269,-0.004399977322595375,4.949188196442557e-08,4.751289843117276e-09,7.627626534214985e-09,-20.000783893916154,-19.999114091931293,-86.99701491957794,-5.63563211733156e-05,1.1907975900876187e-05,2.009868974880951e-05,-0.0001663215021449246,-0.0001663379910188274,0.000678161235477352,1.118622765478042e-09,-2.48871788625501e-10,-4.097720644979403e-10,-0.5259100145275133,-0.5258546543246052,1.0517646688521185,-1.1819028838595515e-06,-2.7803479676867657e-07,-4.673464268180794e-07,0.7963576883247718,0.7961559560913675,-1.5925136444162311,4.512717382656639e-06,7.283599397414744e-07,1.3263197703837574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6940573024754314,1.1112255423132984e-06,-0.11768603006105449,2.9495406117518996e-11,430.0,0.0
