# build: cc4aa6db01c7ae86155b425182021722ab55db50
# pyd: C:\Users\nmb\Documents\Github\OpenSees\.claude\worktrees\wp-106-sanisand-pre\dist\bin\opensees.pyd
# python: 3.12.10
# p0: 20.0
# e_init: 0.6944
# scheme: 1
# tan_type: 2
# tol: 1e-10
# nstep: 50
# ez_max: 0.02
# pRe: 1.0
# Pmin: 0.0101
# Presidual: 0.0
# honorTolR: 0
# max_substeps: 20000
# consts: {'G0': 264.32, 'nu': 0.3129, 'e_init': 0.6944, 'Mc': 1.3309, 'c': 0.71, 'lambda_c': 0.027, 'e0': 0.83, 'ksi': 0.45, 'P_atm': 101.0, 'm': 0.005, 'h0': 1.3, 'ch': 0.968, 'nb': 3.5, 'A0': 0.05, 'nd': 5.75, 'z_max': 12.5, 'cz': 1100.0, 'rho': 2.0}
step,pseudo_time,eps0,eps1,eps2,eps3,eps4,eps5,sig0,sig1,sig2,sig3,sig4,sig5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,psi,yieldDistance,substeps_me,substeps_capHit
10,0.004000000000000001,0.0018832163608257224,0.0018830951645075116,-0.003999871004668608,2.834102710353359e-07,1.7833303820745557e-08,1.1881339477011867e-07,-19.99901879743075,-20.000447752578076,-85.88870233465931,-0.0010981391732127204,4.400311980725112e-05,0.0002924012012255963,-0.0001638741391361324,-0.00016385992191427377,0.0006873756319336579,2.2757527264662177e-08,-7.726438353646446e-10,-5.1217274009051244e-09,-0.521728729280773,-0.5217239215113654,1.0434526507921391,-6.72993596905617e-06,-1.058070154497326e-06,-7.060392767205267e-06,0.7163696687325396,0.7163688157568149,-1.4327384844893944,3.576478915275711e-05,3.2141853026392082e-06,2.1488676949871814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6940042568182142,9.428268020852562e-07,-0.11781097396566764,5.6147031468611885e-12,436.0,0.0
11,0.004400000000000001,0.002089863562870041,0.0020898001896811898,-0.004399893962734962,2.330618626232285e-07,1.6240437302264543e-08,1.0068554704678579e-07,-19.999299956212425,-20.000248957303306,-87.56102188105167,-0.0007660045843463872,3.8239503240172025e-05,0.00023197445316143212,-0.0001676166717528483,-0.00016760696432963117,0.0006993440957087189,1.6515846013886666e-08,-6.643303423731796e-10,-3.9861500985687575e-09,-0.5279748537829152,-0.5279729857607797,1.055947839543695,-5.011896166644051e-06,-9.052650639767834e-07,-5.527684370686845e-06,0.8013746323968275,0.8013853630461873,-1.6027599954430558,3.2447958162056224e-05,2.779057061415296e-06,1.680684954521236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6940268419318647,4.866259717025556e-07,-0.11768007166832228,1.9984014443252818e-14,434.0,0.0
12,0.004800000000000001,0.002296833861595206,0.0022966712887311533,-0.004799842475699078,3.458530675406904e-07,1.7485370376428555e-08,1.4308894169683703e-07,-19.998729057412373,-20.00061191539606,-89.17306118139004,-0.001496666755121537,4.112853997176184e-05,0.0003580383046891909,-0.00017120834202137412,-0.00017118991616744654,0.0007108076554143149,3.015868049464108e-08,-7.182740820580809e-10,-6.339998880113075e-09,-0.5338488553292621,-0.5338425452679557,1.0676914005972178,-7.988765801488255e-06,-9.516272686031696e-07,-8.14466834337291e-06,0.8864779084337123,0.8864741707127163,-1.7729520791464557,4.55783927384423e-05,3.027790489125214e-06,2.6722298873893417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6940503820358885,1.0903035632262974e-06,-0.11755287406709958,2.6539465070030133e-11,432.0,0.0
13,0.0052000000000000015,0.0025040098821704,0.0025039331140218014,-0.005199856090662302,3.159014030670426e-07,2.2335605492310867e-08,1.395121134480765e-07,-19.999109536648206,-20.000250173979065,-90.72936657158445,-0.0009072245670985473,5.462385288961947e-05,0.00033027702108258487,-0.000174646468613289,-0.00017463492970499974,0.0007218067049346483,1.9220002649019233e-08,-9.687157427227667e-10,-5.82481394065e-09,-0.5393761519196975,-0.5393740092187752,1.0787501611384727,-6.668269896222157e-06,-1.2340295495980725e-06,-7.592975772873394e-06,0.9715084540322739,0.971521427615922,-1.9430298816482219,4.334327300677658e-05,4.164969417491142e-06,2.5385063927775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6940748224527299,3.1628732969610786e-07,-0.11742901877657363,2.1371793224034263e-15,430.0,0.0
14,0.005600000000000002,0.002711512325814927,0.00271132893340645,-0.005599828460219813,3.7393272946139363e-07,1.5033105157523548e-08,1.4480296352519656e-07,-19.998627938338682,-20.000601483021867,-92.23109939815961,-0.0015740619282028582,3.0100332464173928e-05,0.00033762775846947506,-0.00017794077814073118,-0.00017792156178003484,0.0007323364814374368,3.152592307342914e-08,-5.166732958869069e-10,-5.960139789770304e-09,-0.5445920292884409,-0.5445851906995007,1.0891772199879415,-8.12060368079191e-06,-7.120323010474333e-07,-7.637832173427813e-06,1.0563245178431777,1.056320917884811,-2.112645435728027,5.151847322467696e-05,2.265736521800802e-06,2.6228822145202906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6941001128866283,2.6614956041706304e-08,-0.11730842412371212,7.109624000634085e-11,429.0,0.0
15,0.006000000000000002,0.0029191649653537055,0.002919109071481357,-0.005999861150645951,3.0427303479536394e-07,2.2034076428874283e-08,1.4319709960332327e-07,-19.99918745973536,-20.000156986016584,-93.68200891868605,-0.0008200942373516738,5.165365841021802e-05,0.0003223617861689524,-0.0001811079555629974,-0.00018109794939321272,0.0007424738414167101,1.7693136024094953e-08,-9.121047866977825e-10,-5.680060223369036e-09,-0.5495127163571403,-0.5495118205439651,1.0990245369011054,-5.816026247015835e-06,-1.131223773909021e-06,-7.240102427117912e-06,1.1407716415368623,1.1407927628436754,-2.2815644043805685,4.508972702306629e-05,3.993879853337228e-06,2.5324794006032198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6941262067943589,4.876984309201628e-07,-0.11719079997423731,2.4064084058750268e-14,426.0,0.0
16,0.006400000000000002,0.003127122804553741,0.003127002864964981,-0.006399863297053613,2.9981403804223345e-07,1.724734578572272e-08,1.1705607171573745e-07,-19.999023913923132,-20.00030825523561,-95.08294715653446,-0.0010487181838936127,3.461361697568451e-05,0.0002345100602514791,-0.000184155928844539,-0.0001841430501430105,0.000752210230221854,2.1865297316535507e-08,-6.011408550096274e-10,-4.076852965813704e-09,-0.5541689820072164,-0.5541652518842801,1.108334233891496,-5.5913591597020846e-06,-7.870533773273657e-07,-5.311824477006405e-06,1.2247467933227136,1.2247579370429669,-2.4495047303657347,4.6709833209055106e-05,2.689163237669064e-06,1.8099262182074998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6941530621639049,3.1348861415465867e-07,-0.11707609158849852,1.6375789613221059e-15,425.0,0.0
17,0.006800000000000002,0.003335252673337272,0.003335156179389877,-0.006799871215837477,2.821520461519225e-07,1.5935515761556635e-08,1.1896485564949315e-07,-19.99911222494917,-20.00024808263908,-96.4365042700115,-0.0009630457509114287,3.0441787623467554e-05,0.00023798566800999193,-0.00018708369011840838,-0.0001870721593662887,0.0007615693962239525,2.0309811217851756e-08,-5.253962737298617e-10,-4.1399568063917855e-09,-0.5585746520947544,-0.5585721079002858,1.1171467599950404,-4.939272956849227e-06,-6.745466743935975e-07,-5.224769415695374e-06,1.3081212886744327,1.30813877762297,-2.6162600662974715,4.648499782151683e-05,2.2897724186155543e-06,1.8220308733509005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6941806389719459,7.888519232504878e-07,-0.11696410527238854,9.737766148987248e-13,423.0,0.0
18,0.007200000000000002,0.00354361229759816,0.0035434120605338237,-0.007199806901674619,4.177812201557648e-07,2.7628103153138836e-08,1.9050828208326195e-07,-19.99860925933351,-20.000458143924483,-97.7433829653578,-0.0014351083623008601,6.487046346366776e-05,0.00044630293782891266,-0.00018990135615646594,-0.00018988338396858556,0.0007705625257831734,2.8838973250208446e-08,-1.1474488314112514e-09,-7.903804451927904e-09,-0.5627515572346136,-0.5627446634263014,1.1254962206609151,-8.073007382189727e-06,-1.3686863508841836e-06,-9.434561776799241e-06,1.3908015067326538,1.3908017457535273,-2.781603252486244,6.241825447492053e-05,5.333610433350512e-06,3.677426499656442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6942089012582213,1.0759912012187997e-06,-0.11685480013366778,1.755975920225694e-11,421.0,0.0
19,0.007600000000000003,0.0037521126292928302,0.003752026203397168,-0.007599857194625137,3.133288987427357e-07,1.795417645263607e-08,1.3439222258535216e-07,-19.999083515622154,-20.000204850825206,-99.00800734392062,-0.0009854740585734175,3.2182801182997086e-05,0.00025310362119426656,-0.00019260767524065313,-0.00019259624510395353,0.0007792233179046535,2.075284005716978e-08,-5.596004649067432e-10,-4.429346666654501e-09,-0.5667099502453031,-0.5667081979620219,1.1334181482073256,-5.228100332309822e-06,-7.316486490338236e-07,-5.684968362305299e-06,1.4727028155801898,1.4727268753972476,-2.9454296909774835,5.266229245758379e-05,2.6461435570547525e-06,2.1071107224163886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6942378148075371,7.751666167444679e-07,-0.1167478345314541,9.415523916089796e-13,419.0,0.0
20,0.008000000000000002,0.003960819886215931,0.003960683843662667,-0.007999792227622506,4.556306856095128e-07,3.0496789280975295e-08,1.9246750420731738e-07,-19.998693489570257,-20.000285949358705,-100.22871709842269,-0.0012966412420635307,7.036976489935252e-05,0.00042966300682753815,-0.0001952148315794782,-0.00019519918404610213,0.0007875471601079944,2.6323831196906587e-08,-1.2432819319918687e-09,-7.590383000781884e-09,-0.5704707255566346,-0.5704670212045,1.1409377467611344,-8.360353245150808e-06,-1.457395767619223e-06,-8.960401870571923e-06,1.5537400405117674,1.5537567910547287,-3.1074968315665337,6.922877541004745e-05,5.975610612938747e-06,3.630109454548298e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6942673479694227,1.0170592487093627e-06,-0.11664336134136499,1.0637990488504556e-11,418.0,0.0
21,0.008400000000000001,0.004169691382351224,0.004169634765156701,-0.008399836490886473,3.5794508790668034e-07,2.3307963592164582e-08,1.477228546193526e-07,-19.999049988044632,-20.00014262735048,-101.41033921996183,-0.0010134177668644705,4.485420272567098e-05,0.0002736633863572035,-0.00019772227620109195,-0.00019771108384055813,0.0007955689809058192,2.1274780271934097e-08,-7.884136598485599e-10,-4.8093634278898075e-09,-0.5740425547702656,-0.5740423260034397,1.148084880773706,-5.783996571912788e-06,-9.789743187753436e-07,-5.9828786898390675e-06,1.6338574016095144,1.6338915831324758,-3.2677489847420325,6.0205959856447685e-05,3.89607711194191e-06,2.3360622707335854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6942974712741794,8.349826210757552e-07,-0.11654100729026906,1.4648560142660472e-12,416.0,0.0
22,0.0088,0.004378745516696583,0.0043786652059421265,-0.008799811208054613,4.1398367754122076e-07,2.4581970022681185e-08,1.703596607992102e-07,-19.998798099029738,-20.000273329333076,-102.5517082479416,-0.0013663800937121161,4.855856775675923e-05,0.00034137123269227103,-0.00020013897194431012,-0.00020012438332457205,0.0008032864508187304,2.7541271429197324e-08,-8.541809356876314e-10,-6.01144814929743e-09,-0.5774411586695033,-0.5774400627592479,1.154881221428751,-6.951500085508524e-06,-1.0174360359947959e-06,-7.093541470734301e-06,1.7129840495713136,1.7130157357051092,-3.4259997852764683,6.81700473701688e-05,4.1587962705690386e-06,2.907786954396218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6943281566175113,1.6069081272963492e-07,-0.11644088624116333,-3.524958103184872e-15,416.0,0.0
23,0.0092,0.004587956973076683,0.004587845165069117,-0.009199775608380732,4.925177544510694e-07,3.082221922525233e-08,2.1231482518212262e-07,-19.998524870204204,-20.000357638860233,-103.6549793526679,-0.001653483874092302,6.5551125353072e-05,0.00045307803246498804,-0.00020246593592660573,-0.00020244818590738046,0.0008107171658767501,3.2618487550083645e-08,-1.1546816370327768e-09,-7.9868995483268e-09,-0.5806757165592955,-0.5806734488629635,1.1613491654222587,-8.531019847121517e-06,-1.345624166436764e-06,-9.294364755237271e-06,1.7910672833738293,1.7910949830536074,-3.5821622664275,7.840819682908505e-05,5.809669396667183e-06,4.016827829375546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.694359379352034,1.1301859470220793e-06,-0.11634283985409655,2.98964186740136e-11,413.0,0.0
24,0.0096,0.00479731131766098,0.004797247109095723,-0.00959980337401998,4.311657079783548e-07,2.584072583732347e-08,1.8211968570014522e-07,-19.99876690582028,-20.000243227015513,-104.72279753844879,-0.0014192599229657685,4.787836407473911e-05,0.00034293954463579583,-0.00020470582856936886,-0.00020469121842822487,0.000817881349073196,2.8492018821060333e-08,-8.433296321682607e-10,-6.04652144564697e-09,-0.583755355501881,-0.5837551001644536,1.1675104556663345,-6.829115813893987e-06,-1.0111942584046798e-06,-7.227975457021359e-06,1.868066124746785,1.8681050523654028,-3.7361711771122588,7.280219283210548e-05,4.289416749540859e-06,3.085100626960494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6943911129613571,1.0380389461743603e-06,-0.11624667946624656,1.1106116026837753e-11,412.0,0.0
25,0.009999999999999998,0.005006829892538777,0.005006783226409655,-0.009999840607249861,3.505917794034295e-07,2.140594157246274e-08,1.4840537168679235e-07,-19.999114229668677,-20.000069776259902,-105.75545975645582,-0.0009328069725330031,3.4190135902302103e-05,0.00023822404028363143,-0.00020686324409487474,-0.00020685320474619142,0.0008247844697161794,1.995291011187789e-08,-6.030489055398206e-10,-4.208364077283785e-09,-0.5866909461915416,-0.5866912654231248,1.1733822116146666,-4.69552052402556e-06,-7.205324920852542e-07,-5.036330312806695e-06,1.9439404393548616,1.9439838656322908,-3.88792430498721,6.48868848907647e-05,2.9340845122309094e-06,2.059574509431425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6944233361438221,7.230947916290144e-07,-0.11615239585576431,3.5357827776749673e-13,411.0,0.0
26,0.010399999999999998,0.005216472282100669,0.0052163979429071345,-0.010399804735944736,4.28600848450736e-07,2.4840543888775962e-08,1.816516960743064e-07,-19.99876806623041,-20.00023697735296,-106.75294695472141,-0.0014142067658170956,4.414703409832702e-05,0.00033642676140535047,-0.0002089451644350763,-0.00020893063500095074,0.0008314299872447523,2.8373928985718e-08,-7.77222697891553e-10,-5.9262023056446925e-09,-0.5894908135253621,-0.5894901553650035,1.1789809688903656,-6.3685384535356735e-06,-8.897899047180977e-07,-6.745000873871521e-06,2.0186430066217453,2.018683064980362,-4.037326071602152,7.564218727098966e-05,3.846047525873975e-06,2.9608047839200735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6944560261646685,1.8102721461363607e-07,-0.11606000930310667,1.1379786002407855e-14,411.0,0.0
27,0.010799999999999997,0.005426238306074653,0.005426191987985947,-0.010799807854324816,4.2079082056517385e-07,2.8657436127680486e-08,1.7833691191713108e-07,-19.998918018743716,-20.000114492873667,-107.71812408370816,-0.0011726947146418524,5.3682958757435184e-05,0.0003111462690688461,-0.0002109491189816081,-0.00021093696443936585,0.0008378383822354475,2.41633039557301e-08,-9.434761119896545e-10,-5.48545132330442e-09,-0.5921613731953933,-0.592161827917126,1.1843232011125198,-5.905123293370018e-06,-1.0750198919437547e-06,-6.331681493313226e-06,2.092153398095538,2.092200745166362,-4.184354143261958,7.585762045931575e-05,4.862354159812898e-06,2.8029457718140268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6944891634618884,3.356275988884972e-07,-0.11596930922331838,-2.914335439641036e-15,409.0,0.0
28,0.011199999999999996,0.005636136282574851,0.005636078858372114,-0.011199783627403957,4.7417006455671186e-07,2.9022645310454454e-08,1.9593184714863238e-07,-19.998708250285652,-20.00019212999825,-108.6510192855177,-0.0014474830633446913,5.254061610709269e-05,0.0003552396359943771,-0.00021288258942495935,-0.00021286793754161283,0.0008440129011199248,2.8938717375841384e-08,-9.236238931872106e-10,-6.251728558667771e-09,-0.5947116224050629,-0.5947117179126237,1.189423340317687,-6.921585795332206e-06,-1.0593212824403515e-06,-7.098885807896197e-06,2.1644464591224906,2.1644934595952345,-4.328939918717769,8.3482854069535e-05,4.8628433423948446e-06,3.249706377187641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6945227279565472,1.702718783489034e-07,-0.11588031291713441,-7.105427357601002e-15,409.0,0.0
29,0.011599999999999996,0.00584615737417663,0.005846117297050684,-0.011599792149297967,4.558793392713282e-07,3.169826291314799e-08,1.9908256406202165e-07,-19.998847580890335,-20.000087162501323,-109.55361824118667,-0.0012235560486260125,5.89522581393034e-05,0.00035138888017453406,-0.00021474487731562128,-0.00021473234166298082,0.0008499681638240112,2.505918477742838e-08,-1.0347055074558866e-09,-6.185014264501978e-09,-0.5971469993636855,-0.5971477345284065,1.1942947338920926,-6.2362456039965165e-06,-1.1719963284443124e-06,-7.0356804097122215e-06,2.2355041963624616,2.235556168137183,-4.471060364499701,8.243116935652713e-05,5.5337593183004564e-06,3.269976255638246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6945567023851571,2.993710092930868e-07,-0.11579287905697122,1.1129985821867194e-14,407.0,0.0
30,0.011999999999999995,0.006056310252634251,0.006056252075476923,-0.011999797665217311,4.433649857193641e-07,2.377616448384981e-08,1.9458403891609802e-07,-19.998770730887337,-20.000158192693746,-110.4263686924218,-0.0013786683382915198,3.3337757786323284e-05,0.0003275937226103915,-0.00021654199204204177,-0.00021652817917358622,0.0008557095083877281,2.7738541116041373e-08,-5.922494388286983e-10,-5.773984897420449e-09,-0.599475047662081,-0.5994750814090112,1.198950129071092,-5.831657263983664e-06,-6.958694198230746e-07,-6.5502801293769415e-06,2.3053122369059356,2.305361972921315,-4.610674209827323,8.259920392955208e-05,3.0857291417157836e-06,3.0639317844688173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6945910684448073,2.447222599879726e-07,-0.11570699223895253,8.854028621385623e-15,407.0,0.0
31,0.012399999999999994,0.00626652830185617,0.006266540873859498,-0.012399800755549355,4.37688147233474e-07,3.140214651460235e-08,1.950390782493516e-07,-19.999020483217876,-19.99995394547803,-111.27037528493987,-0.0010182629469465553,5.642190741928037e-05,0.0003205187721183142,-0.00021827228307404092,-0.00021826238015324115,0.0008612458437357542,2.1530754228841644e-08,-9.89861363719315e-10,-5.652122722361402e-09,-0.6016987256532663,-0.6017014910205377,1.203400216673805,-5.40170312249541e-06,-1.0888474054637835e-06,-6.354289509729181e-06,2.3738437419098943,2.3739098294001724,-4.74775357131014,8.275500895405808e-05,5.2584322522210655e-06,3.00678808620295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6946258100111298,4.122069982671237e-07,-0.11562257987358338,8.604228440844963e-16,405.0,0.0
