# build: cc4aa6db01c7ae86155b425182021722ab55db50
# pyd: C:\Users\nmb\Documents\Github\OpenSees\.claude\worktrees\wp-106-sanisand-pre\dist\bin\opensees.pyd
# python: 3.12.10
# p0: 0.5
# e_init: 0.6944
# scheme: 1
# tan_type: 2
# tol: 1e-10
# nstep: 40
# ez_max: 0.016
# pRe: 1.0
# Pmin: 0.0101
# Presidual: 0.0
# honorTolR: 0
# max_substeps: 20000
# consts: {'G0': 264.32, 'nu': 0.3129, 'e_init': 0.6944, 'Mc': 1.3309, 'c': 0.71, 'lambda_c': 0.027, 'e0': 0.83, 'ksi': 0.45, 'P_atm': 101.0, 'm': 0.005, 'h0': 1.3, 'ch': 0.968, 'nb': 3.5, 'A0': 0.05, 'nd': 5.75, 'z_max': 12.5, 'cz': 1100.0, 'rho': 2.0}
step,pseudo_time,eps0,eps1,eps2,eps3,eps4,eps5,sig0,sig1,sig2,sig3,sig4,sig5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,psi,yieldDistance,substeps_me,substeps_capHit
0,0.0,-8.73342985939878e-07,-8.733429859398807e-07,-8.733429859398783e-07,-3.1763735522036263e-22,5.823351512373315e-22,1.8595020170192062e-21,-0.5000000000000003,-0.5000000000000003,-0.5000000000000003,-4.106448268607736e-18,1.7168702665546802e-17,-1.4392485539004307e-21,8.73342985939878e-07,8.733429859398807e-07,8.733429859398783e-07,3.1763735522036263e-22,-5.823351512373315e-22,-1.8595020170192062e-21,0.0,0.0,0.0,5.399053621150181e-18,-4.319242896920144e-17,-2.3755835933060794e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6943955606229338,0.0,-0.13312727031191862,-0.002041241452319123,0.0,0.0
1,0.0004,0.00012401350030137576,0.00012401350030137576,-0.00039999999999999996,1.7787691892340307e-20,0.0,2.0328790734103208e-20,-0.4999999999999988,-0.4999999999999988,-10.920390011690113,1.7594030477314833e-16,1.1410579343275898e-17,1.837213776400467e-16,-0.00012401319989474252,-0.00012401319989474252,0.00039999939885261413,-1.7790469318635645e-20,-3.214952736901117e-24,-2.0337326862150036e-20,-3.8973068873600205,-3.8973068873600205,7.794613774720961,5.588232303226559e-15,1.869773579942024e-14,4.922492468622236e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6941424969498213,0.0,-0.12956178470487256,29.40788861869751,1.0,0.0
2,0.0008,-0.00010631525156562093,-0.00010631525156559618,-0.0007999999999999986,1.3721933745519665e-19,5.963111948670274e-19,5.739495250595139e-18,-0.4999999964046996,-0.4999999964037539,-59.3539270708781,1.0984066336413142e-14,-6.610441509455177e-14,-1.1023523532022955e-13,-0.0004427953718040408,-0.0004427953718040669,0.0014187982862676773,-6.147629616630327e-19,3.6518166398869684e-18,6.07850715265519e-18,-3.9984035834950835,-3.9984035834950835,7.996807166991113,5.739542141369682e-15,1.9190774758572084e-14,5.0531433592291934e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6926841988754945,4.948971986839929e-05,-0.1242531276349742,148.90026940006115,35.0,0.0
3,0.0012000000000000001,-4.579353285220893e-05,-4.5793532852180735e-05,-0.0011999999999999982,4.103874629447085e-19,1.0842021724855044e-18,6.965998958219366e-18,-0.500000000007234,-0.5000000000060114,-109.43934574910868,2.4541195455217463e-14,-7.678853075492568e-14,-1.4435950698369251e-13,-0.0006027741828689889,-0.0006027741828690188,0.0019300760462006284,-9.781546331586064e-19,3.9381987060494935e-18,6.993190195774906e-18,-4.00972013886882,-4.00972013886882,8.01944027773859,5.7566005375598785e-15,1.924594197427144e-14,5.0677599853209805e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6922115348758705,1.4653292009998562e-05,-0.12064414360757514,272.47099803673194,8.0,0.0
4,0.0016,4.3688016686540746e-05,4.3688016686569775e-05,-0.0015999999999999973,7.174369063243924e-19,1.734723475976807e-18,7.765598060427426e-18,-0.4999999542690742,-0.49999995426775756,-169.90617034560162,4.239266200180874e-14,-6.693324702153046e-14,-1.6500941156063154e-13,-0.000747109706807084,-0.0007471097068071149,0.002391359279715094,-1.3357451979888242e-18,3.740783190209996e-18,7.40683750156266e-18,-4.014556207040045,-4.014556207040045,8.029112414081041,5.76390469473909e-15,1.9269690682646794e-14,5.0740272647051105e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6918370099509474,1.6922127012432206e-05,-0.11729620389198492,421.6563177113391,5.0,0.0
5,0.002,0.00014543697653425513,0.0001454369765342838,-0.001999999999999997,1.0808140406964872e-18,2.439454888092385e-18,8.470329472543003e-18,-0.5000000008106523,-0.5000000008093713,-241.34469681051647,6.692818505714725e-14,-4.2527356061721505e-14,-1.715554491839613e-13,-0.0008848347503274643,-0.0008848347503274949,0.002831516018805098,-1.7326915660441034e-18,3.345934066602605e-18,7.512742146589928e-18,-4.017167098557866,-4.017167098557866,8.034334197116682,5.767853797332684e-15,1.9282579106802572e-14,5.077418299949765e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6915040568260794,9.73144777778057e-06,-0.11407796700236805,597.9127204460119,4.0,0.0
6,0.0024000000000000002,0.00025383664207733245,0.00025383664207736,-0.0023999999999999968,1.4619788669609224e-18,3.3068166260807885e-18,9.039535613097893e-18,-0.5000000004838189,-0.5000000004827013,-323.99198233946186,9.669543800336091e-14,4.3424763597168236e-15,-1.7292100499463229e-13,-0.0010189808911474662,-0.0010189808911474957,0.003260234909246676,-2.1381482160198028e-18,2.7075249640610804e-18,7.531342239966026e-18,-4.018759654789865,-4.018759654789865,8.03751930958068,5.770265549109061e-15,1.9290471589899005e-14,5.079489778643676e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6911936416126717,1.736129427601686e-05,-0.11094147227022844,801.8249792720557,3.0,0.0
7,0.0028000000000000004,0.000366176750249718,0.0003661767502497437,-0.002799999999999995,1.819426770702237e-18,4.174178364069192e-18,9.622294280808852e-18,-0.49999999323355226,-0.4999999932327456,-418.0416983118903,1.2862504064090126e-13,6.274308123210021e-14,-1.6196938045875485e-13,-0.0011510082091506443,-0.0011510082091506718,0.0036821822342297307,-2.5142937479349776e-18,2.0195387453392926e-18,7.402327022233889e-18,-4.019823991576082,-4.019823991576082,8.039647983153117,5.77187823261865e-15,1.9295761790558916e-14,5.080875533324925e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6908965797712463,3.4115214040039966e-05,-0.10786203084054269,1033.8755447922545,1.0,0.0
8,0.0032000000000000006,0.00048134108357643477,0.0004813410835764583,-0.0031999999999999954,2.2429432443293873e-18,4.9873299934333204e-18,1.0001765041178778e-17,-0.499999987113121,-0.4999999871127331,-523.500837465112,1.7081785457924692e-13,1.2734243764350638e-13,-1.5971992575986001e-13,-0.0012815184128624523,-0.0012815184128624776,0.004099280999649723,-2.952476034074007e-18,1.3486592511007108e-18,7.378965906666478e-18,-4.0205593881703745,-4.0205593881703745,8.041118776341703,5.772993006466011e-15,1.9299424567825017e-14,5.0818336332867496e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.6906090886640239,2.657423612777284e-05,-0.10482879203090789,1294.075033544661,1.0,0.0
9,0.0036000000000000008,0.0005984700091176509,0.0005984700091176726,-0.003599999999999995,2.676624113323589e-18,5.854691731421724e-18,1.0489656018797255e-17,-0.49999999910864734,-0.49999999910865733,-640.4491715171984,2.1878165368016759e-13,2.0825138869279562e-13,-1.381469481083931e-13,-0.0014109738779539188,-0.0014109738779539424,0.004513008916275849,-3.398025580538348e-18,5.970726978949119e-19,7.178568302876333e-18,-4.02109003916154,-4.02109003916154,8.042180078324034,5.7737979375183056e-15,1.9302071387034904e-14,5.08252525659259e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.387778780781445e-16,-1.387778780781445e-16,-1.387778780781445e-16,-2.429574129517581e-17,-4.5891955779776516e-17,-2.024645107931317e-17,0.690328255166898,2.133330781669636e-05,-0.10183292407779654,1582.6207286226809,1.0,0.0
