# ADR90 WP-A2 END-OF-RUN plastic field, build 48c0e99bc8e28bbb4fdf965015f285f01e16e90d (expected 48c0e99bc8e28bbb4fdf965015f285f01e16e90d), leg h1.0_e0.6944, s/B=0.012000, mode TARGET
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,1.49681859e-06,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,6.55308308e-06,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,1.24511633e-05,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,1.76116058e-05,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,2.19801341e-05,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,2.57109509e-05,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,2.98388525e-05,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,3.24930107e-05,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,3.72750055e-05,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,4.56840715e-05,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,6.41704189e-06,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,1.1969e-05,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,1.81201229e-05,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,2.36551302e-05,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,2.82209555e-05,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,3.23243968e-05,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,3.52858385e-05,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,3.89304122e-05,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,4.3277687e-05,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,5.26799974e-05,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,1.43730985e-05,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,2.10336167e-05,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,3.02363669e-05,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,3.83413293e-05,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,4.39114741e-05,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,4.77697571e-05,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,5.03335754e-05,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,5.28337185e-05,0.855053698
29,-15.2163765,-1.5,4.33795336,1,2.16897668,5.71961837e-05,0.855053698
30,-15.2163765,-0.5,4.33795336,1,2.16897668,6.15976154e-05,0.855053698
31,-11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,2.1997969e-05,0.855053698
32,-11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,3.40888745e-05,0.855053698
33,-11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,5.46598042e-05,0.855053698
34,-11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,7.19331358e-05,0.855053698
35,-11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,8.22834184e-05,0.855053698
36,-11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,8.56471683e-05,0.855053698
37,-11.3489969,-3.5,3.39680591,1,1.69840295,8.52225677e-05,0.855053698
38,-11.3489969,-2.5,3.39680591,1,1.69840295,8.21494539e-05,0.855053698
39,-11.3489969,-1.5,3.39680591,1,1.69840295,7.67295543e-05,0.855053698
40,-11.3489969,-0.5,3.39680591,1,1.69840295,8.41808271e-05,0.855053698
41,-8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,2.61708691e-05,0.855053698
42,-8.32067065,-13.6329249,2.65984657,3.55894634,4.73312561,5.2392784e-05,0.855053698
43,-8.32067065,-10.4729811,2.65984657,2.76094116,3.67183995,9.68604306e-05,0.855053698
44,-8.32067065,-8.02157615,2.65984657,2.1418688,2.84852119,0.000143066774,0.855053698
45,-8.32067065,-6.11983775,2.65984657,1.66160801,2.20981118,0.000173013847,0.855053698
46,-8.32067065,-4.64451687,2.65984657,1.28903375,1.714316,0.000181759578,0.855053698
47,-8.32067065,-3.5,2.65984657,1,1.32992329,0.000170047634,0.855053698
48,-8.32067065,-2.5,2.65984657,1,1.32992329,0.000147625352,0.855053698
49,-8.32067065,-1.5,2.65984657,1,1.32992329,0.00011864543,0.855053698
50,-8.32067065,-0.5,2.65984657,1,1.32992329,6.8565079e-05,0.855053698
51,-5.94935967,-17.706199,2.0827754,4.58760194,4.77747223,2.64647356e-05,0.855053698
52,-5.94935967,-13.6329249,2.0827754,3.55894634,3.70624294,7.31455919e-05,0.855053698
