# ADR90 WP-A2 tau=0 band, build c4d08f1874060812ef25cfddf49724e7175f2978, leg h1.0_e0.60
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s
0.1371625,0.06858125,3930.6023,-3930.62815,0.3125,1,5614.27011
0.137475,0.0687375,3943.13672,-3943.12257,0.3125,1,5629.33839
0.13763125,0.068815625,3959.34019,-3959.3569,0.15625,1,5645.89315
0.1377875,0.06889375,3953.03471,-3953.4241,0.15625,1,5654.00841
0.13794375,0.068971875,3971.10279,-3971.20647,0.15625,1,5660.71564
0.1381,0.06905,3967.10091,-3967.30216,0.15625,1,5667.90642
0.13825625,0.069128125,3984.64165,-3984.65223,0.15625,1,5674.0636
0.1384125,0.06920625,3979.65139,-3979.52407,0.3125,1,5685.22294
0.13856875,0.069284375,3997.01246,-3997.11657,0.15625,1,5706.64455
0.138646875,0.0693234375,3988.5073,-3988.44571,0.078125,1,5723.85548
0.138725,0.0693625,4001.07839,-4001.20642,0.078125,1,5729.37513
0.138803125,0.0694015625,4008.21603,-4008.25317,0.078125,1,5737.17251
0.13888125,0.069440625,3999.56819,-3999.58905,0.078125,1,5747.97026
0.138959375,0.0694796875,4012.33267,-4012.52339,0.078125,1,5754.18938
0.1390375,0.06951875,4019.48165,-4019.52052,0.15625,1,5759.5911
0.139076562,0.0695382812,4017.71642,-4017.93418,0.0390625,1,5781.72684
0.139115625,0.0695578125,4023.70537,-4023.89164,0.0390625,1,5785.79868
0.139154687,0.0695773437,4013.48838,-4014.10276,0.0390625,1,5790.06304
0.13919375,0.069596875,4020.01121,-4020.30546,0.0390625,1,5795.1636
0.139232812,0.0696164062,4025.11281,-4025.31069,0.0390625,1,5800.40464
0.139271875,0.0696359375,4030.36487,-4030.42909,0.078125,1,5806.92918
0.13935,0.069675,4023.93813,-4023.58239,0.078125,1,5817.45464
0.139428125,0.0697140625,4036.48747,-4036.63789,0.078125,1,5822.90215
0.13950625,0.069753125,4041.05519,-4041.06826,0.078125,1,5830.09009
0.139584375,0.0697921875,4038.6114,-4038.63919,0.078125,1,5839.06182
0.1396625,0.06983125,4049.5302,-4049.54734,0.078125,1,5844.31121
0.139740625,0.0698703125,4054.40709,-4054.44203,0.15625,1,5852.51402
0.139896875,0.0699484375,4055.3812,-4055.35251,0.15625,1,5862.5114
0.140053125,0.0700265625,4069.45253,-4069.69093,0.15625,1,5871.02916
0.140209375,0.0701046875,4074.13564,-4074.24434,0.15625,1,5881.17502
0.140365625,0.0701828125,4087.72412,-4088.12823,0.15625,1,5888.19138
0.140521875,0.0702609375,4093.04611,-4093.2649,0.15625,1,5898.98551
0.1406,0.0703,4105.81466,-4105.92721,0.078125,1,5914.08817
0.140678125,0.0703390625,4103.02135,-4103.20454,0.078125,1,5919.87622
0.14075625,0.070378125,4115.73861,-4115.8254,0.078125,1,5924.99841
0.140834375,0.0704171875,4107.2435,-4107.19256,0.078125,1,5932.52398
0.1409125,0.07045625,4119.85093,-4120.01656,0.078125,1,5937.62548
0.140990625,0.0704953125,4118.86153,-4119.03933,0.15625,1,5943.62866
0.141146875,0.0705734375,4128.21015,-4128.44913,0.15625,1,5953.706
0.141303125,0.0706515625,4134.97709,-4134.91818,0.15625,1,5958.29393
0.141459375,0.0707296875,4144.58161,-4144.75412,0.15625,1,5965.86389
0.1415375,0.07076875,4152.29824,-4152.6033,0.078125,1,5978.86132
0.141615625,0.0708078125,4164.90797,-4165.1321,0.078125,1,5982.50453
0.14169375,0.070846875,4156.11899,-4156.09061,0.078125,1,5990.30232
0.141771875,0.0708859375,4168.82462,-4168.91569,0.078125,1,5993.97618
0.14185,0.070925,4166.39213,-4166.671,0.078125,1,6001.64819
0.141928125,0.0709640625,4179.3223,-4179.40995,0.15625,1,6007.81869
0.142084375,0.0710421875,4176.03738,-4176.22687,0.15625,1,6018.58599
0.142240625,0.0711203125,4184.45969,-4184.41763,0.15625,1,6021.90676
0.142396875,0.0711984375,4196.54039,-4196.86281,0.15625,1,6026.38559
0.142553125,0.0712765625,4200.75122,-4200.78131,0.15625,1,6030.64289
0.142709375,0.0713546875,4213.1289,-4213.44135,0.15625,1,6036.78972
0.142865625,0.0714328125,4218.21445,-4218.30443,0.3125,1,6045.36497
0.143178125,0.0715890625,4234.22188,-4234.16748,0.3125,1,6057.25111
0.143490625,0.0717453125,4251.30912,-4251.33,0.3125,1,6069.33853
0.143803125,0.0719015625,4264.78332,-4264.50408,0.3125,1,6075.89087
0.144115625,0.0720578125,4288.77743,-4289.00403,0.3125,1,6085.80023
0.144428125,0.0722140625,4296.64955,-4296.81946,0.3125,1,6096.26024
0.144740625,0.0723703125,4313.13886,-4313.07376,0.625,1,6104.55793
0.145365625,0.0726828125,4344.04055,-4344.01132,0.625,1,6115.6046
0.145990625,0.0729953125,4374.60204,-4374.62568,0.625,1,6128.76274
0.146303125,0.0731515625,4390.15382,-4390.24211,0.3125,1,6152.77923
0.146615625,0.0733078125,4404.35543,-4404.34977,0.3125,1,6160.9458
0.146928125,0.0734640625,4418.35969,-4418.39528,0.3125,1,6170.65547
0.147084375,0.0735421875,4438.0664,-4438.0577,0.15625,1,6179.51929
0.147240625,0.0736203125,4434.28176,-4434.12413,0.15625,1,6189.24942
0.147396875,0.0736984375,4441.63007,-4442.14651,0.15625,1,6198.42909
0.147553125,0.0737765625,4453.27443,-4453.68916,0.15625,1,6206.67985
0.147709375,0.0738546875,4456.9845,-4456.83703,0.15625,1,6214.82523
0.147865625,0.0739328125,4476.00724,-4476.01908,0.3125,1,6226.08914
0.148178125,0.0740890625,4476.79239,-4476.42992,0.3125,1,6235.97824
0.148490625,0.0742453125,4494.05329,-4494.15996,0.3125,1,6250.5159
0.148803125,0.0744015625,4508.38035,-4508.46952,0.3125,1,6257.77426
0.149115625,0.0745578125,4524.04933,-4524.08289,0.3125,1,6271.05055
0.149428125,0.0747140625,4537.84967,-4537.99173,0.3125,1,6285.75797
0.149584375,0.0747921875,4558.10191,-4558.10376,0.15625,1,6309.73348
0.149740625,0.0748703125,4553.80235,-4553.28607,0.15625,1,6321.47902
0.149896875,0.0749484375,4566.64215,-4566.64426,0.15625,1,6332.09399
0.149975,0.0749875,4579.67632,-4579.78185,0.078125,1,6350.74838
0.150053125,0.0750265625,4567.84571,-4567.5198,0.078125,1,6362.72524
0.15013125,0.075065625,4576.94881,-4577.22941,0.078125,1,6370.51726
0.150209375,0.0751046875,4590.33272,-4590.45507,0.078125,1,6377.25562
0.150248437,0.0751242187,4583.27329,-4583.57733,0.0390625,1,6397.07393
0.1502875,0.07514375,4588.82849,-4588.87526,0.0390625,1,6401.72391
0.150326562,0.0751632812,4595.45117,-4595.55417,0.0390625,1,6407.2591
0.150365625,0.0751828125,4601.44435,-4601.48322,0.0390625,1,6415.10907
0.150404687,0.0752023437,4596.01329,-4595.9531,0.0390625,1,6425.34401
0.15044375,0.075221875,4602.11293,-4602.11443,0.078125,1,6431.10686
0.150521875,0.0752609375,4615.24262,-4615.34628,0.078125,1,6436.59494
0.1506,0.0753,4615.27047,-4615.48675,0.078125,1,6445.09594
0.150678125,0.0753390625,4628.55918,-4628.75691,0.078125,1,6450.91403
0.15075625,0.075378125,4624.89187,-4624.37837,0.078125,1,6461.57503
0.150834375,0.0754171875,4637.30515,-4637.32484,0.078125,1,6466.27368
0.1509125,0.07545625,4648.81939,-4648.89318,0.15625,1,6473.39909
0.15106875,0.075534375,4652.2087,-4652.36331,0.15625,1,6483.44736
0.151225,0.0756125,4676.3298,-4676.32754,0.15625,1,6491.76683
0.151303125,0.0756515625,4672.46581,-4672.43239,0.078125,1,6512.9562
0.15138125,0.075690625,4685.76704,-4685.82412,0.078125,1,6518.28993
0.151459375,0.0757296875,4696.09513,-4696.10726,0.078125,1,6523.22082
0.151498437,0.0757492187,4690.42597,-4690.53096,0.0390625,1,6544.78203
0.1515375,0.07576875,4697.1155,-4697.29347,0.0390625,1,6549.89278
0.151576562,0.0757882812,4702.98594,-4703.00889,0.0390625,1,6555.07569
0.151615625,0.0758078125,4709.37255,-4709.53458,0.0390625,1,6558.6414
0.151654687,0.0758273437,4715.59086,-4715.75942,0.0390625,1,6570.62536
0.15169375,0.075846875,4712.33557,-4712.54761,0.078125,1,6575.18838
0.151771875,0.0758859375,4725.68051,-4725.90359,0.078125,1,6579.89813
0.15185,0.075925,4719.16988,-4719.18007,0.078125,1,6597.90255
0.151928125,0.0759640625,4732.49389,-4732.56041,0.078125,1,6602.78267
0.15200625,0.076003125,4743.11621,-4743.13112,0.078125,1,6609.50005
0.152045312,0.0760226562,4738.6415,-4738.81707,0.0390625,1,6624.54174
0.152084375,0.0760421875,4745.37082,-4745.4978,0.0390625,1,6629.71781
0.152123437,0.0760617187,4751.04042,-4751.06814,0.0390625,1,6634.52838
0.1521625,0.07608125,4757.49825,-4757.59086,0.0390625,1,6639.76887
0.152201562,0.0761007812,4763.69632,-4763.81378,0.0390625,1,6650.75811
0.152240625,0.0761203125,4759.58603,-4759.85224,0.078125,1,6657.38234
0.15231875,0.076159375,4772.96961,-4773.20557,0.078125,1,6660.65902
0.152357812,0.0761789062,4763.52624,-4763.11696,0.0390625,1,6670.71712
0.152396875,0.0761984375,4769.83978,-4769.98908,0.0390625,1,6675.03647
0.152435937,0.0762179687,4774.04748,-4773.91255,0.0390625,1,6679.41798
0.152475,0.0762375,4780.79392,-4780.90515,0.0390625,1,6686.34838
0.152514062,0.0762570312,4787.26924,-4787.38903,0.0390625,1,6690.78063
0.152553125,0.0762765625,4785.09632,-4784.85752,0.078125,1,6695.86086
0.15263125,0.076315625,4798.31404,-4798.48184,0.078125,1,6699.45115
0.152670312,0.0763351562,4790.37798,-4790.34549,0.0390625,1,6710.91379
0.152709375,0.0763546875,4793.10748,-4793.16021,0.0390625,0,6712.83313
0.152748437,0.0763742187,4799.85278,-4799.90527,0.0390625,1,6715.41147
0.1527875,0.07639375,4801.97915,-4801.92119,0.0390625,0,6717.34314
0.152826562,0.0764132812,4808.25595,-4808.25826,0.0390625,1,6721.07101
0.152865625,0.0764328125,4814.82591,-4814.94492,0.078125,1,6724.37894
0.15294375,0.076471875,4823.05883,-4823.10093,0.078125,1,6727.66084
0.152982812,0.0764914062,4829.44005,-4829.50176,0.0390625,1,6737.84258
0.153021875,0.0765109375,4822.87172,-4822.89545,0.0390625,1,6745.92685
0.153060937,0.0765304687,4829.56283,-4829.72505,0.0390625,1,6749.97878
0.1531,0.07655,4836.12095,-4836.25527,0.0390625,1,6754.22877
0.153139062,0.0765695312,4842.51286,-4842.63242,0.0390625,1,6759.02968
0.153178125,0.0765890625,4840.16743,-4840.25149,0.078125,1,6763.40132
0.15325625,0.076628125,4846.40445,-4846.80627,0.078125,1,6769.37675
0.153334375,0.0766671875,4859.71512,-4859.92592,0.078125,1,6774.0703
0.153353906,0.0766769531,4847.87608,-4848.43916,0.01953125,1,6796.41225
0.153373437,0.0766867187,4851.46628,-4850.63943,0.01953125,1,6799.63622
0.153392969,0.0766964844,4853.10802,-4853.06308,0.01953125,0,6800.19768
0.1534125,0.07670625,4856.29103,-4856.2949,0.01953125,1,6823.41369
0.153432031,0.0767160156,4859.64072,-4859.66242,0.01953125,1,6827.66639
0.153451562,0.0767257812,4861.11178,-4861.02464,0.0390625,1,6834.7073
0.153490625,0.0767453125,4867.79432,-4867.82836,0.0390625,1,6841.79555
0.153529687,0.0767648437,4874.31223,-4874.35859,0.0390625,1,6846.79086
0.15356875,0.076784375,4879.94432,-4879.96745,0.0390625,1,6852.84839
0.153578516,0.0767892578,4869.83533,-4869.6849,0.009765625,1,6869.84684
0.153588281,0.0767941406,4871.32149,-4871.32989,0.009765625,1,6879.16527
0.153598047,0.0767990234,4871.77783,-4871.7817,0.009765625,0,6879.54157
0.153607812,0.0768039062,4873.16127,-4873.16125,0.009765625,0,6879.70833
0.153617578,0.0768087891,4874.83444,-4874.83941,0.009765625,1,6884.14325
0.153627344,0.0768136719,4875.58556,-4875.58649,0.01953125,0,6885.10617
0.153646875,0.0768234375,4878.75992,-4878.75466,0.01953125,1,6890.72547
0.153666406,0.0768332031,4882.0869,-4882.13317,0.01953125,1,6895.29198
0.153685937,0.0768429687,4885.34181,-4885.36568,0.01953125,1,6908.99938
0.153705469,0.0768527344,4888.48418,-4888.51429,0.01953125,1,6915.11931
0.153725,0.0768625,4890.56522,-4890.58245,0.01953125,1,6922.45216
0.153744531,0.0768722656,4893.59026,-4893.62826,0.0390625,1,6934.91764
0.153764062,0.0768820312,4896.48415,-4896.52959,0.01953125,1,6958.77928
0.153783594,0.0768917969,4887.68769,-4887.68917,0.01953125,1,6966.20285
0.153803125,0.0769015625,4890.68238,-4890.74134,0.01953125,1,6969.58941
0.153822656,0.0769113281,4894.04116,-4894.097,0.01953125,1,6973.27569
0.153842187,0.0769210937,4897.28773,-4897.33143,0.01953125,1,6976.92601
0.153861719,0.0769308594,4900.46535,-4900.50389,0.0390625,1,6992.95474
0.153900781,0.0769503906,4906.97317,-4907.02719,0.0390625,1,6999.2101
0.153939844,0.0769699219,4905.17743,-4905.09427,0.0390625,1,7012.96903
0.153959375,0.0769796875,4908.26345,-4908.3811,0.01953125,1,7028.01606
0.153978906,0.0769894531,4911.43418,-4911.53356,0.01953125,1,7032.89166
0.153998437,0.0769992187,4914.537,-4914.62321,0.01953125,1,7035.25126
0.154008203,0.0770041016,4915.75399,-4915.8282,0.009765625,1,7045.82749
0.154017969,0.0770089844,4917.05768,-4917.13125,0.009765625,1,7055.29906
0.154027734,0.0770138672,4918.30699,-4918.3819,0.009765625,1,7059.91759
0.1540375,0.07701875,4919.51771,-4919.59594,0.009765625,1,7067.5784
0.154047266,0.0770236328,4918.50627,-4918.64239,0.009765625,1,7074.20999
0.154057031,0.0770285156,4919.29279,-4919.42777,0.01953125,1,7077.90635
0.154076562,0.0770382812,4922.30277,-4922.43885,0.01953125,1,7087.25682
0.154096094,0.0770480469,4925.20882,-4925.33942,0.01953125,1,7088.05721
0.154105859,0.0770529297,4915.76754,-4915.60485,0.009765625,1,7097.71304
0.154115625,0.0770578125,4917.47322,-4917.47646,0.009765625,1,7109.62938
0.154125391,0.0770626953,4918.11215,-4918.11876,0.009765625,0,7109.86131
0.154135156,0.0770675781,4919.80323,-4919.8107,0.009765625,0,7110.97244
0.154144922,0.0770724609,4921.43381,-4921.44286,0.009765625,1,7119.70232
0.154154687,0.0770773437,4921.73527,-4921.75087,0.01953125,0,7119.90506
0.154174219,0.0770871094,4925.1527,-4925.17013,0.01953125,1,7123.91134
0.15419375,0.077096875,4928.10844,-4928.10925,0.01953125,1,7126.89494
0.154203516,0.0771017578,4929.71625,-4929.7247,0.009765625,1,7139.01345
0.154213281,0.0771066406,4931.24454,-4931.25526,0.009765625,1,7142.79332
0.154223047,0.0771115234,4932.73833,-4932.74988,0.009765625,1,7145.95057
0.154232812,0.0771164062,4934.11385,-4934.12459,0.009765625,1,7148.34397
0.154242578,0.0771212891,4935.56112,-4935.57541,0.009765625,1,7153.06541
0.154252344,0.0771261719,4936.9396,-4936.95692,0.01953125,1,7158.16295
0.154271875,0.0771359375,4939.99006,-4940.01117,0.01953125,1,7162.91942
0.154281641,0.0771408203,4940.66141,-4940.68605,0.009765625,1,7171.25038
0.154291406,0.0771457031,4941.91951,-4941.95341,0.009765625,1,7177.34416
0.154301172,0.0771505859,4943.12234,-4943.16329,0.009765625,1,7185.47342
0.154301477,0.0771507385,4942.66086,-4942.69967,0.000305175781,1,7249.68949
