# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.005 (actual 0.005060), build cc4aa6db01c7ae86155b425182021722ab55db50 (expected any), leg h1.0_e0.6944, q_foot=136.2062 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,2.06892642e-07,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,1.34091707e-06,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,2.92985404e-06,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,4.51222702e-06,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,5.95937812e-06,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,7.24999256e-06,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,8.43749998e-06,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,9.70120443e-06,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,1.14703663e-05,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,1.41051919e-05,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,1.14395599e-06,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,2.63044728e-06,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,4.64919617e-06,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,6.47250633e-06,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,7.96124926e-06,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,9.31490292e-06,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,1.054676e-05,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,1.19194964e-05,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,1.374132e-05,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,1.67880914e-05,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,2.51663422e-06,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,5.4358306e-06,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,8.27036953e-06,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,1.10090789e-05,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,1.27174616e-05,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,1.38666672e-05,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,1.47120601e-05,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,1.56098835e-05,0.855053698
29,-15.2163765,-1.5,4.33795336,1,2.16897668,1.69721941e-05,0.855053698
30,-15.2163765,-0.5,4.33795336,1,2.16897668,1.72651618e-05,0.855053698
31,-11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,3.67951158e-06,0.855053698
32,-11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,7.15993946e-06,0.855053698
33,-11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,1.40558567e-05,0.855053698
34,-11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,2.00165604e-05,0.855053698
35,-11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,2.34334672e-05,0.855053698
36,-11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,2.52271018e-05,0.855053698
37,-11.3489969,-3.5,3.39680591,1,1.69840295,2.47526394e-05,0.855053698
38,-11.3489969,-2.5,3.39680591,1,1.69840295,2.25938892e-05,0.855053698
39,-11.3489969,-1.5,3.39680591,1,1.69840295,1.83523322e-05,0.855053698
40,-11.3489969,-0.5,3.39680591,1,1.69840295,1.65767553e-05,0.855053698
41,-8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,2.15208204e-05,0.855053698
42,-8.32067065,-13.6329249,2.65984657,3.55894634,4.73312561,2.72387631e-05,0.855053698
43,-8.32067065,-10.4729811,2.65984657,2.76094116,3.67183995,2.1803796e-05,0.855053698
44,-8.32067065,-8.02157615,2.65984657,2.1418688,2.84852119,3.6771407e-05,0.855053698
45,-8.32067065,-6.11983775,2.65984657,1.66160801,2.20981118,4.83456383e-05,0.855053698
46,-8.32067065,-4.64451687,2.65984657,1.28903375,1.714316,4.94859607e-05,0.855053698
47,-8.32067065,-3.5,2.65984657,1,1.32992329,4.38222724e-05,0.855053698
48,-8.32067065,-2.5,2.65984657,1,1.32992329,3.64981971e-05,0.855053698
49,-8.32067065,-1.5,2.65984657,1,1.32992329,2.51375751e-05,0.855053698
50,-8.32067065,-0.5,2.65984657,1,1.32992329,1.02194313e-05,0.855053698
51,-5.94935967,-17.706199,2.0827754,4.58760194,4.77747223,1.22928426e-05,0.855053698
52,-5.94935967,-13.6329249,2.0827754,3.55894634,3.70624294,2.80978995e-05,0.855053698
53,-5.94935967,-10.4729811,2.0827754,2.76094116,2.87521017,2.49357275e-05,0.855053698
54,-5.94935967,-8.02157615,2.0827754,2.1418688,2.23051582,4.41938503e-05,0.855053698
55,-5.94935967,-6.11983775,2.0827754,1.66160801,1.73037814,8.60889766e-05,0.855053698
56,-5.94935967,-4.64451687,2.0827754,1.28903375,1.34238389,9.78335706e-05,0.855053698
57,-5.94935967,-3.5,2.0827754,1,1.0413877,9.08066546e-05,0.855053698
58,-5.94935967,-2.5,2.0827754,1,1.0413877,6.49664242e-05,0.855053698
59,-5.94935967,-1.5,2.0827754,1,1.0413877,3.49059683e-05,0.855053698
60,-5.94935967,-0.5,2.0827754,1,1.0413877,1.43718659e-05,0.855053698
61,-4.09252017,-17.706199,1.63090361,4.58760194,3.74096828,1.99261001e-05,0.855053698
62,-4.09252017,-13.6329249,1.63090361,3.55894634,2.90214921,8.95409595e-05,0.855053698
63,-4.09252017,-10.4729811,1.63090361,2.76094116,2.25141445,0.000137942392,0.855053698
64,-4.09252017,-8.02157615,1.63090361,2.1418688,1.74659077,0.000205623717,0.855053698
65,-4.09252017,-6.11983775,1.63090361,1.66160801,1.35496124,0.000255776477,0.855053698
66,-4.09252017,-4.64451687,1.63090361,1.28903375,1.05114489,0.000236044062,0.855053698
67,-4.09252017,-3.5,1.63090361,1,0.815451803,0.00024299683,0.855053698
68,-4.09252017,-2.5,1.63090361,1,0.815451803,0.000232018012,0.855053698
69,-4.09252017,-1.5,1.63090361,1,0.815451803,0.000127679997,0.855053698
70,-4.09252017,-0.5,1.63090361,1,0.815451803,5.51351695e-05,0.855053698
71,-2.63853418,-17.706199,1.27706836,4.58760194,2.92934065,1.89834243e-05,0.855053698
72,-2.63853418,-13.6329249,1.27706836,3.55894634,2.27250889,9.91423792e-05,0.855053698
73,-2.63853418,-10.4729811,1.27706836,2.76094116,1.76295531,0.000171272422,0.855053698
74,-2.63853418,-8.02157615,1.27706836,2.1418688,1.36765644,0.000289309739,0.855053698
75,-2.63853418,-6.11983775,1.27706836,1.66160801,1.06099351,0.000439935502,0.855053698
76,-2.63853418,-4.64451687,1.27706836,1.28903375,0.82309211,0.000546212539,0.855053698
77,-2.63853418,-3.5,1.27706836,1,0.638534182,0.0004941856,0.855053698
