# ADR90 WP-A2 tau=0 band, build 5c01bb5f7a580be9f73568a2e8f98b3a2b263c39, leg h1.0_e0.6944
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s
0.02548,0.01274,288.529042,-288.499881,2.56,0,701.516453
0.02804,0.01402,316.239907,-316.268074,2.56,0,766.09927
0.0306,0.0153,345.060739,-345.342164,2.56,1,850.846809
0.03316,0.01658,372.467934,-372.728314,2.56,1,939.97229
0.03572,0.01786,400.186512,-400.585275,2.56,1,999.624051
0.03828,0.01914,427.908251,-428.417596,5,1,1053.64632
0.04078,0.02039,454.597851,-454.867443,2.5,1,1111.21859
0.04328,0.02164,480.309929,-480.690797,2.5,1,1205.09275
0.04578,0.02289,507.410174,-507.821181,2.5,1,1296.02847
0.04828,0.02414,534.414648,-534.927921,2.5,1,1366.56846
0.05078,0.02539,562.209868,-562.44658,2.5,1,1416.67555
0.05328,0.02664,587.968215,-588.434947,5,1,1502.77846
0.05578,0.02789,614.439024,-614.701941,2.5,1,1550.92913
0.05828,0.02914,641.919467,-642.281004,2.5,1,1588.8877
0.06078,0.03039,668.126596,-668.575557,2.5,1,1607.00582
0.06328,0.03164,694.162683,-694.41969,2.5,1,1628.80804
0.06578,0.03289,721.60864,-722.032327,2.5,1,1674.0872
0.06828,0.03414,748.265324,-748.612032,5,1,1692.43328
0.07078,0.03539,775.016499,-775.23465,2.5,1,1721.43281
0.07328,0.03664,801.778077,-801.921838,2.5,1,1740.04564
0.07578,0.03789,827.82055,-828.008554,2.5,1,1762.73745
0.07703,0.038515,841.06002,-841.285804,1.25,1,1786.79094
0.07828,0.03914,854.262265,-854.464122,1.25,1,1807.2454
0.07953,0.039765,867.345276,-867.521116,1.25,1,1846.8945
0.080155,0.0400775,875.267926,-875.711879,0.625,1,1879.05017
0.08078,0.04039,880.054986,-880.165991,0.625,1,1883.87048
0.081405,0.0407025,890.707562,-891.00591,0.625,1,1886.16399
0.08203,0.041015,893.397025,-893.630289,0.625,1,1890.88856
0.082655,0.0413275,903.670472,-904.147315,0.625,1,1893.25408
0.08328,0.04164,906.925207,-907.358777,1.25,1,1898.07682
0.083905,0.0419525,915.137239,-915.904359,0.625,1,1906.96541
0.08453,0.042265,919.785942,-920.270223,0.625,1,1918.30133
0.085155,0.0425775,926.780038,-927.485148,0.625,1,1930.13465
0.08578,0.04289,932.283553,-932.555644,0.625,1,1947.16457
0.086405,0.0432025,942.524494,-943.360655,0.625,1,1959.19237
0.08703,0.043515,945.241123,-945.322549,1.25,1,1964.03409
0.08828,0.04414,958.922559,-959.000638,1.25,1,1973.98783
0.08953,0.044765,972.120709,-972.290496,1.25,1,1984.18854
0.09078,0.04539,985.201139,-985.408384,1.25,1,1999.23068
0.09203,0.046015,998.575679,-998.710363,1.25,1,2009.26361
0.09328,0.04664,1011.72466,-1011.85139,1.25,1,2018.21467
0.09453,0.047265,1024.70633,-1024.89014,2.5,1,2030.46964
0.095155,0.0475775,1033.72188,-1034.38062,0.625,1,2066.01123
0.09578,0.04789,1037.44977,-1037.58795,0.625,1,2082.27976
0.096405,0.0482025,1046.90325,-1047.38066,0.625,1,2097.37525
0.09703,0.048515,1050.37548,-1050.57875,0.625,1,2119.16381
0.097655,0.0488275,1061.18346,-1061.88939,0.625,1,2128.95283
0.0979675,0.04898375,1066.92014,-1067.0901,0.3125,1,2152.10849
0.09828,0.04914,1070.83484,-1071.52762,0.3125,1,2157.76193
0.0985925,0.04929625,1075.01948,-1075.74005,0.3125,1,2163.04578
0.098905,0.0494525,1079.0217,-1079.81478,0.3125,1,2170.97198
0.0992175,0.04960875,1072.85109,-1073.27591,0.3125,1,2184.77973
0.09953,0.049765,1083.71836,-1084.09517,0.625,1,2190.40952
0.100155,0.0500775,1090.61805,-1090.95172,0.625,1,2201.96267
0.1004675,0.05023375,1100.70499,-1101.14765,0.3125,1,2221.48521
0.10078,0.05039,1101.51724,-1101.94264,0.3125,1,2229.07753
0.1010925,0.05054625,1108.31835,-1108.62658,0.3125,1,2237.74314
0.101405,0.0507025,1120.08967,-1121.02402,0.3125,1,2251.06772
0.1017175,0.05085875,1116.53977,-1116.94965,0.3125,1,2268.2645
0.10203,0.051015,1123.68539,-1124.08975,0.625,1,2274.85054
0.102655,0.0513275,1135.33562,-1135.76694,0.625,1,2287.2175
0.10328,0.05164,1144.54028,-1144.84145,0.625,1,2303.54776
0.103905,0.0519525,1156.9492,-1157.14875,0.625,1,2307.2906
0.10453,0.052265,1165.90498,-1166.18284,0.625,1,2319.2944
0.1048425,0.05242125,1178.98415,-1179.47229,0.3125,1,2329.12256
0.105155,0.0525775,1177.53776,-1177.72853,0.3125,1,2332.04344
0.1054675,0.05273375,1181.92312,-1182.18415,0.3125,1,2334.0331
0.10578,0.05289,1188.8848,-1189.22895,0.3125,1,2348.80505
0.1060925,0.05304625,1194.01603,-1194.51588,0.3125,1,2364.62834
0.106405,0.0532025,1195.87478,-1195.88322,0.625,0,2374.0508
0.10703,0.053515,1209.36388,-1209.55317,0.625,1,2378.24144
0.1073425,0.05367125,1221.72284,-1222.50718,0.3125,1,2390.99975
0.107655,0.0538275,1216.64602,-1217.04719,0.3125,1,2398.00799
0.1079675,0.05398375,1223.35153,-1222.87749,0.3125,1,2405.94512
0.10828,0.05414,1236.30582,-1237.01177,0.3125,1,2411.62318
0.10843625,0.054218125,1239.23155,-1240.04965,0.15625,1,2418.66023
0.1085925,0.05429625,1234.04234,-1234.29025,0.15625,1,2426.41017
0.10874875,0.054374375,1247.55536,-1247.9085,0.15625,1,2434.35812
0.108905,0.0544525,1240.51168,-1240.12715,0.15625,1,2447.63722
0.10906125,0.054530625,1251.70325,-1251.83976,0.15625,1,2454.92862
0.1092175,0.05460875,1250.65608,-1250.99434,0.3125,1,2465.64522
0.10953,0.054765,1255.37918,-1255.49885,0.3125,1,2473.37343
0.1098425,0.05492125,1267.68441,-1268.17025,0.3125,1,2479.87071
0.110155,0.0550775,1269.96901,-1270.07185,0.3125,1,2492.8387
0.1104675,0.05523375,1281.54119,-1282.2172,0.3125,1,2499.99453
0.11078,0.05539,1283.17583,-1283.41195,0.3125,1,2505.84231
0.1110925,0.05554625,1294.69999,-1295.59146,0.625,1,2512.12263
0.1117175,0.05585875,1303.16571,-1303.38856,0.625,1,2522.86172
0.1123425,0.05617125,1315.8936,-1315.94839,0.625,1,2533.89575
0.112655,0.0563275,1327.71788,-1328.11398,0.3125,1,2547.23172
0.1129675,0.05648375,1329.60582,-1330.39448,0.3125,1,2554.19483
0.11328,0.05664,1336.15633,-1336.5997,0.3125,1,2559.47649
0.1135925,0.05679625,1341.03548,-1341.13389,0.3125,1,2567.75421
0.113905,0.0569525,1353.04647,-1353.52523,0.3125,1,2575.7599
0.11406125,0.057030625,1357.58411,-1358.22915,0.15625,1,2589.88105
0.1142175,0.05710875,1361.28101,-1362.07353,0.15625,1,2595.15367
0.11437375,0.057186875,1355.97326,-1355.64327,0.15625,1,2604.54697
0.11453,0.057265,1359.27957,-1359.24501,0.15625,0,2605.95733
0.11468625,0.057343125,1370.43218,-1370.58085,0.15625,1,2613.30468
0.1148425,0.05742125,1371.36846,-1371.06546,0.3125,1,2618.8529
0.11499875,0.057499375,1377.76824,-1378.36444,0.15625,1,2628.63901
0.115155,0.0575775,1381.38041,-1382.23911,0.15625,1,2634.02258
0.11531125,0.057655625,1376.26767,-1376.62099,0.15625,1,2640.09941
0.1154675,0.05773375,1390.1739,-1390.525,0.15625,1,2643.62985
0.11562375,0.057811875,1385.5388,-1385.80532,0.15625,1,2648.04901
0.11578,0.05789,1387.29373,-1387.28428,0.3125,0,2651.77732
0.1160925,0.05804625,1401.00236,-1401.52983,0.3125,1,2656.57092
0.116405,0.0582025,1402.41819,-1402.48407,0.3125,1,2669.1553
0.1167175,0.05835875,1410.45693,-1410.59939,0.3125,1,2674.69445
0.11687375,0.058436875,1412.65176,-1412.67093,0.15625,0,2682.24008
0.11703,0.058515,1423.10505,-1421.88622,0.15625,1,2689.19789
0.11718625,0.058593125,1421.46862,-1421.76679,0.15625,1,2694.479
0.1173425,0.05867125,1431.23477,-1430.38496,0.15625,1,2699.9949
0.11749875,0.058749375,1433.37925,-1431.81218,0.15625,1,2705.02569
