# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.002 (actual 0.002180), build c4d08f1874060812ef25cfddf49724e7175f2978, leg h1.0_e0.60, q_foot=89.9648 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,2.09099421e-08,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,2.35362627e-07,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,5.58145194e-07,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,8.6828084e-07,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,1.14899668e-06,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,1.40960783e-06,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,1.66555468e-06,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,1.96993611e-06,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,2.63381382e-06,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,3.47827042e-06,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,2.87480294e-07,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,5.25424198e-07,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,9.34602534e-07,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,1.28075198e-06,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,1.53233655e-06,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,1.7383259e-06,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,1.93107968e-06,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,2.15099841e-06,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,2.71303305e-06,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,3.42517323e-06,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,8.98364743e-07,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,1.14169336e-06,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,1.76939848e-06,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,2.23585283e-06,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,2.51322948e-06,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,2.57859795e-06,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,2.52974125e-06,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,2.4841905e-06,0.855053698
29,-15.2163765,-1.5,4.33795336,1,2.16897668,2.50356272e-06,0.855053698
30,-15.2163765,-0.5,4.33795336,1,2.16897668,2.78122705e-06,0.855053698
31,-11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,2.29664344e-06,0.855053698
32,-11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,1.71329766e-06,0.855053698
33,-11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,3.10923893e-06,0.855053698
34,-11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,4.3319615e-06,0.855053698
35,-11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,4.71566859e-06,0.855053698
36,-11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,4.57754585e-06,0.855053698
37,-11.3489969,-3.5,3.39680591,1,1.69840295,4.15309903e-06,0.855053698
38,-11.3489969,-2.5,3.39680591,1,1.69840295,3.52920456e-06,0.855053698
39,-11.3489969,-1.5,3.39680591,1,1.69840295,2.52933491e-06,0.855053698
40,-11.3489969,-0.5,3.39680591,1,1.69840295,1.77361768e-06,0.855053698
41,-8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,8.91145344e-06,0.855053698
42,-8.32067065,-13.6329249,2.65984657,3.55894634,4.73312561,7.13684218e-06,0.855053698
43,-8.32067065,-10.4729811,2.65984657,2.76094116,3.67183995,3.66265373e-06,0.855053698
44,-8.32067065,-8.02157615,2.65984657,2.1418688,2.84852119,7.71687236e-06,0.855053698
45,-8.32067065,-6.11983775,2.65984657,1.66160801,2.20981118,1.0066152e-05,0.855053698
46,-8.32067065,-4.64451687,2.65984657,1.28903375,1.714316,9.99149927e-06,0.855053698
47,-8.32067065,-3.5,2.65984657,1,1.32992329,8.21576779e-06,0.855053698
48,-8.32067065,-2.5,2.65984657,1,1.32992329,6.05285187e-06,0.855053698
49,-8.32067065,-1.5,2.65984657,1,1.32992329,3.39280905e-06,0.855053698
50,-8.32067065,-0.5,2.65984657,1,1.32992329,1.58910101e-06,0.855053698
51,-5.94935967,-17.706199,2.0827754,4.58760194,4.77747223,1.21721284e-05,0.855053698
52,-5.94935967,-13.6329249,2.0827754,3.55894634,3.70624294,2.30856766e-05,0.855053698
53,-5.94935967,-10.4729811,2.0827754,2.76094116,2.87521017,2.81547814e-05,0.855053698
54,-5.94935967,-8.02157615,2.0827754,2.1418688,2.23051582,2.08612136e-05,0.855053698
55,-5.94935967,-6.11983775,2.0827754,1.66160801,1.73037814,2.22596359e-05,0.855053698
56,-5.94935967,-4.64451687,2.0827754,1.28903375,1.34238389,2.47347043e-05,0.855053698
57,-5.94935967,-3.5,2.0827754,1,1.0413877,2.31644728e-05,0.855053698
58,-5.94935967,-2.5,2.0827754,1,1.0413877,1.56702221e-05,0.855053698
59,-5.94935967,-1.5,2.0827754,1,1.0413877,6.81783681e-06,0.855053698
60,-5.94935967,-0.5,2.0827754,1,1.0413877,3.87040538e-06,0.855053698
61,-4.09252017,-17.706199,1.63090361,4.58760194,3.74096828,1.35020068e-05,0.855053698
62,-4.09252017,-13.6329249,1.63090361,3.55894634,2.90214921,3.31054064e-05,0.855053698
63,-4.09252017,-10.4729811,1.63090361,2.76094116,2.25141445,5.54694011e-05,0.855053698
64,-4.09252017,-8.02157615,1.63090361,2.1418688,1.74659077,7.44237282e-05,0.855053698
65,-4.09252017,-6.11983775,1.63090361,1.66160801,1.35496124,8.03099472e-05,0.855053698
66,-4.09252017,-4.64451687,1.63090361,1.28903375,1.05114489,6.57483497e-05,0.855053698
67,-4.09252017,-3.5,1.63090361,1,0.815451803,7.09347695e-05,0.855053698
68,-4.09252017,-2.5,1.63090361,1,0.815451803,7.04281327e-05,0.855053698
69,-4.09252017,-1.5,1.63090361,1,0.815451803,3.6413227e-05,0.855053698
70,-4.09252017,-0.5,1.63090361,1,0.815451803,2.36520946e-05,0.855053698
71,-2.63853418,-17.706199,1.27706836,4.58760194,2.92934065,1.28657258e-05,0.855053698
72,-2.63853418,-13.6329249,1.27706836,3.55894634,2.27250889,4.08861043e-05,0.855053698
73,-2.63853418,-10.4729811,1.27706836,2.76094116,1.76295531,7.60318873e-05,0.855053698
74,-2.63853418,-8.02157615,1.27706836,2.1418688,1.36765644,0.000116686808,0.855053698
75,-2.63853418,-6.11983775,1.27706836,1.66160801,1.06099351,0.000164560129,0.855053698
76,-2.63853418,-4.64451687,1.27706836,1.28903375,0.82309211,0.000201560882,0.855053698
77,-2.63853418,-3.5,1.27706836,1,0.638534182,0.000206299756,0.855053698
78,-2.63853418,-2.5,1.27706836,1,0.638534182,0.000229171427,0.855053698
79,-2.63853418,-1.5,1.27706836,1,0.638534182,0.000249186574,0.855053698
80,-2.63853418,-0.5,1.27706836,1,0.638534182,0.000119786143,0.855053698
81,-1.5,-17.706199,1,4.58760194,2.29380097,1.25252172e-05,0.855053698
82,-1.5,-13.6329249,1,3.55894634,1.77947317,4.53407155e-05,0.855053698
83,-1.5,-10.4729811,1,2.76094116,1.38047058,8.76963031e-05,0.855053698
84,-1.5,-8.02157615,1,2.1418688,1.0709344,0.000146771028,0.855053698
85,-1.5,-6.11983775,1,1.66160801,0.830804003,0.000221749296,0.855053698
86,-1.5,-4.64451687,1,1.28903375,0.644516874,0.000314807657,0.855053698
87,-1.5,-3.5,1,1,0.5,0.000425416467,0.855053698
88,-1.5,-2.5,1,1,0.5,0.000555148559,0.855053698
89,-1.5,-1.5,1,1,0.5,0.000832561129,0.855053698
90,-1.5,-0.5,1,1,0.5,0.00111363895,0.855053698
91,-0.5,-17.706199,1,4.58760194,2.29380097,1.22616064e-05,0.855053698
92,-0.5,-13.6329249,1,3.55894634,1.77947317,4.70255244e-05,0.855053698
93,-0.5,-10.4729811,1,2.76094116,1.38047058,9.4319733e-05,0.855053698
94,-0.5,-8.02157615,1,2.1418688,1.0709344,0.000158186039,0.855053698
95,-0.5,-6.11983775,1,1.66160801,0.830804003,0.000246563286,0.855053698
96,-0.5,-4.64451687,1,1.28903375,0.644516874,0.000357701407,0.855053698
97,-0.5,-3.5,1,1,0.5,0.000473770822,0.855053698
98,-0.5,-2.5,1,1,0.5,0.000578914448,0.855053698
99,-0.5,-1.5,1,1,0.5,0.000523342957,0.855053698
100,-0.5,-0.5,1,1,0.5,0.000186462158,0.855053698
101,0.5,-17.706199,1,4.58760194,2.29380097,1.22627387e-05,0.855053698
102,0.5,-13.6329249,1,3.55894634,1.77947317,4.70721331e-05,0.855053698
103,0.5,-10.4729811,1,2.76094116,1.38047058,9.42849354e-05,0.855053698
104,0.5,-8.02157615,1,2.1418688,1.0709344,0.000158305484,0.855053698
105,0.5,-6.11983775,1,1.66160801,0.830804003,0.000246466331,0.855053698
106,0.5,-4.64451687,1,1.28903375,0.644516874,0.000357443411,0.855053698
107,0.5,-3.5,1,1,0.5,0.000473546107,0.855053698
108,0.5,-2.5,1,1,0.5,0.000578766523,0.855053698
109,0.5,-1.5,1,1,0.5,0.000524379406,0.855053698
110,0.5,-0.5,1,1,0.5,0.000188167582,0.855053698
111,1.5,-17.706199,1,4.58760194,2.29380097,1.25032351e-05,0.855053698
112,1.5,-13.6329249,1,3.55894634,1.77947317,4.53859252e-05,0.855053698
113,1.5,-10.4729811,1,2.76094116,1.38047058,8.77136271e-05,0.855053698
114,1.5,-8.02157615,1,2.1418688,1.0709344,0.00014677828,0.855053698
115,1.5,-6.11983775,1,1.66160801,0.830804003,0.00022201898,0.855053698
116,1.5,-4.64451687,1,1.28903375,0.644516874,0.000314262288,0.855053698
117,1.5,-3.5,1,1,0.5,0.00042422378,0.855053698
118,1.5,-2.5,1,1,0.5,0.00055648015,0.855053698
119,1.5,-1.5,1,1,0.5,0.000833692724,0.855053698
120,1.5,-0.5,1,1,0.5,0.0011142467,0.855053698
121,2.63853418,-17.706199,1.27706836,4.58760194,2.92934065,1.28582334e-05,0.855053698
122,2.63853418,-13.6329249,1.27706836,3.55894634,2.27250889,4.09454946e-05,0.855053698
123,2.63853418,-10.4729811,1.27706836,2.76094116,1.76295531,7.60988141e-05,0.855053698
124,2.63853418,-8.02157615,1.27706836,2.1418688,1.36765644,0.000116674495,0.855053698
125,2.63853418,-6.11983775,1.27706836,1.66160801,1.06099351,0.000164074539,0.855053698
126,2.63853418,-4.64451687,1.27706836,1.28903375,0.82309211,0.00020111842,0.855053698
127,2.63853418,-3.5,1.27706836,1,0.638534182,0.000203739462,0.855053698
128,2.63853418,-2.5,1.27706836,1,0.638534182,0.00023024907,0.855053698
129,2.63853418,-1.5,1.27706836,1,0.638534182,0.00024884666,0.855053698
130,2.63853418,-0.5,1.27706836,1,0.638534182,0.000120051672,0.855053698
131,4.09252017,-17.706199,1.63090361,4.58760194,3.74096828,1.34998999e-05,0.855053698
132,4.09252017,-13.6329249,1.63090361,3.55894634,2.90214921,3.30385011e-05,0.855053698
133,4.09252017,-10.4729811,1.63090361,2.76094116,2.25141445,5.52679756e-05,0.855053698
134,4.09252017,-8.02157615,1.63090361,2.1418688,1.74659077,7.48383032e-05,0.855053698
135,4.09252017,-6.11983775,1.63090361,1.66160801,1.35496124,7.92084816e-05,0.855053698
136,4.09252017,-4.64451687,1.63090361,1.28903375,1.05114489,6.37331822e-05,0.855053698
137,4.09252017,-3.5,1.63090361,1,0.815451803,6.95727735e-05,0.855053698
138,4.09252017,-2.5,1.63090361,1,0.815451803,7.02041212e-05,0.855053698
139,4.09252017,-1.5,1.63090361,1,0.815451803,3.67017832e-05,0.855053698
140,4.09252017,-0.5,1.63090361,1,0.815451803,2.33396862e-05,0.855053698
141,5.94935967,-17.706199,2.0827754,4.58760194,4.77747223,1.22014302e-05,0.855053698
142,5.94935967,-13.6329249,2.0827754,3.55894634,3.70624294,2.30560594e-05,0.855053698
143,5.94935967,-10.4729811,2.0827754,2.76094116,2.87521017,2.78343024e-05,0.855053698
144,5.94935967,-8.02157615,2.0827754,2.1418688,2.23051582,1.99205942e-05,0.855053698
145,5.94935967,-6.11983775,2.0827754,1.66160801,1.73037814,1.97979814e-05,0.855053698
146,5.94935967,-4.64451687,2.0827754,1.28903375,1.34238389,2.44794468e-05,0.855053698
147,5.94935967,-3.5,2.0827754,1,1.0413877,2.30541106e-05,0.855053698
148,5.94935967,-2.5,2.0827754,1,1.0413877,1.54759193e-05,0.855053698
149,5.94935967,-1.5,2.0827754,1,1.0413877,6.81792727e-06,0.855053698
150,5.94935967,-0.5,2.0827754,1,1.0413877,3.80876354e-06,0.855053698
151,8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,9.05498627e-06,0.855053698
152,8.32067065,-13.6329249,2.65984657,3.55894634,4.73312561,7.29948618e-06,0.855053698
153,8.32067065,-10.4729811,2.65984657,2.76094116,3.67183995,3.8861075e-06,0.855053698
154,8.32067065,-8.02157615,2.65984657,2.1418688,2.84852119,7.84658314e-06,0.855053698
155,8.32067065,-6.11983775,2.65984657,1.66160801,2.20981118,1.00765383e-05,0.855053698
156,8.32067065,-4.64451687,2.65984657,1.28903375,1.714316,9.94285381e-06,0.855053698
157,8.32067065,-3.5,2.65984657,1,1.32992329,8.1525325e-06,0.855053698
158,8.32067065,-2.5,2.65984657,1,1.32992329,6.03373442e-06,0.855053698
159,8.32067065,-1.5,2.65984657,1,1.32992329,3.35395534e-06,0.855053698
160,8.32067065,-0.5,2.65984657,1,1.32992329,1.55668427e-06,0.855053698
161,11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,2.36651643e-06,0.855053698
162,11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,1.72106093e-06,0.855053698
163,11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,3.13654917e-06,0.855053698
164,11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,4.34610456e-06,0.855053698
165,11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,4.69291632e-06,0.855053698
166,11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,4.53457351e-06,0.855053698
167,11.3489969,-3.5,3.39680591,1,1.69840295,4.10500959e-06,0.855053698
168,11.3489969,-2.5,3.39680591,1,1.69840295,3.47557682e-06,0.855053698
169,11.3489969,-1.5,3.39680591,1,1.69840295,2.48229119e-06,0.855053698
170,11.3489969,-0.5,3.39680591,1,1.69840295,1.72079941e-06,0.855053698
171,15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,1.46561228e-06,0.855053698
172,15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,1.15054423e-06,0.855053698
173,15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,1.78124069e-06,0.855053698
