# ADR90 WP-A2 tau=0 band, build 5c01bb5f7a580be9f73568a2e8f98b3a2b263c39, leg h1.0_e0.60
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s
0.0034,0.0017,66.2116115,-66.2169977,0.32,0,108.333184
0.00372,0.00186,72.2129535,-72.2219221,0.64,0,112.511235
0.00436,0.00218,84.1204325,-84.2156956,0.64,0,129.793851
0.005,0.0025,96.2853206,-96.2450037,0.64,0,147.265166
0.00564,0.00282,108.344668,-108.344689,0.64,0,164.1823
0.00628,0.00314,120.485433,-120.466946,0.64,0,180.781993
0.00692,0.00346,132.59376,-132.643475,0.64,0,197.194558
0.00756,0.00378,144.881986,-144.921198,1.28,0,213.04997
0.00884,0.00442,169.459236,-169.514738,1.28,0,248.9021
0.01012,0.00506,194.389334,-194.298236,1.28,0,288.283876
0.0114,0.0057,219.444677,-219.42255,1.28,0,328.425674
0.01268,0.00634,244.799256,-244.78266,1.28,0,373.853167
0.01396,0.00698,271.455281,-271.607172,1.28,1,443.79039
0.01524,0.00762,296.167099,-296.142385,2.56,0,483.926867
0.01652,0.00826,323.285338,-323.496408,1.28,1,542.488064
0.0178,0.0089,348.50518,-348.535117,1.28,0,578.423285
0.01908,0.00954,374.971011,-375.049487,1.28,0,620.943147
0.02036,0.01018,402.883861,-403.153859,1.28,1,658.439359
0.02164,0.01082,429.651277,-429.877063,1.28,1,712.454197
0.02292,0.01146,456.856359,-456.951671,2.56,1,763.301831
0.0242,0.0121,484.462487,-484.542651,1.28,1,792.831468
0.02548,0.01274,512.017956,-511.926672,1.28,1,829.482382
0.02676,0.01338,539.701878,-539.548349,1.28,1,868.279675
0.02804,0.01402,568.103273,-568.185424,1.28,1,885.851116
0.02868,0.01434,583.295919,-583.388592,0.64,1,909.009882
0.02932,0.01466,595.983616,-596.429679,0.64,1,924.135644
0.02996,0.01498,611.400927,-611.839069,0.64,1,929.871502
0.0306,0.0153,624.568744,-625.010482,0.64,1,933.675247
0.03124,0.01562,640.519274,-640.622072,0.64,1,937.566544
0.03188,0.01594,653.272114,-653.677013,1.28,1,944.366707
0.03252,0.01626,667.929286,-668.423627,0.64,1,963.820963
0.03316,0.01658,682.231315,-682.710745,0.64,1,968.666888
0.0338,0.0169,696.660019,-697.163866,0.64,1,978.967543
0.03444,0.01722,712.978764,-713.566304,0.64,1,982.507701
0.03508,0.01754,726.141564,-726.745034,0.64,1,995.677568
0.0354,0.0177,738.759711,-739.689181,0.32,1,1001.64969
0.03572,0.01786,740.386158,-740.508211,0.32,1,1004.94041
0.03604,0.01802,753.78798,-754.767667,0.32,1,1009.4425
0.03636,0.01818,757.545169,-757.518456,0.32,1,1012.30098
0.03668,0.01834,769.724503,-770.854784,0.32,1,1014.33257
0.03684,0.01842,768.533533,-768.158214,0.16,1,1018.92276
0.037,0.0185,775.386501,-776.03648,0.16,1,1019.63291
0.03716,0.01858,780.721802,-780.965182,0.16,1,1020.9072
0.03732,0.01866,784.901283,-785.364037,0.16,1,1022.84009
0.03748,0.01874,788.866265,-789.767167,0.16,1,1024.45498
0.03756,0.01878,793.473687,-794.266579,0.08,1,1027.17449
0.03764,0.01882,796.807511,-797.675159,0.08,1,1027.71165
0.03768,0.01884,796.667347,-797.566816,0.04,1,1029.25837
0.03772,0.01886,798.755728,-799.520851,0.04,1,1029.7545
0.03776,0.01888,800.513127,-801.29466,0.04,1,1030.23905
0.0378,0.0189,800.075965,-800.996191,0.04,1,1030.73352
0.03784,0.01892,800.677056,-801.18502,0.04,1,1033.24907
0.03788,0.01894,802.557056,-803.326857,0.08,1,1033.67912
0.03796,0.01898,800.590274,-801.062571,0.08,1,1034.31698
0.03804,0.01902,807.261003,-807.879017,0.08,1,1036.68385
0.03812,0.01906,805.014996,-805.329523,0.08,1,1037.3243
0.0382,0.0191,811.524509,-812.173611,0.08,1,1038.15557
0.03828,0.01914,809.254362,-809.560421,0.08,1,1038.81095
0.03836,0.01918,815.743492,-816.40503,0.16,1,1040.43946
0.03844,0.01922,813.462549,-813.771409,0.08,1,1042.72556
0.03852,0.01926,818.36873,-818.726613,0.08,1,1043.23134
0.0386,0.0193,817.196911,-817.667497,0.08,1,1043.96004
0.03868,0.01934,823.893526,-824.50865,0.08,1,1044.76898
0.03869,0.019345,822.739229,-823.496111,0.01,1,1047.17149
0.0387,0.01935,814.526599,-814.510512,0.01,0,1049.15049
0.03871,0.019355,815.492922,-815.499665,0.01,0,1049.18535
0.03872,0.01936,816.087378,-816.019299,0.01,0,1049.31302
0.03873,0.019365,816.979898,-816.993795,0.01,0,1049.35923
0.03874,0.01937,817.262617,-817.274901,0.02,0,1049.66546
0.03876,0.01938,818.048865,-817.979806,0.02,0,1049.98682
0.03878,0.01939,819.146527,-819.116924,0.02,0,1050.42416
0.0388,0.0194,821.628063,-820.870676,0.02,1,1050.82218
0.03882,0.01941,821.122275,-821.138139,0.02,0,1052.67979
0.03884,0.01942,822.320194,-822.318216,0.02,0,1053.69723
0.03886,0.01943,823.146736,-823.090345,0.04,0,1054.76468
0.0389,0.01945,825.262485,-825.236282,0.04,0,1055.39143
0.03894,0.01947,827.18342,-827.196761,0.04,0,1057.17507
0.03898,0.01949,829.33917,-829.304504,0.04,0,1057.51723
0.03902,0.01951,831.330922,-831.341629,0.04,0,1058.628
0.03906,0.01953,833.36354,-833.397127,0.04,0,1059.34236
0.0391,0.01955,837.363489,-836.70258,0.08,1,1061.0645
0.03918,0.01959,839.316705,-839.322579,0.08,0,1062.23781
0.03926,0.01963,843.347739,-843.352134,0.08,0,1063.18967
0.03934,0.01967,847.349513,-847.372684,0.08,0,1064.03511
0.03942,0.01971,851.28392,-851.298306,0.08,0,1064.85578
0.0395,0.01975,855.187476,-855.16897,0.08,0,1065.70602
0.03958,0.01979,859.179878,-859.177247,0.16,0,1066.76213
0.03974,0.01987,871.661866,-870.590559,0.16,1,1067.70038
0.03978,0.01989,873.669543,-872.51204,0.04,1,1069.49555
0.03982,0.01991,875.982213,-874.478416,0.04,1,1070.01041
0.03986,0.01993,877.880772,-876.516243,0.04,1,1070.55111
0.0399,0.01995,878.388849,-877.413735,0.04,1,1071.15027
0.03994,0.01997,876.568934,-876.604068,0.04,0,1071.92785
0.03998,0.01999,880.633123,-880.052178,0.08,1,1073.88368
0.04006,0.02003,882.842198,-882.832222,0.08,0,1075.11803
0.04014,0.02007,886.892503,-886.902732,0.08,0,1076.15631
0.04022,0.02011,894.494109,-893.536015,0.08,1,1077.39565
0.0403,0.02015,894.820071,-894.821388,0.08,0,1081.28652
0.04038,0.02019,902.817452,-901.470976,0.08,1,1082.32853
0.04046,0.02023,908.078844,-906.833177,0.16,1,1088.17015
0.0405,0.02025,909.738537,-908.492131,0.04,1,1090.11308
0.04054,0.02027,911.632126,-910.383,0.04,1,1090.72422
0.04058,0.02029,913.713687,-912.381183,0.04,1,1091.34249
0.04062,0.02031,915.756526,-914.399165,0.04,1,1091.99185
0.04066,0.02033,917.907166,-916.411302,0.04,1,1092.68827
0.0407,0.02035,917.980146,-917.05422,0.08,1,1093.44532
0.04078,0.02039,918.131437,-918.161201,0.08,0,1094.80918
0.04086,0.02043,922.227925,-922.231632,0.08,0,1095.6221
0.0409,0.02045,924.170853,-924.157829,0.04,0,1096.65367
0.04094,0.02047,926.145524,-926.080103,0.04,0,1097.27968
0.04098,0.02049,929.76548,-929.471733,0.04,1,1099.76818
0.04102,0.02051,929.908694,-929.830409,0.04,0,1101.90382
0.04106,0.02053,934.987823,-933.387207,0.04,1,1103.70802
0.0411,0.02055,933.819972,-933.82464,0.08,0,1104.65885
0.04118,0.02059,941.623593,-940.398659,0.08,1,1105.51781
0.04126,0.02063,941.544814,-941.537287,0.08,0,1107.09982
0.04134,0.02067,945.381176,-945.342494,0.08,0,1110.03567
0.04142,0.02071,953.603256,-951.910105,0.08,1,1115.45676
0.0415,0.02075,953.064179,-953.047234,0.08,0,1120.59594
0.04158,0.02079,956.797711,-956.847677,0.16,0,1123.01753
0.04174,0.02087,964.453824,-964.473388,0.16,0,1126.65595
0.0419,0.02095,971.896785,-971.905328,0.16,0,1128.73425
0.04206,0.02103,979.433923,-979.447014,0.16,0,1132.61865
0.04222,0.02111,986.844797,-986.854858,0.16,0,1135.79396
0.04238,0.02119,994.304213,-994.382848,0.16,0,1139.16788
0.04254,0.02127,1001.59271,-1001.60745,0.32,0,1142.93401
0.04286,0.02143,1016.31386,-1016.34153,0.32,0,1151.28625
0.04318,0.02159,1030.89097,-1030.88072,0.32,0,1159.14967
0.0435,0.02175,1045.34508,-1045.35933,0.32,0,1168.88207
0.04382,0.02191,1060.75504,-1060.94954,0.32,1,1180.87072
0.04414,0.02207,1073.8456,-1073.85366,0.32,0,1189.20453
0.04422,0.02211,1077.41755,-1077.40649,0.08,0,1208.74179
0.0443,0.02215,1084.99959,-1083.82066,0.08,1,1213.74923
0.04438,0.02219,1089.96511,-1088.82285,0.08,1,1217.67827
0.04446,0.02223,1087.99078,-1088.0064,0.08,0,1220.19923
0.04454,0.02227,1091.65011,-1091.67482,0.08,0,1223.22814
0.04462,0.02231,1099.5861,-1098.28704,0.16,1,1225.65784
0.0447,0.02235,1098.89924,-1098.90572,0.08,0,1229.97955
0.04478,0.02239,1102.42164,-1102.42593,0.08,0,1232.45612
0.04486,0.02243,1109.94403,-1109.09434,0.08,1,1235.09961
0.04494,0.02247,1114.3143,-1112.76985,0.08,1,1235.79806
0.04495,0.022475,1114.94415,-1113.54795,0.01,1,1240.88212
0.04496,0.02248,1115.58477,-1114.17251,0.01,1,1241.59428
0.04497,0.022485,1116.03758,-1114.77215,0.01,1,1242.06905
0.04498,0.02249,1116.58093,-1115.32777,0.01,1,1242.68271
0.04499,0.022495,1117.11832,-1115.87346,0.01,1,1244.50498
0.045,0.0225,1117.64674,-1116.40574,0.02,1,1247.4916
0.04502,0.02251,1118.81098,-1117.27498,0.02,1,1248.03145
0.04504,0.02252,1117.82968,-1117.25219,0.02,1,1248.3981
0.04506,0.02253,1119.00644,-1117.8322,0.02,1,1249.13763
0.04508,0.02254,1119.398,-1118.57273,0.02,1,1249.47291
0.0451,0.02255,1120.36933,-1119.36596,0.02,1,1251.45804
0.04512,0.02256,1121.11132,-1120.20914,0.04,1,1251.94751
0.04516,0.02258,1124.11786,-1122.69624,0.04,1,1252.47691
0.0452,0.0226,1126.25137,-1124.8742,0.04,1,1253.18177
0.04524,0.02262,1122.47557,-1122.57796,0.04,0,1256.52343
0.04528,0.02264,1124.80418,-1124.87382,0.04,0,1257.31407
0.04532,0.02266,1129.08573,-1128.46511,0.04,1,1259.87355
0.04536,0.02268,1128.80956,-1128.78037,0.08,0,1262.25911
0.04544,0.02272,1132.84242,-1132.82736,0.08,0,1263.61182
0.04552,0.02276,1141.24546,-1139.93494,0.08,1,1266.01305
0.0456,0.0228,1140.99809,-1140.9853,0.08,0,1270.65219
0.04568,0.02284,1145.02088,-1145.0539,0.08,0,1273.74257
0.04576,0.02288,1153.80844,-1152.11441,0.08,1,1275.32475
0.04584,0.02292,1158.66713,-1157.80655,0.16,1,1280.02207
0.04592,0.02296,1162.82152,-1161.03479,0.08,1,1287.14175
0.04596,0.02298,1164.71239,-1163.39897,0.04,1,1289.05802
0.046,0.023,1166.95713,-1165.53805,0.04,1,1289.47608
0.04604,0.02302,1169.0824,-1167.63101,0.04,1,1289.85131
0.04608,0.02304,1169.51541,-1168.27688,0.04,1,1290.29044
0.04612,0.02306,1172.43346,-1170.97587,0.04,1,1290.95123
0.04616,0.02308,1174.69598,-1173.31646,0.08,1,1291.31475
0.0462,0.0231,1176.92858,-1175.48766,0.04,1,1292.668
0.04624,0.02312,1177.37466,-1176.16204,0.04,1,1293.06036
0.04628,0.02314,1180.28097,-1178.8687,0.04,1,1293.8098
0.04632,0.02316,1182.69654,-1181.21105,0.04,1,1294.40975
0.04636,0.02318,1184.85268,-1183.38408,0.04,1,1295.06097
0.0464,0.0232,1185.13571,-1184.02992,0.08,1,1295.69711
0.04648,0.02324,1190.62018,-1188.93911,0.08,1,1296.64346
0.04656,0.02328,1188.0385,-1188.19412,0.08,0,1300.81788
0.04664,0.02332,1192.25322,-1192.24526,0.08,0,1303.61361
0.04672,0.02336,1196.27347,-1196.40218,0.08,0,1306.86973
0.0468,0.0234,1200.08526,-1200.10851,0.08,0,1309.35318
0.04688,0.02344,1203.93385,-1203.91591,0.16,0,1311.92023
0.04704,0.02352,1217.04515,-1216.08511,0.16,1,1313.0123
0.04712,0.02356,1222.53769,-1221.47239,0.08,1,1315.23
0.04716,0.02358,1222.65477,-1221.28075,0.04,1,1316.15056
0.0472,0.0236,1225.45435,-1223.9382,0.04,1,1316.70865
0.04724,0.02362,1227.63445,-1226.20411,0.04,1,1318.34874
0.04728,0.02364,1229.79373,-1228.32272,0.04,1,1320.29995
0.04732,0.02366,1230.25643,-1228.92615,0.04,1,1322.0124
0.04736,0.02368,1233.26349,-1231.66506,0.08,1,1323.47029
0.0474,0.0237,1235.45264,-1234.00028,0.04,1,1324.49074
0.04744,0.02372,1236.0228,-1234.72358,0.04,1,1324.8532
0.04748,0.02374,1238.79191,-1237.44553,0.04,1,1325.20482
0.04752,0.02376,1240.93307,-1239.78432,0.04,1,1325.66988
0.04756,0.02378,1241.80993,-1240.52386,0.04,1,1326.01676
0.0476,0.0238,1244.58984,-1243.24248,0.08,1,1326.28094
0.04764,0.02382,1246.82688,-1245.57345,0.04,1,1327.33671
0.04768,0.02384,1249.16033,-1247.69791,0.04,1,1327.66694
0.04772,0.02386,1251.17596,-1249.7636,0.04,1,1327.95669
0.04776,0.02388,1251.60878,-1250.32318,0.04,1,1328.30868
0.0478,0.0239,1254.42508,-1252.9986,0.04,1,1328.60984
0.04784,0.02392,1256.50959,-1255.29071,0.08,1,1328.91581
0.04788,0.02394,1258.81588,-1257.40432,0.04,1,1330.33323
0.04792,0.02396,1259.23682,-1257.97635,0.04,1,1330.90712
0.04796,0.02398,1262.14333,-1260.66282,0.04,1,1331.21246
0.048,0.024,1264.21918,-1262.96911,0.04,1,1331.69909
0.04804,0.02402,1266.41531,-1265.07604,0.04,1,1332.50039
0.04808,0.02404,1266.87749,-1265.64355,0.08,1,1333.09468
0.04812,0.02406,1269.84176,-1268.31077,0.04,1,1334.65129
0.04816,0.02408,1271.76062,-1270.62806,0.04,1,1335.09636
0.0482,0.0241,1274.08651,-1272.72062,0.04,1,1337.36906
0.04824,0.02412,1274.5402,-1273.28365,0.04,1,1337.94164
0.04828,0.02414,1277.09543,-1275.98316,0.04,1,1338.47123
0.04832,0.02416,1278.3089,-1276.99144,0.08,1,1339.04967
0.04836,0.02418,1280.81711,-1279.68815,0.04,1,1340.78342
0.0484,0.0242,1283.31896,-1281.95474,0.04,1,1341.44363
0.04844,0.02422,1283.82052,-1282.65545,0.04,1,1348.03907
0.04848,0.02424,1286.60753,-1285.34973,0.04,1,1353.70805
0.04852,0.02426,1288.93852,-1287.6357,0.04,1,1358.10551
0.04856,0.02428,1284.19732,-1284.2577,0.08,0,1361.67396
0.04864,0.02432,1293.65937,-1291.95765,0.08,1,1362.59005
0.04872,0.02436,1297.7739,-1296.97839,0.08,1,1363.4856
0.0488,0.0244,1304.74971,-1303.35671,0.08,1,1364.39344
0.04884,0.02442,1305.22767,-1303.62071,0.04,1,1365.50754
0.04888,0.02444,1307.9549,-1306.47232,0.04,1,1365.88183
0.04892,0.02446,1308.96898,-1307.69693,0.04,1,1366.81053
0.04896,0.02448,1311.96703,-1310.5673,0.04,1,1368.20857
0.049,0.0245,1314.34021,-1313.19524,0.04,1,1368.55769
0.04904,0.02452,1316.95893,-1315.586,0.08,1,1371.16735
0.04912,0.02456,1316.86219,-1315.63903,0.08,1,1371.85554
0.0492,0.0246,1325.25336,-1323.8511,0.08,1,1372.42802
0.04928,0.02464,1326.55827,-1326.49415,0.08,1,1373.55349
0.04936,0.02468,1327.22617,-1327.23911,0.08,0,1377.75932
0.04944,0.02472,1335.7196,-1335.06495,0.08,1,1382.23962
0.04952,0.02476,1340.76866,-1339.84375,0.16,1,1382.94693
0.0496,0.0248,1346.00517,-1344.7747,0.08,1,1385.0185
0.04964,0.02482,1348.76189,-1347.35561,0.04,1,1386.7523
0.04968,0.02484,1351.15472,-1349.70682,0.04,1,1387.4944
0.04972,0.02486,1351.87943,-1350.49661,0.04,1,1388.3679
0.04976,0.02488,1354.77277,-1353.33524,0.04,1,1389.29788
0.0498,0.0249,1357.25817,-1355.85175,0.04,1,1391.54962
0.04984,0.02492,1357.91818,-1356.69765,0.08,1,1393.53731
0.04988,0.02494,1360.90987,-1359.61831,0.04,1,1396.75812
0.04992,0.02496,1356.56463,-1356.58398,0.04,0,1400.27651
0.04996,0.02498,1360.02311,-1360.08807,0.04,0,1400.69795
0.05,0.025,1364.81158,-1363.91678,0.04,1,1402.5847
0.05004,0.02502,1363.7871,-1363.77962,0.04,0,1406.56139
0.05008,0.02504,1368.12584,-1367.75802,0.08,1,1408.70263
0.05016,0.02508,1370.44999,-1370.43757,0.08,0,1414.2299
0.05024,0.02512,1379.23329,-1378.23364,0.08,1,1414.75257
0.05032,0.02516,1379.25436,-1379.2577,0.08,0,1420.26072
0.0504,0.0252,1388.55188,-1386.94621,0.08,1,1420.73159
0.05048,0.02524,1393.25089,-1391.69337,0.08,1,1429.28665
0.05056,0.02528,1398.49561,-1396.68144,0.16,1,1429.84598
0.05072,0.02536,1406.23992,-1406.28906,0.16,1,1430.63232
0.05074,0.02537,1406.18528,-1405.26575,0.02,1,1434.66966
0.05076,0.02538,1407.16374,-1406.51211,0.02,1,1435.00712
0.05078,0.02539,1408.33339,-1407.64657,0.02,1,1435.33811
0.0508,0.0254,1409.53572,-1408.70595,0.02,1,1435.80525
0.05082,0.02541,1410.68058,-1409.74022,0.02,1,1436.28596
0.05084,0.02542,1411.694,-1410.77554,0.04,1,1436.73805
0.05088,0.02544,1414.92343,-1413.78619,0.04,1,1437.17619
0.05092,0.02546,1411.05052,-1411.13238,0.04,0,1440.79309
0.05096,0.02548,1414.56496,-1414.62995,0.04,0,1441.1275
0.051,0.0255,1420.78669,-1418.67212,0.04,1,1441.57678
0.05104,0.02552,1423.66848,-1421.97579,0.04,1,1442.14781
0.05108,0.02554,1425.75877,-1424.8796,0.08,1,1451.39845
0.05116,0.02558,1432.6556,-1431.2283,0.08,1,1452.27461
0.05124,0.02562,1432.31191,-1432.44532,0.08,1,1453.32077
0.05132,0.02566,1440.27126,-1439.74376,0.08,1,1454.16289
0.05136,0.02568,1441.76921,-1440.45869,0.04,1,1455.76475
0.0514,0.0257,1443.3836,-1442.17446,0.04,1,1456.18473
0.05144,0.02572,1446.5168,-1445.20027,0.04,1,1456.51478
0.05148,0.02574,1449.27238,-1447.83339,0.04,1,1456.89081
0.05152,0.02576,1449.88499,-1448.61148,0.04,1,1457.28623
0.05156,0.02578,1452.98288,-1451.66175,0.08,1,1457.60734
0.0516,0.0258,1455.74876,-1454.29784,0.04,1,1458.66907
0.05164,0.02582,1456.32251,-1455.09543,0.04,1,1459.1701
0.05168,0.02584,1459.46345,-1458.14205,0.04,1,1459.77145
0.05172,0.02586,1462.22375,-1460.77389,0.04,1,1460.08866
0.05176,0.02588,1462.77909,-1461.57136,0.04,1,1460.4305
0.0518,0.0259,1465.9407,-1464.61332,0.08,1,1462.07594
0.05184,0.02592,1468.69621,-1467.24066,0.04,1,1463.04167
0.05188,0.02594,1469.22959,-1468.03109,0.04,1,1463.36489
0.05192,0.02596,1472.39622,-1471.06758,0.04,1,1464.98493
0.05196,0.02598,1473.35628,-1472.19293,0.04,1,1465.30633
0.052,0.026,1476.54064,-1475.25483,0.04,1,1467.1014
0.05204,0.02602,1479.32791,-1477.89865,0.08,1,1467.40156
0.05212,0.02606,1476.5058,-1476.54705,0.08,0,1470.99259
0.0522,0.0261,1485.66951,-1484.54882,0.08,1,1472.77899
0.05228,0.02614,1492.66562,-1491.16337,0.08,1,1476.37387
0.05236,0.02618,1494.67742,-1494.20033,0.08,1,1477.42407
0.05238,0.02619,1496.43416,-1495.19461,0.02,1,1478.22742
0.0524,0.0262,1497.28435,-1496.14193,0.02,1,1478.58643
0.05242,0.02621,1498.25762,-1497.08423,0.02,1,1478.92482
0.05244,0.02622,1499.14649,-1498.03613,0.02,1,1479.2419
0.05246,0.02623,1500.0946,-1499.00293,0.02,1,1480.29805
0.05248,0.02624,1501.21945,-1500.00033,0.04,1,1482.55288
0.05252,0.02626,1504.24052,-1502.96107,0.04,1,1482.93377
0.05256,0.02628,1507.00737,-1505.59789,0.04,1,1483.27008
0.0526,0.0263,1507.85608,-1506.49754,0.04,1,1483.66199
0.05264,0.02632,1510.90652,-1509.54692,0.04,1,1484.01208
0.05268,0.02634,1513.6661,-1512.16946,0.04,1,1484.3528
0.05272,0.02636,1514.38841,-1512.99592,0.08,1,1484.73764
0.05276,0.02638,1517.44447,-1516.02727,0.04,1,1486.01972
0.0528,0.0264,1518.49096,-1517.13839,0.04,1,1486.38834
0.05284,0.02642,1521.5632,-1520.19119,0.04,1,1486.72428
0.05288,0.02644,1522.67044,-1521.35109,0.04,1,1487.12196
0.05292,0.02646,1525.74569,-1524.40058,0.04,1,1487.44936
0.05296,0.02648,1526.86546,-1525.56035,0.08,1,1487.79086
0.053,0.0265,1529.96751,-1528.61805,0.04,1,1489.05333
0.05304,0.02652,1531.08037,-1529.77644,0.04,1,1489.39364
0.05308,0.02654,1534.17891,-1532.83376,0.04,1,1489.71721
0.05312,0.02656,1529.41984,-1529.42144,0.04,0,1493.21538
0.05316,0.02658,1533.64037,-1533.68839,0.04,1,1493.72114
0.0532,0.0266,1538.45797,-1537.3853,0.08,1,1495.78016
0.05328,0.02664,1544.0137,-1542.77928,0.08,1,1498.75093
0.05336,0.02668,1549.92466,-1548.37751,0.08,1,1499.74416
0.05344,0.02672,1553.70213,-1553.01695,0.08,1,1501.14025
0.05352,0.02676,1558.47673,-1557.89138,0.08,1,1502.07579
0.05356,0.02678,1560.64805,-1559.46472,0.04,1,1503.84537
0.0536,0.0268,1563.92939,-1562.53406,0.04,1,1504.60872
0.05364,0.02682,1564.99471,-1563.65885,0.04,1,1505.05344
0.05368,0.02684,1568.15564,-1566.78792,0.04,1,1505.92927
0.05372,0.02686,1569.22637,-1567.97383,0.04,1,1506.34143
0.05376,0.02688,1572.49929,-1571.14642,0.08,1,1506.67388
0.0538,0.0269,1573.5895,-1572.37757,0.04,1,1508.01146
0.05384,0.02692,1576.88681,-1575.55407,0.04,1,1508.37638
0.05388,0.02694,1579.77122,-1578.30265,0.04,1,1508.71168
0.05392,0.02696,1580.41154,-1579.19184,0.04,1,1509.10691
0.05396,0.02698,1583.70472,-1582.33018,0.04,1,1509.41004
0.054,0.027,1584.70552,-1583.50379,0.08,1,1509.77256
0.05404,0.02702,1588.01173,-1586.67275,0.04,1,1511.17679
0.05408,0.02704,1589.09531,-1587.91376,0.04,1,1511.53434
0.05412,0.02706,1592.40884,-1591.07541,0.04,1,1511.8834
0.05416,0.02708,1595.28243,-1593.81096,0.04,1,1512.18928
0.0542,0.0271,1595.90603,-1594.70044,0.04,1,1512.93866
0.05424,0.02712,1599.20904,-1597.81946,0.08,1,1514.27261
0.05432,0.02716,1596.59061,-1596.76094,0.08,0,1518.29595
0.05436,0.02718,1600.2058,-1600.22977,0.04,0,1519.02023
0.0544,0.0272,1606.12153,-1604.44713,0.04,1,1519.54897
0.05444,0.02722,1609.2964,-1607.8782,0.04,1,1522.35021
0.05448,0.02724,1612.19408,-1610.85889,0.04,1,1526.63994
0.05452,0.02726,1614.83579,-1613.5549,0.04,1,1527.15154
0.05456,0.02728,1617.51784,-1616.12569,0.08,1,1527.82814
0.05464,0.02732,1620.72484,-1620.13195,0.08,1,1528.79747
0.05472,0.02736,1627.02393,-1626.79238,0.08,1,1529.29694
0.05474,0.02737,1627.6472,-1626.60606,0.02,1,1530.92614
0.05476,0.02738,1628.22947,-1627.07651,0.02,1,1531.31856
0.05478,0.02739,1628.93201,-1627.79582,0.02,1,1531.81721
0.0548,0.0274,1629.68075,-1628.61793,0.02,1,1532.25822
0.05482,0.02741,1630.68063,-1629.55541,0.02,1,1532.64373
0.05484,0.02742,1631.61245,-1630.52646,0.04,1,1532.98714
0.05488,0.02744,1634.95685,-1633.50169,0.04,1,1533.2998
0.05492,0.02746,1635.98293,-1634.61006,0.04,1,1533.63449
0.05496,0.02748,1639.19292,-1637.79928,0.04,1,1538.1002
0.055,0.0275,1640.44594,-1639.04273,0.04,1,1538.44418
0.05504,0.02752,1643.55039,-1642.21552,0.04,1,1540.40999
0.05508,0.02754,1644.76629,-1643.38932,0.08,1,1540.75658
0.05516,0.02758,1651.24227,-1650.47978,0.08,1,1541.21161
0.0552,0.0276,1652.04069,-1650.53469,0.04,1,1542.2476
0.05524,0.02762,1653.64139,-1652.32381,0.04,1,1542.59004
0.05528,0.02764,1655.56403,-1654.27326,0.04,1,1544.37396
0.05532,0.02766,1658.79102,-1657.43401,0.04,1,1544.64327
0.05536,0.02768,1653.74949,-1653.85069,0.04,0,1548.16884
0.0554,0.0277,1657.64843,-1657.64408,0.08,0,1548.50992
0.05548,0.02774,1665.97912,-1665.38642,0.08,1,1550.73221
0.05556,0.02778,1672.60098,-1671.12523,0.08,1,1551.53886
0.05564,0.02782,1678.21692,-1676.54156,0.08,1,1552.34746
0.05568,0.02784,1679.0745,-1677.92094,0.04,1,1553.30137
0.05572,0.02786,1682.51026,-1681.04866,0.04,1,1553.65103
0.05576,0.02788,1683.55693,-1682.20162,0.04,1,1554.06267
