s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s,p_exc_kPa
0.0371625,0.0371625,2864.28933,716.072333,1.12329062,0.025,14990.256,0.0401951504
0.0371875,0.0371875,2865.22537,716.306343,1.12365771,0.025,15008.4281,0.040216307
0.0372125,0.0372125,2866.16122,716.540305,1.12402472,0.025,15026.6619,0.0402374789
0.0372375,0.0372375,2867.09657,716.774143,1.12439154,0.05,15039.6344,0.0402586163
0.0372625,0.0372625,2868.03127,717.007818,1.1247581,0.025,15087.4903,0.040279713
0.0372875,0.0372875,2868.96563,717.241408,1.12512453,0.025,15105.7362,0.0403008475
0.0373125,0.0373125,2869.89938,717.474844,1.12549072,0.025,15123.9775,0.040321974
0.0373375,0.0373375,2870.83278,717.708196,1.12585678,0.025,15144.958,0.040343053
0.0373625,0.0373625,2871.76595,717.941488,1.12622274,0.05,15163.8174,0.0403642293
0.0373875,0.0373875,2872.69858,718.174644,1.12658848,0.025,15218.142,0.0403853528
0.0374125,0.0374125,2873.6306,718.40765,1.126954,0.025,15239.0242,0.0404064684
0.0374375,0.0374375,2874.56209,718.640522,1.1273193,0.025,15258.6373,0.0404275036
0.0374625,0.0374625,2875.49302,718.873255,1.12768438,0.025,15276.9847,0.0404485923
0.0374875,0.0374875,2876.42305,719.105762,1.12804911,0.05,15290.8441,0.040469689
0.0375125,0.0375125,2877.35244,719.338111,1.12841359,0.025,15340.1645,0.0404907114
0.0375375,0.0375375,2878.28135,719.570338,1.12877789,0.025,15360.829,0.0405117866
0.0375625,0.0375625,2879.21022,719.802556,1.12914216,0.025,15379.1684,0.0405329485
0.0375875,0.0375875,2880.13856,720.03464,1.12950623,0.025,15398.1584,0.0405539561
0.0376125,0.0376125,2881.06656,720.266639,1.12987016,0.05,15416.6815,0.0405750583
0.0376375,0.0376375,2881.99425,720.498563,1.13023398,0.025,15467.4528,0.040596165
0.0376625,0.0376625,2882.9212,720.7303,1.1305975,0.025,15485.0638,0.0406171378
0.0376875,0.0376875,2883.84761,720.961903,1.13096081,0.025,15502.1146,0.040638204
0.0377125,0.0377125,2884.77338,721.193346,1.13132387,0.025,15519.3739,0.0406592464
0.0377375,0.0377375,2885.69904,721.424761,1.13168689,0.05,15535.9472,0.040680266
0.0377625,0.0377625,2886.6232,721.655799,1.13204931,0.025,15585.9819,0.0407012388
0.0377875,0.0377875,2887.54675,721.886688,1.13241151,0.025,15604.0968,0.0407221916
0.0378125,0.0378125,2888.46932,722.11733,1.13277331,0.025,15621.9587,0.0407431768
0.0378375,0.0378375,2889.39169,722.347922,1.13313503,0.025,15639.2908,0.0407641933
0.0378625,0.0378625,2890.31355,722.578388,1.13349656,0.05,15655.0888,0.040785194
0.0378875,0.0378875,2891.23473,722.808682,1.13385782,0.025,15706.2553,0.0408061639
0.0379125,0.0379125,2892.15553,723.038884,1.13421893,0.025,15723.1599,0.0408271082
0.0379375,0.0379375,2893.07521,723.268803,1.13457961,0.025,15739.1892,0.0408480151
0.0379625,0.0379625,2893.99498,723.498745,1.13494031,0.025,15754.9157,0.0408690686
0.0379875,0.0379875,2894.91413,723.728532,1.13530077,0.05,15772.3899,0.0408900554
0.0380125,0.0380125,2895.83247,723.958119,1.13566092,0.025,15825.9865,0.0409109306
0.0380375,0.0380375,2896.75055,724.187637,1.13602096,0.025,15842.8917,0.0409319021
0.0380625,0.0380625,2897.66784,724.41696,1.1363807,0.025,15862.5307,0.0409528042
0.0380875,0.0380875,2898.5851,724.646275,1.13674042,0.025,15882.9456,0.040973777
0.0381125,0.0381125,2899.50153,724.875383,1.13709982,0.05,15899.7566,0.0409947129
0.0381375,0.0381375,2900.41779,725.104447,1.13745915,0.025,15951.2763,0.0410156233
0.0381625,0.0381625,2901.33373,725.333433,1.13781836,0.025,15968.1457,0.0410366269
0.0381875,0.0381875,2902.24832,725.562081,1.13817703,0.025,15986.4186,0.0410573965
0.0382125,0.0382125,2903.1626,725.790649,1.13853558,0.025,16004.6244,0.0410783231
0.0382375,0.0382375,2904.07637,726.019091,1.13889394,0.05,16025.0139,0.0410992211
0.0382625,0.0382625,2904.98967,726.247418,1.13925211,0.025,16074.9958,0.041120143
0.0382875,0.0382875,2905.90276,726.47569,1.1396102,0.025,16093.2392,0.0411410297
0.0383125,0.0383125,2906.81513,726.703783,1.139968,0.025,16109.9154,0.0411619297
0.0383375,0.0383375,2907.72705,726.931762,1.14032563,0.025,16131.1682,0.0411827838
0.0383625,0.0383625,2908.63817,727.159542,1.14068294,0.05,16148.6997,0.0412036676
0.0383875,0.0383875,2909.54846,727.387115,1.14103993,0.025,16194.1856,0.0412244634
0.0384125,0.0384125,2910.45831,727.614576,1.14139675,0.025,16213.6108,0.0412453769
0.0384375,0.0384375,2911.3676,727.8419,1.14175335,0.025,16229.4634,0.0412661701
0.0384625,0.0384625,2912.27576,728.068939,1.1421095,0.025,16248.0482,0.0412869759
0.0384875,0.0384875,2913.1834,728.29585,1.14246545,0.05,16265.7998,0.0413077731
0.0385125,0.0385125,2914.09078,728.522694,1.1428213,0.025,16312.805,0.0413286119
0.0385375,0.0385375,2914.99754,728.749384,1.1431769,0.025,16329.1924,0.0413494269
0.0385625,0.0385625,2915.90405,728.976013,1.14353241,0.025,16344.2387,0.0413703386
0.0385875,0.0385875,2916.80966,729.202415,1.14388756,0.025,16357.6533,0.0413910533
0.0386125,0.0386125,2917.71433,729.428582,1.14424235,0.05,16372.2921,0.0414118562
0.0386375,0.0386375,2918.61878,729.654696,1.14459705,0.025,16424.2271,0.0414326642
0.0386625,0.0386625,2919.52316,729.880789,1.14495172,0.025,16440.5088,0.0414535147
0.0386875,0.0386875,2920.42663,730.106657,1.14530603,0.025,16458.4648,0.0414742395
0.0387125,0.0387125,2921.32994,730.332486,1.14566029,0.025,16476.6274,0.041495116
0.0387375,0.0387375,2922.23255,730.558137,1.14601426,0.05,16492.5167,0.0415158443
0.0387625,0.0387625,2923.13438,730.783596,1.14636793,0.025,16534.005,0.0415365803
0.0387875,0.0387875,2924.03595,731.008989,1.1467215,0.025,16550.243,0.0415573566
0.0388125,0.0388125,2924.93676,731.234191,1.14707478,0.025,16568.5068,0.0415781043
0.0388375,0.0388375,2925.8371,731.459274,1.14742786,0.025,16586.4839,0.0415988578
0.0388625,0.0388625,2926.73711,731.684276,1.14778082,0.05,16604.9104,0.0416196171
0.0389125,0.0389125,2928.53466,732.133666,1.14848577,0.05,16621.058,0.0416610882
0.0389375,0.0389375,2929.43223,732.358056,1.14883776,0.025,16671.1266,0.041681707
0.0389625,0.0389625,2930.32926,732.582315,1.14918955,0.025,16689.9811,0.0417024395
0.0389875,0.0389875,2931.22628,732.806571,1.14954134,0.025,16707.325,0.0417232285
0.0390125,0.0390125,2932.12225,733.030563,1.14989271,0.025,16723.0148,0.0417438414
0.0390375,0.0390375,2933.01699,733.254247,1.1502436,0.05,16738.2531,0.0417643811
0.0390875,0.0390875,2934.80535,733.701336,1.15094495,0.05,16759.627,0.041805889
0.0391375,0.0391375,2936.59108,734.14777,1.15164526,0.05,16776.2014,0.0418470912
0.0391875,0.0391875,2938.37489,734.593723,1.15234482,0.05,16791.9211,0.0418884387
0.0392375,0.0392375,2940.15665,735.039162,1.15304357,0.05,16811.4312,0.0419297362
0.0392875,0.0392875,2941.93621,735.484052,1.15374146,0.1,16828.1069,0.041970953
0.0393125,0.0393125,2942.82381,735.705952,1.15408955,0.025,16903.2263,0.0419912698
0.0393375,0.0393375,2943.71167,735.927919,1.15443775,0.025,16915.6387,0.0420120659
0.0393625,0.0393625,2944.59931,736.149828,1.15478585,0.025,16932.7721,0.0420326291
0.0393875,0.0393875,2945.48579,736.371447,1.1551335,0.025,16945.8876,0.0420531984
0.0394125,0.0394125,2946.37128,736.592821,1.15548077,0.05,16962.7663,0.0420736602
0.0394625,0.0394625,2948.13944,737.034859,1.15617419,0.05,16989.056,0.0421147292
0.0395125,0.0395125,2949.90632,737.47658,1.15686711,0.05,17011.0935,0.0421558737
0.0395625,0.0395625,2951.67086,737.917714,1.15755911,0.05,17026.0025,0.0421969819
0.0396125,0.0396125,2953.434,738.358501,1.15825056,0.05,17040.2346,0.042238043
0.0396625,0.0396625,2955.19538,738.798845,1.15894132,0.1,17057.2521,0.0422791485
0.0397125,0.0397125,2956.95331,739.238328,1.15963073,0.05,17101.4274,0.0423200463
0.0397375,0.0397375,2957.83092,739.45773,1.1599749,0.025,17149.2085,0.0423403876
0.0397625,0.0397625,2958.70799,739.676997,1.16031886,0.025,17161.7869,0.042360908
0.0397875,0.0397875,2959.58479,739.896196,1.16066272,0.025,17176.1459,0.0423813506
0.0398125,0.0398125,2960.46097,740.115242,1.16100633,0.025,17191.8293,0.0424018443
0.0398375,0.0398375,2961.33647,740.334117,1.16134968,0.05,17204.5987,0.0424222822
0.0398875,0.0398875,2963.08449,740.771121,1.1620352,0.05,17220.0018,0.0424630981
0.0399375,0.0399375,2964.83041,741.207603,1.1627199,0.05,17234.5105,0.0425039341
0.0399875,0.0399875,2966.57556,741.643891,1.1634043,0.05,17250.9921,0.0425449328
0.0400375,0.0400375,2968.31873,742.079683,1.16408792,0.05,17267.8327,0.0425857792
0.0400875,0.0400875,2970.05953,742.514883,1.16477061,0.1,17285.7551,0.0426265274
0.0401125,0.0401125,2970.92926,742.732314,1.16511169,0.025,17354.6183,0.0426468909
0.0401375,0.0401375,2971.79878,742.949695,1.16545269,0.025,17369.7044,0.0426673656
0.0401625,0.0401625,2972.66757,743.166893,1.16579341,0.025,17385.7922,0.0426876699
0.0401875,0.0401875,2973.53588,743.383969,1.16613393,0.025,17402.5262,0.0427080766
0.0402125,0.0402125,2974.4032,743.6008,1.16647407,0.05,17419.6489,0.0427283725
0.0402625,0.0402625,2976.13551,744.033877,1.16715343,0.05,17435.9926,0.0427690805
0.0403125,0.0403125,2977.86547,744.466368,1.16783187,0.05,17450.01,0.0428097618
0.0403625,0.0403625,2979.59139,744.897848,1.16850872,0.05,17464.0947,0.0428502317
0.0404125,0.0404125,2981.31405,745.328513,1.1691843,0.05,17478.0452,0.042890733
0.0404625,0.0404625,2983.03472,745.758681,1.1698591,0.1,17490.4722,0.0429313017
0.0405125,0.0405125,2984.75297,746.188243,1.17053295,0.05,17531.2389,0.0429717971
0.0405625,0.0405625,2986.46788,746.61697,1.17120548,0.05,17546.6232,0.0430121971
0.0406125,0.0406125,2988.17906,747.044764,1.17187656,0.05,17565.2117,0.0430524518
0.0406625,0.0406625,2989.88817,747.472042,1.17254682,0.05,17581.8753,0.0430928308
0.0407125,0.0407125,2991.59479,747.898698,1.17321611,0.1,17604.0145,0.0431331213
0.0407625,0.0407625,2993.29806,748.324515,1.17388408,0.05,17647.0323,0.0431733632
0.0408125,0.0408125,2994.99829,748.749572,1.17455086,0.05,17660.2861,0.0432135488
0.0408625,0.0408625,2996.69577,749.173942,1.17521656,0.05,17677.3688,0.0432537086
0.0409125,0.0409125,2998.39174,749.597934,1.17588167,0.05,17691.6445,0.0432939296
0.0409625,0.0409625,3000.08509,750.021273,1.17654575,0.1,17705.2086,0.0433340554
0.0410125,0.0410125,3001.77734,750.444336,1.17720941,0.05,17752.8689,0.0433742862
0.0410625,0.0410625,3003.46543,750.866359,1.17787143,0.05,17771.5676,0.0434142206
0.0410875,0.0410875,3004.30893,751.077234,1.17820222,0.025,17812.9615,0.0434341996
0.0411125,0.0411125,3005.15227,751.288069,1.17853296,0.025,17826.7578,0.0434542633
0.0411375,0.0411375,3005.99515,751.498786,1.17886351,0.025,17842.6405,0.0434742966
0.0411625,0.0411625,3006.83784,751.709461,1.17919399,0.025,17855.6849,0.0434943378
0.0411875,0.0411875,3007.67972,751.91993,1.17952415,0.05,17872.2556,0.0435143331
0.0412375,0.0412375,3009.36228,752.34057,1.180184,0.05,17890.7914,0.04355444
0.0412875,0.0412875,3011.04231,752.760577,1.18084286,0.05,17905.8266,0.0435943491
0.0413125,0.0413125,3011.88169,752.970423,1.18117204,0.025,17952.26,0.0436143243
0.0413375,0.0413375,3012.72047,753.180119,1.18150098,0.025,17968.2327,0.0436342598
0.0413625,0.0413625,3013.55883,753.389706,1.18182976,0.025,17985.0143,0.0436542718
0.0413875,0.0413875,3014.396,753.598999,1.18215807,0.025,17998.849,0.0436741045
0.0414125,0.0414125,3015.23333,753.808332,1.18248645,0.05,18012.841,0.0436941783
0.0414625,0.0414625,3016.90568,754.226419,1.1831423,0.05,18030.4924,0.0437340629
0.0415125,0.0415125,3018.57525,754.643813,1.18379706,0.05,18048.5596,0.043773867
0.0415625,0.0415625,3020.24302,755.060756,1.18445111,0.05,18065.1447,0.0438137003
0.0416125,0.0416125,3021.90946,755.477366,1.18510464,0.05,18081.893,0.0438535761
0.0416625,0.0416625,3023.57447,755.893617,1.1857576,0.1,18098.9186,0.0438933959
0.0417125,0.0417125,3025.23744,756.309361,1.18640977,0.05,18150.7068,0.04393317
0.0417625,0.0417625,3026.89822,756.724556,1.18706108,0.05,18166.3657,0.0439729064
0.0418125,0.0418125,3028.5571,757.139274,1.18771164,0.05,18185.3355,0.0440126559
0.0418625,0.0418625,3030.21445,757.553611,1.18836161,0.05,18204.7017,0.0440523467
0.0419125,0.0419125,3031.86997,757.967493,1.18901086,0.1,18217.6393,0.0440920921
0.0419625,0.0419625,3033.52405,758.381013,1.18965954,0.05,18262.9557,0.0441318188
0.0420125,0.0420125,3035.17637,758.794093,1.19030753,0.05,18278.9314,0.0441714727
0.0420375,0.0420375,3036.00189,759.000473,1.19063127,0.025,18320.687,0.0441912519
0.0420625,0.0420625,3036.82714,759.206786,1.19095491,0.025,18335.4275,0.0442110972
0.0420875,0.0420875,3037.65189,759.412972,1.19127836,0.025,18358.655,0.0442308955
0.0421125,0.0421125,3038.47567,759.618917,1.19160142,0.025,18376.5385,0.0442506297
0.0421375,0.0421375,3039.29867,759.824668,1.19192418,0.05,18400.0484,0.0442703472
0.0421875,0.0421875,3040.94172,760.235429,1.19256853,0.05,18415.1757,0.0443098242
0.0422375,0.0422375,3042.58213,760.645533,1.19321185,0.05,18428.9531,0.0443492691
0.0422875,0.0422875,3044.22003,761.055008,1.19385419,0.05,18451.2876,0.0443886087
0.0423375,0.0423375,3045.85573,761.463932,1.19449566,0.05,18466.6726,0.0444280449
0.0423875,0.0423875,3047.48877,761.872192,1.19513609,0.1,18482.8966,0.0444673561
0.0424375,0.0424375,3049.11917,762.279792,1.19577549,0.05,18530.7313,0.0445067026
0.0424875,0.0424875,3050.7483,762.687074,1.19641438,0.05,18552.0043,0.0445461184
0.0425375,0.0425375,3052.37448,763.09362,1.19705213,0.05,18572.9762,0.0445852572
0.0425875,0.0425875,3053.99856,763.49964,1.19768904,0.05,18591.4734,0.0446246542
0.0426375,0.0426375,3055.62083,763.905206,1.19832525,0.1,18606.1599,0.0446639093
0.0426875,0.0426875,3057.24019,764.310047,1.19896032,0.05,18648.8515,0.044703067
0.0427375,0.0427375,3058.85749,764.714372,1.19959457,0.05,18663.3193,0.0447422927
0.0427625,0.0427625,3059.66564,764.916411,1.19991151,0.025,18709.1697,0.0447618497
0.0427875,0.0427875,3060.47334,765.118336,1.20022826,0.025,18725.6572,0.0447814262
0.0428125,0.0428125,3061.28039,765.320097,1.20054476,0.025,18738.598,0.0448009872
0.0428375,0.0428375,3062.08681,765.521703,1.20086102,0.025,18752.3386,0.0448205406
0.0428625,0.0428625,3062.89277,765.723193,1.20117709,0.05,18764.8841,0.0448401544
0.0429125,0.0429125,3064.50309,766.125772,1.20180861,0.05,18781.0953,0.0448792349
0.0429625,0.0429625,3066.11133,766.527833,1.20243932,0.05,18791.6807,0.0449183292
0.0430125,0.0430125,3067.71701,766.929253,1.20306902,0.05,18805.1678,0.0449573055
0.0430625,0.0430625,3069.3205,767.330126,1.20369786,0.05,18821.1756,0.0449962984
0.0431125,0.0431125,3070.92149,767.730373,1.20432572,0.1,18838.9857,0.0450352953
0.0431625,0.0431625,3072.52079,768.130198,1.20495292,0.05,18886.7385,0.0450742711
0.0432125,0.0432125,3074.11785,768.529463,1.20557924,0.05,18902.8162,0.045113257
0.0432625,0.0432625,3075.71265,768.928163,1.20620468,0.05,18917.9404,0.0451521572
0.0433125,0.0433125,3077.30483,769.326207,1.20682908,0.05,18933.6385,0.0451909442
0.0433375,0.0433375,3078.09989,769.524972,1.20714088,0.025,18976.549,0.0452103539
0.0433625,0.0433625,3078.89408,769.72352,1.20745234,0.025,18991.1017,0.0452297131
0.0433875,0.0433875,3079.68822,769.922054,1.20776378,0.025,19006.5423,0.0452492027
0.0434,0.0434,3080.08479,770.021196,1.2079193,0.0125,19047.489,0.0452588119
0.0434125,0.0434125,3080.48156,770.12039,1.2080749,0.0125,19061.9348,0.0452685376
0.043425,0.043425,3080.87811,770.219527,1.20823042,0.0125,19077.622,0.0452782766
0.0434375,0.0434375,3081.27471,770.318677,1.20838595,0.0125,19093.7922,0.0452880051
0.04345,0.04345,3081.6709,770.417725,1.20854133,0.025,19105.402,0.0452976383
0.043475,0.043475,3082.46324,770.615811,1.20885206,0.025,19119.5897,0.0453171155
0.0435,0.0435,3083.25483,770.813708,1.2091625,0.025,19135.8052,0.0453364757
0.043525,0.043525,3084.04559,771.011396,1.20947261,0.025,19149.3187,0.0453558344
0.04355,0.04355,3084.83653,771.209132,1.20978279,0.025,19163.7455,0.0453752477
0.043575,0.043575,3085.62658,771.406644,1.21009263,0.05,19179.5662,0.0453946583
0.043625,0.043625,3087.20503,771.801257,1.21071165,0.05,19199.2385,0.0454333699
0.043675,0.043675,3088.78164,772.19541,1.21132995,0.05,19218.6365,0.0454720773
0.043725,0.043725,3090.35616,772.58904,1.21194743,0.05,19236.2902,0.0455107529
0.043775,0.043775,3091.92807,772.982017,1.21256389,0.05,19255.7824,0.0455493268
0.043825,0.043825,3093.49814,773.374534,1.21317962,0.1,19269.0663,0.0455879911
0.043875,0.043875,3095.06522,773.766305,1.21379419,0.05,19320.9159,0.0456265389
0.043925,0.043925,3096.63011,774.157527,1.21440789,0.05,19338.351,0.0456650749
0.043975,0.043975,3098.19206,774.548016,1.21502044,0.05,19358.3758,0.0457035513
0.044025,0.044025,3099.75222,774.938056,1.21563229,0.05,19376.9883,0.0457420555
0.044075,0.044075,3101.31071,775.327677,1.21624349,0.1,19391.6707,0.0457805439
0.044125,0.044125,3102.86739,775.716847,1.21685397,0.05,19439.7554,0.0458190329
0.044175,0.044175,3104.42214,776.105536,1.2174637,0.05,19455.5904,0.0458574578
0.044225,0.044225,3105.97331,776.493327,1.21807202,0.05,19467.5648,0.0458957323
0.044275,0.044275,3107.52541,776.881352,1.21868071,0.05,19478.2998,0.0459343273
0.044325,0.044325,3109.08277,777.270692,1.21929146,0.1,19491.8782,0.0459729422
0.044375,0.044375,3110.6364,777.659099,1.21990075,0.05,19543.0548,0.0460112661
0.044425,0.044425,3112.18706,778.046764,1.22050887,0.05,19563.9284,0.046049512
0.044475,0.044475,3113.73412,778.433531,1.22111559,0.05,19583.4677,0.0460877277
0.044525,0.044525,3115.2788,778.8197,1.22172136,0.05,19599.2099,0.0461259601
0.044575,0.044575,3116.82149,779.205373,1.22232636,0.1,19611.5644,0.0461642059
0.044625,0.044625,3118.36228,779.59057,1.22293061,0.05,19654.3773,0.046202381
0.044675,0.044675,3119.90108,779.97527,1.22353409,0.05,19675.9047,0.0462405803
0.0447,0.0447,3120.67008,780.167521,1.22383567,0.025,19725.2739,0.046259672
0.044725,0.044725,3121.43804,780.35951,1.22413684,0.025,19742.399,0.0462787001
0.0447375,0.0447375,3121.82245,780.455611,1.22428759,0.0125,19782.3007,0.0462883338
0.04475,0.04475,3122.20633,780.551582,1.22443814,0.0125,19794.3006,0.0462978021
0.0447625,0.0447625,3122.59009,780.647522,1.22458864,0.0125,19808.6821,0.0463073733
0.044775,0.044775,3122.97393,780.743482,1.22473917,0.0125,19820.655,0.0463169028
0.0447875,0.0447875,3123.35737,780.839343,1.22488954,0.025,19836.4423,0.0463263465
0.0448,0.0448,3123.74081,780.935202,1.22503992,0.0125,19880.5401,0.0463359602
0.0448125,0.0448125,3124.12409,781.031022,1.22519023,0.0125,19896.2644,0.0463454902
0.044825,0.044825,3124.50755,781.126887,1.22534061,0.0125,19908.3567,0.0463550244
0.0448375,0.0448375,3124.89051,781.222626,1.22549079,0.0125,19922.7379,0.0463645194
0.04485,0.04485,3125.27375,781.318438,1.22564109,0.025,19931.8962,0.0463741389
0.044875,0.044875,3126.03923,781.509808,1.22594129,0.025,19943.7837,0.0463931555
0.0449,0.0449,3126.80363,781.700908,1.22624107,0.025,19960.7852,0.0464120883
0.044925,0.044925,3127.56774,781.891934,1.22654073,0.025,19976.1153,0.0464311473
0.04495,0.04495,3128.33085,782.082713,1.22684,0.025,19989.05,0.0464501536
0.044975,0.044975,3129.0941,782.273525,1.22713932,0.05,20004.7735,0.0464691664
0.045025,0.045025,3130.61808,782.654521,1.22773698,0.05,20023.1908,0.0465071834
0.045075,0.045075,3132.14072,783.035181,1.22833412,0.05,20035.9218,0.0465452379
0.045125,0.045125,3133.66067,783.415167,1.2289302,0.05,20051.771,0.0465830996
0.045175,0.045175,3135.17821,783.794552,1.22952533,0.05,20067.1243,0.0466209749
0.045225,0.045225,3136.69384,784.17346,1.23011972,0.1,20087.2844,0.0466588897
0.045275,0.045275,3138.20582,784.551456,1.23071267,0.05,20135.6235,0.04669662
0.045325,0.045325,3139.71499,784.928747,1.23130452,0.05,20151.1693,0.0467344025
0.04535,0.04535,3140.46883,785.117206,1.23160016,0.025,20200.7949,0.0467531847
0.045375,0.045375,3141.22247,785.305616,1.23189571,0.025,20217.5646,0.0467721921
0.0454,0.0454,3141.97546,785.493866,1.23219101,0.025,20233.6135,0.046791035
0.045425,0.045425,3142.7282,785.68205,1.23248622,0.025,20248.4214,0.04680994
0.04545,0.04545,3143.48025,785.870063,1.23278115,0.05,20263.9709,0.0468287453
0.0455,0.0455,3144.98119,786.245297,1.23336977,0.05,20280.3164,0.0468664227
0.04555,0.04555,3146.47951,786.619878,1.23395737,0.05,20299.2241,0.0469039817
0.0456,0.0456,3147.9774,786.994349,1.2345448,0.05,20315.9036,0.0469417626
0.04565,0.04565,3149.47371,787.368427,1.23513161,0.05,20333.1628,0.0469794138
0.0457,0.0457,3150.96833,787.742083,1.23571776,0.1,20348.7611,0.0470170257
0.04575,0.04575,3152.46153,788.115384,1.23630335,0.05,20408.2523,0.0470546381
0.0458,0.0458,3153.95275,788.488187,1.23688816,0.05,20426.0445,0.0470922382
0.04585,0.04585,3155.44192,788.86048,1.23747217,0.05,20440.584,0.0471297173
0.0459,0.0459,3156.92957,789.232393,1.23805558,0.05,20460.3858,0.04716731
0.04595,0.04595,3158.41487,789.603718,1.23863807,0.1,20475.1948,0.047204751
0.046,0.046,3159.89864,789.97466,1.23921996,0.05,20525.3636,0.0472422703
0.04605,0.04605,3161.38036,790.34509,1.23980105,0.05,20544.8544,0.0472796997
0.0461,0.0461,3162.86004,790.715011,1.24038134,0.05,20565.9675,0.0473171173
0.04615,0.04615,3164.33654,791.084135,1.24096038,0.05,20585.2414,0.047354444
0.0462,0.0462,3165.81165,791.452912,1.24153887,0.1,20598.1999,0.0473918206
0.04625,0.04625,3167.28489,791.821222,1.24211663,0.05,20643.8277,0.0474292161
0.0463,0.0463,3168.75677,792.189193,1.24269386,0.05,20668.4904,0.0474665595
0.04635,0.04635,3170.22686,792.556715,1.24327039,0.05,20688.1527,0.0475038421
0.0464,0.0464,3171.69403,792.923508,1.24384577,0.05,20706.6885,0.0475410726
0.04645,0.04645,3173.15884,793.28971,1.24442022,0.1,20726.9137,0.0475782465
0.0465,0.0465,3174.62138,793.655346,1.24499379,0.05,20776.3728,0.0476154355
0.04655,0.04655,3176.08303,794.020757,1.24556701,0.05,20788.0514,0.0476526805
0.0466,0.0466,3177.54144,794.385361,1.24613895,0.05,20806.7879,0.047689711
0.04665,0.04665,3178.99873,794.749683,1.24671046,0.05,20829.6102,0.0477269047
0.0467,0.0467,3180.45408,795.11352,1.2472812,0.1,20847.0541,0.0477640136
0.04675,0.04675,3181.90837,795.477093,1.24785153,0.05,20897.4127,0.0478011506
0.0468,0.0468,3183.35965,795.839912,1.24842068,0.05,20914.8977,0.0478381114
0.04685,0.04685,3184.80925,796.202312,1.24898917,0.05,20928.2381,0.0478751601
0.0469,0.0469,3186.25543,796.563859,1.24955633,0.05,20943.5586,0.0479120245
0.04695,0.04695,3187.70045,796.925113,1.25012302,0.1,20957.1007,0.0479490574
0.047,0.047,3189.14395,797.285989,1.25068912,0.05,21004.1136,0.0479859704
0.04705,0.04705,3190.58555,797.646387,1.25125447,0.05,21021.1104,0.0480228917
0.0471,0.0471,3192.02546,798.006366,1.25181916,0.05,21037.4533,0.0480597769
0.04715,0.04715,3193.46417,798.366042,1.25238338,0.05,21052.9816,0.0480966934
0.0472,0.0472,3194.9017,798.725425,1.25294714,0.1,21070.1773,0.0481335694
0.04725,0.04725,3196.33778,799.084445,1.25351033,0.05,21117.2096,0.0481704079
0.0473,0.0473,3197.77234,799.443086,1.25407292,0.05,21133.4558,0.0482072127
0.04735,0.04735,3199.20546,799.801365,1.25463495,0.05,21151.6416,0.0482440172
0.0474,0.0474,3200.63961,800.159904,1.25519738,0.05,21167.1581,0.0482809328
0.04745,0.04745,3202.07618,800.519045,1.25576076,0.1,21185.4807,0.0483179025
0.0475,0.0475,3203.51111,800.877777,1.2563235,0.05,21226.8634,0.0483546914
0.04755,0.04755,3204.9443,801.236076,1.25688555,0.05,21246.3746,0.0483914715
0.04755625,0.04755625,3205.12347,801.280868,1.25695582,0.00625,21343.2821,0.0483959855
0.0475625,0.0475625,3205.30266,801.325664,1.25702609,0.00625,21363.1814,0.0484006512
