s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0093,70.1699843,70.1699843,0.1,0,758.587475
0.0094,70.5289748,70.5289748,0.1,0,762.091477
0.0095,70.8685037,70.8685037,0.2,0,764.250712
0.0096,71.1977093,71.1977093,0.1,0,786.945115
0.0097,71.5155062,71.5155062,0.1,0,790.586651
0.0098,71.8238429,71.8238429,0.1,0,794.714419
0.0099,72.1197593,72.1197593,0.1,0,798.015682
0.01,72.4005051,72.4005051,0.1,0,802.235846
0.0101,72.6642917,72.6642917,0.2,0,805.34053
0.0102,72.9194352,72.9194352,0.1,0,827.294068
0.0103,73.167123,73.167123,0.1,0,832.019342
0.0104,73.406913,73.406913,0.1,0,836.2449
0.0105,73.671369,73.671369,0.1,1,852.701086
0.0106,73.8891224,73.8891224,0.1,0,861.820103
0.0107,74.1100283,74.1100283,0.2,0,867.69752
0.0108,74.3281031,74.3281031,0.1,0,891.264143
0.0109,74.613005,74.613005,0.1,1,905.072861
0.011,74.858878,74.858878,0.1,1,918.230035
0.0111,75.0778975,75.0778975,0.1,1,930.958013
0.0112,75.3100068,75.3100068,0.1,1,944.556994
0.0113,75.4203564,75.4203564,0.2,0,950.321669
0.0114,75.6149984,75.6149984,0.1,1,986.237075
0.0115,75.8506315,75.8506315,0.1,1,1000.32261
0.0116,76.02865,76.02865,0.1,1,1014.64441
0.01165,76.1039847,76.1039847,0.05,0,1038.4388
0.0117,76.1830572,76.1830572,0.05,0,1041.84441
0.01175,76.2862655,76.2862655,0.05,0,1045.70948
0.0118,76.3816513,76.3816513,0.05,0,1051.14975
0.01185,76.4919007,76.4919007,0.05,0,1054.34787
0.0119,76.6018254,76.6018254,0.1,0,1058.13307
0.012,76.9050637,76.9050637,0.1,1,1071.5616
0.0121,77.0596558,77.0596558,0.1,1,1085.50979
0.0122,77.3356872,77.3356872,0.1,1,1098.02855
0.0123,77.6014894,77.6014894,0.1,1,1111.72336
0.0124,77.8105748,77.8105748,0.1,1,1126.19002
0.0125,78.0125888,78.0125888,0.2,1,1140.11224
0.01255,78.0001532,78.0001532,0.05,0,1188.13185
0.0126,78.0644466,78.0644466,0.05,0,1194.93399
0.01265,78.1276649,78.1276649,0.05,0,1198.73793
0.0127,78.2193451,78.2193451,0.05,0,1202.28378
0.01275,78.3160611,78.3160611,0.05,0,1206.38809
0.0128,78.4185001,78.4185001,0.1,0,1211.74117
0.0129,78.6931294,78.6931294,0.1,1,1224.03079
0.013,78.9534603,78.9534603,0.1,1,1238.52827
0.01305,79.2222088,79.2222088,0.05,1,1266.67046
0.0131,79.1892625,79.1892625,0.05,1,1279.11241
0.01315,79.1617147,79.1617147,0.05,0,1286.58924
0.0132,79.2013549,79.2013549,0.05,0,1293.04645
0.01325,79.3137562,79.3137562,0.05,1,1309.65819
0.0133,79.3407296,79.3407296,0.1,0,1315.48742
0.0134,79.538109,79.538109,0.1,0,1319.77452
0.0135,79.8371829,79.8371829,0.1,1,1333.98437
0.0136,80.1686352,80.1686352,0.1,1,1348.47501
0.0137,80.4536212,80.4536212,0.1,1,1361.67804
0.0138,80.7348411,80.7348411,0.1,1,1376.17419
0.0139,81.0273043,81.0273043,0.2,1,1390.26725
0.014,81.2811484,81.2811484,0.1,0,1417.95161
0.0141,81.526164,81.526164,0.1,0,1422.50063
0.0142,81.7741277,81.7741277,0.1,0,1425.75238
0.0143,82.0151569,82.0151569,0.1,0,1429.97236
0.0144,82.2495144,82.2495144,0.1,0,1434.82616
0.0145,82.4778933,82.4778933,0.2,0,1440.27643
0.0146,82.7220452,82.7220452,0.1,1,1473.81953
0.0147,82.9528937,82.9528937,0.1,0,1478.395
0.0148,83.1915658,83.1915658,0.1,1,1490.83725
0.0149,83.4331222,83.4331222,0.1,1,1502.91287
0.015,83.6512119,83.6512119,0.1,1,1514.8708
0.01505,83.7646786,83.7646786,0.05,1,1547.16494
0.0151,83.8614685,83.8614685,0.05,1,1565.47577
0.0151125,83.4154885,83.4154885,0.0125,1,1613.85029
0.015125,83.311546,83.311546,0.0125,0,1615.02368
0.0151375,83.2174464,83.2174464,0.0125,0,1616.09659
0.01515,83.1203383,83.1203383,0.0125,0,1617.51649
0.0151625,83.0821844,83.0821844,0.0125,0,1618.4721
0.015175,82.9629707,82.9629707,0.025,0,1624.15356
0.0152,82.8845136,82.8845136,0.025,0,1625.97765
0.015225,82.8243901,82.8243901,0.025,0,1626.82847
0.01525,82.7829477,82.7829477,0.025,0,1628.51055
0.015275,82.7570106,82.7570106,0.025,0,1629.79544
0.0153,82.7448883,82.7448883,0.025,0,1631.03989
0.015325,82.7420077,82.7420077,0.05,0,1632.28228
0.015375,82.7851133,82.7851133,0.05,0,1633.86731
0.015425,82.8317979,82.8317979,0.05,1,1649.87768
0.015475,82.9255706,82.9255706,0.05,0,1651.93064
0.015525,83.0309443,83.0309443,0.05,0,1657.12624
0.015575,83.1552577,83.1552577,0.05,0,1661.24062
0.015625,83.2914643,83.2914643,0.1,0,1663.28489
0.015725,83.6070245,83.6070245,0.1,1,1679.15051
0.015825,83.9437679,83.9437679,0.1,0,1684.03665
0.015925,84.4278671,84.4278671,0.1,1,1696.91278
0.016025,84.7504848,84.7504848,0.1,1,1710.85144
0.016125,85.0007926,85.0007926,0.1,1,1724.75403
0.016225,85.1650019,85.1650019,0.2,1,1737.26512
0.016325,85.4524226,85.4524226,0.1,0,1766.41642
0.016425,85.6993124,85.6993124,0.1,0,1770.70161
0.016525,85.9255955,85.9255955,0.1,0,1776.60594
0.016625,86.1412642,86.1412642,0.1,0,1780.23149
0.016725,86.3395792,86.3395792,0.1,1,1795.21831
0.016825,86.5488752,86.5488752,0.2,0,1798.83323
0.016925,86.7590946,86.7590946,0.1,0,1819.96188
0.017025,86.9529715,86.9529715,0.1,1,1833.79052
0.017125,87.1682648,87.1682648,0.1,0,1836.90591
0.017225,87.383015,87.383015,0.1,0,1840.71149
0.017325,87.5887519,87.5887519,0.1,0,1845.00486
0.017425,87.8144972,87.8144972,0.2,1,1858.33438
0.017525,88.0229164,88.0229164,0.1,1,1892.80187
0.017625,88.2685368,88.2685368,0.1,1,1907.20052
0.01765,88.3871588,88.3871588,0.025,1,1952.21009
0.017675,88.3752005,88.3752005,0.025,1,1965.94542
0.0176875,88.3894201,88.3894201,0.0125,1,1992.70682
0.0177,87.8285816,87.8285816,0.0125,1,2008.34912
0.0177125,87.8006943,87.8006943,0.0125,0,2009.45354
0.017725,87.788031,87.788031,0.0125,0,2010.59573
0.0177375,87.787717,87.787717,0.0125,0,2012.74164
0.01775,87.7966438,87.7966438,0.025,0,2014.44065
0.017775,87.8359041,87.8359041,0.025,0,2017.408
0.0178,87.8900998,87.8900998,0.025,0,2019.49602
0.017825,87.9481481,87.9481481,0.025,0,2022.39792
0.01785,88.0129479,88.0129479,0.025,0,2023.99488
0.017875,88.0794795,88.0794795,0.025,0,2025.76644
0.0179,88.1447122,88.1447122,0.05,0,2028.53355
0.01795,88.2745495,88.2745495,0.05,0,2034.10405
0.018,88.4106163,88.4106163,0.05,0,2038.2571
0.01805,88.5526839,88.5526839,0.05,0,2041.63741
0.0181,88.6958148,88.6958148,0.05,0,2043.46069
0.01815,88.8361306,88.8361306,0.05,0,2045.74275
0.0182,88.9736062,88.9736062,0.1,0,2049.92938
0.0183,89.2344294,89.2344294,0.1,0,2054.08505
0.0184,89.5520251,89.5520251,0.1,0,2056.32778
0.0185,89.8767861,89.8767861,0.1,0,2058.45613
0.0186,90.1905243,90.1905243,0.1,0,2060.3063
0.0187,90.4923669,90.4923669,0.1,1,2074.8782
0.0188,90.6589369,90.6589369,0.2,1,2089.17624
0.0189,90.939261,90.939261,0.1,1,2123.09915
0.018925,90.4696525,90.4696525,0.025,0,2162.70043
0.01895,90.2805331,90.2805331,0.025,0,2166.01271
0.018975,90.2111455,90.2111455,0.025,0,2171.42189
0.019,90.2047227,90.2047227,0.025,0,2173.5272
0.019025,90.2229075,90.2229075,0.025,0,2176.6569
0.01905,90.2603672,90.2603672,0.05,0,2178.4518
0.0191,90.3772308,90.3772308,0.05,0,2181.63537
0.01915,90.5070937,90.5070937,0.05,0,2185.93865
0.0192,90.6363081,90.6363081,0.05,0,2188.91068
0.01925,90.7793449,90.7793449,0.05,1,2199.56136
0.0193,90.89831,90.89831,0.05,0,2204.34325
0.01935,91.0537148,91.0537148,0.1,0,2207.56717
0.01945,91.3362281,91.3362281,0.1,0,2211.43212
0.01955,91.648585,91.648585,0.1,1,2225.01056
0.01965,91.9329855,91.9329855,0.1,1,2239.20587
0.01975,92.1570684,92.1570684,0.1,1,2255.21469
0.0198,92.3103367,92.3103367,0.05,1,2286.15918
0.019825,91.8194213,91.8194213,0.025,0,2311.69385
0.01985,91.8291453,91.8291453,0.025,0,2312.7874
0.019875,91.8741015,91.8741015,0.025,0,2314.53417
0.0199,91.9127546,91.9127546,0.025,0,2317.21802
0.019925,91.8811651,91.8811651,0.025,0,2324.19533
0.01995,91.8661878,91.8661878,0.05,0,2327.75247
0.02,91.9243156,91.9243156,0.05,0,2331.29819
0.02005,92.040914,92.040914,0.05,0,2335.61626
0.0201,92.2061469,92.2061469,0.05,0,2340.70088
0.02015,92.4758244,92.4758244,0.05,1,2355.09752
0.0202,92.6762442,92.6762442,0.05,0,2361.49663
0.02025,92.8758853,92.8758853,0.1,0,2365.18318
0.02035,93.2009841,93.2009841,0.1,0,2366.70646
0.02045,93.4807503,93.4807503,0.1,0,2370.54749
0.02055,93.7356618,93.7356618,0.1,0,2372.16656
0.02065,93.9763579,93.9763579,0.1,0,2375.86214
0.02075,94.1997287,94.1997287,0.1,0,2380.14019
0.02085,94.4137634,94.4137634,0.2,0,2384.07943
0.02095,94.536339,94.536339,0.1,0,2409.02285
0.02105,94.65144,94.65144,0.1,0,2416.04422
0.02115,94.803627,94.803627,0.1,0,2420.35189
0.02125,94.8399189,94.8399189,0.1,1,2434.74285
0.02135,95.0952829,95.0952829,0.1,1,2449.82298
0.02145,95.2718976,95.2718976,0.2,0,2453.27786
0.02155,95.494626,95.494626,0.1,0,2475.99272
0.02165,95.7010701,95.7010701,0.1,0,2477.80155
0.02175,95.9333817,95.9333817,0.1,1,2492.93661
0.02185,96.1566912,96.1566912,0.1,1,2508.33023
0.02195,96.1771525,96.1771525,0.1,0,2514.41163
0.02205,96.2927111,96.2927111,0.2,1,2528.99475
0.02215,96.6125946,96.6125946,0.1,1,2563.39547
0.0222,96.4655569,96.4655569,0.05,0,2593.87972
0.02225,96.465103,96.465103,0.05,0,2598.69006
0.0223,96.5107125,96.5107125,0.05,0,2602.31239
0.02235,96.5907895,96.5907895,0.05,0,2608.30783
0.0224,96.6783022,96.6783022,0.05,0,2612.01174
0.02245,96.7805496,96.7805496,0.1,0,2615.81221
0.02255,96.9914507,96.9914507,0.1,0,2619.82723
0.02265,97.2553798,97.2553798,0.1,0,2624.95465
0.02275,97.4712803,97.4712803,0.1,1,2639.29054
0.02285,97.6595653,97.6595653,0.1,0,2645.61166
0.02295,97.7563988,97.7563988,0.1,1,2659.6599
0.02305,97.8095007,97.8095007,0.2,1,2676.6036
0.02315,97.9116367,97.9116367,0.1,0,2700.8208
0.02325,98.064032,98.064032,0.1,0,2705.44655
0.02335,98.1860982,98.1860982,0.1,0,2714.23845
0.02345,98.3111822,98.3111822,0.1,0,2719.06585
0.02355,98.5774841,98.5774841,0.1,1,2733.47584
0.02365,98.6157402,98.6157402,0.2,0,2738.39261
0.02375,98.783539,98.783539,0.1,1,2775.36441
0.02385,98.9813713,98.9813713,0.1,0,2780.58726
0.02395,99.1921843,99.1921843,0.1,0,2784.35898
0.02405,99.397782,99.397782,0.1,0,2788.88632
0.02415,99.6582826,99.6582826,0.1,0,2793.1307
0.02425,99.8781452,99.8781452,0.2,0,2797.3157
0.02435,100.08076,100.08076,0.1,0,2818.2638
0.02445,100.273788,100.273788,0.1,0,2821.72478
0.02455,100.433791,100.433791,0.1,0,2825.09185
0.02465,100.532458,100.532458,0.1,0,2830.50171
0.02475,100.641047,100.641047,0.1,0,2834.70112
0.02485,100.798981,100.798981,0.2,0,2839.05198
0.02495,100.988044,100.988044,0.1,0,2864.1735
0.02505,101.196138,101.196138,0.1,0,2866.12384
0.02515,101.354584,101.354584,0.1,1,2881.03321
0.02525,101.420884,101.420884,0.1,0,2888.49138
0.02535,101.507957,101.507957,0.1,0,2892.88237
0.02545,101.632548,101.632548,0.2,0,2897.46249
0.02555,101.787873,101.787873,0.1,0,2923.41148
0.02565,101.948526,101.948526,0.1,0,2927.81451
0.02575,102.108218,102.108218,0.1,0,2934.58138
0.02585,102.343045,102.343045,0.1,0,2938.86903
0.02595,102.515524,102.515524,0.1,0,2942.3044
0.02605,102.657837,102.657837,0.2,0,2948.58817
0.02615,102.748826,102.748826,0.1,0,2973.44313
0.02625,102.849562,102.849562,0.1,0,2977.72396
0.02635,102.98121,102.98121,0.1,0,2982.41847
0.02645,103.139781,103.139781,0.1,0,2988.14554
0.02655,103.405175,103.405175,0.1,0,2990.08007
0.02665,103.610727,103.610727,0.2,0,2992.10827
0.02675,103.790337,103.790337,0.1,0,3015.85839
0.02685,103.941878,103.941878,0.1,0,3022.34922
0.02695,104.087416,104.087416,0.1,0,3026.7962
0.02705,104.225581,104.225581,0.1,0,3032.53446
0.02715,104.334679,104.334679,0.1,0,3037.57481
0.02725,104.243336,104.243336,0.2,0,3043.56798
0.02735,104.266762,104.266762,0.1,0,3066.97294
0.02745,104.371419,104.371419,0.1,0,3072.27145
0.02755,104.626452,104.626452,0.1,1,3086.2723
0.02765,104.653505,104.653505,0.1,0,3092.66813
0.02775,104.850818,104.850818,0.1,0,3096.84466
0.02785,105.031783,105.031783,0.2,0,3098.46053
0.02795,105.203732,105.203732,0.1,0,3120.82395
0.02805,105.368023,105.368023,0.1,0,3127.20463
0.02815,105.528462,105.528462,0.1,0,3131.0525
0.02825,105.680002,105.680002,0.1,0,3135.42875
0.02835,105.814897,105.814897,0.1,0,3139.54695
0.02845,105.943024,105.943024,0.2,0,3144.61128
0.02855,106.055574,106.055574,0.1,0,3170.65355
0.02865,106.136503,106.136503,0.1,0,3174.93766
0.02875,106.406654,106.406654,0.1,1,3189.09442
0.02885,106.355007,106.355007,0.1,0,3193.71619
0.02895,106.429238,106.429238,0.1,0,3200.05402
0.02905,106.563988,106.563988,0.2,0,3204.0632
0.02925,107.088738,107.088738,0.2,1,3218.86507
0.02935,107.265374,107.265374,0.1,0,3245.0552
0.02945,107.406101,107.406101,0.1,1,3258.99442
0.02955,107.627223,107.627223,0.1,0,3264.79621
0.02965,107.815539,107.815539,0.1,0,3268.07762
0.02975,107.983288,107.983288,0.1,1,3283.12364
0.02985,108.127953,108.127953,0.2,1,3297.31789
0.02995,108.188448,108.188448,0.1,0,3321.25487
0.03005,108.366361,108.366361,0.1,1,3334.92213
0.03015,108.394069,108.394069,0.1,0,3339.82136
0.03025,108.566568,108.566568,0.1,1,3351.86208
0.03035,108.547866,108.547866,0.1,0,3360.11767
0.03045,108.613428,108.613428,0.2,1,3376.82426
0.03055,108.649556,108.649556,0.1,0,3400.6345
0.03065,108.667663,108.667663,0.1,1,3416.51962
0.03075,108.877958,108.877958,0.1,1,3429.56645
0.03085,108.989673,108.989673,0.1,1,3445.59628
0.03095,109.202016,109.202016,0.1,1,3458.10437
0.03105,109.381723,109.381723,0.2,1,3471.24914
0.0311,109.181197,109.181197,0.05,1,3523.18542
0.03115,109.004449,109.004449,0.05,0,3528.53292
0.0312,108.809609,108.809609,0.05,0,3533.34796
0.03125,108.698572,108.698572,0.05,1,3549.34932
0.0313,108.682542,108.682542,0.05,0,3551.61437
0.03135,108.719174,108.719174,0.1,0,3554.02343
0.03145,108.869677,108.869677,0.1,0,3557.5508
0.03155,109.053033,109.053033,0.1,0,3562.40932
0.03165,109.29932,109.29932,0.1,0,3566.4759
0.03175,109.489189,109.489189,0.1,0,3569.77618
0.03185,109.650921,109.650921,0.1,0,3573.55376
0.03195,109.679919,109.679919,0.2,0,3578.69341
0.03205,109.829626,109.829626,0.1,0,3600.88123
0.03215,109.956837,109.956837,0.1,0,3604.59277
0.03225,110.075453,110.075453,0.1,0,3608.17908
0.03235,109.998741,109.998741,0.1,0,3614.38156
0.03245,110.181065,110.181065,0.1,1,3626.86034
0.03255,110.419331,110.419331,0.2,1,3639.53107
0.03265,110.247993,110.247993,0.1,0,3665.04888
0.03275,110.465334,110.465334,0.1,1,3680.8778
0.03285,110.651207,110.651207,0.1,1,3694.49523
0.03295,110.825473,110.825473,0.1,1,3709.73106
0.03305,110.988399,110.988399,0.1,1,3724.91991
0.03315,111.102677,111.102677,0.2,1,3741.27888
0.0332,110.806452,110.806452,0.05,1,3795.10407
0.03325,110.82515,110.82515,0.05,0,3798.81285
0.0333,110.89038,110.89038,0.05,0,3802.58604
0.03335,110.968038,110.968038,0.05,0,3806.11914
0.0334,111.048268,111.048268,0.05,0,3810.02864
0.03345,111.130534,111.130534,0.1,0,3813.59128
0.03355,111.213475,111.213475,0.1,0,3817.73147
0.03365,111.321783,111.321783,0.1,0,3822.57068
0.03375,111.444488,111.444488,0.1,0,3827.04405
0.03385,111.595377,111.595377,0.1,0,3831.14269
0.03395,111.679839,111.679839,0.1,1,3847.78399
0.03405,111.870878,111.870878,0.2,1,3863.88871
0.03415,112.057446,112.057446,0.1,1,3899.42077
0.03425,112.210071,112.210071,0.1,1,3915.8558
0.03435,112.352822,112.352822,0.1,1,3930.16751
0.03445,112.482345,112.482345,0.1,1,3943.40374
0.03455,112.62105,112.62105,0.1,1,3956.75831
0.0346,112.280362,112.280362,0.05,0,3979.26747
0.03465,112.350832,112.350832,0.05,0,3983.13721
0.0347,112.434724,112.434724,0.05,0,3986.99016
0.03475,112.479678,112.479678,0.05,0,3991.86434
0.0348,112.515927,112.515927,0.05,0,3995.87571
0.03485,112.590523,112.590523,0.1,0,4000.34317
0.03495,112.798184,112.798184,0.1,0,4005.12766
0.03505,113.061743,113.061743,0.1,0,4010.181
0.03515,113.30296,113.30296,0.1,0,4014.34237
0.03525,113.523502,113.523502,0.1,0,4018.67047
0.03535,113.727702,113.727702,0.1,0,4023.85272
0.03545,113.893097,113.893097,0.2,0,4028.67026
0.03555,114.054671,114.054671,0.1,0,4050.63811
0.03565,114.19108,114.19108,0.1,0,4055.68622
0.03575,114.420626,114.420626,0.1,1,4070.14613
0.03585,114.479747,114.479747,0.1,0,4075.29874
0.03595,114.603897,114.603897,0.1,0,4079.54298
0.03605,114.839362,114.839362,0.2,1,4091.80961
0.03615,114.8771,114.8771,0.1,0,4113.14796
0.03625,114.907,114.907,0.1,0,4117.73797
0.03635,114.984973,114.984973,0.1,0,4121.92218
0.03645,115.005171,115.005171,0.1,0,4126.74625
0.03655,115.095642,115.095642,0.1,0,4131.17893
0.03665,115.334818,115.334818,0.2,0,4134.67655
0.03685,115.688879,115.688879,0.2,0,4146.29446
0.03695,115.828168,115.828168,0.1,0,4169.27633
0.03705,115.952379,115.952379,0.1,0,4173.95354
0.03715,116.066737,116.066737,0.1,0,4177.89854
0.03725,116.178136,116.178136,0.1,0,4179.99273
0.03735,116.302937,116.302937,0.1,0,4187.18889
0.03745,116.385279,116.385279,0.2,0,4190.58675
0.03755,116.512215,116.512215,0.1,0,4212.58904
0.03765,116.623788,116.623788,0.1,0,4216.86165
0.03775,116.713184,116.713184,0.1,0,4220.62133
0.03785,116.825118,116.825118,0.1,0,4222.65906
0.03795,116.917047,116.917047,0.1,1,4235.27468
0.03805,117.020167,117.020167,0.2,1,4248.57
0.03815,117.036739,117.036739,0.1,1,4282.58255
0.03825,117.180765,117.180765,0.1,1,4297.49554
0.03835,117.196165,117.196165,0.1,1,4313.50092
0.03845,117.248373,117.248373,0.1,0,4319.19936
0.03855,117.375796,117.375796,0.1,1,4333.86088
0.03865,117.489595,117.489595,0.2,0,4340.62358
0.03875,117.570768,117.570768,0.1,0,4364.0268
0.03885,117.644744,117.644744,0.1,0,4368.48502
0.03895,117.711315,117.711315,0.1,0,4372.92196
0.03905,117.773699,117.773699,0.1,0,4377.69348
0.03915,117.836337,117.836337,0.1,0,4382.07658
0.03925,117.900388,117.900388,0.2,0,4388.96673
0.03935,117.960344,117.960344,0.1,0,4411.18814
0.03945,118.014028,118.014028,0.1,0,4415.6136
0.03955,118.0685,118.0685,0.1,0,4419.94019
0.03965,118.138478,118.138478,0.1,1,4436.231
0.03975,118.18761,118.18761,0.1,0,4440.72334
0.03985,118.256026,118.256026,0.2,0,4446.60783
0.03995,118.401728,118.401728,0.1,1,4481.65985
0.04005,118.530945,118.530945,0.1,0,4485.63775
0.04015,118.634473,118.634473,0.1,0,4489.05235
0.04025,118.730004,118.730004,0.1,0,4493.12403
0.04035,118.813509,118.813509,0.1,1,4506.80289
0.04045,118.793278,118.793278,0.2,0,4512.17162
0.04055,118.782394,118.782394,0.1,1,4549.03385
0.04065,118.797631,118.797631,0.1,0,4557.31641
0.04075,118.939749,118.939749,0.1,0,4562.71392
0.0408,118.930874,118.930874,0.05,0,4586.84249
0.04085,118.896389,118.896389,0.05,0,4590.87608
0.0409,118.854417,118.854417,0.05,0,4594.42737
0.04095,118.823923,118.823923,0.05,0,4598.98022
0.041,118.813189,118.813189,0.05,0,4602.2594
0.04105,118.822207,118.822207,0.1,0,4606.3003
0.04115,118.912609,118.912609,0.1,0,4610.31233
0.04125,119.014433,119.014433,0.1,0,4614.38299
0.04135,119.121211,119.121211,0.1,0,4618.66606
0.04145,119.227392,119.227392,0.1,0,4622.60984
0.04155,119.331642,119.331642,0.1,0,4626.2434
0.04165,119.439016,119.439016,0.2,0,4630.41213
0.04175,119.528238,119.528238,0.1,0,4650.54931
0.04185,119.566175,119.566175,0.1,1,4665.44089
0.04195,119.517059,119.517059,0.1,0,4671.09049
0.04205,119.448006,119.448006,0.1,0,4676.3747
0.04215,119.435958,119.435958,0.1,0,4681.00915
0.04225,119.485449,119.485449,0.2,0,4685.43196
0.04235,119.543213,119.543213,0.1,0,4709.63218
0.04245,119.613531,119.613531,0.1,0,4713.76455
0.04255,119.699503,119.699503,0.1,0,4717.60229
0.04265,119.797053,119.797053,0.1,0,4723.52776
0.04275,119.970715,119.970715,0.1,0,4727.47412
0.04285,120.124029,120.124029,0.2,0,4731.44996
0.04295,120.25261,120.25261,0.1,0,4754.23178
0.04305,120.330043,120.330043,0.1,0,4758.72612
0.04315,120.372826,120.372826,0.1,0,4762.38666
0.04325,120.382552,120.382552,0.1,0,4766.16441
0.04335,120.360168,120.360168,0.1,0,4770.67946
