# ladrunoBranch census, one row per sampling station (tet10 family, ADR-95 P3). SAME column layout as quad_path_diag.py's qpd_<tag>_branch.csv.
# station = cadence (every 25 converged steps once ds < 0.5 mm).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.0007,34.5633806,0.000104075633,93110.9375,0.000104068165,4800,0,4790,10,0,0,0,-0.0218935495,3,-90.7897348,6.37215936e-09,0,1148,1,-0.0218935495,1.50000002,-0.5,1147,4,-0.00270064018,1.25000001,-0.75,539,1,-0.00138001001,-1.49999999,-0.5,1094,1,0.00863274066,1.50000002,-1.5,537,3,0.010827591,-1.25,-0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00122,48.0243301,0.000103935099,93331.6445,0.000102420895,4800,0,4529,271,0,0,0,-0.0686177297,141,-131.589719,1.47442611e-08,0,540,4,-0.0686177297,-1.25,-0.25,534,3,-0.06815038,-2.31926708,-0.25,1151,1,-0.0423507563,1.50000002,-0.5,540,3,-0.0406396309,-1.25,-0.25,539,1,-0.0396671448,-1.49999999,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00159,53.9951158,2.48757731e-06,2.17155279e+09,-365.642077,4800,0,4699,100,0,1,0,-15319441.4,65,-149.249282,2.08346007e-06,0,534,3,-15319441.4,-2.31926708,-0.25,540,4,-0.0628117674,-1.25,-0.25,536,2,-0.0551990007,-1.49999999,-0.5,1151,1,-0.0499737158,1.50000002,-0.5,1098,4,-0.0455347042,1.75000003,-1.25,534,3,-2.31926708,-0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00161,54.2813543,2.4814626e-06,2.24962366e+09,-455.756701,4800,0,4567,232,0,1,0,-175808369,181,-150.076147,7.25628028e-06,0,534,3,-175808369,-2.31926708,-0.25,536,2,-0.0558751622,-1.49999999,-0.5,485,3,-0.0538768634,-1.49999999,-1.5,539,1,-0.0534996628,-1.49999999,-0.5,536,1,-0.0523891171,-1.49999999,-0.5,534,3,-2.31926708,-0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
