s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.01456875,150.841533,150.841533,0.00625,0,1045.01914
0.014575,150.880533,150.880533,0.00625,0,1046.68781
0.01458125,150.919998,150.919998,0.00625,0,1047.46882
0.0145875,150.959461,150.959461,0.00625,0,1048.12171
0.01459375,150.998732,150.998732,0.00625,0,1048.86346
0.0146,151.037881,151.037881,0.0125,0,1049.60827
0.0146125,151.114904,151.114904,0.0125,0,1050.95204
0.014625,151.192184,151.192184,0.0125,0,1052.28484
0.0146375,151.270385,151.270385,0.0125,0,1053.05135
0.01465,151.347544,151.347544,0.0125,0,1053.8502
0.0146625,151.424852,151.424852,0.0125,0,1054.67418
0.014675,151.502952,151.502952,0.025,0,1055.85354
0.0146875,151.700577,151.700577,0.0125,1,1090.89478
0.01469375,151.643956,151.643956,0.00625,1,1127.09639
0.0147,151.736375,151.736375,0.00625,1,1140.08822
0.01470625,151.757623,151.757623,0.00625,1,1155.01455
0.0147125,151.791518,151.791518,0.00625,1,1166.94891
0.01471875,151.851323,151.851323,0.00625,1,1179.99827
0.014725,151.872076,151.872076,0.0125,1,1192.78299
0.01473125,151.912646,151.912646,0.00625,1,1225.40138
0.0147375,151.971464,151.971464,0.00625,1,1239.83546
0.01474375,151.98974,151.98974,0.00625,1,1254.35406
0.01475,152.035694,152.035694,0.00625,1,1267.16968
0.01475625,152.075838,152.075838,0.00625,1,1280.1993
0.0147625,152.107935,152.107935,0.0125,1,1292.04402
0.01476875,152.160742,152.160742,0.00625,1,1323.39962
0.014775,152.184223,152.184223,0.00625,1,1337.6331
0.01478125,152.243698,152.243698,0.00625,1,1347.31348
0.0147875,152.261898,152.261898,0.00625,1,1359.15556
0.01479375,152.308394,152.308394,0.00625,1,1369.98518
0.0148,152.334414,152.334414,0.0125,1,1379.22055
0.01480625,152.395014,152.395014,0.00625,1,1408.66567
0.0148125,152.413669,152.413669,0.00625,1,1419.77073
0.01481875,152.468089,152.468089,0.00625,1,1431.07941
0.014821875,152.47481,152.47481,0.003125,1,1457.33317
0.014825,152.518415,152.518415,0.003125,1,1469.27352
0.014828125,152.527835,152.527835,0.003125,1,1479.42315
0.01483125,152.532881,152.532881,0.003125,1,1490.32205
0.014834375,152.576456,152.576456,0.003125,1,1500.9006
0.0148375,152.584588,152.584588,0.00625,1,1513.66377
0.01484375,152.612237,152.612237,0.00625,1,1525.13838
0.01485,152.653461,152.653461,0.00625,1,1537.68181
0.01485625,152.685619,152.685619,0.00625,1,1550.11869
0.0148625,152.732394,152.732394,0.00625,1,1562.52269
0.014865625,152.771662,152.771662,0.003125,1,1590.72793
0.01486875,152.778544,152.778544,0.003125,1,1603.11778
0.014871875,152.782378,152.782378,0.003125,1,1614.64962
0.014875,152.825724,152.825724,0.003125,1,1625.81548
0.014878125,152.834961,152.834961,0.003125,1,1637.53685
0.01488125,152.873495,152.873495,0.00625,1,1650.67453
0.014884375,152.876838,152.876838,0.003125,1,1684.80823
0.0148875,152.882574,152.882574,0.003125,1,1695.85353
0.014890625,152.925394,152.925394,0.003125,1,1708.06864
0.01489375,152.935124,152.935124,0.003125,1,1718.62913
0.014896875,152.944035,152.944035,0.003125,1,1731.23493
0.0149,152.985818,152.985818,0.00625,1,1745.16174
