s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0098,321.826192,321.826192,0.2,0,508.298055
0.01,325.724412,325.724412,0.2,0,510.978204
0.0102,329.64446,329.64446,0.2,0,513.003997
0.0104,333.583438,333.583438,0.2,0,516.303383
0.0106,337.550803,337.550803,0.4,0,518.209767
0.011,351.392527,351.392527,0.4,1,543.985148
0.0111,355.118469,355.118469,0.1,1,657.750274
0.0112,349.972015,349.972015,0.1,1,688.295734
0.0113,351.94831,351.94831,0.1,0,690.173733
0.0114,353.873686,353.873686,0.1,0,692.245431
0.0115,355.845698,355.845698,0.1,0,694.028577
0.0116,357.836346,357.836346,0.2,0,695.416746
0.0118,361.810267,361.810267,0.2,0,697.285561
0.012,365.74519,365.74519,0.2,0,700.503587
0.0122,369.631296,369.631296,0.2,0,702.550344
0.0124,373.525449,373.525449,0.2,0,704.680007
0.0126,377.354012,377.354012,0.2,0,707.304745
0.0128,381.196951,381.196951,0.4,0,710.204469
0.0132,394.506774,394.506774,0.4,1,735.074244
0.0134,401.56142,401.56142,0.2,1,805.220856
0.0135,404.121038,404.121038,0.1,1,871.755872
0.0136,405.326853,405.326853,0.1,1,898.139
0.01365,407.047342,407.047342,0.05,1,964.574526
0.0137,399.166143,399.166143,0.05,1,995.157537
0.01375,399.843082,399.843082,0.05,0,997.051558
0.0138,400.629808,400.629808,0.05,0,998.675357
0.01385,401.395293,401.395293,0.05,0,999.969522
0.0139,402.22765,402.22765,0.1,0,1001.68394
0.014,403.906023,403.906023,0.1,0,1003.38842
0.0141,405.516519,405.516519,0.1,0,1004.71171
0.0142,407.198548,407.198548,0.1,0,1006.72515
0.0143,408.855631,408.855631,0.1,0,1008.33156
0.0144,410.537814,410.537814,0.1,0,1009.96757
0.0145,412.240683,412.240683,0.2,0,1011.43912
0.0147,415.790592,415.790592,0.2,0,1014.33957
0.0149,419.240759,419.240759,0.2,0,1016.6599
0.0151,422.75925,422.75925,0.2,0,1019.17319
0.0153,426.309096,426.309096,0.2,0,1022.39748
0.0155,429.845691,429.845691,0.2,0,1024.64364
0.0157,433.38639,433.38639,0.4,0,1027.71549
0.0161,446.58692,446.58692,0.4,1,1051.7835
0.0165,457.794572,457.794572,0.4,1,1076.21579
0.0167,463.066148,463.066148,0.2,1,1148.11855
0.0169,466.494994,466.494994,0.2,1,1177.39491
0.017,469.535486,469.535486,0.1,1,1240.98239
0.0171,472.324531,472.324531,0.1,1,1267.01974
0.01715,473.125829,473.125829,0.05,1,1335.06145
0.017175,473.614717,473.614717,0.025,1,1398.13397
0.0171875,473.589707,473.589707,0.0125,1,1465.0019
0.0172,473.605615,473.605615,0.0125,1,1489.7973
0.0172125,473.668809,473.668809,0.0125,1,1517.42439
0.017225,462.61289,462.61289,0.0125,1,1543.47301
0.0172375,463.123552,463.123552,0.0125,0,1544.46744
0.01725,463.621167,463.621167,0.025,0,1544.9717
0.017275,463.191008,463.191008,0.025,0,1547.39076
0.0173,464.105098,464.105098,0.025,0,1548.08865
0.017325,464.753589,464.753589,0.025,0,1549.40042
0.01735,463.858757,463.858757,0.025,0,1553.75213
0.017375,464.839274,464.839274,0.025,0,1555.29517
0.0174,465.566447,465.566447,0.05,0,1557.31848
0.01745,465.109439,465.109439,0.05,0,1560.4552
0.0175,466.28427,466.28427,0.05,0,1563.00032
0.01755,467.014206,467.014206,0.05,0,1565.19901
0.0176,467.797388,467.797388,0.05,0,1567.81848
0.01765,468.514416,468.514416,0.05,0,1569.57184
0.0177,468.691048,468.691048,0.1,0,1573.20612
0.0178,470.599234,470.599234,0.1,0,1575.30688
0.0179,471.667258,471.667258,0.1,0,1584.34349
0.018,473.35041,473.35041,0.1,0,1587.08855
0.0181,475.003864,475.003864,0.1,0,1589.75135
0.0182,476.736744,476.736744,0.1,0,1593.40143
0.0183,478.444209,478.444209,0.2,0,1595.76898
0.0185,481.759395,481.759395,0.2,0,1597.97116
0.0187,485.137926,485.137926,0.2,0,1600.85817
0.0189,488.59387,488.59387,0.2,0,1603.83974
0.0191,492.033178,492.033178,0.2,0,1606.22737
0.0193,495.49927,495.49927,0.2,0,1609.56836
0.0195,498.890022,498.890022,0.4,0,1612.25187
0.0199,511.743356,511.743356,0.4,1,1639.40166
0.0203,522.528423,522.528423,0.4,1,1666.6594
0.0207,532.799543,532.799543,0.4,1,1692.92108
0.0211,542.950216,542.950216,0.4,1,1718.22047
0.0215,552.54247,552.54247,0.4,1,1742.95037
0.0219,562.546318,562.546318,0.8,1,1768.79504
0.0223,571.774896,571.774896,0.4,1,1837.04806
0.0227,581.259616,581.259616,0.4,1,1863.78367
0.0231,590.52775,590.52775,0.4,1,1889.79303
0.0235,599.833584,599.833584,0.4,1,1914.66387
0.0239,608.428366,608.428366,0.4,1,1939.93754
0.0243,617.535247,617.535247,0.8,1,1964.34601
0.0245,619.058692,619.058692,0.2,0,2055.63518
0.0247,623.401336,623.401336,0.2,0,2058.3211
0.0249,627.614209,627.614209,0.2,0,2061.10238
0.0251,631.718724,631.718724,0.2,0,2063.30288
0.0253,635.917766,635.917766,0.2,0,2065.91181
0.0255,640.026258,640.026258,0.4,0,2068.33454
0.0259,648.312137,648.312137,0.4,0,2070.34698
0.0263,656.502105,656.502105,0.4,0,2075.22879
0.0267,664.831026,664.831026,0.4,0,2081.80809
0.0271,673.051228,673.051228,0.4,0,2087.49224
0.0275,681.049685,681.049685,0.4,0,2091.7863
0.0279,688.930554,688.930554,0.8,0,2098.89061
0.0283,696.621487,696.621487,0.4,0,2148.76366
0.0287,704.122801,704.122801,0.4,0,2155.09199
0.0291,711.467751,711.467751,0.4,0,2160.93413
0.0295,718.674353,718.674353,0.4,0,2165.52682
0.0299,725.629857,725.629857,0.4,0,2168.65345
0.0303,732.09976,732.09976,0.8,0,2174.84185
0.0307,737.435909,737.435909,0.4,0,2223.3594
0.0311,747.583944,747.583944,0.4,1,2247.49496
0.0315,752.694806,752.694806,0.4,1,2273.28467
0.0319,759.529497,759.529497,0.4,1,2297.52113
0.0321,754.843478,754.843478,0.2,0,2345.96233
0.0323,762.176396,762.176396,0.2,1,2371.09348
0.0324,763.394872,763.394872,0.1,1,2437.51334
0.03245,765.159068,765.159068,0.05,1,2500.30162
0.032475,763.381392,763.381392,0.025,1,2565.71601
0.0325,764.129497,764.129497,0.025,1,2589.55731
0.032525,764.837539,764.837539,0.025,1,2612.62309
0.0325375,764.96254,764.96254,0.0125,1,2675.14286
0.03255,754.130194,754.130194,0.0125,1,2701.08302
0.0325625,753.368944,753.368944,0.0125,0,2702.6229
0.032575,753.914156,753.914156,0.0125,0,2702.94354
0.0325875,754.401537,754.401537,0.0125,0,2703.26051
0.0326,753.170617,753.170617,0.025,0,2705.09252
0.032625,754.15732,754.15732,0.025,0,2705.66223
0.03265,752.803984,752.803984,0.025,0,2707.76808
0.032675,753.708159,753.708159,0.025,0,2708.57094
0.0327,752.460473,752.460473,0.025,0,2710.57716
0.032725,753.414332,753.414332,0.025,0,2711.07476
0.03275,752.005889,752.005889,0.05,0,2712.55011
0.0328,752.019373,752.019373,0.05,0,2715.1897
0.03285,751.767844,751.767844,0.05,0,2716.78058
0.0329,751.889484,751.889484,0.05,0,2719.44311
0.03295,751.918167,751.918167,0.05,0,2724.71165
0.033,751.980209,751.980209,0.05,0,2727.49047
0.03305,752.154789,752.154789,0.1,0,2730.64308
0.03315,752.638808,752.638808,0.1,0,2733.53151
0.03325,753.231362,753.231362,0.1,0,2736.51123
0.03335,753.938318,753.938318,0.1,0,2742.01884
0.03345,754.701274,754.701274,0.1,0,2747.23501
0.03355,755.695843,755.695843,0.1,0,2750.94778
0.03365,756.675941,756.675941,0.2,0,2755.40477
0.03385,758.246091,758.246091,0.2,0,2763.80785
0.03405,765.711001,765.711001,0.2,1,2786.68189
0.03425,769.618893,769.618893,0.2,1,2812.25187
0.03435,771.660436,771.660436,0.1,1,2875.82288
0.03445,771.565241,771.565241,0.1,1,2901.38726
0.03455,775.393912,775.393912,0.1,1,2924.84138
0.0346,773.656498,773.656498,0.05,1,2990.02462
0.03465,775.477218,775.477218,0.05,1,3012.67578
0.0347,777.114608,777.114608,0.05,1,3036.65352
0.03475,774.714895,774.714895,0.05,1,3061.86967
0.0348,776.652248,776.652248,0.05,1,3086.67213
0.03485,778.36471,778.36471,0.1,1,3111.51641
0.03495,778.594762,778.594762,0.1,1,3138.79489
0.03505,780.14819,780.14819,0.1,1,3163.77946
0.03515,781.209077,781.209077,0.1,1,3187.20734
0.03525,782.815163,782.815163,0.1,1,3212.11767
0.0353,784.652877,784.652877,0.05,1,3268.60491
0.03535,783.029821,783.029821,0.05,1,3289.81724
0.0354,784.865803,784.865803,0.05,1,3311.35938
0.03545,786.070754,786.070754,0.05,1,3334.12384
0.0355,784.624771,784.624771,0.05,1,3356.2534
0.03555,786.577805,786.577805,0.1,1,3377.86235
0.03565,787.400578,787.400578,0.1,1,3399.41471
0.0357,789.253814,789.253814,0.05,1,3458.6336
0.03575,787.769378,787.769378,0.05,1,3482.6653
0.0358,789.681432,789.681432,0.05,1,3507.4832
0.03585,789.443691,789.443691,0.05,1,3529.32256
0.0359,791.30492,791.30492,0.05,1,3548.9499
0.03595,790.796071,790.796071,0.1,1,3572.42347
0.03605,792.126066,792.126066,0.1,1,3595.34515
0.0361,794.015891,794.015891,0.05,1,3653.89662
0.03615,792.989984,792.989984,0.05,1,3679.62798
0.0362,794.909384,794.909384,0.05,1,3705.0542
0.03625,793.567064,793.567064,0.05,1,3726.97752
0.0363,795.485207,795.485207,0.05,1,3750.07926
0.03635,797.127083,797.127083,0.1,1,3772.81811
0.03645,796.657721,796.657721,0.1,1,3794.74546
0.03655,798.322118,798.322118,0.1,1,3818.82652
0.03665,799.432537,799.432537,0.1,1,3839.85694
0.03675,800.746513,800.746513,0.1,1,3863.73063
0.03685,802.04796,802.04796,0.1,1,3887.55708
0.03695,803.332179,803.332179,0.2,1,3910.23309
0.03705,804.654077,804.654077,0.1,1,3974.87848
0.03715,805.88962,805.88962,0.1,1,3999.23679
0.03725,806.876203,806.876203,0.1,1,4025.3003
0.03735,808.123103,808.123103,0.1,1,4049.44814
0.03745,809.306308,809.306308,0.1,1,4073.41707
0.03755,810.70362,810.70362,0.2,1,4096.87964
0.0376,812.621481,812.621481,0.05,1,4193.77109
0.03765,810.872459,810.872459,0.05,1,4215.97457
0.0377,812.906225,812.906225,0.05,1,4241.54605
0.03775,814.594717,814.594717,0.05,1,4263.9771
0.0378,812.789225,812.789225,0.05,1,4287.21414
0.03785,814.824825,814.824825,0.1,1,4311.29915
0.0379,813.638288,813.638288,0.05,1,4371.94746
0.03795,815.625612,815.625612,0.05,1,4390.44839
0.038,815.405003,815.405003,0.05,1,4410.73284
0.03805,817.3164,817.3164,0.05,1,4428.1269
0.0381,816.130204,816.130204,0.05,1,4449.20015
0.03815,818.100354,818.100354,0.1,1,4472.7911
0.0382,817.386451,817.386451,0.05,1,4532.99755
0.03825,819.320063,819.320063,0.05,1,4557.07875
0.0383,818.622647,818.622647,0.05,1,4581.9591
0.038325,819.534385,819.534385,0.025,1,4641.91908
0.03835,820.290883,820.290883,0.025,1,4665.13147
0.038375,818.736322,818.736322,0.025,1,4688.91653
0.0384,819.741924,819.741924,0.025,1,4711.84246
0.038425,820.517859,820.517859,0.025,1,4738.05264
0.03845,818.372681,818.372681,0.05,1,4760.97013
0.0385,820.495318,820.495318,0.05,1,4782.95462
0.03855,822.252135,822.252135,0.05,1,4807.26772
0.038575,820.224757,820.224757,0.025,1,4866.74838
0.0386,821.195911,821.195911,0.025,1,4889.70474
