s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.1318,139.10593,139.10593,0.5,0,1808.37689
0.13205,139.106299,139.106299,0.25,0,1825.4778
0.1323,139.106553,139.106553,0.25,0,1826.89988
0.13255,139.106887,139.106887,0.25,0,1828.74435
0.1328,139.107185,139.107185,0.25,0,1830.21461
0.13305,139.107485,139.107485,0.25,0,1831.85959
0.1333,139.107816,139.107816,0.5,0,1832.91974
0.13355,139.108109,139.108109,0.25,0,1854.88595
0.1338,139.108455,139.108455,0.25,0,1856.40531
0.13405,139.10877,139.10877,0.25,0,1857.90068
0.1343,139.108763,139.108763,0.25,0,1859.17773
0.13455,139.108702,139.108702,0.25,0,1860.61259
0.1348,139.109449,139.109449,0.5,0,1862.25755
0.13505,139.109822,139.109822,0.25,0,1880.42628
0.1353,139.110134,139.110134,0.25,0,1881.82321
0.13555,139.110471,139.110471,0.25,0,1883.39825
0.1358,139.110807,139.110807,0.25,0,1884.69196
0.13605,139.111103,139.111103,0.25,0,1885.84453
0.1363,139.110972,139.110972,0.5,0,1886.70218
0.13655,139.111621,139.111621,0.25,0,1903.75824
0.1368,139.111915,139.111915,0.25,0,1905.17809
0.13705,139.112209,139.112209,0.25,0,1906.65255
0.1373,139.112516,139.112516,0.25,0,1907.8286
0.13755,139.112813,139.112813,0.25,0,1909.44499
0.1378,139.113074,139.113074,0.5,0,1910.57256
0.13805,139.113329,139.113329,0.25,0,1927.13574
0.1383,139.113663,139.113663,0.25,0,1928.64119
0.13855,139.113948,139.113948,0.25,0,1930.01158
0.1388,139.114233,139.114233,0.25,0,1931.63366
0.13905,139.114497,139.114497,0.25,0,1932.91869
0.1393,139.114736,139.114736,0.5,0,1934.63648
0.13955,139.114989,139.114989,0.25,0,1952.2955
0.1398,139.115247,139.115247,0.25,0,1953.4241
0.14005,139.115536,139.115536,0.25,0,1955.21088
0.1403,139.115845,139.115845,0.25,0,1956.40191
0.14055,139.116111,139.116111,0.25,0,1957.63897
0.1408,139.116394,139.116394,0.5,0,1959.55217
0.14105,139.116392,139.116392,0.25,0,1979.21882
0.1413,139.116757,139.116757,0.25,0,1980.95222
0.14155,139.11701,139.11701,0.25,0,1982.66528
0.1418,139.117289,139.117289,0.25,0,1983.92043
0.14205,139.117536,139.117536,0.25,0,1985.14406
0.1423,139.117811,139.117811,0.5,0,1986.76019
0.14255,139.118052,139.118052,0.25,0,2004.26307
0.1428,139.118416,139.118416,0.25,0,2005.77836
0.14305,139.118661,139.118661,0.25,0,2007.78484
0.1433,139.118879,139.118879,0.25,0,2009.03544
0.14355,139.119113,139.119113,0.25,0,2010.38329
0.1438,139.119371,139.119371,0.5,0,2012.34363
0.14405,139.119182,139.119182,0.25,0,2030.1882
0.1443,139.119715,139.119715,0.25,0,2031.79165
0.14455,139.119965,139.119965,0.25,0,2033.55748
0.1448,139.120208,139.120208,0.25,0,2034.9259
0.14505,139.120405,139.120405,0.25,0,2036.08875
0.1453,139.120613,139.120613,0.5,0,2037.85811
0.14555,139.120878,139.120878,0.25,0,2056.15844
0.1458,139.121114,139.121114,0.25,0,2057.54429
0.14605,139.121008,139.121008,0.25,0,2058.87818
0.1463,139.121486,139.121486,0.25,0,2060.07637
0.14655,139.12175,139.12175,0.25,0,2061.39151
0.1468,139.12201,139.12201,0.5,0,2063.25436
0.14705,139.122263,139.122263,0.25,0,2082.70812
0.1473,139.122394,139.122394,0.25,0,2084.43978
0.14755,139.122709,139.122709,0.25,0,2086.46709
0.1478,139.122817,139.122817,0.25,0,2088.1106
0.14805,139.122987,139.122987,0.25,0,2089.54056
0.1483,139.123508,139.123508,0.5,0,2092.07535
0.14855,139.1237,139.1237,0.25,0,2110.81761
0.1488,139.124005,139.124005,0.25,0,2112.35779
0.14905,139.124294,139.124294,0.25,0,2114.08264
0.1493,139.124389,139.124389,0.25,0,2115.32369
0.14955,139.124378,139.124378,0.25,0,2116.56915
0.1498,139.124833,139.124833,0.5,0,2118.3731
0.15005,139.124999,139.124999,0.25,0,2137.24011
0.1503,139.125245,139.125245,0.25,0,2138.85689
0.15055,139.125406,139.125406,0.25,0,2140.5321
0.1508,139.125555,139.125555,0.25,0,2141.9363
0.15105,139.125823,139.125823,0.25,0,2143.76657
0.1513,139.126034,139.126034,0.5,0,2146.41674
0.15155,139.126258,139.126258,0.25,0,2164.64403
0.1518,139.126199,139.126199,0.25,0,2165.93984
0.15205,139.126574,139.126574,0.25,0,2167.89384
0.1523,139.126688,139.126688,0.25,0,2169.18965
0.15255,139.126923,139.126923,0.25,0,2170.24476
0.1528,139.127096,139.127096,0.5,0,2172.18376
0.15305,139.127313,139.127313,0.25,0,2189.48103
0.1533,139.127467,139.127467,0.25,0,2190.65346
0.15355,139.127654,139.127654,0.25,0,2192.15741
0.1538,139.127856,139.127856,0.25,0,2193.42272
0.15405,139.128096,139.128096,0.25,0,2194.77472
0.1543,139.128099,139.128099,0.5,0,2196.25562
0.15455,139.128483,139.128483,0.25,0,2213.64964
0.1548,139.128783,139.128783,0.25,0,2214.93747
0.15505,139.128968,139.128968,0.25,0,2216.72549
0.1553,139.129156,139.129156,0.25,0,2218.21054
0.15555,139.129329,139.129329,0.25,0,2219.97718
0.1558,139.129512,139.129512,0.5,0,2222.10831
0.15605,139.129684,139.129684,0.25,0,2243.24682
0.1563,139.129825,139.129825,0.25,0,2244.94686
0.15655,139.130065,139.130065,0.25,0,2246.13225
0.1568,139.130198,139.130198,0.25,0,2247.28352
0.15705,139.130282,139.130282,0.25,0,2248.63754
0.1573,139.130558,139.130558,0.5,0,2250.48554
0.15755,139.130493,139.130493,0.25,0,2268.38092
0.1578,139.130707,139.130707,0.25,0,2269.53483
0.15805,139.130791,139.130791,0.25,0,2271.09104
0.1583,139.131122,139.131122,0.25,0,2272.3433
0.15855,139.131406,139.131406,0.25,0,2273.48942
0.1588,139.131569,139.131569,0.5,0,2274.6918
0.15905,139.131743,139.131743,0.25,0,2294.70257
0.1593,139.131931,139.131931,0.25,0,2296.14302
0.15955,139.132124,139.132124,0.25,0,2297.4466
0.1598,139.132298,139.132298,0.25,0,2299.2605
0.16005,139.13235,139.13235,0.25,0,2300.64325
0.1603,139.132623,139.132623,0.5,0,2301.99177
0.16055,139.13279,139.13279,0.25,0,2319.85442
0.1608,139.133029,139.133029,0.25,0,2321.00252
0.16105,139.133042,139.133042,0.25,0,2322.31746
0.1613,139.133203,139.133203,0.25,0,2323.68722
0.16155,139.133495,139.133495,0.25,0,2324.99901
0.1618,139.133662,139.133662,0.5,0,2326.149
0.16205,139.133856,139.133856,0.25,0,2346.25341
0.1623,139.133866,139.133866,0.25,0,2347.82184
0.16255,139.13411,139.13411,0.25,0,2349.28129
0.1628,139.1343,139.1343,0.25,0,2351.12628
0.16305,139.134509,139.134509,0.25,0,2352.54568
0.1633,139.134678,139.134678,0.5,0,2353.8696
0.16355,139.134851,139.134851,0.25,0,2371.4834
0.1638,139.134806,139.134806,0.25,0,2373.00897
0.16405,139.135135,139.135135,0.25,0,2374.3074
0.1643,139.135135,139.135135,0.25,0,2376.24642
0.16455,139.135416,139.135416,0.25,0,2377.69102
