s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.02085,0.010425,96.2794561,0.005,1,914.036854
0.020855,0.0104275,96.3130697,0.005,1,916.252065
0.02086,0.01043,96.322102,0.005,1,918.481412
0.020865,0.0104325,96.3416005,0.005,1,920.715432
0.02087,0.010435,96.318189,0.005,1,923.099059
0.020875,0.0104375,96.3745716,0.01,1,925.803922
0.020885,0.0104425,96.314887,0.01,1,929.145913
0.020895,0.0104475,96.4027908,0.01,1,931.359164
0.020905,0.0104525,96.3499671,0.01,1,933.896597
0.02091,0.010455,96.3632932,0.005,1,939.406089
0.020915,0.0104575,96.4076727,0.005,1,941.718847
0.0209175,0.01045875,96.4059674,0.0025,1,947.147384
0.02092,0.01046,96.4141347,0.0025,1,949.320647
0.0209225,0.01046125,96.4145654,0.0025,1,951.532873
0.020925,0.0104625,96.42625,0.0025,1,953.625259
0.0209275,0.01046375,96.447108,0.0025,1,955.856078
0.02093,0.010465,96.4595331,0.005,1,958.198928
0.020935,0.0104675,96.4799242,0.005,1,960.445312
0.02094,0.01047,96.4421007,0.005,1,962.750259
0.020945,0.0104725,96.4241768,0.005,1,965.155038
0.02095,0.010475,96.4856373,0.005,1,967.37996
0.020955,0.0104775,96.4813509,0.005,1,969.621787
0.02096,0.01048,96.5109077,0.01,1,971.881154
0.02097,0.010485,96.4814781,0.01,1,974.34386
0.020975,0.0104875,96.4825305,0.005,1,980.51906
0.02098,0.01049,96.52765,0.005,1,982.959901
0.0209825,0.01049125,96.5364979,0.0025,1,988.269501
0.020985,0.0104925,96.5422794,0.0025,1,990.531316
0.0209875,0.01049375,96.5544522,0.0025,1,992.71561
0.02099,0.010495,96.5518353,0.0025,1,994.862499
0.0209925,0.01049625,96.5348396,0.0025,1,997.071501
0.020995,0.0104975,96.5590649,0.005,1,999.407812
0.021,0.0105,96.5301758,0.005,1,1001.89311
0.0210001562,0.0105000781,96.4936284,0.00015625,1,1020.64185
0.0210003125,0.0105001562,96.4950395,0.00015625,1,1022.94251
0.0210004687,0.0105002344,96.4923386,0.00015625,1,1025.19007
0.021000625,0.0105003125,96.4916484,0.00015625,1,1027.44939
0.0210007812,0.0105003906,96.4949871,0.00015625,1,1029.66383
0.0210009375,0.0105004687,96.4980405,0.0003125,1,1031.81841
0.02100125,0.010500625,96.4960591,0.0003125,1,1033.91006
0.0210015625,0.0105007812,96.5018108,0.0003125,1,1036.1064
0.021001875,0.0105009375,96.5083743,0.0003125,1,1038.40237
0.0210021875,0.0105010937,96.5088682,0.0003125,1,1040.62868
0.0210025,0.01050125,96.5094969,0.0003125,1,1042.79166
0.0210028125,0.0105014062,96.5115048,0.000625,1,1045.16453
0.0210034375,0.0105017187,96.5155432,0.000625,1,1047.64346
0.0210040625,0.0105020312,96.5210876,0.000625,1,1049.84743
0.0210046875,0.0105023437,96.5224233,0.000625,1,1052.11268
0.0210053125,0.0105026562,96.5258085,0.000625,1,1054.37682
0.0210059375,0.0105029687,96.524783,0.000625,1,1056.47424
0.0210065625,0.0105032812,96.535432,0.00125,1,1058.71542
0.0210078125,0.0105039062,96.546784,0.00125,1,1060.87017
0.0210090625,0.0105045312,96.5559314,0.00125,1,1063.22963
0.0210103125,0.0105051562,96.5606245,0.00125,1,1065.53123
0.0210115625,0.0105057812,96.5567383,0.00125,1,1067.82614
0.0210128125,0.0105064062,96.5523568,0.00125,1,1070.06272
0.0210140625,0.0105070312,96.5609735,0.0025,1,1072.23313
0.0210165625,0.0105082812,96.4963829,0.0025,1,1075.35886
0.0210178125,0.0105089062,96.5099357,0.00125,1,1080.88888
0.0210184375,0.0105092187,96.512607,0.000625,1,1086.15837
0.02101875,0.010509375,96.5121682,0.0003125,1,1091.49626
0.0210190625,0.0105095312,96.5131505,0.0003125,1,1093.77353
