s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0224,0.0112,105.772882,0.2,1,141.761065
0.0226,0.0113,106.106718,0.2,1,143.271525
0.0228,0.0114,106.421834,0.2,1,144.612772
0.023,0.0115,106.763022,0.2,1,146.062186
0.0232,0.0116,107.03776,0.2,0,147.807356
0.0234,0.0117,107.380633,0.2,1,149.321672
0.0236,0.0118,107.664861,0.2,1,150.747845
0.0238,0.0119,107.951871,0.2,1,152.33507
0.024,0.012,108.244017,0.2,1,154.159141
0.0242,0.0121,108.504055,0.2,1,155.5977
0.0244,0.0122,108.800743,0.2,1,157.207836
0.0246,0.0123,109.07545,0.2,1,159.555137
0.0248,0.0124,109.368573,0.2,1,161.099463
0.025,0.0125,109.659295,0.2,1,162.479373
0.0252,0.0126,109.929246,0.2,1,164.127367
0.0254,0.0127,110.208301,0.2,1,165.698283
0.0256,0.0128,110.475866,0.2,1,166.977815
0.0258,0.0129,110.768343,0.2,1,168.345392
0.026,0.013,111.035058,0.2,1,169.883717
0.0262,0.0131,111.308736,0.2,1,171.465142
0.0264,0.0132,111.585512,0.2,1,172.797014
0.0266,0.0133,111.876209,0.2,1,174.030432
0.0268,0.0134,112.179209,0.2,1,175.2789
0.027,0.0135,112.444376,0.2,1,177.177171
0.0272,0.0136,112.764879,0.2,1,178.781344
0.0274,0.0137,113.009511,0.2,1,180.21329
0.0276,0.0138,113.313965,0.2,1,181.699667
0.0278,0.0139,113.53737,0.2,1,187.545915
0.028,0.014,113.796739,0.2,1,192.924239
0.0282,0.0141,114.080807,0.2,1,200.161989
0.0284,0.0142,114.37651,0.2,1,231.231958
0.0286,0.0143,114.620687,0.2,1,236.988103
0.0288,0.0144,114.875634,0.2,1,238.472404
0.029,0.0145,115.164909,0.2,1,239.78368
0.0292,0.0146,115.405173,0.2,1,241.166906
0.0294,0.0147,115.650066,0.2,1,242.853371
0.0296,0.0148,115.95913,0.2,1,249.218302
0.0298,0.0149,116.19706,0.2,0,250.370818
0.03,0.015,116.502959,0.2,1,254.573839
0.0302,0.0151,116.777271,0.2,1,259.323518
0.0304,0.0152,117.043427,0.2,0,262.446272
0.0306,0.0153,117.351411,0.2,1,267.770612
0.0308,0.0154,117.604289,0.2,1,273.969955
0.031,0.0155,117.792694,0.2,0,275.395404
0.0312,0.0156,118.044396,0.2,1,279.374673
0.0314,0.0157,118.25829,0.2,1,282.168705
0.0316,0.0158,118.429554,0.2,1,285.398743
0.0318,0.0159,118.608923,0.2,1,290.368592
0.032,0.016,118.816828,0.2,1,292.686497
0.0322,0.0161,119.009026,0.2,1,297.302129
0.0324,0.0162,119.18383,0.2,1,302.395761
0.0326,0.0163,119.381403,0.2,1,305.107355
0.0328,0.0164,119.602992,0.2,1,307.153099
0.033,0.0165,119.809262,0.2,1,309.809228
0.0332,0.0166,120.010036,0.2,1,314.040531
0.0334,0.0167,120.201079,0.2,1,320.607105
0.0336,0.0168,120.354455,0.2,1,325.316283
0.0338,0.0169,120.50462,0.2,1,332.932039
0.034,0.017,120.653272,0.2,1,338.450833
0.0342,0.0171,120.793945,0.2,1,342.840251
0.0344,0.0172,120.954653,0.2,1,346.943716
0.0346,0.0173,121.119629,0.2,1,351.570626
0.0348,0.0174,121.277766,0.2,1,354.720988
0.035,0.0175,121.461534,0.2,1,357.792769
0.0352,0.0176,121.641607,0.2,1,360.280058
0.0354,0.0177,121.824681,0.2,1,363.450369
0.0356,0.0178,122.015931,0.2,1,367.574578
0.0358,0.0179,122.178904,0.2,1,369.142307
0.03585,0.017925,122.17731,0.05,0,371.249408
0.0359,0.01795,122.235286,0.05,1,374.167711
0.03595,0.017975,122.280366,0.05,1,377.264051
0.035975,0.0179875,122.311088,0.025,0,378.157471
0.036,0.018,122.395175,0.025,1,380.101712
0.036025,0.0180125,122.369949,0.025,0,380.573909
0.0360375,0.01801875,122.387793,0.0125,0,380.932643
0.03605,0.018025,122.404717,0.0125,0,381.094044
0.03605625,0.018028125,122.412676,0.00625,0,381.350225
0.0360625,0.01803125,122.42122,0.00625,0,381.494776
0.03606875,0.018034375,122.429261,0.00625,0,381.635627
0.036071875,0.0180359375,122.434001,0.003125,0,381.88558
0.036075,0.0180375,122.440951,0.003125,0,382.000588
0.0360757812,0.0180378906,122.444091,0.00078125,0,388.700826
0.0360765625,0.0180382812,122.446264,0.00078125,0,388.780396
0.0360773437,0.0180386719,122.447607,0.00078125,0,388.932729
