s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.00252,0.00126,45.5624581,0.04,0,296.992292
0.00254,0.00127,45.7088656,0.02,0,311.961573
0.00256,0.00128,45.8531075,0.02,0,312.447274
0.00258,0.00129,45.9948871,0.02,0,312.894288
0.0026,0.0013,46.1354664,0.02,0,313.377107
0.00262,0.00131,46.2741981,0.02,0,313.870236
0.00264,0.00132,46.4116955,0.04,0,314.364094
0.00266,0.00133,46.5483929,0.02,0,326.76891
0.00268,0.00134,46.6844375,0.02,0,327.248422
0.0027,0.00135,46.8196211,0.02,0,327.717045
0.00272,0.00136,46.9541502,0.02,0,328.15712
0.00274,0.00137,47.0880031,0.02,0,328.653924
0.00276,0.00138,47.2212441,0.04,0,329.107729
0.00278,0.00139,47.3534033,0.02,0,341.79354
0.0028,0.0014,47.4851338,0.02,0,342.257289
0.00282,0.00141,47.6166126,0.02,0,342.710147
0.00284,0.00142,47.7476728,0.02,0,343.163618
0.00286,0.00143,47.8779891,0.02,0,343.631414
0.00288,0.00144,48.0082824,0.04,0,344.084167
0.0029,0.00145,48.1372645,0.02,0,358.959021
0.00292,0.00146,48.2665875,0.02,0,359.416727
0.00294,0.00147,48.394982,0.02,0,359.94578
0.00296,0.00148,48.5204285,0.02,0,360.411953
0.00298,0.00149,48.644264,0.02,0,360.881445
0.003,0.0015,48.767308,0.04,0,361.347701
0.00302,0.00151,48.8896769,0.02,0,374.308282
0.00304,0.00152,49.0116828,0.02,0,374.760967
0.00306,0.00153,49.1331751,0.02,0,375.213488
0.00308,0.00154,49.2541683,0.02,0,375.663443
0.0031,0.00155,49.3737003,0.02,0,376.14399
0.00312,0.00156,49.4927234,0.04,0,376.624934
0.00314,0.00157,49.6110662,0.02,0,389.119277
0.00316,0.00158,49.7284759,0.02,0,389.595252
0.00318,0.00159,49.8453856,0.02,0,390.087727
0.0032,0.0016,49.9622063,0.02,0,390.630638
0.00322,0.00161,50.0784318,0.02,0,391.131967
0.00324,0.00162,50.1946644,0.04,0,391.575912
0.00326,0.00163,50.3103379,0.02,0,407.641673
0.00328,0.00164,50.4254796,0.02,0,409.183876
0.0033,0.00165,50.540352,0.02,0,410.385717
0.00332,0.00166,50.6549028,0.02,0,411.899867
0.00334,0.00167,50.7685229,0.02,0,412.831104
0.00336,0.00168,50.8814215,0.04,0,413.590834
0.00338,0.00169,50.992289,0.02,0,443.421297
0.0034,0.0017,51.1017908,0.02,0,444.694389
0.00342,0.00171,51.210147,0.02,0,446.021911
0.00344,0.00172,51.317595,0.02,0,447.255692
0.00346,0.00173,51.4259536,0.02,0,448.506837
0.00348,0.00174,51.5337066,0.04,0,449.807885
0.0035,0.00175,51.6410502,0.02,0,470.2648
0.00352,0.00176,51.7485984,0.02,0,470.778902
0.00354,0.00177,51.8555208,0.02,0,471.280121
0.00356,0.00178,51.9618789,0.02,0,471.772593
0.00358,0.00179,52.0677072,0.02,0,472.315658
0.0036,0.0018,52.1726171,0.04,0,472.780063
0.00362,0.00181,52.2777909,0.02,0,486.685124
0.00364,0.00182,52.3825099,0.02,0,487.116416
0.00366,0.00183,52.4868765,0.02,0,487.602246
0.00368,0.00184,52.5910469,0.02,0,488.056278
0.0037,0.00185,52.6947869,0.02,0,488.493702
0.00372,0.00186,52.7986013,0.04,0,488.955699
0.00374,0.00187,52.9026616,0.02,0,503.873948
0.00376,0.00188,53.0068363,0.02,0,504.394125
0.00378,0.00189,53.1102147,0.02,0,504.865205
0.0038,0.0019,53.2123326,0.02,0,505.314099
0.00382,0.00191,53.3158072,0.02,0,505.803447
0.00384,0.00192,53.4182652,0.04,0,506.301439
0.00386,0.00193,53.5203592,0.02,0,518.988688
0.00388,0.00194,53.6220751,0.02,0,519.405183
0.0039,0.00195,53.7228016,0.02,0,519.815779
0.00392,0.00196,53.8231199,0.02,0,520.226074
0.00394,0.00197,53.9224957,0.02,0,520.662257
0.00396,0.00198,54.021849,0.04,0,521.075684
0.00398,0.00199,54.1218589,0.02,0,534.361502
0.004,0.002,54.2201882,0.02,0,534.902804
0.00402,0.00201,54.3178076,0.02,0,535.394147
0.00404,0.00202,54.4196763,0.02,0,535.852497
0.00406,0.00203,54.5200072,0.02,0,536.407815
0.00408,0.00204,54.6188825,0.04,0,536.936177
0.0041,0.00205,54.7176116,0.02,0,551.100481
0.00412,0.00206,54.8143501,0.02,0,551.633328
0.00414,0.00207,54.9130526,0.02,0,552.195688
0.00416,0.00208,55.0108351,0.02,0,552.783228
0.00418,0.00209,55.1097218,0.02,0,553.350972
0.0042,0.0021,55.2042521,0.04,0,554.092634
0.00422,0.00211,55.3064415,0.02,0,567.60704
0.00424,0.00212,55.4011547,0.02,0,568.349936
0.00426,0.00213,55.4966711,0.02,0,568.942746
0.00428,0.00214,55.5854867,0.02,0,569.516863
0.0043,0.00215,55.6838567,0.02,0,570.022337
0.00432,0.00216,55.7787505,0.04,0,570.702976
0.00434,0.00217,55.874114,0.02,0,584.673987
0.00436,0.00218,55.9670972,0.02,0,585.360279
0.00438,0.00219,56.0599007,0.02,0,586.229184
0.0044,0.0022,56.1542375,0.02,0,587.034764
0.00441,0.002205,56.1957619,0.01,0,602.197649
0.00442,0.00221,56.2407465,0.01,0,602.704539
0.00443,0.002215,56.2906128,0.01,0,603.213342
0.00444,0.00222,56.3348623,0.01,0,603.753756
0.00445,0.002225,56.3773639,0.01,0,604.271767
0.00446,0.00223,56.4243498,0.02,0,604.892926
0.00447,0.002235,56.469547,0.01,0,618.129519
0.00448,0.00224,56.5147884,0.01,0,618.635614
0.00449,0.002245,56.5596299,0.01,0,619.139728
0.0045,0.00225,56.6040764,0.01,0,619.630619
