s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.07856,0.03928,255.672091,1,0,12.8068507
0.07956,0.03978,255.966036,1,0,13.0096214
0.08056,0.04028,256.240229,1,0,13.2122443
0.08156,0.04078,256.495745,1,0,13.414443
0.08256,0.04128,256.743873,1,0,13.6175606
0.08356,0.04178,256.982004,1,0,13.82093
0.08456,0.04228,257.211297,1,0,14.0233691
0.08556,0.04278,257.435143,1,0,14.2257895
0.08656,0.04328,257.652658,1,0,14.4511642
0.08756,0.04378,257.876439,1,0,14.6665752
0.08856,0.04428,258.080609,1,0,14.971921
0.08956,0.04478,258.294696,1,0,15.2126193
0.09056,0.04528,258.484889,1,0,15.5235863
0.09156,0.04578,258.667981,1,0,15.8252594
0.09256,0.04628,258.83994,1,0,16.137589
0.09356,0.04678,259.004153,1,0,16.4137974
0.09456,0.04728,259.165469,1,0,16.6901507
0.09556,0.04778,259.30323,1,0,16.9616075
0.09656,0.04828,259.433707,1,0,17.2181365
0.09756,0.04878,259.557151,1,0,17.4851344
0.09856,0.04928,259.673396,1,0,17.7891226
0.09956,0.04978,259.795666,1,0,18.0545692
0.10056,0.05028,259.910236,1,0,18.3575914
0.10156,0.05078,260.020498,1,0,18.6308792
0.10256,0.05128,260.121245,1,0,18.9496617
0.10356,0.05178,260.226635,1,0,19.2788699
0.10456,0.05228,260.335247,1,0,19.5672393
0.10556,0.05278,260.437002,1,0,19.8216488
0.10656,0.05328,260.533031,1,0,20.1151061
0.10756,0.05378,260.629771,1,0,20.436224
0.10856,0.05428,260.717587,1,0,20.7676907
0.10956,0.05478,260.807792,1,0,21.0169144
0.11056,0.05528,260.895933,1,0,21.2330534
0.11156,0.05578,260.981142,1,0,21.5024817
0.11256,0.05628,261.063107,1,0,21.7515476
0.11356,0.05678,261.148627,1,0,21.986001
0.11456,0.05728,261.237061,1,0,22.2232597
0.11556,0.05778,261.317569,1,0,22.4375355
0.11656,0.05828,261.398703,1,0,22.6547897
0.11756,0.05878,261.478386,1,0,22.8700564
0.11856,0.05928,261.551815,1,0,23.117223
0.11956,0.05978,261.629186,1,0,23.3651824
0.12056,0.06028,261.706237,1,0,23.6298182
0.12156,0.06078,261.780992,1,0,23.8927794
0.12256,0.06128,261.85615,1,0,24.1387553
0.12356,0.06178,261.928745,1,0,24.3730183
0.12456,0.06228,262.010123,1,0,24.5815697
0.12556,0.06278,262.07554,1,0,24.8122504
0.12656,0.06328,262.154972,1,0,25.0180194
0.12756,0.06378,262.219297,1,0,25.2683852
0.12856,0.06428,262.295903,1,0,25.4732227
0.12956,0.06478,262.358636,1,0,25.7000725
0.13056,0.06528,262.427817,1,0,25.9264152
0.13156,0.06578,262.495536,1,0,26.1540039
0.13256,0.06628,262.569904,1,0,26.3947997
0.13356,0.06678,262.631078,1,0,26.6248531
0.13456,0.06728,262.699652,1,0,26.8503122
0.13556,0.06778,262.764726,1,0,27.0775237
0.13656,0.06828,262.832575,1,0,27.3024004
0.13756,0.06878,262.89785,1,0,27.5294335
0.13856,0.06928,262.963524,1,0,27.7533891
0.13956,0.06978,263.027692,1,0,28.0226054
0.14056,0.07028,263.101766,1,0,28.2441897
0.14156,0.07078,263.161747,1,0,28.4558854
0.14256,0.07128,263.219283,1,0,28.7089789
0.14356,0.07178,263.281561,1,0,28.9576435
0.14456,0.07228,263.339277,1,0,29.2224267
0.14556,0.07278,263.403605,1,0,29.4354019
0.14656,0.07328,263.456257,1,0,29.6667123
0.14756,0.07378,263.514801,1,0,29.8962045
0.14856,0.07428,263.573097,1,0,30.1256158
0.14956,0.07478,263.629934,1,0,30.3529665
0.15056,0.07528,263.691862,1,0,30.5618792
0.15156,0.07578,263.7529,1,0,30.7646163
0.15256,0.07628,263.809233,1,0,30.9776561
0.15356,0.07678,263.858353,1,0,31.1825261
0.15456,0.07728,263.909638,1,0,31.4111006
0.15556,0.07778,263.962971,1,0,31.6130915
0.15656,0.07828,264.020321,1,0,31.8183196
0.15756,0.07878,264.070167,1,0,32.024215
0.15856,0.07928,264.120942,1,0,32.2279625
0.15956,0.07978,264.177473,1,0,32.4326696
0.16056,0.08028,264.220325,1,0,32.6622293
0.16156,0.08078,264.277392,1,0,32.86571
0.16256,0.08128,264.331757,1,0,33.0717468
0.16356,0.08178,264.372485,1,0,33.2970951
0.16456,0.08228,264.421186,1,0,33.555866
0.16556,0.08278,264.478591,1,0,33.7595134
0.16656,0.08328,264.529785,1,0,33.962323
0.16756,0.08378,264.57527,1,0,34.1714327
0.16856,0.08428,264.623559,1,0,34.3762677
0.16956,0.08478,264.659813,1,0,34.6050854
0.17056,0.08528,264.705395,1,0,34.829325
0.17156,0.08578,264.756111,1,0,35.058892
0.17256,0.08628,264.795891,1,0,35.2918189
0.17356,0.08678,264.841309,1,0,35.5196722
0.17456,0.08728,264.885266,1,0,35.7479951
0.17556,0.08778,264.941738,1,0,35.9761913
0.17656,0.08828,264.986103,1,0,36.1935914
0.17756,0.08878,265.019009,1,0,36.4262054
0.17856,0.08928,265.066556,1,0,36.6556928
0.17956,0.08978,265.105679,1,0,36.8961358
0.18056,0.09028,265.152319,1,0,37.1291056
0.18156,0.09078,265.190946,1,0,37.361917
0.18256,0.09128,265.233709,1,0,37.5915351
0.18356,0.09178,265.285746,1,0,37.7944696
0.18456,0.09228,265.320864,1,0,38.0229073
0.18556,0.09278,265.366058,1,0,38.2508783
0.18656,0.09328,265.415932,1,0,38.4557042
0.18756,0.09378,265.445023,1,0,38.6850035
0.18856,0.09428,265.493147,1,0,38.8888514
0.18956,0.09478,265.532918,1,0,39.0918961
0.19056,0.09528,265.572767,1,0,39.3192279
0.19156,0.09578,265.620032,1,0,39.5239201
0.19256,0.09628,265.654394,1,0,39.7534323
0.19356,0.09678,265.691244,1,0,39.9817455
0.19456,0.09728,265.740654,1,0,40.1854093
0.19556,0.09778,265.778052,1,0,40.3901656
0.19656,0.09828,265.817534,1,0,40.6257868
0.19756,0.09878,265.8592,1,0,40.832777
0.19856,0.09928,265.901842,1,0,41.0362985
0.19956,0.09978,265.932095,1,0,41.2643697
0.20056,0.10028,265.970066,1,0,41.4942594
0.20156,0.10078,266.00859,1,0,41.7281823
0.20256,0.10128,266.052881,1,0,41.933491
0.20356,0.10178,266.094181,1,0,42.1378586
0.20456,0.10228,266.130563,1,0,42.34305
0.20556,0.10278,266.16832,1,0,42.5467808
0.20656,0.10328,266.203316,1,0,42.7503181
0.20756,0.10378,266.240792,1,0,42.9573469
0.20856,0.10428,266.279672,1,0,43.1634073
0.20956,0.10478,266.315336,1,0,43.3717153
0.21056,0.10528,266.343418,1,0,43.602196
0.21156,0.10578,266.385685,1,0,43.8085747
0.21256,0.10628,266.424645,1,0,44.0156744
0.21356,0.10678,266.459049,1,0,44.2219999
0.21456,0.10728,266.497923,1,0,44.4319468
0.21556,0.10778,266.5312,1,0,44.6391301
0.21656,0.10828,266.564715,1,0,44.8480856
0.21756,0.10878,266.605229,1,0,45.058094
0.21856,0.10928,266.641422,1,0,45.2663629
0.21956,0.10978,266.669312,1,0,45.4986813
0.22056,0.11028,266.706221,1,0,45.7058871
0.22156,0.11078,266.739433,1,0,45.9125326
0.22256,0.11128,266.775601,1,0,46.1225502
0.22356,0.11178,266.806913,1,0,46.3297372
0.22456,0.11228,266.832153,1,0,46.563144
0.22556,0.11278,266.873837,1,0,46.769356
0.22656,0.11328,266.902529,1,0,46.9764678
0.22756,0.11378,266.936823,1,0,47.186383
0.22856,0.11428,266.967792,1,0,47.3941655
0.22956,0.11478,267.002833,1,0,47.6023474
0.23056,0.11528,267.033052,1,0,47.8107982
0.23156,0.11578,267.063211,1,0,48.0181229
0.23256,0.11628,267.08624,1,0,48.2740185
0.23356,0.11678,267.117389,1,0,48.5312703
0.23456,0.11728,267.150843,1,0,48.7615037
0.23556,0.11778,267.181013,1,0,48.992564
0.23656,0.11828,267.222864,1,0,49.200572
0.23756,0.11878,267.243493,1,0,49.4695394
0.23856,0.11928,267.274353,1,0,49.7018037
0.23956,0.11978,267.310681,1,0,49.9078798
0.24056,0.12028,267.345352,1,0,50.1145885
0.24156,0.12078,267.375619,1,0,50.3220844
0.24256,0.12128,267.40518,1,0,50.5321386
0.24356,0.12178,267.432183,1,0,50.7448277
0.24456,0.12228,267.457795,1,0,50.984905
0.24556,0.12278,267.496176,1,0,51.18927
0.24656,0.12328,267.52772,1,0,51.3971972
0.24756,0.12378,267.557831,1,0,51.6051087
0.24856,0.12428,267.586677,1,0,51.8074501
0.24956,0.12478,267.619485,1,0,52.0097122
0.25056,0.12528,267.645051,1,0,52.2107198
0.25156,0.12578,267.670205,1,0,52.4351575
0.25256,0.12628,267.7038,1,0,52.6372609
0.25356,0.12678,267.732559,1,0,52.8392003
0.25456,0.12728,267.764687,1,0,53.0398865
0.25556,0.12778,267.791804,1,0,53.2412398
0.25656,0.12828,267.819509,1,0,53.4437137
0.25756,0.12878,267.844544,1,0,53.646651
0.25856,0.12928,267.878814,1,0,53.8470187
0.25956,0.12978,267.904298,1,0,54.0481803
0.26056,0.13028,267.932734,1,0,54.2500985
0.26156,0.13078,267.954114,1,0,54.4771209
0.26256,0.13128,267.989308,1,0,54.6818266
0.26356,0.13178,268.007547,1,0,54.8821881
0.26456,0.13228,268.026215,1,0,55.1078317
0.26556,0.13278,268.060493,1,0,55.3126011
0.26656,0.13328,268.079965,1,0,55.514205
0.26756,0.13378,268.105496,1,0,55.7195125
0.26856,0.13428,268.127315,1,0,55.9227476
0.26956,0.13478,268.151775,1,0,56.125463
0.27056,0.13528,268.172702,1,0,56.3294132
0.27156,0.13578,268.196736,1,0,56.5319884
0.27256,0.13628,268.220347,1,0,56.7372384
0.27356,0.13678,268.236814,1,0,56.9624319
0.27456,0.13728,268.261816,1,0,57.1667926
0.27556,0.13778,268.283069,1,0,57.3714294
0.27656,0.13828,268.308964,1,0,57.574569
0.27756,0.13878,268.32657,1,0,57.779587
0.27856,0.13928,268.347905,1,0,57.9871733
0.27956,0.13978,268.366655,1,0,58.1894107
0.28056,0.14028,268.387103,1,0,58.3928108
0.28156,0.14078,268.41024,1,0,58.5968192
0.28256,0.14128,268.431553,1,0,58.8029735
0.28356,0.14178,268.453177,1,0,59.0062733
0.28456,0.14228,268.473286,1,0,59.2092164
0.28556,0.14278,268.491439,1,0,59.4140811
0.28656,0.14328,268.508836,1,0,59.6161487
