s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0178,0.0089,91.1509493,0.04,0,1023.78121
0.01782,0.00891,91.1969044,0.02,0,1029.52015
0.01784,0.00892,91.2411411,0.02,0,1030.02279
0.01786,0.00893,91.2850032,0.02,0,1030.39002
0.01788,0.00894,91.3285971,0.02,0,1030.7659
0.0179,0.00895,91.3717271,0.02,0,1031.14686
0.01792,0.00896,91.4147036,0.04,0,1031.57038
0.01796,0.00898,91.4998765,0.04,0,1032.60846
0.01798,0.00899,91.541365,0.02,0,1038.28987
0.018,0.009,91.5830692,0.02,0,1038.8071
0.01802,0.00901,91.6236887,0.02,0,1039.45424
0.01804,0.00902,91.6647396,0.02,0,1039.94368
0.01806,0.00903,91.7060784,0.02,0,1040.49169
0.01808,0.00904,91.7472248,0.04,0,1041.06787
0.01812,0.00906,91.8298333,0.04,0,1042.2637
0.01816,0.00908,91.9124372,0.04,0,1042.94873
0.0182,0.0091,91.9938558,0.04,0,1043.52368
0.01824,0.00912,92.0738311,0.04,0,1044.27578
0.01828,0.00914,92.1244845,0.04,1,1048.17004
0.01832,0.00916,92.1290262,0.08,0,1049.94374
0.01834,0.00917,92.1271187,0.02,0,1062.34826
0.01836,0.00918,92.1304194,0.02,0,1063.45621
0.01838,0.00919,92.1381198,0.02,0,1064.10329
0.0184,0.0092,92.1506252,0.02,0,1064.67172
0.01842,0.00921,92.1676489,0.02,0,1065.14826
0.01844,0.00922,92.1880643,0.04,0,1065.67688
0.01846,0.00923,92.212524,0.02,0,1072.15167
0.01848,0.00924,92.2397062,0.02,0,1072.54225
0.0185,0.00925,92.2688866,0.02,0,1073.15806
0.01852,0.00926,92.2995956,0.02,0,1073.76539
0.01854,0.00927,92.3322097,0.02,0,1074.27744
0.01856,0.00928,92.3656451,0.04,0,1074.83992
0.0186,0.0093,92.4374393,0.04,0,1076.13302
0.01864,0.00932,92.5168247,0.04,0,1077.40653
0.01868,0.00934,92.6082562,0.04,0,1078.11653
0.01872,0.00936,92.6986216,0.04,0,1078.65699
0.01874,0.00937,92.7420103,0.02,0,1083.8605
0.01876,0.00938,92.7844091,0.02,0,1084.51937
0.01878,0.00939,92.826488,0.02,0,1084.95988
0.0188,0.0094,92.8678362,0.02,0,1085.32407
0.01882,0.00941,92.9089131,0.02,0,1085.66669
0.01884,0.00942,92.9502643,0.04,0,1086.0238
0.01888,0.00944,93.0382925,0.04,1,1089.7629
0.01892,0.00946,93.131627,0.04,1,1093.95183
0.01894,0.00947,93.1510105,0.02,0,1099.05893
0.01896,0.00948,93.1924113,0.02,0,1099.55459
0.01898,0.00949,93.2332145,0.02,0,1100.01297
0.019,0.0095,93.2739652,0.02,0,1100.50083
0.01902,0.00951,93.3146528,0.02,0,1100.89688
0.01904,0.00952,93.354997,0.04,0,1101.44392
0.01908,0.00954,93.4447512,0.04,1,1105.16509
0.01912,0.00956,93.5195466,0.04,1,1108.64621
0.01916,0.00958,93.6014398,0.04,0,1109.87521
0.01918,0.00959,93.6389641,0.02,0,1114.92639
0.0192,0.0096,93.6763303,0.02,0,1115.37072
0.01922,0.00961,93.7132762,0.02,0,1115.8341
0.01924,0.00962,93.7502006,0.02,0,1116.2921
0.01926,0.00963,93.7869213,0.02,0,1116.84875
0.01928,0.00964,93.8234466,0.04,0,1117.42908
0.01932,0.00966,93.8842304,0.04,1,1120.87169
0.01936,0.00968,93.9598839,0.04,0,1121.60162
0.0194,0.0097,94.0314858,0.04,1,1125.57166
0.01944,0.00972,94.091968,0.04,1,1129.70917
0.01948,0.00974,94.1727913,0.04,1,1133.17698
0.01952,0.00976,94.2307197,0.08,1,1136.90336
0.01956,0.00978,94.2942312,0.04,1,1146.49275
0.0196,0.0098,94.3592306,0.04,1,1150.4714
0.01964,0.00982,94.4337922,0.04,1,1154.44463
0.01968,0.00984,94.497339,0.04,0,1155.5999
0.01972,0.00986,94.5603461,0.04,0,1157.03839
0.01976,0.00988,94.621082,0.08,0,1157.86932
0.0198,0.0099,94.6806797,0.04,0,1164.53777
0.01984,0.00992,94.740047,0.04,0,1165.16646
0.01988,0.00994,94.798956,0.04,0,1165.87699
0.01992,0.00996,94.8582433,0.04,0,1166.53857
0.01996,0.00998,94.9176684,0.04,0,1167.11634
0.02,0.01,94.9767742,0.08,0,1167.81724
0.02004,0.01002,95.0350954,0.04,0,1173.82183
0.02008,0.01004,95.0917827,0.04,0,1174.3995
0.02012,0.01006,95.1480814,0.04,0,1175.04204
0.02016,0.01008,95.204434,0.04,0,1175.66828
0.0202,0.0101,95.2619036,0.04,0,1176.16708
0.02024,0.01012,95.3186586,0.08,0,1177.27803
0.02028,0.01014,95.3792574,0.04,0,1182.80133
0.02032,0.01016,95.4403888,0.04,0,1183.3798
0.02036,0.01018,95.5020826,0.04,0,1183.97965
0.0204,0.0102,95.5640917,0.04,0,1185.37129
0.02044,0.01022,95.6262073,0.04,0,1186.47739
0.02048,0.01024,95.6890585,0.08,0,1187.08046
0.02052,0.01026,95.7531107,0.04,0,1193.04337
0.02056,0.01028,95.8162336,0.04,0,1193.70893
0.0206,0.0103,95.8798346,0.04,0,1194.13422
0.02064,0.01032,95.9425855,0.04,0,1194.80227
0.02068,0.01034,96.007424,0.04,0,1195.3537
0.02072,0.01036,96.0723179,0.08,0,1195.9924
0.02076,0.01038,96.1378196,0.04,0,1202.35549
0.0208,0.0104,96.2019261,0.04,0,1203.01585
0.02084,0.01042,96.2657182,0.04,0,1203.51152
0.02088,0.01044,96.332629,0.04,0,1204.18937
0.02092,0.01046,96.3993697,0.04,0,1204.83167
0.02096,0.01048,96.4653908,0.08,0,1205.5213
0.021,0.0105,96.5328093,0.04,0,1210.92211
0.02104,0.01052,96.5993619,0.04,0,1211.60678
0.02108,0.01054,96.666559,0.04,0,1212.19903
0.02112,0.01056,96.7317526,0.04,0,1213.29523
0.02116,0.01058,96.7969813,0.04,0,1213.97797
0.0212,0.0106,96.8618978,0.08,0,1214.56452
0.02124,0.01062,96.9266368,0.04,0,1220.76674
0.02128,0.01064,96.9915466,0.04,0,1221.44879
0.02132,0.01066,97.056371,0.04,0,1222.1257
0.02136,0.01068,97.1204793,0.04,0,1224.39446
0.0214,0.0107,97.1812601,0.04,1,1231.34878
0.02144,0.01072,97.2479178,0.08,0,1234.8428
0.02148,0.01074,97.3155663,0.04,1,1246.47129
0.02152,0.01076,97.364616,0.04,1,1252.62082
0.02154,0.01077,97.3986967,0.02,1,1265.25855
0.02156,0.01078,97.4322688,0.02,0,1266.3052
0.02158,0.01079,97.4650375,0.02,0,1266.80584
0.0216,0.0108,97.494825,0.02,0,1267.4011
0.02162,0.01081,97.5247005,0.02,0,1267.88884
0.02164,0.01082,97.5544217,0.04,0,1268.43966
0.02168,0.01084,97.6131936,0.04,1,1271.99329
0.02172,0.01086,97.6715923,0.04,0,1273.31549
0.02176,0.01088,97.7302203,0.04,0,1274.03669
0.0218,0.0109,97.7910625,0.04,0,1276.12232
0.02184,0.01092,97.8475513,0.04,1,1280.15779
0.02188,0.01094,97.8917169,0.08,1,1283.57666
0.02192,0.01096,97.9608791,0.04,1,1292.82532
0.02194,0.01097,97.9908389,0.02,1,1300.66075
0.02196,0.01098,98.0189467,0.02,0,1301.25333
0.02198,0.01099,98.0490086,0.02,0,1301.82881
0.022,0.011,98.0797812,0.02,0,1302.29763
0.02202,0.01101,98.1088162,0.02,0,1302.81847
0.02204,0.01102,98.1371438,0.04,0,1303.21572
0.02208,0.01104,98.1839671,0.04,1,1306.81922
0.02212,0.01106,98.2476672,0.04,1,1310.34123
0.02214,0.01107,98.2769309,0.02,1,1318.08488
0.02216,0.01108,98.3170597,0.02,1,1321.07079
0.02218,0.01109,98.3410495,0.02,1,1324.46115
0.0222,0.0111,98.3728654,0.02,0,1324.91952
0.02222,0.01111,98.4003316,0.02,0,1325.57251
0.02224,0.01112,98.4275862,0.04,0,1326.1467
0.02228,0.01114,98.4835942,0.04,1,1329.39692
0.02232,0.01116,98.5466723,0.04,1,1332.98566
0.02236,0.01118,98.6091263,0.04,0,1334.06464
0.0224,0.0112,98.6521623,0.04,1,1337.45304
0.02244,0.01122,98.7262211,0.04,1,1341.19503
0.02246,0.01123,98.7616934,0.02,0,1346.72111
0.02248,0.01124,98.7913317,0.02,0,1347.25356
0.0225,0.01125,98.821313,0.02,0,1347.80517
0.02252,0.01126,98.8501638,0.02,0,1348.36187
0.02254,0.01127,98.9468344,0.02,1,1351.50128
0.02256,0.01128,98.9256327,0.04,1,1354.98064
0.0226,0.0113,98.9764572,0.04,0,1356.01124
0.02262,0.01131,99.005143,0.02,0,1361.11677
0.02264,0.01132,99.0331645,0.02,0,1362.25773
0.02266,0.01133,99.0630164,0.02,0,1362.92827
0.02268,0.01134,99.0941188,0.02,0,1363.31863
0.0227,0.01135,99.1243709,0.02,0,1364.33843
0.02272,0.01136,99.1547629,0.04,0,1365.71538
0.02276,0.01138,99.2183476,0.04,0,1366.30697
0.0228,0.0114,99.2744321,0.04,1,1369.73215
0.02284,0.01142,99.3560977,0.04,1,1373.10949
0.02288,0.01144,99.421388,0.04,0,1373.78576
0.0229,0.01145,99.452696,0.02,0,1379.1988
0.02292,0.01146,99.4843359,0.02,0,1379.76373
0.02294,0.01147,99.5154491,0.02,0,1382.02166
0.02296,0.01148,99.5485614,0.02,0,1382.65507
0.02298,0.01149,99.5791035,0.02,0,1383.69152
0.023,0.0115,99.6120924,0.04,0,1384.42329
0.02302,0.01151,99.6451214,0.02,0,1389.76965
0.02304,0.01152,99.6782187,0.02,0,1390.47877
0.02306,0.01153,99.7097754,0.02,0,1391.03232
0.02308,0.01154,99.8074368,0.02,1,1394.13268
0.0231,0.01155,99.7834504,0.02,1,1397.69917
0.02312,0.01156,99.8339101,0.04,1,1401.37656
0.02316,0.01158,99.8675337,0.04,1,1405.49378
0.02318,0.01159,99.9101979,0.02,1,1413.73275
