s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0228,868.165352,868.165352,0.4,0,317.654412
0.023,875.467379,875.467379,0.2,0,335.1779
0.0232,882.65535,882.65535,0.2,0,336.161041
0.0234,889.959762,889.959762,0.2,0,336.815965
0.0236,897.260056,897.260056,0.2,0,337.633696
0.0238,904.496753,904.496753,0.2,0,338.815865
0.024,911.794079,911.794079,0.4,0,339.506855
0.0242,919.029148,919.029148,0.2,0,357.269472
0.0244,926.322227,926.322227,0.2,0,358.578132
0.0246,933.505224,933.505224,0.2,0,360.623796
0.0248,940.799864,940.799864,0.2,0,361.37055
0.025,948.09077,948.09077,0.2,0,362.26183
0.0252,955.315137,955.315137,0.4,0,362.983689
0.0254,962.599866,962.599866,0.2,0,380.06186
0.0256,969.819841,969.819841,0.2,0,380.965836
0.0258,977.101558,977.101558,0.2,0,381.68375
0.026,984.379824,984.379824,0.2,0,382.44522
0.0262,991.538072,991.538072,0.2,0,385.92737
0.0264,998.819728,998.819728,0.4,0,386.663863
0.0266,1006.03177,1006.03177,0.2,0,406.67602
0.0268,1013.30984,1013.30984,0.2,0,407.600422
0.027,1020.58372,1020.58372,0.2,0,409.132406
0.0272,1027.79309,1027.79309,0.2,0,410.02172
0.0274,1035.0648,1035.0648,0.2,0,410.753507
0.0276,1042.27132,1042.27132,0.4,0,411.852315
0.0278,1049.54001,1049.54001,0.2,0,430.179154
0.028,1056.80604,1056.80604,0.2,0,430.804338
0.0282,1063.96132,1063.96132,0.2,0,431.855896
0.0284,1071.23081,1071.23081,0.2,0,432.706062
0.0286,1078.42965,1078.42965,0.2,0,433.612332
0.0288,1085.69524,1085.69524,0.4,0,434.395023
0.029,1092.95745,1092.95745,0.2,0,453.034013
0.0292,1100.14611,1100.14611,0.2,0,454.124249
0.0294,1107.40613,1107.40613,0.2,0,455.002575
0.0296,1114.67114,1114.67114,0.2,1,467.833114
0.0298,1121.80644,1121.80644,0.2,0,468.942899
0.03,1129.06742,1129.06742,0.4,0,469.68275
0.0302,1136.25773,1136.25773,0.2,0,487.794109
0.0304,1143.5134,1143.5134,0.2,0,488.68812
0.0306,1150.7655,1150.7655,0.2,0,489.341963
0.0308,1157.9502,1157.9502,0.2,0,489.943006
0.031,1165.19741,1165.19741,0.2,0,490.561029
0.0312,1172.32514,1172.32514,0.4,0,491.424744
0.0314,1179.57564,1179.57564,0.2,0,509.233653
0.0316,1186.82115,1186.82115,0.2,0,509.925107
0.0318,1193.99656,1193.99656,0.2,0,510.614688
0.032,1201.23796,1201.23796,0.2,0,511.356072
0.0322,1208.40168,1208.40168,0.2,0,512.677352
0.0324,1215.6395,1215.6395,0.4,0,513.508922
0.0326,1222.87414,1222.87414,0.2,0,530.314215
0.0328,1229.99128,1229.99128,0.2,0,541.878333
0.033,1237.22904,1237.22904,0.2,0,542.716077
0.0332,1244.39253,1244.39253,0.2,0,544.328111
0.0334,1251.62527,1251.62527,0.2,0,545.30371
0.0336,1258.85408,1258.85408,0.4,0,546.382163
0.0338,1266.01243,1266.01243,0.2,0,565.773989
0.034,1273.23638,1273.23638,0.2,0,566.890304
0.0342,1280.46425,1280.46425,0.2,1,578.84535
0.0343,1284.06461,1284.06461,0.1,0,596.906479
0.0344,1287.67183,1287.67183,0.1,0,597.600246
0.0345,1291.27793,1291.27793,0.1,0,598.728777
0.0346,1294.88295,1294.88295,0.1,0,599.445542
0.0347,1298.45589,1298.45589,0.1,0,600.322194
0.0348,1302.06059,1302.06059,0.2,0,601.059523
0.0349,1305.66407,1305.66407,0.1,0,620.183279
0.035,1309.23485,1309.23485,0.1,0,620.820372
0.0351,1312.83542,1312.83542,0.1,0,621.557303
0.0352,1316.4342,1316.4342,0.1,0,622.363461
0.0353,1319.99991,1319.99991,0.1,0,623.134632
0.0354,1323.59752,1323.59752,0.2,0,623.89397
0.0355,1327.19352,1327.19352,0.1,0,641.79089
0.0356,1330.75633,1330.75633,0.1,0,642.43593
0.0357,1334.35025,1334.35025,0.1,0,642.99366
0.0358,1337.90953,1337.90953,0.1,0,644.300631
0.0359,1341.50094,1341.50094,0.1,0,645.023121
0.036,1345.0908,1345.0908,0.2,0,645.795612
0.0361,1348.62625,1348.62625,0.1,0,666.600815
0.0362,1352.21734,1352.21734,0.1,0,667.311138
0.0363,1355.80613,1355.80613,0.1,0,668.345259
0.0364,1359.35974,1359.35974,0.1,0,669.038469
0.0365,1362.94715,1362.94715,0.1,0,669.761744
0.0366,1366.53269,1366.53269,0.2,0,670.562281
0.0368,1373.11537,1373.11537,0.2,1,684.788792
0.037,1380.31707,1380.31707,0.2,0,685.42864
0.0372,1387.5092,1387.5092,0.2,0,686.176386
0.0374,1394.69278,1394.69278,0.2,0,687.303426
0.0376,1401.86942,1401.86942,0.2,0,687.960556
0.0378,1409.03879,1409.03879,0.4,0,688.826902
0.038,1416.20044,1416.20044,0.2,0,706.191234
0.0382,1423.28341,1423.28341,0.2,0,707.353148
0.0384,1430.43998,1430.43998,0.2,0,708.129955
0.0386,1437.51749,1437.51749,0.2,0,709.043763
0.0388,1444.66762,1444.66762,0.2,0,709.730422
0.039,1451.8136,1451.8136,0.4,0,710.365378
0.0392,1458.88236,1458.88236,0.2,0,728.557492
0.0394,1466.02183,1466.02183,0.2,0,729.495031
0.0396,1473.15812,1473.15812,0.2,0,730.688366
0.0398,1480.22128,1480.22128,0.2,0,731.491134
0.04,1487.35434,1487.35434,0.2,0,732.235458
0.0402,1494.35635,1494.35635,0.4,0,733.340333
0.0404,1501.49225,1501.49225,0.2,0,751.257708
0.0406,1508.62347,1508.62347,0.2,0,752.067601
0.0408,1515.67532,1515.67532,0.2,0,753.357134
0.041,1522.80188,1522.80188,0.2,0,754.116558
0.0412,1529.85011,1529.85011,0.2,0,755.241824
0.0414,1536.97266,1536.97266,0.4,0,756.252824
0.0416,1544.08694,1544.08694,0.2,0,775.476285
0.0418,1551.05144,1551.05144,0.2,0,776.749371
0.042,1558.17212,1558.17212,0.2,0,777.535528
0.0422,1565.28823,1565.28823,0.2,0,778.597107
0.0424,1572.32351,1572.32351,0.2,0,779.749637
0.0426,1579.432,1579.432,0.4,0,781.014493
0.0428,1586.46401,1586.46401,0.2,0,801.104747
0.043,1593.57131,1593.57131,0.2,0,801.975626
0.0432,1600.67523,1600.67523,0.2,0,802.739096
0.0434,1607.64011,1607.64011,0.2,0,804.042357
0.0436,1614.74751,1614.74751,0.2,0,804.77628
0.0438,1621.7697,1621.7697,0.4,0,806.255355
0.044,1628.8681,1628.8681,0.2,0,824.063581
0.0442,1635.9655,1635.9655,0.2,0,825.192293
0.0444,1642.98265,1642.98265,0.2,0,826.317617
0.0446,1650.07629,1650.07629,0.2,0,828.152061
0.0448,1657.00492,1657.00492,0.2,0,830.653183
0.045,1664.09886,1664.09886,0.4,0,831.693453
0.0452,1671.19071,1671.19071,0.2,0,851.170573
0.0454,1678.19768,1678.19768,0.2,0,852.76898
0.0456,1685.28254,1685.28254,0.2,0,853.822258
0.0458,1692.35733,1692.35733,0.2,0,854.963
0.046,1699.35607,1699.35607,0.2,0,855.901192
0.0462,1706.43142,1706.43142,0.4,0,856.723276
0.0464,1713.50308,1713.50308,0.2,0,877.973919
0.0465,1717.03782,1717.03782,0.1,0,897.593712
0.0466,1720.57173,1720.57173,0.1,0,898.379634
0.0467,1724.10485,1724.10485,0.1,0,899.364706
0.0468,1727.63737,1727.63737,0.1,0,900.072543
0.0469,1731.13237,1731.13237,0.1,0,901.64098
0.047,1734.66021,1734.66021,0.2,0,902.662764
0.0472,1741.53461,1741.53461,0.2,0,904.400435
0.0474,1748.60336,1748.60336,0.2,0,905.211565
0.0476,1755.58444,1755.58444,0.2,0,906.82016
0.0478,1762.64255,1762.64255,0.2,0,907.86908
0.048,1769.61987,1769.61987,0.2,0,908.633712
0.0482,1776.67782,1776.67782,0.4,0,909.639459
0.0484,1783.73061,1783.73061,0.2,0,931.828356
0.0485,1787.255,1787.255,0.1,0,956.266359
0.0486,1790.77845,1790.77845,0.1,0,957.681671
0.0487,1794.30099,1794.30099,0.1,0,958.710582
0.0488,1797.82284,1797.82284,0.1,0,959.590259
0.0489,1801.30641,1801.30641,0.1,0,961.778486
0.049,1804.82399,1804.82399,0.2,0,963.508601
0.0491,1808.34418,1808.34418,0.1,0,987.286183
0.0492,1811.86336,1811.86336,0.1,0,988.304276
0.0493,1815.34528,1815.34528,0.1,0,989.383791
0.0494,1818.86011,1818.86011,0.1,0,990.569581
0.0495,1822.37792,1822.37792,0.1,0,991.606494
0.0496,1825.8585,1825.8585,0.2,0,992.758853
0.0497,1829.37561,1829.37561,0.1,0,1016.08695
0.0498,1832.82658,1832.82658,0.1,0,1018.316
0.0499,1836.3426,1836.3426,0.1,0,1019.45293
0.05,1839.86001,1839.86001,0.1,0,1021.10478
0.0501,1843.35637,1843.35637,0.1,0,1022.72121
0.0502,1846.85268,1846.85268,0.2,0,1023.86998
0.0503,1850.36417,1850.36417,0.1,0,1047.10753
0.0504,1853.84,1853.84,0.1,0,1048.25348
0.0505,1857.35423,1857.35423,0.1,0,1049.34925
0.0506,1860.86775,1860.86775,0.1,0,1050.51716
0.0507,1864.28168,1864.28168,0.1,0,1052.58108
0.0508,1867.79749,1867.79749,0.2,0,1054.02028
0.0509,1871.3116,1871.3116,0.1,0,1077.64688
0.051,1874.82413,1874.82413,0.1,0,1078.75664
0.0511,1878.29589,1878.29589,0.1,0,1079.91354
0.0512,1881.80742,1881.80742,0.1,0,1081.63911
0.0513,1885.26152,1885.26152,0.1,0,1083.07088
0.0514,1888.77037,1888.77037,0.2,0,1084.53052
0.0515,1892.28072,1892.28072,0.1,0,1105.57936
0.0516,1895.75435,1895.75435,0.1,0,1107.62223
0.0517,1899.24392,1899.24392,0.1,0,1109.45467
0.0518,1902.7493,1902.7493,0.1,0,1110.63802
0.0519,1906.25657,1906.25657,0.1,0,1111.50372
0.052,1909.7236,1909.7236,0.2,0,1112.61873
0.0521,1913.23018,1913.23018,0.1,0,1134.30145
0.0522,1916.62917,1916.62917,0.1,0,1136.99477
0.0523,1920.13844,1920.13844,0.1,0,1138.56028
0.0524,1923.64579,1923.64579,0.1,0,1139.81726
0.0525,1927.15169,1927.15169,0.1,0,1140.8847
0.0526,1930.61477,1930.61477,0.2,0,1142.15561
0.0527,1934.11944,1934.11944,0.1,0,1162.49137
0.0528,1937.5817,1937.5817,0.1,0,1164.57367
0.0529,1941.08192,1941.08192,0.1,0,1166.46249
0.053,1944.58383,1944.58383,0.1,0,1167.86034
0.0531,1948.08463,1948.08463,0.1,0,1169.02816
0.0532,1951.51364,1951.51364,0.2,0,1169.9582
0.0533,1955.01324,1955.01324,0.1,0,1190.01526
0.0534,1958.5142,1958.5142,0.1,0,1190.98664
0.0535,1961.97284,1961.97284,0.1,0,1192.10171
0.0536,1965.47275,1965.47275,0.1,0,1193.11652
0.0537,1968.93032,1968.93032,0.1,0,1194.42175
0.0538,1972.42558,1972.42558,0.2,0,1195.76687
0.0539,1975.92283,1975.92283,0.1,0,1216.16563
0.054,1979.32512,1979.32512,0.1,0,1224.96628
0.0541,1982.82483,1982.82483,0.1,0,1225.99048
0.0542,1986.32283,1986.32283,0.1,0,1227.28665
0.0543,1989.77695,1989.77695,0.1,0,1228.656
0.0544,1993.26981,1993.26981,0.2,0,1231.17153
0.0545,1996.76455,1996.76455,0.1,0,1252.52743
0.0546,2000.2173,2000.2173,0.1,0,1254.18314
0.0547,2003.71121,2003.71121,0.1,0,1255.29944
0.0548,2007.12742,2007.12742,0.1,0,1257.15202
0.0549,2010.62381,2010.62381,0.1,0,1257.98379
0.055,2014.11397,2014.11397,0.2,0,1259.38824
0.0551,2017.60632,2017.60632,0.1,0,1279.17891
0.0552,2021.05506,2021.05506,0.1,0,1280.34274
0.0553,2024.54198,2024.54198,0.1,0,1282.00612
0.0554,2028.03132,2028.03132,0.1,0,1282.82833
0.0555,2031.42178,2031.42178,0.1,0,1284.03359
0.0556,2034.91409,2034.91409,0.2,0,1285.66149
0.0557,2038.40433,2038.40433,0.1,0,1305.72173
0.0558,2041.80928,2041.80928,0.1,0,1307.76983
0.0559,2045.30215,2045.30215,0.1,0,1308.45159
0.056,2048.7884,2048.7884,0.1,0,1309.66913
0.0561,2052.2324,2052.2324,0.1,0,1310.8429
0.0562,2055.72042,2055.72042,0.2,0,1312.51554
0.0563,2059.16357,2059.16357,0.1,0,1333.77097
0.0564,2062.65005,2062.65005,0.1,0,1334.58504
0.0565,2066.13066,2066.13066,0.1,0,1335.66438
0.0566,2069.61393,2069.61393,0.1,0,1336.19949
0.0567,2073.05531,2073.05531,0.1,0,1337.04151
0.0568,2076.51369,2076.51369,0.2,0,1338.22987
0.0569,2079.99574,2079.99574,0.1,0,1356.29366
0.057,2083.454,2083.454,0.1,0,1357.31417
0.0571,2086.93409,2086.93409,0.1,0,1358.44777
0.05715,2088.67377,2088.67377,0.05,0,1374.66195
0.0572,2090.41316,2090.41316,0.05,0,1375.37214
0.05725,2092.15227,2092.15227,0.05,0,1376.89375
0.0573,2093.89114,2093.89114,0.05,0,1377.46867
0.05735,2095.62975,2095.62975,0.05,0,1378.33778
0.0574,2097.36492,2097.36492,0.1,0,1379.1994
0.05745,2099.10307,2099.10307,0.05,0,1397.37846
0.0575,2100.82192,2100.82192,0.05,0,1398.55728
0.05755,2102.55987,2102.55987,0.05,0,1400.42146
0.0576,2104.27765,2104.27765,0.05,0,1404.50558
0.05765,2106.01314,2106.01314,0.05,0,1405.32096
0.0577,2107.75084,2107.75084,0.1,0,1406.50491
0.05775,2109.48835,2109.48835,0.05,0,1422.44205
0.0578,2111.19021,2111.19021,0.05,0,1424.63082
0.05785,2112.92648,2112.92648,0.05,0,1425.75355
0.0579,2114.66422,2114.66422,0.05,0,1426.65164
0.05795,2116.38089,2116.38089,0.05,0,1427.59572
0.058,2118.11831,2118.11831,0.1,0,1428.52856
0.05805,2119.85253,2119.85253,0.05,0,1445.34283
0.0581,2121.56881,2121.56881,0.05,0,1446.52859
0.05815,2123.30576,2123.30576,0.05,0,1447.45774
0.0582,2125.0422,2125.0422,0.05,0,1448.13736
0.05825,2126.74121,2126.74121,0.05,0,1449.12309
0.0583,2128.47705,2128.47705,0.1,0,1450.0795
0.05835,2130.21389,2130.21389,0.05,0,1468.18586
0.0584,2131.92898,2131.92898,0.05,0,1469.51462
0.05845,2133.66555,2133.66555,0.05,0,1470.29682
0.0585,2135.39888,2135.39888,0.05,0,1470.94713
0.05855,2137.09896,2137.09896,0.05,0,1472.27972
0.0586,2138.83534,2138.83534,0.1,0,1473.5412
0.05865,2140.5712,2140.5712,0.05,0,1490.42768
0.0587,2142.26571,2142.26571,0.05,0,1491.9372
0.05875,2144.00243,2144.00243,0.05,0,1492.7011
0.0588,2145.73693,2145.73693,0.05,0,1493.63685
0.05885,2147.47201,2147.47201,0.05,0,1494.64798
0.0589,2149.18571,2149.18571,0.1,0,1495.70578
0.05895,2150.92057,2150.92057,0.05,0,1514.97215
0.059,2152.63405,2152.63405,0.05,0,1516.32024
0.05905,2154.34879,2154.34879,0.05,0,1517.67773
0.0591,2156.08415,2156.08415,0.05,0,1518.88533
0.05915,2157.81881,2157.81881,0.05,0,1520.03361
0.0592,2159.53123,2159.53123,0.1,0,1520.99526
0.05925,2161.26455,2161.26455,0.05,0,1540.32369
0.0593,2162.96606,2162.96606,0.05,0,1542.22722
0.05935,2164.69039,2164.69039,0.05,0,1543.15474
0.0594,2166.42465,2166.42465,0.05,0,1544.54009
0.05945,2168.12769,2168.12769,0.05,0,1545.90993
0.0595,2169.86198,2169.86198,0.1,0,1547.3419
0.05955,2171.585,2171.585,0.05,0,1566.73958
0.0596,2173.31723,2173.31723,0.05,0,1567.63212
0.05965,2175.03907,2175.03907,0.05,0,1568.80189
0.0597,2176.76132,2176.76132,0.05,0,1569.71555
0.05975,2178.49248,2178.49248,0.05,0,1571.19008
0.0598,2180.20332,2180.20332,0.1,0,1572.46019
0.05985,2181.93455,2181.93455,0.05,0,1590.79273
0.0599,2183.6663,2183.6663,0.05,0,1591.81436
0.05995,2185.37776,2185.37776,0.05,0,1593.37728
0.06,2187.091,2187.091,0.05,0,1594.8142
0.06005,2188.82132,2188.82132,0.05,0,1595.97499
0.0601,2190.54176,2190.54176,0.1,0,1597.32956
0.06015,2192.26273,2192.26273,0.05,0,1615.46891
0.0602,2193.99408,2193.99408,0.05,0,1616.29355
0.06025,2195.65993,2195.65993,0.05,0,1618.62655
0.0603,2197.39321,2197.39321,0.05,0,1619.80599
0.06035,2199.12538,2199.12538,0.05,0,1620.92092
0.0604,2200.85671,2200.85671,0.1,0,1621.80743
0.06045,2202.57664,2202.57664,0.05,0,1641.46059
0.0605,2204.29614,2204.29614,0.05,0,1643.29
0.06055,2206.01548,2206.01548,0.05,0,1644.83172
0.0606,2207.73493,2207.73493,0.05,0,1646.11461
0.06065,2209.46269,2209.46269,0.05,0,1646.99858
0.0607,2211.19212,2211.19212,0.1,0,1647.68662
0.06075,2212.88174,2212.88174,0.05,0,1671.62954
0.0608,2214.61265,2214.61265,0.05,0,1672.63587
0.06085,2216.33001,2216.33001,0.05,0,1673.89379
0.0609,2218.04739,2218.04739,0.05,0,1674.9047
0.06095,2219.77703,2219.77703,0.05,0,1676.08828
0.061,2221.4951,2221.4951,0.1,0,1678.29132
0.06105,2223.2126,2223.2126,0.05,0,1696.71842
0.0611,2224.93879,2224.93879,0.05,0,1697.77439
0.06115,2226.66668,2226.66668,0.05,0,1698.96551
0.0612,2228.34089,2228.34089,0.05,0,1700.56109
0.06125,2230.0706,2230.0706,0.05,0,1701.88015
0.0613,2231.78808,2231.78808,0.1,0,1703.62848
0.06135,2233.50529,2233.50529,0.05,0,1721.73282
0.0614,2235.23107,2235.23107,0.05,0,1723.12634
0.06145,2236.95843,2236.95843,0.05,0,1724.53114
0.0615,2238.64482,2238.64482,0.05,0,1725.74659
0.06155,2240.37353,2240.37353,0.05,0,1726.61811
0.0616,2242.08878,2242.08878,0.1,0,1727.7177
0.06165,2243.80415,2243.80415,0.05,0,1749.14069
0.0617,2245.5315,2245.5315,0.05,0,1750.06299
0.06175,2247.25807,2247.25807,0.05,0,1750.73159
0.0618,2248.95252,2248.95252,0.05,0,1752.10518
0.06185,2250.67849,2250.67849,0.05,0,1753.67812
0.0619,2252.39286,2252.39286,0.1,0,1754.86419
0.06195,2254.09858,2254.09858,0.05,0,1778.95199
0.062,2255.8253,2255.8253,0.05,0,1779.74213
0.06205,2257.54007,2257.54007,0.05,0,1781.00387
0.0621,2259.25446,2259.25446,0.05,0,1782.46935
0.06215,2260.98064,2260.98064,0.05,1,1797.66847
0.062175,2261.84066,2261.84066,0.025,0,1815.65283
0.0622,2262.70303,2262.70303,0.025,0,1816.42319
0.062225,2263.56536,2263.56536,0.025,0,1817.96467
0.06225,2264.42742,2264.42742,0.025,0,1818.8642
0.062275,2265.28943,2265.28943,0.025,0,1819.6615
0.0623,2266.15135,2266.15135,0.05,0,1820.712
0.062325,2267.00811,2267.00811,0.025,0,1839.65016
0.06235,2267.8646,2267.8646,0.025,0,1840.78233
0.062375,2268.72055,2268.72055,0.025,0,1843.413
0.0624,2269.58173,2269.58173,0.025,0,1844.48499
0.062425,2270.44351,2270.44351,0.025,0,1845.05878
0.06245,2271.30003,2271.30003,0.05,0,1845.93808
0.062475,2272.15561,2272.15561,0.025,0,1867.40118
0.0625,2273.01653,2273.01653,0.025,0,1868.728
0.062525,2273.87299,2273.87299,0.025,0,1870.79689
0.06255,2274.72505,2274.72505,0.025,0,1873.0254
0.062575,2275.58137,2275.58137,0.025,0,1874.05164
0.0626,2276.44195,2276.44195,0.05,0,1875.1797
0.062625,2277.30358,2277.30358,0.025,0,1891.47297
0.06265,2278.15949,2278.15949,0.025,0,1892.21376
0.062675,2279.01137,2279.01137,0.025,0,1892.88087
0.0627,2279.86697,2279.86697,0.025,0,1894.41042
0.062725,2280.72807,2280.72807,0.025,0,1895.23085
0.06275,2281.58403,2281.58403,0.05,0,1896.42932
0.062775,2282.4455,2282.4455,0.025,0,1913.55346
0.0628,2283.28988,2283.28988,0.025,0,1915.2884
0.062825,2284.13767,2284.13767,0.025,0,1916.63551
0.06285,2284.99964,2284.99964,0.025,0,1917.59556
0.062875,2285.86126,2285.86126,0.025,0,1918.71878
0.0629,2286.71722,2286.71722,0.05,0,1919.61027
0.062925,2287.57286,2287.57286,0.025,0,1938.3081
0.06295,2288.42249,2288.42249,0.025,0,1940.21755
0.062975,2289.28422,2289.28422,0.025,0,1941.09347
0.063,2290.13964,2290.13964,0.025,0,1942.13368
0.063025,2291.00005,2291.00005,0.025,0,1943.27815
0.06305,2291.85547,2291.85547,0.05,0,1944.36472
0.063075,2292.7054,2292.7054,0.025,0,1962.83061
0.0631,2293.5668,2293.5668,0.025,0,1963.6859
0.063125,2294.42243,2294.42243,0.025,0,1964.85945
0.06315,2295.27772,2295.27772,0.025,0,1965.70434
0.063175,2296.12739,2296.12739,0.025,0,1967.23929
0.0632,2296.98865,2296.98865,0.05,0,1968.38659
0.063225,2297.84358,2297.84358,0.025,0,1985.07696
0.06325,2298.70437,2298.70437,0.025,0,1985.69439
0.063275,2299.54914,2299.54914,0.025,0,1987.06148
0.0633,2300.41021,2300.41021,0.025,0,1987.64574
0.063325,2301.26488,2301.26488,0.025,0,1988.49895
0.06335,2302.12502,2302.12502,0.05,0,1989.38373
0.063375,2302.97998,2302.97998,0.025,0,2007.47857
0.0634,2303.84047,2303.84047,0.025,0,2008.36749
0.063425,2304.66621,2304.66621,0.025,0,2009.59164
0.06345,2305.52786,2305.52786,0.025,0,2010.4476
0.063475,2306.38888,2306.38888,0.025,0,2011.35592
0.0635,2307.24952,2307.24952,0.05,0,2012.28015
0.063525,2308.10442,2308.10442,0.025,0,2029.76277
0.06355,2308.95913,2308.95913,0.025,0,2030.82624
0.063575,2309.8075,2309.8075,0.025,0,2032.52486
0.0636,2310.66833,2310.66833,0.025,0,2033.33742
0.063625,2311.52271,2311.52271,0.025,0,2034.25656
0.06365,2312.38289,2312.38289,0.05,0,2035.42477
0.063675,2313.22657,2313.22657,0.025,0,2054.71651
0.0637,2314.08729,2314.08729,0.025,0,2055.76164
0.063725,2314.94118,2314.94118,0.025,0,2057.36809
0.06375,2315.79518,2315.79518,0.025,0,2058.42343
0.063775,2316.65526,2316.65526,0.025,0,2059.10943
0.0638,2317.51714,2317.51714,0.05,1,2070.11331
0.063825,2318.16832,2318.16832,0.025,1,2100.87598
0.06385,2319.0319,2319.0319,0.025,0,2101.6936
0.063875,2319.89771,2319.89771,0.025,0,2102.81959
0.0639,2320.76292,2320.76292,0.025,0,2104.38328
0.063925,2321.62761,2321.62761,0.025,0,2105.24818
0.06395,2322.49079,2322.49079,0.05,0,2106.04649
0.064,2324.21604,2324.21604,0.05,0,2107.35934
0.06405,2325.93964,2325.93964,0.05,0,2108.15134
0.0641,2327.66187,2327.66187,0.05,0,2109.10691
0.06415,2329.37096,2329.37096,0.05,0,2110.25692
