s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.2214,0.1107,150.692883,1,0,29.3054519
0.2224,0.1112,150.693209,1,0,29.4497085
0.2234,0.1117,150.693791,1,0,29.5666637
0.2244,0.1122,150.694032,1,0,29.7097642
0.2254,0.1127,150.694435,1,0,29.8492162
0.2264,0.1132,150.695795,1,0,29.9756639
0.2274,0.1137,150.695064,1,0,30.1303611
0.2284,0.1142,150.695239,1,0,30.2461691
0.2294,0.1147,150.695167,1,0,30.4081261
0.2304,0.1152,150.695539,1,0,30.5348883
0.2314,0.1157,150.695365,1,0,30.6826708
0.2324,0.1162,150.695878,1,0,30.7978001
0.2334,0.1167,150.695605,1,0,30.9370067
0.2344,0.1172,150.695962,1,0,31.0520742
0.2354,0.1177,150.696578,1,0,31.1761961
0.2364,0.1182,150.69609,1,0,31.3141947
0.2374,0.1187,150.696251,1,0,31.4538348
0.2384,0.1192,150.696671,1,0,31.5747173
0.2394,0.1197,150.69606,1,0,31.7123935
0.2404,0.1202,150.696221,1,0,31.8530095
0.2414,0.1207,150.6969,1,0,31.9778161
0.2424,0.1212,150.696989,1,0,32.1205692
0.2434,0.1217,150.697212,1,0,32.2661133
0.2444,0.1222,150.697743,1,0,32.3902738
0.2454,0.1227,150.697723,1,0,32.527864
0.2464,0.1232,150.697916,1,0,32.6675732
0.2474,0.1237,150.698202,1,0,32.8059652
0.2484,0.1242,150.697861,1,0,32.9425278
0.2494,0.1247,150.698788,1,0,33.0572748
0.2504,0.1252,150.698852,1,0,33.2023668
0.2514,0.1257,150.699031,1,0,33.3568385
0.2524,0.1262,150.698951,1,0,33.5118306
0.2534,0.1267,150.698826,1,0,33.6544888
0.2544,0.1272,150.699812,1,0,33.7825747
0.2554,0.1277,150.699412,1,0,33.9275191
0.2564,0.1282,150.700733,1,0,34.0596824
0.2574,0.1287,150.700483,1,0,34.20012
0.2584,0.1292,150.70072,1,0,34.356472
0.2594,0.1297,150.700502,1,0,34.513314
0.2604,0.1302,150.70107,1,0,34.6531143
0.2614,0.1307,150.70079,1,0,34.7989473
0.2624,0.1312,150.700926,1,0,34.9515262
0.2634,0.1317,150.701704,1,0,35.0835593
0.2644,0.1322,150.702288,1,0,35.198698
0.2654,0.1327,150.702157,1,0,35.3479462
0.2664,0.1332,150.702748,1,0,35.4896564
0.2674,0.1337,150.702776,1,0,35.6578994
0.2684,0.1342,150.703067,1,0,35.7825346
0.2694,0.1347,150.702725,1,0,35.9336915
0.2704,0.1352,150.704008,1,0,36.0553336
0.2714,0.1357,150.703972,1,0,36.1792789
0.2724,0.1362,150.704003,1,0,36.3303874
0.2734,0.1367,150.704171,1,0,36.4702463
0.2744,0.1372,150.704297,1,0,36.5904279
0.2754,0.1377,150.704675,1,0,36.7300258
0.2764,0.1382,150.70481,1,0,36.8756895
0.2774,0.1387,150.705045,1,0,37.0361199
0.2784,0.1392,150.705312,1,0,37.18752
0.2794,0.1397,150.705763,1,0,37.3297224
0.2804,0.1402,150.705788,1,0,37.4877255
0.2814,0.1407,150.706185,1,0,37.6128671
0.2824,0.1412,150.706277,1,0,37.7280972
0.2834,0.1417,150.706406,1,0,37.866399
0.2844,0.1422,150.706451,1,0,38.006233
0.2854,0.1427,150.706331,1,0,38.1619742
0.2864,0.1432,150.706791,1,0,38.2896984
0.2874,0.1437,150.706667,1,0,38.4292817
0.2884,0.1442,150.707297,1,0,38.5700538
0.2894,0.1447,150.707257,1,0,38.7124743
0.2904,0.1452,150.707742,1,0,38.8515079
0.2914,0.1457,150.707901,1,0,38.9878054
0.2924,0.1462,150.708295,1,0,39.113066
0.2934,0.1467,150.708523,1,0,39.2684317
0.2944,0.1472,150.708897,1,0,39.391813
0.2954,0.1477,150.709014,1,0,39.5344012
0.2964,0.1482,150.709168,1,0,39.6770072
0.2974,0.1487,150.710375,1,0,39.8034687
0.2984,0.1492,150.710221,1,0,39.9221392
0.2994,0.1497,150.710117,1,0,40.0615211
0.3,0.15,150.709896,1,0,40.1619966
