s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0059,82.2104374,82.2104374,0.05,0,717.563892
0.00595,82.634842,82.634842,0.05,0,719.459653
0.006,83.0577217,83.0577217,0.05,0,721.882709
0.00605,83.4726146,83.4726146,0.05,0,724.589861
0.0061,83.8928246,83.8928246,0.1,0,726.146339
0.00615,84.3093573,84.3093573,0.05,0,774.072182
0.0062,84.7277186,84.7277186,0.05,0,776.252184
0.00625,85.1380385,85.1380385,0.05,0,779.108576
0.0063,85.5538142,85.5538142,0.05,0,781.796013
0.00635,85.9656835,85.9656835,0.05,0,783.846235
0.0064,86.3796144,86.3796144,0.1,0,786.883264
0.00645,86.7858112,86.7858112,0.05,0,836.394415
0.0065,87.1985019,87.1985019,0.05,0,839.025739
0.00655,87.6070368,87.6070368,0.05,0,842.55319
0.0066,88.0176927,88.0176927,0.05,0,844.448018
0.00665,88.426348,88.426348,0.05,0,846.392195
0.0067,88.8459903,88.8459903,0.1,1,892.090044
0.00675,89.2394442,89.2394442,0.05,1,977.258109
0.006775,89.4358771,89.4358771,0.025,0,1025.2971
0.0068,89.6397493,89.6397493,0.025,0,1027.40034
0.006825,89.8424569,89.8424569,0.025,0,1028.99944
0.00685,90.0448776,90.0448776,0.025,0,1030.57546
0.006875,90.2461496,90.2461496,0.025,0,1033.51449
0.0069,90.4482675,90.4482675,0.05,0,1035.08751
0.006925,90.6511701,90.6511701,0.025,0,1077.04032
0.00695,90.850511,90.850511,0.025,0,1079.28007
0.006975,91.0531687,91.0531687,0.025,0,1081.0334
0.007,91.2521726,91.2521726,0.025,0,1082.67982
0.007025,91.4544861,91.4544861,0.025,0,1083.88233
0.00705,91.6532016,91.6532016,0.05,0,1087.16717
0.007075,91.8552788,91.8552788,0.025,0,1132.4747
0.0071,92.0517055,92.0517055,0.025,0,1135.45282
0.007125,92.2532892,92.2532892,0.025,0,1136.90224
0.00715,92.450799,92.450799,0.025,0,1139.49757
0.007175,92.6516748,92.6516748,0.025,0,1141.29249
0.0072,92.8470311,92.8470311,0.05,0,1143.70085
0.007225,93.0476943,93.0476943,0.025,0,1190.42253
0.00725,93.2444724,93.2444724,0.025,0,1192.1286
0.007275,93.4447513,93.4447513,0.025,0,1193.89164
0.0073,93.6392331,93.6392331,0.025,0,1196.51829
0.007325,93.8383908,93.8383908,0.025,0,1198.67601
0.00735,94.0336474,94.0336474,0.05,0,1200.55018
0.007375,94.2323302,94.2323302,0.025,0,1246.2278
0.0074,94.4255756,94.4255756,0.025,0,1250.29742
0.007425,94.6255549,94.6255549,0.025,0,1252.63571
0.00745,94.8180317,94.8180317,0.025,0,1254.80104
0.007475,95.0156441,95.0156441,0.025,0,1256.29443
0.0075,95.2076002,95.2076002,0.05,0,1260.08019
0.007525,95.4050361,95.4050361,0.025,0,1309.39177
0.00755,95.6012245,95.6012245,0.025,0,1311.43721
0.007575,95.7944884,95.7944884,0.025,0,1314.3338
0.0076,95.991505,95.991505,0.025,0,1316.66632
0.007625,96.1846082,96.1846082,0.025,0,1318.555
0.00765,96.3809361,96.3809361,0.05,0,1320.60641
0.007675,96.5716255,96.5716255,0.025,0,1365.5868
0.0077,96.7677238,96.7677238,0.025,0,1366.86987
0.007725,96.9597262,96.9597262,0.025,0,1369.14197
0.00775,97.1553241,97.1553241,0.025,0,1370.22409
0.007775,97.3301723,97.3301723,0.025,0,1373.45565
0.0078,97.5267638,97.5267638,0.05,0,1375.55016
0.007825,97.7217015,97.7217015,0.025,0,1417.86796
0.00785,97.9162117,97.9162117,0.025,0,1419.30177
0.007875,98.1074033,98.1074033,0.025,0,1420.96086
0.0079,98.3025571,98.3025571,0.025,0,1422.2494
0.007925,98.4933696,98.4933696,0.025,0,1423.83743
0.00795,98.6881562,98.6881562,0.05,0,1425.86597
0.007975,98.876476,98.876476,0.025,0,1469.26525
0.008,99.0707234,99.0707234,0.025,0,1470.7161
0.008025,99.2605398,99.2605398,0.025,0,1472.12569
0.00805,99.4544235,99.4544235,0.025,0,1473.47634
0.008075,99.6419186,99.6419186,0.025,0,1476.61442
0.0081,99.8357059,99.8357059,0.05,0,1477.83064
0.008125,100.024824,100.024824,0.025,0,1520.42338
0.00815,100.218169,100.218169,0.025,0,1521.42051
0.008175,100.40696,100.40696,0.025,0,1523.91301
0.0082,100.599921,100.599921,0.025,0,1525.32166
0.008225,100.786357,100.786357,0.025,0,1528.56529
0.00825,100.97902,100.97902,0.05,0,1529.75408
0.008275,101.166774,101.166774,0.025,0,1571.82804
0.0083,101.35884,101.35884,0.025,0,1573.60857
0.008325,101.527898,101.527898,0.025,0,1577.93918
0.00835,101.721019,101.721019,0.025,0,1579.38014
0.008375,101.912274,101.912274,0.025,0,1581.62929
0.0084,102.102745,102.102745,0.05,0,1583.58371
0.008425,102.289264,102.289264,0.025,0,1623.85477
0.00845,102.480284,102.480284,0.025,0,1625.25961
0.008475,102.666421,102.666421,0.025,0,1627.16335
0.0085,102.85573,102.85573,0.025,0,1630.59427
0.008525,103.040831,103.040831,0.025,0,1633.96358
0.00855,103.231065,103.231065,0.05,0,1635.64434
0.008575,103.416391,103.416391,0.025,0,1678.61048
0.0086,103.606424,103.606424,0.025,0,1679.91094
0.008625,103.789238,103.789238,0.025,0,1684.09978
0.00865,103.979117,103.979117,0.025,0,1685.47001
0.008675,104.163873,104.163873,0.025,0,1687.47327
0.0087,104.353306,104.353306,0.05,0,1688.52382
0.008725,104.53744,104.53744,0.025,0,1730.70387
0.00875,104.726221,104.726221,0.025,0,1731.87646
0.008775,104.907708,104.907708,0.025,0,1735.16209
0.0088,105.096299,105.096299,0.025,0,1736.31012
0.008825,105.283191,105.283191,0.025,0,1737.9183
0.00885,105.46631,105.46631,0.05,0,1740.7416
0.008875,105.65426,105.65426,0.025,0,1782.4976
0.0089,105.835046,105.835046,0.025,0,1793.62086
0.008925,106.022642,106.022642,0.025,0,1794.98385
0.00895,106.204926,106.204926,0.025,0,1796.6853
0.008975,106.391989,106.391989,0.025,0,1798.102
0.009,106.60142,106.60142,0.05,1,1835.59742
0.0090125,106.6672,106.6672,0.0125,0,1922.63816
0.009025,106.759642,106.759642,0.0125,0,1923.8582
0.0090375,106.85214,106.85214,0.0125,0,1925.28929
0.00905,106.944578,106.944578,0.0125,0,1927.38366
0.0090625,107.03701,107.03701,0.0125,0,1928.86681
0.009075,107.128235,107.128235,0.025,0,1930.73136
0.0091,107.313959,107.313959,0.025,1,1962.92409
0.0091125,107.456812,107.456812,0.0125,1,2034.80054
0.00911875,107.447707,107.447707,0.00625,0,2081.54545
0.009125,107.49382,107.49382,0.00625,0,2083.85972
0.00913125,107.540103,107.540103,0.00625,0,2085.13044
0.0091375,107.586195,107.586195,0.00625,0,2086.73856
0.00914375,107.632285,107.632285,0.00625,0,2088.14453
0.00915,107.678361,107.678361,0.0125,0,2089.43955
0.0091625,107.769697,107.769697,0.0125,0,2093.62599
0.009175,107.86203,107.86203,0.0125,0,2095.63495
0.0091875,107.952822,107.952822,0.0125,0,2097.50721
0.0092,108.04503,108.04503,0.0125,0,2099.40016
0.0092125,108.135784,108.135784,0.0125,0,2101.05651
0.009225,108.227946,108.227946,0.025,0,2102.66219
0.0092375,108.318634,108.318634,0.0125,0,2144.22984
0.00925,108.410743,108.410743,0.0125,0,2145.77134
0.0092625,108.501355,108.501355,0.0125,0,2147.46265
0.009275,108.59335,108.59335,0.0125,0,2149.39715
0.0092875,108.682633,108.682633,0.0125,0,2151.97575
0.0093,108.774991,108.774991,0.025,0,2153.33342
0.0093125,108.865446,108.865446,0.0125,0,2202.2644
0.009325,108.957299,108.957299,0.0125,0,2203.68702
0.0093375,109.046511,109.046511,0.0125,0,2207.22794
0.00935,109.138591,109.138591,0.0125,0,2208.79751
0.0093625,109.228905,109.228905,0.0125,0,2210.48785
0.009375,109.320633,109.320633,0.025,0,2212.01962
0.0093875,109.410846,109.410846,0.0125,0,2255.53887
0.0094,109.502481,109.502481,0.0125,0,2256.78774
0.0094125,109.591236,109.591236,0.0125,0,2260.15838
0.009425,109.683083,109.683083,0.0125,0,2261.5781
0.0094375,109.773078,109.773078,0.0125,0,2263.0394
0.00945,109.864516,109.864516,0.025,0,2264.57897
0.0094625,109.945187,109.945187,0.0125,0,2308.39546
0.009475,110.036903,110.036903,0.0125,0,2310.04771
0.0094875,110.128341,110.128341,0.0125,0,2312.1492
0.0095,110.218686,110.218686,0.0125,0,2313.76147
0.0095125,110.309345,110.309345,0.0125,0,2315.33863
0.009525,110.400776,110.400776,0.025,0,2317.25633
0.00955,110.615232,110.615232,0.025,1,2344.41129
0.0095625,110.689238,110.689238,0.0125,1,2425.34717
0.00956875,110.713036,110.713036,0.00625,0,2465.42648
0.009575,110.758591,110.758591,0.00625,0,2466.75791
0.00958125,110.804048,110.804048,0.00625,0,2468.30822
0.0095875,110.849489,110.849489,0.00625,0,2469.46843
0.00959375,110.894887,110.894887,0.00625,0,2470.88974
0.0096,110.940268,110.940268,0.0125,0,2472.85393
0.0096125,111.030099,111.030099,0.0125,0,2474.78146
0.009625,111.121125,111.121125,0.0125,0,2476.0675
0.0096375,111.21042,111.21042,0.0125,0,2477.73114
0.00965,111.301363,111.301363,0.0125,0,2479.56649
0.0096625,111.390571,111.390571,0.0125,0,2481.61715
0.009675,111.481295,111.481295,0.025,0,2482.97909
0.0096875,111.570215,111.570215,0.0125,0,2528.57923
0.0097,111.660568,111.660568,0.0125,0,2530.32153
0.0097125,111.737572,111.737572,0.0125,0,2533.27929
0.009725,111.830391,111.830391,0.0125,0,2535.05241
0.0097375,111.920766,111.920766,0.0125,0,2536.30503
0.00975,112.00921,112.00921,0.025,0,2538.93543
0.0097625,112.099904,112.099904,0.0125,0,2586.74108
0.009775,112.189846,112.189846,0.0125,0,2588.51515
0.0097875,112.278218,112.278218,0.0125,0,2590.27245
0.0098,112.368356,112.368356,0.0125,0,2591.56604
0.0098125,112.456594,112.456594,0.0125,0,2593.15119
0.009825,112.54666,112.54666,0.025,0,2594.54614
0.00985,112.748148,112.748148,0.025,1,2622.88411
0.00985625,112.76606,112.76606,0.00625,0,2708.57114
0.0098625,112.811136,112.811136,0.00625,0,2710.31095
0.00986875,112.855852,112.855852,0.00625,0,2711.55157
0.009875,112.900576,112.900576,0.00625,0,2712.75703
0.00988125,112.94529,112.94529,0.00625,0,2715.03112
0.0098875,112.989993,112.989993,0.0125,0,2716.49572
0.0099,113.078357,113.078357,0.0125,0,2718.01485
0.0099125,113.166584,113.166584,0.0125,0,2720.11094
0.009925,113.2534,113.2534,0.0125,0,2723.22863
0.0099375,113.34306,113.34306,0.0125,0,2724.80176
0.00995,113.431712,113.431712,0.0125,0,2725.96384
0.0099625,113.518784,113.518784,0.025,0,2727.91646
0.009975,113.607746,113.607746,0.0125,0,2770.64851
0.0099875,113.694678,113.694678,0.0125,0,2772.03546
0.01,113.783448,113.783448,0.0125,0,2773.68616
0.0100125,113.975368,113.975368,0.0125,1,2798.47289
0.01001875,113.968651,113.968651,0.00625,1,2864.23749
0.010025,114.024561,114.024561,0.00625,1,2892.04961
0.01003125,114.050654,114.050654,0.00625,1,2920.74705
0.0100375,114.134951,114.134951,0.00625,1,2946.04185
0.010040625,114.117546,114.117546,0.003125,1,3014.10567
0.01004375,114.160738,114.160738,0.003125,1,3037.86653
0.010046875,114.19729,114.19729,0.003125,1,3064.71475
0.01005,114.182383,114.182383,0.003125,1,3091.10904
0.010053125,114.22629,114.22629,0.003125,1,3117.34826
0.01005625,114.261766,114.261766,0.00625,1,3142.62033
0.010059375,114.247581,114.247581,0.003125,1,3211.1571
0.0100625,114.291836,114.291836,0.003125,1,3234.83963
0.010065625,114.333853,114.333853,0.003125,1,3260.13603
0.01006875,114.315858,114.315858,0.003125,1,3285.68663
0.010071875,114.359607,114.359607,0.003125,1,3310.5776
0.010075,114.369759,114.369759,0.00625,1,3337.72956
0.01008125,114.402941,114.402941,0.00625,1,3364.3095
0.0100875,114.461607,114.461607,0.00625,1,3388.39412
0.01009375,114.490227,114.490227,0.00625,1,3413.18114
0.0101,114.549037,114.549037,0.00625,1,3439.21682
0.01010625,114.584792,114.584792,0.00625,1,3466.65788
0.0101125,114.625348,114.625348,0.0125,1,3492.21786
0.010115625,114.668924,114.668924,0.003125,1,3603.74349
0.01011875,114.665649,114.665649,0.003125,1,3624.57221
0.010121875,114.710455,114.710455,0.003125,1,3646.11442
0.010125,114.7207,114.7207,0.003125,1,3670.68184
0.010128125,114.759489,114.759489,0.003125,1,3693.77851
0.01013125,114.767662,114.767662,0.00625,1,3715.45388
0.0101375,114.801329,114.801329,0.00625,1,3738.75741
0.01014375,114.844413,114.844413,0.00625,1,3762.22771
0.01015,114.887492,114.887492,0.00625,1,3786.55794
0.01015625,114.927568,114.927568,0.00625,1,3811.20601
0.0101625,114.971335,114.971335,0.00625,1,3836.73351
0.01016875,115.029309,115.029309,0.0125,1,3862.66101
