s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0152,0.0076,92.4821172,0.1,0,155.268626
0.0153,0.00765,92.7145218,0.1,0,156.137873
0.0154,0.0077,92.9420532,0.1,0,156.691643
0.0155,0.00775,93.1738338,0.1,0,157.116449
0.0156,0.0078,93.4043013,0.2,0,157.679102
0.0157,0.00785,93.6336275,0.1,0,166.407622
0.0158,0.0079,93.8620073,0.1,0,166.728474
0.0159,0.00795,94.0920603,0.1,0,167.226854
0.016,0.008,94.3194581,0.1,0,167.775202
0.0161,0.00805,94.545403,0.1,0,168.396868
0.0162,0.0081,94.7705003,0.2,0,168.951101
0.0163,0.00815,94.9915918,0.1,0,178.491349
0.0164,0.0082,95.213609,0.1,0,179.401102
0.0165,0.00825,95.4342069,0.1,0,179.777071
0.0166,0.0083,95.6533099,0.1,0,180.195916
0.0167,0.00835,95.8703598,0.1,0,180.76456
0.0168,0.0084,96.0875698,0.2,0,181.463147
0.0169,0.00845,96.3046178,0.1,0,190.474989
0.017,0.0085,96.5196656,0.1,0,190.783909
0.0171,0.00855,96.7347652,0.1,0,191.250247
0.0172,0.0086,96.9563442,0.1,1,199.194666
0.0173,0.00865,97.1598986,0.1,0,200.205407
0.0174,0.0087,97.3704127,0.2,0,201.008356
0.0175,0.00875,97.5798503,0.1,0,212.318744
0.0176,0.0088,97.7876557,0.1,0,213.357056
0.0177,0.00885,97.9938387,0.1,0,213.908485
0.0178,0.0089,98.198801,0.1,0,215.655544
0.0179,0.00895,98.4029741,0.1,0,216.274039
0.018,0.009,98.6066491,0.2,0,216.771622
0.0181,0.00905,98.8092831,0.1,0,228.433032
0.0182,0.0091,99.0106535,0.1,0,228.970691
0.0183,0.00915,99.2112029,0.1,0,229.573933
0.0184,0.0092,99.410944,0.1,0,230.075449
0.0185,0.00925,99.6098424,0.1,0,230.595307
0.0186,0.0093,99.8084002,0.2,0,231.066335
0.0187,0.00935,100.005876,0.1,0,246.363973
0.0188,0.0094,100.202622,0.1,0,247.405982
0.0189,0.00945,100.398484,0.1,0,247.984017
0.019,0.0095,100.593575,0.1,0,248.672816
0.0191,0.00955,100.788097,0.1,0,249.695327
0.0192,0.0096,100.98258,0.2,0,251.051375
0.01925,0.009625,101.079775,0.05,0,286.179951
0.0193,0.00965,101.177365,0.05,0,286.455523
0.01935,0.009675,101.275185,0.05,0,286.783895
0.0194,0.0097,101.372939,0.05,0,287.183891
0.01945,0.009725,101.470599,0.05,0,287.567966
0.0195,0.00975,101.568108,0.1,0,288.050217
0.01955,0.009775,101.665224,0.05,0,297.928647
0.0196,0.0098,101.762477,0.05,0,298.801061
0.01965,0.009825,101.859878,0.05,0,299.344389
0.0197,0.00985,101.956952,0.05,0,299.639545
0.01975,0.009875,102.05496,0.05,0,299.933924
0.0198,0.0099,102.152798,0.1,0,300.226711
0.01985,0.009925,102.249127,0.05,0,307.772074
0.0199,0.00995,102.345453,0.05,0,308.008825
0.01995,0.009975,102.442118,0.05,0,308.341422
0.02,0.01,102.538389,0.05,0,308.694261
0.02005,0.010025,102.634519,0.05,0,308.979903
0.0201,0.01005,102.730527,0.1,0,309.286437
0.02015,0.010075,102.826381,0.05,0,317.315455
0.0202,0.0101,102.922207,0.05,0,317.657248
0.02025,0.010125,103.017643,0.05,0,317.926233
0.0203,0.01015,103.113388,0.05,0,318.308248
0.02035,0.010175,103.208805,0.05,0,318.74148
0.0204,0.0102,103.304113,0.1,0,319.309389
0.02045,0.010225,103.40077,0.05,0,330.10319
0.0205,0.01025,103.494246,0.05,0,331.328591
0.02055,0.010275,103.595245,0.05,1,338.081923
0.020575,0.0102875,103.640729,0.025,0,347.688005
0.0206,0.0103,103.689865,0.025,0,348.57022
0.020625,0.0103125,103.738737,0.025,0,349.116907
0.02065,0.010325,103.786358,0.025,0,349.789094
0.020675,0.0103375,103.834758,0.025,0,351.153779
0.0207,0.01035,103.884252,0.05,0,352.164004
0.02075,0.010375,103.983249,0.05,0,353.66231
0.0208,0.0104,104.081911,0.05,0,355.091349
0.02085,0.010425,104.180193,0.05,0,356.177024
0.0209,0.01045,104.277907,0.05,0,356.784582
0.02095,0.010475,104.375427,0.05,0,358.704105
0.021,0.0105,104.472893,0.1,0,360.673614
0.02105,0.010525,104.56879,0.05,0,370.609731
0.0211,0.01055,104.664808,0.05,0,371.225837
0.02115,0.010575,104.760811,0.05,0,371.593204
0.0212,0.0106,104.855981,0.05,0,372.526347
0.02125,0.010625,104.950615,0.05,0,373.243961
0.0213,0.01065,105.044777,0.1,0,373.919094
0.02135,0.010675,105.13831,0.05,0,384.089693
0.021375,0.0106875,105.184516,0.025,0,393.43468
0.0214,0.0107,105.231551,0.025,0,394.263783
0.021425,0.0107125,105.277561,0.025,0,394.616759
0.02145,0.010725,105.324015,0.025,0,395.493819
0.021475,0.0107375,105.370754,0.025,0,395.801152
0.0215,0.01075,105.417256,0.05,0,396.925771
0.02155,0.010775,105.509963,0.05,0,397.88856
0.0216,0.0108,105.601966,0.05,0,398.479676
0.02165,0.010825,105.693973,0.05,0,399.450839
0.021675,0.0108375,105.739795,0.025,0,409.154551
0.0217,0.01085,105.785557,0.025,0,409.530781
0.021725,0.0108625,105.832146,0.025,0,410.677259
0.02175,0.010875,105.876781,0.025,0,411.455176
0.021775,0.0108875,105.922278,0.025,0,412.21276
0.0218,0.0109,105.967889,0.05,0,412.509484
0.02185,0.010925,106.059142,0.05,0,413.415383
0.0219,0.01095,106.148286,0.05,0,413.818272
0.02195,0.010975,106.251507,0.05,1,425.663687
0.022,0.011,106.330158,0.05,1,436.254685
0.02205,0.011025,106.422365,0.05,1,447.989368
0.022075,0.0110375,106.474224,0.025,1,463.093553
0.0221,0.01105,106.504684,0.025,1,469.152121
0.022125,0.0110625,106.549585,0.025,0,469.984958
0.02215,0.011075,106.5944,0.025,0,470.495195
0.022175,0.0110875,106.639152,0.025,0,470.768089
0.0222,0.0111,106.683612,0.05,0,471.060072
0.022225,0.0111125,106.711767,0.025,1,483.136251
0.02225,0.011125,106.77411,0.025,0,485.847034
0.022275,0.0111375,106.8147,0.025,1,490.796771
0.0223,0.01115,106.86036,0.025,1,496.562113
0.022325,0.0111625,106.907264,0.025,1,501.580137
0.0223375,0.01116875,106.984411,0.0125,1,512.338957
0.02235,0.011175,106.952743,0.0125,1,517.589215
0.0223625,0.01118125,106.978152,0.0125,1,523.080688
0.022375,0.0111875,106.995576,0.0125,1,527.562489
0.0223875,0.01119375,106.999796,0.0125,1,531.135852
0.0224,0.0112,107.03701,0.025,1,538.825355
0.0224125,0.01120625,107.051661,0.0125,1,561.042772
0.022425,0.0112125,107.150301,0.0125,1,577.598699
0.022428125,0.0112140625,107.139321,0.003125,1,599.251644
0.02243125,0.011215625,107.108142,0.003125,1,604.030562
0.022434375,0.0112171875,107.112089,0.003125,1,609.172704
0.0224375,0.01121875,107.128564,0.003125,1,614.920998
0.022440625,0.0112203125,107.12937,0.003125,1,620.500012
0.02244375,0.011221875,107.146687,0.00625,1,625.613806
0.02245,0.011225,107.164338,0.00625,1,630.03192
0.02245625,0.011228125,107.178046,0.00625,1,633.738883
0.022459375,0.0112296875,107.177004,0.003125,1,641.936944
0.0224625,0.01123125,107.193251,0.003125,1,645.321193
0.022465625,0.0112328125,107.192444,0.003125,1,648.885288
0.02246875,0.011234375,107.207893,0.003125,1,652.636613
0.022471875,0.0112359375,107.201499,0.003125,1,656.55164
0.022475,0.0112375,107.211442,0.00625,1,660.710023
0.022478125,0.0112390625,107.180213,0.003125,1,669.909136
