s_m,s_over_B,R_kN,q_kPa,dr_iters,settled,ke,res_kN,dR_kN,wall_s
0.002,0.001,42.3660468,42.3660468,1000,0,0.00031116659,0.11552553,nan,33.2594342
0.004,0.002,57.9847884,57.9847884,1000,0,2.83792658e-06,0.184244233,nan,70.371995
0.006,0.003,67.1314424,67.1314424,1000,0,6.11355555e-05,0.171259142,nan,122.721638
0.008,0.004,73.9099023,73.9099023,1000,0,0.000154674677,0.146046301,nan,164.296672
