s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.014475,150.664669,150.664669,0.0125,0,1253.20783
0.0144875,150.743112,150.743112,0.0125,0,1254.11115
0.0145,150.821361,150.821361,0.025,0,1254.86234
0.0145125,150.895506,150.895506,0.0125,0,1278.36361
0.014525,150.973752,150.973752,0.0125,0,1279.02456
0.0145375,151.049725,151.049725,0.0125,0,1280.09108
0.01455,151.108181,151.108181,0.0125,0,1281.59487
0.0145625,151.186574,151.186574,0.0125,0,1282.34154
0.014575,151.265402,151.265402,0.025,0,1283.50335
0.0145875,151.343901,151.343901,0.0125,0,1301.94386
0.0146,151.422083,151.422083,0.0125,0,1302.75709
0.0146125,151.500133,151.500133,0.0125,0,1303.83375
0.014625,151.577996,151.577996,0.0125,0,1304.64683
0.0146375,151.654602,151.654602,0.0125,0,1305.61886
0.01465,151.73134,151.73134,0.025,0,1306.5197
0.0146625,151.809075,151.809075,0.0125,0,1328.01063
0.014675,151.88672,151.88672,0.0125,0,1329.36356
0.0146875,151.961169,151.961169,0.0125,0,1330.87619
0.0147,152.038823,152.038823,0.0125,0,1331.67419
0.0147125,152.116397,152.116397,0.0125,0,1332.6746
0.014725,152.190704,152.190704,0.025,0,1334.11637
0.0147375,152.268278,152.268278,0.0125,0,1355.05832
0.01475,152.345843,152.345843,0.0125,0,1355.84737
0.0147625,152.421228,152.421228,0.0125,0,1356.60128
0.014775,152.498698,152.498698,0.0125,0,1357.75372
0.0147875,152.555079,152.555079,0.0125,0,1358.96832
0.0148,152.63446,152.63446,0.025,0,1359.63759
0.0148125,152.711969,152.711969,0.0125,0,1379.0143
0.014825,152.789716,152.789716,0.0125,0,1379.83373
0.0148375,152.867387,152.867387,0.0125,0,1380.60321
0.01485,152.945393,152.945393,0.0125,0,1381.20028
0.0148625,153.020108,153.020108,0.0125,0,1382.34156
0.014875,153.09743,153.09743,0.025,0,1383.17054
0.0148875,153.174683,153.174683,0.0125,0,1403.20408
0.0149,153.250886,153.250886,0.0125,0,1404.02638
0.0149125,153.325771,153.325771,0.0125,0,1405.30913
0.014925,153.40301,153.40301,0.0125,0,1406.00118
0.0149375,153.479,153.479,0.0125,0,1407.67616
0.01495,153.553984,153.553984,0.025,0,1408.67463
0.0149625,153.631311,153.631311,0.0125,0,1430.15627
0.014975,153.708205,153.708205,0.0125,0,1430.95672
0.0149875,153.78315,153.78315,0.0125,0,1434.52362
0.015,153.860016,153.860016,0.0125,0,1435.62557
0.0150125,154.059318,154.059318,0.0125,1,1446.53198
0.015015625,154.015044,154.015044,0.003125,1,1497.82684
0.01501875,154.058933,154.058933,0.003125,1,1510.17251
0.015021875,154.068622,154.068622,0.003125,1,1523.34198
0.015025,154.107331,154.107331,0.003125,1,1535.44329
0.015028125,154.109654,154.109654,0.003125,1,1547.04962
0.01503125,154.115456,154.115456,0.00625,1,1559.00847
0.0150375,154.144527,154.144527,0.00625,1,1572.57557
0.01504375,154.18825,154.18825,0.00625,1,1585.66936
0.01505,154.24538,154.24538,0.00625,1,1597.5542
0.01505625,154.26988,154.26988,0.00625,1,1607.84994
0.0150625,154.326004,154.326004,0.00625,1,1618.02264
0.015065625,154.331274,154.331274,0.003125,1,1648.02756
0.01506875,154.373429,154.373429,0.003125,1,1661.41281
0.015071875,154.348651,154.348651,0.003125,1,1673.26206
0.015075,154.393255,154.393255,0.003125,1,1685.42037
0.015078125,154.436938,154.436938,0.003125,1,1697.71874
0.01508125,154.415313,154.415313,0.00625,1,1709.42034
0.0150875,154.475891,154.475891,0.00625,1,1721.27945
0.01509375,154.504863,154.504863,0.00625,1,1733.71692
0.0151,154.544899,154.544899,0.00625,1,1747.81816
0.015103125,154.553023,154.553023,0.003125,1,1778.36279
0.01510625,154.595891,154.595891,0.003125,1,1792.1757
0.015109375,154.602621,154.602621,0.003125,1,1804.38586
0.0151125,154.61045,154.61045,0.003125,1,1816.38603
0.015115625,154.653552,154.653552,0.003125,1,1827.77848
0.01511875,154.662887,154.662887,0.00625,1,1840.16475
0.015125,154.681714,154.681714,0.00625,1,1850.49928
0.015128125,154.724964,154.724964,0.003125,1,1875.41093
0.01513125,154.739133,154.739133,0.003125,1,1885.31369
0.015134375,154.748038,154.748038,0.003125,1,1896.30429
0.0151375,154.791354,154.791354,0.003125,1,1906.19137
0.015140625,154.768925,154.768925,0.003125,1,1916.68546
0.01514375,154.813882,154.813882,0.00625,1,1926.66855
0.015146875,154.856593,154.856593,0.003125,1,1952.27008
0.01515,154.846541,154.846541,0.003125,1,1963.18553
0.015153125,154.857635,154.857635,0.003125,1,1972.60192
0.01515625,154.899337,154.899337,0.003125,1,1983.49954
0.015159375,154.907581,154.907581,0.003125,1,1993.68218
0.0151625,154.916261,154.916261,0.00625,1,2005.20059
0.01516875,154.956848,154.956848,0.00625,1,2015.62188
0.015171875,154.995762,154.995762,0.003125,1,2040.74431
0.015175,155.003018,155.003018,0.003125,1,2053.30973
0.015178125,155.009657,155.009657,0.003125,1,2063.23167
0.01518125,155.052625,155.052625,0.003125,1,2072.94565
0.015184375,155.060248,155.060248,0.003125,1,2082.38913
0.0151875,155.066887,155.066887,0.00625,1,2092.36009
0.015190625,155.108555,155.108555,0.003125,1,2119.48366
0.01519375,155.118358,155.118358,0.003125,1,2130.54911
0.015196875,155.123533,155.123533,0.003125,1,2142.23044
0.0152,155.167002,155.167002,0.003125,1,2151.11676
0.015203125,155.173065,155.173065,0.003125,1,2164.501
