s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s
0.0329,0.0329,3490.48293,872.620732,1.36886546,0.2,927.328708
0.0331,0.0331,3503.95299,875.988247,1.37414803,0.4,935.690552
0.0333,0.0333,3517.35941,879.339852,1.37940564,0.2,967.214299
0.0335,0.0335,3530.7086,882.67715,1.3846408,0.2,975.301685
0.0337,0.0337,3544.01393,886.003484,1.38985876,0.2,984.234639
0.0339,0.0339,3557.2761,889.319025,1.3950598,0.2,993.128783
0.0341,0.0341,3570.48874,892.622185,1.40024141,0.4,1001.22575
0.0343,0.0343,3583.66536,895.916339,1.40540889,0.2,1030.41856
0.0345,0.0345,3596.80846,899.202116,1.41056323,0.2,1038.66285
0.0347,0.0347,3609.90303,902.475756,1.41569854,0.2,1047.74631
0.0349,0.0349,3622.95112,905.737781,1.42081562,0.2,1054.40205
0.0351,0.0351,3635.95032,908.987579,1.42591353,0.4,1063.4163
0.0353,0.0353,3648.88887,912.222217,1.43098765,0.2,1093.36543
0.0355,0.0355,3661.77641,915.444103,1.43604177,0.2,1100.89377
0.0357,0.0357,3674.62291,918.655728,1.44107979,0.2,1109.40396
0.0359,0.0359,3687.43539,921.858847,1.44610447,0.2,1117.74638
0.0361,0.0361,3700.21081,925.052703,1.45111461,0.4,1126.96141
0.0363,0.0363,3712.94467,928.236167,1.45610846,0.2,1158.91869
0.0365,0.0365,3725.6364,931.4091,1.46108579,0.2,1166.29784
0.0367,0.0367,3738.28385,934.570963,1.46604575,0.2,1175.42226
0.0369,0.0369,3750.88333,937.720831,1.4709869,0.2,1183.49878
0.0371,0.0371,3763.44918,940.862294,1.47591486,0.4,1191.7783
0.0373,0.0373,3775.9632,943.9908,1.48082249,0.2,1223.64579
0.0375,0.0375,3788.4356,947.1089,1.4857138,0.2,1232.41443
0.0377,0.0377,3800.86272,950.215681,1.49058736,0.2,1240.80775
0.0379,0.0379,3813.21304,953.303261,1.49543079,0.2,1249.16472
0.0381,0.0381,3825.5071,956.376776,1.50025216,0.4,1257.67635
0.0385,0.0385,3849.9034,962.475851,1.50981968,0.4,1273.25678
0.0389,0.0389,3874.16136,968.540341,1.51933294,0.4,1283.52447
0.0393,0.0393,3898.28602,974.571505,1.52879393,0.4,1293.01863
0.0397,0.0397,3922.25554,980.563885,1.53819407,0.4,1302.2912
0.0401,0.0401,3946.06146,986.515366,1.54753006,0.4,1311.54132
0.0405,0.0405,3969.72686,992.431714,1.55681094,0.4,1321.1249
0.0407,0.0407,3981.53818,995.384544,1.56144299,0.2,1352.38843
0.0409,0.0409,3993.3187,998.329675,1.56606297,0.2,1361.74015
0.0411,0.0411,4005.05948,1001.26487,1.57066736,0.2,1371.17477
0.0413,0.0413,4016.76789,1004.19197,1.57525906,0.2,1381.38443
0.0415,0.0415,4028.44558,1007.1114,1.57983871,0.4,1389.0959
0.0419,0.0419,4051.65163,1012.91291,1.58893944,0.4,1405.69482
0.0423,0.0423,4074.72836,1018.68209,1.59798946,0.4,1423.01474
0.0425,0.0425,4086.21185,1021.55296,1.60249295,0.2,1454.30396
0.0427,0.0427,4097.64859,1024.41215,1.6069781,0.2,1462.85807
0.0429,0.0429,4109.04227,1027.26057,1.61144637,0.2,1471.47253
0.0431,0.0431,4120.40288,1030.10072,1.61590167,0.2,1481.12641
0.0433,0.0433,4131.73657,1032.93414,1.62034642,0.4,1490.81689
0.0437,0.0437,4154.24901,1038.56225,1.62917514,0.4,1500.71534
0.0439,0.0439,4165.48792,1041.37198,1.63358271,0.2,1531.62405
0.0441,0.0441,4176.69431,1044.17358,1.63797753,0.2,1541.0481
0.0443,0.0443,4187.86513,1046.96628,1.6423584,0.2,1550.33049
0.0445,0.0445,4198.99767,1049.74942,1.64672425,0.2,1558.81988
0.0447,0.0447,4210.09486,1052.52372,1.65107625,0.4,1567.06764
0.0449,0.0449,4221.16487,1055.29122,1.65541758,0.2,1597.13049
0.0451,0.0451,4232.20437,1058.05109,1.65974695,0.2,1606.94605
0.0453,0.0453,4243.2181,1060.80453,1.66406622,0.2,1615.82963
0.0455,0.0455,4254.20703,1063.55176,1.66837575,0.2,1623.83376
0.0457,0.0457,4265.14891,1066.28723,1.67266684,0.4,1632.91624
0.0461,0.0461,4286.86664,1071.71666,1.6811839,0.4,1644.37307
0.0463,0.0463,4297.68573,1074.42143,1.68542683,0.2,1674.21505
0.0465,0.0465,4308.47136,1077.11784,1.68965664,0.2,1682.0474
0.0467,0.0467,4319.19431,1079.79858,1.69386187,0.2,1690.20345
0.0469,0.0469,4329.88789,1082.47197,1.69805558,0.2,1698.33675
0.0471,0.0471,4340.55346,1085.13837,1.7022383,0.4,1706.71619
0.0475,0.0475,4361.76853,1090.44213,1.71055823,0.4,1724.61238
0.0479,0.0479,4382.8049,1095.70123,1.71880808,0.4,1741.28428
0.0481,0.0481,4393.2742,1098.31855,1.72291383,0.2,1767.9417
0.0483,0.0483,4403.7158,1100.92895,1.72700873,0.2,1774.44453
0.0485,0.0485,4414.13089,1103.53272,1.73109322,0.2,1781.112
0.0487,0.0487,4424.52149,1106.13037,1.73516811,0.2,1788.62301
0.0489,0.0489,4434.88846,1108.72212,1.73923373,0.4,1796.74874
0.0493,0.0493,4455.52462,1113.88115,1.74732663,0.4,1813.55559
0.0497,0.0497,4475.94303,1118.98576,1.75533414,0.4,1826.68143
0.0501,0.0501,4496.18567,1124.04642,1.76327271,0.4,1840.65186
0.0503,0.0503,4506.28744,1126.57186,1.76723433,0.2,1869.85405
0.0505,0.0505,4516.35276,1129.08819,1.77118165,0.2,1879.3861
0.0507,0.0507,4526.37476,1131.59369,1.77511199,0.2,1891.2788
0.0509,0.0509,4536.35881,1134.0897,1.77902744,0.2,1900.4134
0.0511,0.0511,4546.31403,1136.57851,1.78293159,0.4,1908.88405
0.0515,0.0515,4566.0745,1141.51863,1.79068107,0.4,1926.22393
0.0519,0.0519,4585.7292,1146.4323,1.79838907,0.4,1948.37825
0.0521,0.0521,4595.53907,1148.88477,1.80223621,0.2,1981.73049
0.0523,0.0523,4605.32083,1151.33021,1.80607233,0.2,1991.38238
0.0525,0.0525,4615.07299,1153.76825,1.80989684,0.2,2001.03819
0.0527,0.0527,4624.80567,1156.20142,1.81371372,0.2,2008.96113
0.0529,0.0529,4634.50191,1158.62548,1.8175163,0.4,2019.97598
0.0531,0.0531,4644.16617,1161.04154,1.82130634,0.2,2053.19001
0.0533,0.0533,4653.80512,1163.45128,1.82508645,0.2,2061.82828
0.0535,0.0535,4663.40512,1165.85128,1.82885129,0.2,2072.26487
0.0537,0.0537,4672.96915,1168.24229,1.83260203,0.2,2080.65349
0.0539,0.0539,4682.49785,1170.62446,1.83633891,0.4,2089.80668
0.0541,0.0541,4691.99964,1172.99991,1.84006523,0.2,2122.0074
0.0543,0.0543,4701.48101,1175.37025,1.84378355,0.2,2133.02131
0.0544,0.0544,4706.21686,1176.55422,1.84564081,0.1,2165.49647
0.0545,0.0545,4710.947,1177.73675,1.84749583,0.1,2174.94111
0.0546,0.0546,4715.66955,1178.91739,1.84934788,0.1,2183.58364
0.0547,0.0547,4720.38527,1180.09632,1.85119724,0.1,2193.86039
0.0548,0.0548,4725.09505,1181.27376,1.85304428,0.2,2203.20413
0.055,0.055,4734.49118,1183.62279,1.85672917,0.2,2215.52812
0.0551,0.0551,4739.18394,1184.79599,1.85856953,0.1,2245.26987
0.0552,0.0552,4743.86805,1185.96701,1.8604065,0.1,2254.43977
0.0553,0.0553,4748.54749,1187.13687,1.86224164,0.1,2262.89526
0.0554,0.0554,4753.21709,1188.30427,1.86407292,0.1,2273.73223
0.0555,0.0555,4757.88007,1189.47002,1.86590161,0.2,2283.04314
0.0556,0.0556,4762.53777,1190.63444,1.86772822,0.1,2315.19448
0.0557,0.0557,4767.18298,1191.79574,1.86954994,0.1,2324.31464
0.0558,0.0558,4771.8187,1192.95468,1.87136793,0.1,2334.2308
0.0559,0.0559,4776.44635,1194.11159,1.87318276,0.1,2341.87362
0.056,0.056,4781.05643,1195.26411,1.8749907,0.2,2350.61713
0.0561,0.0561,4785.66216,1196.41554,1.87679693,0.1,2382.21652
0.0562,0.0562,4790.26289,1197.56572,1.8786012,0.1,2391.58724
0.0563,0.0563,4794.85775,1198.71444,1.88040318,0.1,2400.48348
0.0564,0.0564,4799.4477,1199.86193,1.88220322,0.1,2409.10498
0.0565,0.0565,4804.03216,1201.00804,1.88400111,0.2,2417.19766
0.0566,0.0566,4808.61015,1202.15254,1.88579647,0.1,2451.33887
0.0567,0.0567,4813.1851,1203.29628,1.88759063,0.1,2458.45444
0.0568,0.0568,4817.75548,1204.43887,1.889383,0.1,2468.01302
0.0569,0.0569,4822.32133,1205.58033,1.89117359,0.1,2476.54215
0.057,0.057,4826.88009,1206.72002,1.8929614,0.2,2485.22115
0.0572,0.0572,4835.9704,1208.9926,1.89652636,0.2,2505.41767
0.0574,0.0574,4845.03974,1211.25994,1.90008309,0.2,2527.40195
0.0576,0.0576,4854.08597,1213.52149,1.90363075,0.2,2543.2041
0.0577,0.0577,4858.60309,1214.65077,1.90540224,0.1,2574.84901
0.0578,0.0578,4863.11619,1215.77905,1.90717214,0.1,2583.6441
0.0579,0.0579,4867.6262,1216.90655,1.90894083,0.1,2593.5622
0.058,0.058,4872.13235,1218.03309,1.91070802,0.1,2603.41401
0.0581,0.0581,4876.63181,1219.15795,1.91247257,0.2,2614.78912
0.0583,0.0583,4885.60823,1221.40206,1.91599286,0.2,2627.99427
0.0584,0.0584,4890.09193,1222.52298,1.91775124,0.1,2659.78505
0.0585,0.0585,4894.57341,1223.64335,1.91950874,0.1,2670.85682
0.0586,0.0586,4899.05118,1224.76279,1.92126479,0.1,2681.15396
0.0587,0.0587,4903.52291,1225.88073,1.92301848,0.1,2690.78607
0.0588,0.0588,4907.9899,1226.99748,1.9247703,0.2,2700.42101
0.059,0.059,4916.89876,1229.22469,1.9282641,0.2,2718.92319
0.0592,0.0592,4925.78064,1231.44516,1.93174731,0.2,2731.11038
0.0593,0.0593,4930.20863,1232.55216,1.93348384,0.1,2763.0063
0.0594,0.0594,4934.62342,1233.65585,1.93521519,0.1,2773.08067
0.0595,0.0595,4939.0331,1234.75828,1.93694454,0.1,2782.54008
0.0596,0.0596,4943.43815,1235.85954,1.93867207,0.1,2790.43528
0.0597,0.0597,4947.83857,1236.95964,1.94039779,0.2,2800.60773
0.0599,0.0599,4956.61558,1239.1539,1.94383987,0.2,2810.9307
0.0601,0.0601,4965.37503,1241.34376,1.94727507,0.2,2824.69959
0.0603,0.0603,4974.10166,1243.52541,1.9506974,0.2,2834.01292
0.0605,0.0605,4982.79949,1245.69987,1.95410844,0.2,2845.56901
0.0607,0.0607,4991.47748,1247.86937,1.95751169,0.4,2856.32644
0.0611,0.0611,5008.70999,1252.1775,1.96426978,0.4,2870.93401
0.0615,0.0615,5025.83709,1256.45927,1.97098653,0.4,2887.62039
0.0617,0.0617,5034.37842,1258.59461,1.97433619,0.2,2922.43096
0.0619,0.0619,5042.89385,1260.72346,1.97767569,0.2,2932.85796
0.0621,0.0621,5051.38699,1262.84675,1.98100645,0.2,2942.51723
0.0623,0.0623,5059.86139,1264.96535,1.98432986,0.2,2952.10066
0.0625,0.0625,5068.31868,1267.07967,1.98764657,0.4,2960.86237
0.0627,0.0627,5076.75284,1269.18821,1.9909542,0.2,2995.04412
0.0629,0.0629,5085.1468,1271.2867,1.99424606,0.2,3006.90498
0.0631,0.0631,5093.52257,1273.38064,1.99753079,0.2,3017.46311
0.0633,0.0633,5101.8756,1275.4689,2.00080661,0.2,3027.33765
0.0635,0.0635,5110.19883,1277.54971,2.00407074,0.4,3038.08981
0.0637,0.0637,5118.49565,1279.62391,2.00732451,0.2,3075.30839
0.0639,0.0639,5126.76846,1281.69212,2.01056886,0.2,3085.52185
0.0641,0.0641,5135.01531,1283.75383,2.01380304,0.2,3096.61097
0.0643,0.0643,5143.23737,1285.80934,2.01702749,0.2,3107.043
0.0645,0.0645,5151.4422,1287.86055,2.02024518,0.4,3117.68202
0.0647,0.0647,5159.62029,1289.90507,2.02345239,0.2,3172.88507
0.0649,0.0649,5167.76899,1291.94225,2.02664807,0.2,3191.84052
0.0651,0.0651,5175.89193,1293.97298,2.02983365,0.2,3211.10799
0.0653,0.0653,5183.99998,1295.99999,2.03301339,0.2,3233.44706
0.0654,0.0654,5188.05155,1297.01289,2.0346023,0.1,3293.98694
0.0655,0.0655,5192.09713,1298.02428,2.03618886,0.1,3311.63176
0.0656,0.0656,5196.13812,1299.03453,2.03777362,0.1,3328.00871
0.0657,0.0657,5200.17452,1300.04363,2.03935657,0.1,3346.97453
0.0658,0.0658,5204.20655,1301.05164,2.04093782,0.2,3363.51731
0.066,0.066,5212.24684,1303.06171,2.04409099,0.2,3382.24386
0.0662,0.0662,5220.2672,1305.0668,2.04723634,0.2,3402.47975
0.0664,0.0664,5228.27014,1307.06753,2.05037486,0.2,3421.95382
0.0666,0.0666,5236.2587,1309.06468,2.05350774,0.2,3439.69951
0.0668,0.0668,5244.22747,1311.05687,2.05663285,0.4,3458.23532
0.0672,0.0672,5260.06703,1315.01676,2.06284467,0.4,3488.3281
0.0674,0.0674,5267.96596,1316.99149,2.0659424,0.2,3547.55263
0.0676,0.0676,5275.84433,1318.96108,2.06903206,0.2,3566.73003
0.0678,0.0678,5283.69761,1320.9244,2.07211189,0.2,3584.35527
0.068,0.068,5291.52566,1322.88141,2.07518182,0.2,3603.35948
0.0682,0.0682,5299.32368,1324.83092,2.07823998,0.4,3621.62646
0.0684,0.0684,5307.09722,1326.7743,2.08128853,0.2,3681.38949
0.0686,0.0686,5314.84797,1328.71199,2.08432815,0.2,3699.48504
0.0688,0.0688,5322.58214,1330.64554,2.08736127,0.2,3717.17865
0.069,0.069,5330.28798,1332.572,2.09038327,0.2,3733.64162
0.0692,0.0692,5337.9768,1334.4942,2.0933986,0.4,3752.03416
0.0694,0.0694,5345.63512,1336.40878,2.09640198,0.2,3806.87532
0.0696,0.0696,5353.27399,1338.3185,2.09939772,0.2,3823.17008
0.0698,0.0698,5360.8955,1340.22388,2.10238665,0.2,3839.54473
0.07,0.07,5368.49803,1342.12451,2.10536814,0.2,3855.59162
0.0702,0.0702,5376.08717,1344.02179,2.10834438,0.4,3873.2276
0.0706,0.0706,5391.19908,1347.79977,2.11427083,0.4,3907.11019
0.0708,0.0708,5398.74647,1349.68662,2.11723069,0.2,3964.99962
0.071,0.071,5406.27305,1351.56826,2.1201824,0.2,3981.92789
0.0712,0.0712,5413.77762,1353.4444,2.12312547,0.2,3999.04902
0.0714,0.0714,5421.26824,1355.31706,2.12606307,0.2,4014.22648
0.0716,0.0716,5428.74493,1357.18623,2.12899522,0.4,4031.11717
0.072,0.072,5443.62994,1360.90749,2.13483268,0.4,4057.52228
0.0724,0.0724,5458.43517,1364.60879,2.14063886,0.4,4086.51343
0.0726,0.0726,5465.82169,1366.45542,2.14353564,0.2,4142.28152
0.0728,0.0728,5473.19215,1368.29804,2.14642612,0.2,4159.82148
0.073,0.073,5480.54979,1370.13745,2.14931157,0.2,4178.61239
0.0732,0.0732,5487.88542,1371.97136,2.15218839,0.2,4196.24364
0.0734,0.0734,5495.18941,1373.79735,2.1550528,0.4,4214.22509
0.0736,0.0736,5502.47613,1375.61903,2.15791044,0.2,4267.5667
0.0738,0.0738,5509.74693,1377.43673,2.16076183,0.2,4278.67469
0.074,0.074,5516.9929,1379.24823,2.16360349,0.2,4291.28998
0.0742,0.0742,5524.21892,1381.05473,2.16643733,0.2,4304.25151
0.0743,0.0743,5527.83,1381.9575,2.16785348,0.1,4339.00962
0.0744,0.0744,5531.43593,1382.85898,2.16926763,0.1,4350.68441
0.0745,0.0745,5535.03619,1383.75905,2.17067954,0.1,4359.06126
0.0746,0.0746,5538.63155,1384.65789,2.17208954,0.1,4368.08909
0.0747,0.0747,5542.22491,1385.55623,2.17349875,0.2,4377.29309
0.0749,0.0749,5549.39211,1387.34803,2.17630952,0.2,4396.31481
0.075,0.075,5552.9728,1388.2432,2.17771376,0.1,4449.99523
0.0751,0.0751,5556.55005,1389.13751,2.17911665,0.1,4466.09915
0.0752,0.0752,5560.12456,1390.03114,2.18051847,0.1,4482.17704
0.0753,0.0753,5563.69426,1390.92356,2.1819184,0.1,4495.19527
0.0754,0.0754,5567.2565,1391.81412,2.18331541,0.2,4511.37991
0.0756,0.0756,5574.36545,1393.59136,2.18610333,0.2,4525.9196
0.0758,0.0758,5581.45595,1395.36399,2.18888402,0.2,4540.21688
0.0759,0.0759,5584.99623,1396.24906,2.19027241,0.1,4598.61821
0.076,0.076,5588.53122,1397.1328,2.19165873,0.1,4610.76864
0.0761,0.0761,5592.0608,1398.0152,2.19304293,0.1,4624.55413
0.0762,0.0762,5595.58643,1398.89661,2.19442558,0.1,4639.16004
0.0763,0.0763,5599.10906,1399.77726,2.19580705,0.2,4657.05947
0.0764,0.0764,5602.62954,1400.65739,2.19718768,0.1,4713.55705
0.0765,0.0765,5606.1469,1401.53672,2.19856708,0.1,4726.62434
0.0766,0.0766,5609.66104,1402.41526,2.19994523,0.1,4742.29736
0.0767,0.0767,5613.1735,1403.29337,2.20132271,0.1,4755.46322
0.0768,0.0768,5616.68224,1404.17056,2.20269874,0.2,4771.29645
0.077,0.077,5623.67918,1405.91979,2.20544273,0.2,4786.83042
0.0772,0.0772,5630.6587,1407.66468,2.2081799,0.2,4805.39213
0.0774,0.0774,5637.62393,1409.40598,2.21091146,0.2,4821.38753
0.0776,0.0776,5644.57291,1411.14323,2.21363664,0.2,4838.99097
0.0778,0.0778,5651.50302,1412.87576,2.21635443,0.4,4855.8478
0.078,0.078,5658.42039,1414.6051,2.21906722,0.2,4917.30637
0.0782,0.0782,5665.324,1416.331,2.22177462,0.2,4932.95391
0.0783,0.0783,5668.77438,1417.1936,2.22312775,0.1,4983.89484
0.0784,0.0784,5672.22023,1418.05506,2.22447911,0.1,4993.34488
0.0785,0.0785,5675.66275,1418.91569,2.22582917,0.1,5002.70853
0.0786,0.0786,5679.1001,1419.77503,2.2271772,0.1,5012.91314
0.0787,0.0787,5682.53373,1420.63343,2.22852377,0.2,5024.28972
0.0789,0.0789,5689.3799,1422.34498,2.23120864,0.2,5037.03027
0.079,0.079,5692.80293,1423.20073,2.23255105,0.1,5072.96288
0.0791,0.0791,5696.22336,1424.05584,2.23389244,0.1,5081.90846
0.0792,0.0792,5699.63468,1424.90867,2.23523026,0.1,5089.13825
0.0793,0.0793,5703.04335,1425.76084,2.23656705,0.1,5096.5919
0.0794,0.0794,5706.45004,1426.61251,2.23790305,0.2,5104.756
0.0796,0.0796,5713.25148,1428.31287,2.24057037,0.2,5115.64743
0.0798,0.0798,5720.03801,1430.0095,2.24323185,0.2,5126.27219
0.08,0.08,5726.81248,1431.70312,2.2458886,0.2,5136.22295
0.0802,0.0802,5733.5713,1433.39283,2.24853922,0.2,5144.57694
0.0804,0.0804,5740.31706,1435.07926,2.2511847,0.4,5153.44202
0.0806,0.0806,5747.04926,1436.76231,2.25382487,0.2,5191.1955
0.0808,0.0808,5753.76765,1438.44191,2.25645963,0.2,5202.92632
0.081,0.081,5760.47337,1440.11834,2.25908942,0.2,5213.03375
0.0812,0.0812,5767.1646,1441.79115,2.26171352,0.2,5222.09744
0.0814,0.0814,5773.82005,1443.45501,2.2643236,0.4,5235.39353
0.0816,0.0816,5780.44749,1445.11187,2.26692269,0.2,5273.11109
0.0818,0.0818,5787.04992,1446.76248,2.26951197,0.2,5286.38875
0.082,0.082,5793.64078,1448.41019,2.27209671,0.2,5299.15199
0.0822,0.0822,5800.2227,1450.05568,2.27467795,0.2,5309.45946
0.0824,0.0824,5806.79454,1451.69863,2.27725523,0.4,5321.10113
0.0826,0.0826,5813.35605,1453.33901,2.27982846,0.2,5354.61207
0.0828,0.0828,5819.90236,1454.97559,2.28239574,0.2,5363.67968
0.083,0.083,5826.42795,1456.60699,2.28495488,0.2,5375.43861
0.0832,0.0832,5832.93608,1458.23402,2.28750718,0.2,5388.30531
0.0834,0.0834,5839.38101,1459.84525,2.29003469,0.4,5399.23279
0.0836,0.0836,5845.81624,1461.45406,2.2925584,0.2,5437.59005
0.0838,0.0838,5852.24129,1463.06032,2.29507812,0.2,5447.5867
0.084,0.084,5858.65474,1464.66368,2.29759329,0.2,5460.10433
0.0841,0.0841,5861.85929,1465.46482,2.29885002,0.1,5502.02093
0.0842,0.0842,5865.06081,1466.2652,2.30010556,0.1,5513.2328
0.0843,0.0843,5868.25775,1467.06444,2.30135931,0.1,5523.68026
0.0844,0.0844,5871.45209,1467.86302,2.30261203,0.1,5533.7322
0.0845,0.0845,5874.64388,1468.66097,2.30386376,0.2,5543.97153
0.0847,0.0847,5881.00835,1470.25209,2.30635972,0.2,5555.94542
0.0848,0.0848,5884.18699,1471.04675,2.30760629,0.1,5593.02138
0.0849,0.0849,5887.36403,1471.84101,2.30885223,0.1,5603.11476
0.085,0.085,5890.53786,1472.63446,2.31009691,0.1,5614.15604
0.0851,0.0851,5893.70854,1473.42714,2.31134036,0.1,5624.08974
0.0852,0.0852,5896.87469,1474.21867,2.31258204,0.2,5635.89915
0.0854,0.0854,5903.19342,1475.79835,2.31506005,0.2,5649.6936
0.0856,0.0856,5909.50053,1477.37513,2.31753352,0.2,5659.7107
0.0858,0.0858,5915.7963,1478.94908,2.32000254,0.2,5671.73768
0.0859,0.0859,5918.94007,1479.73502,2.32123543,0.1,5709.26707
0.086,0.086,5922.08141,1480.52035,2.32246737,0.1,5722.99755
0.0861,0.0861,5925.21697,1481.30424,2.32369705,0.1,5733.26836
0.0862,0.0862,5928.34981,1482.08745,2.32492566,0.1,5745.43585
0.0863,0.0863,5931.48091,1482.87023,2.32615358,0.2,5757.18642
0.0864,0.0864,5934.607,1483.65175,2.32737955,0.1,5796.74667
0.0865,0.0865,5937.73008,1484.43252,2.32860433,0.1,5807.01779
0.0866,0.0866,5940.85212,1485.21303,2.3298287,0.1,5816.19972
0.0867,0.0867,5943.97144,1485.99286,2.33105201,0.1,5824.75673
0.0868,0.0868,5947.08917,1486.77229,2.33227469,0.2,5833.83763
0.087,0.087,5953.31061,1488.32765,2.33471455,0.2,5846.12264
0.0872,0.0872,5959.47568,1489.86892,2.33713232,0.2,5857.98005
0.0874,0.0874,5965.61567,1491.40392,2.33954024,0.2,5869.35697
0.0875,0.0875,5968.68258,1492.17065,2.34074299,0.1,5912.27926
0.0876,0.0876,5971.74614,1492.93654,2.34194443,0.1,5921.9579
0.0877,0.0877,5974.80612,1493.70153,2.34314447,0.1,5931.64827
0.0878,0.0878,5977.86205,1494.46551,2.34434291,0.1,5943.9272
0.0879,0.0879,5980.9138,1495.22845,2.34553972,0.2,5954.45961
0.0881,0.0881,5986.9833,1496.74582,2.34792,0.2,5969.55723
0.0883,0.0883,5993.02696,1498.25674,2.35029015,0.2,5982.98272
0.0885,0.0885,5999.05655,1499.76414,2.35265478,0.2,5995.3455
0.0886,0.0886,6002.06766,1500.51691,2.35383564,0.1,6037.838
0.0887,0.0887,6005.0732,1501.2683,2.35501433,0.1,6050.52306
0.0888,0.0888,6008.07439,1502.0186,2.35619131,0.1,6062.48627
0.0889,0.0889,6011.07185,1502.76796,2.35736683,0.1,6072.16669
0.089,0.089,6014.06638,1503.51659,2.35854119,0.2,6083.40601
0.0891,0.0891,6017.05795,1504.26449,2.3597144,0.1,6126.26333
0.0892,0.0892,6020.04517,1505.01129,2.3608859,0.1,6138.52287
0.0893,0.0893,6023.02943,1505.75736,2.36205624,0.1,6150.70891
0.0894,0.0894,6026.01071,1506.50268,2.36322541,0.1,6162.67725
0.0895,0.0895,6028.98987,1507.24747,2.36439375,0.2,6174.03565
0.0896,0.0896,6031.96594,1507.99149,2.36556088,0.1,6211.07619
0.0897,0.0897,6034.93944,1508.73486,2.366727,0.1,6221.82796
0.0898,0.0898,6037.90928,1509.47732,2.36789168,0.1,6232.77517
