# ladrunoBranch census, one row per sampling station.
# station = the existing --cond/--cond-at trigger cadence (every 4 converged steps once ds < 0.15 mm) UNIONED with --dense stations every 5e-06 of s/B in [0.0108, 0.0113].
# s_min_rel/cond/lam_min_sym_rel are NaN unless --cond is also given (or the station coincides with one --cond already sampled).
# n_gp_seen/n_gp_empty: GPs with/without a live ladrunoBranch response this station (all empty until the C++ token ships).
# n_branch{0,1,2,3} = elastic/f1 cone/f2 tension cutoff/corner GP counts; n_forced = forcedAccept count.
# lowdetK_*: the K-th lowest detAmin GP (ele tag, GP index, value, centroid x, z -- an approximate GP location).
# cornerK_*: the K-th corner-branch GP encountered this station (first 5, ele tag, GP index, centroid x, z).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.0026,62.0868922,0.000237125017,85914.7624,-0.00520110838,1600,0,1514,86,0,0,0,-0.0559835504,78,-128.925265,2.785019e-08,0,86,8,-0.0559835504,-1.5,-4.64451687,86,6,-0.0559825965,-1.5,-4.64451687,107,6,-0.0538608164,0.5,-3.5,107,8,-0.053860281,0.5,-3.5,108,7,-0.0534058557,0.5,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0028,63.7979046,0.00023800722,85626.2549,0.000205576616,1600,0,1511,89,0,0,0,-0.0596598927,75,-131.797732,1.50887564e-10,0,117,1,-0.0596598927,1.5,-3.5,117,3,-0.0596598867,1.5,-3.5,106,8,-0.0550240487,0.5,-4.64451687,106,6,-0.0550240455,0.5,-4.64451687,107,5,-0.05308764,0.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0031,66.3810568,0.000235095094,86743.2641,-0.00652213885,1600,0,1497,103,0,0,0,-0.0592663132,94,-136.342001,1.89028266e-08,0,116,2,-0.0592663132,1.5,-4.64451687,116,4,-0.0592660929,1.5,-4.64451687,86,8,-0.0582134946,-1.5,-4.64451687,86,6,-0.0582133201,-1.5,-4.64451687,117,1,-0.0580918947,1.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00335,68.7459945,0.000234699596,86932.6111,-0.019161729,1600,0,1465,135,0,0,0,-0.06068605,126,-140.679061,5.90497315e-09,0,117,1,-0.06068605,1.5,-3.5,117,3,-0.0606859341,1.5,-3.5,87,7,-0.0599379999,-1.5,-3.5,87,5,-0.059937997,-1.5,-3.5,107,8,-0.0555992337,0.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00355,70.3734211,0.000236201269,86363.0255,-0.0060468365,1600,0,1482,118,0,0,0,-0.0581067347,103,-142.181745,3.34044831e-09,0,86,6,-0.0581067347,-1.5,-4.64451687,86,8,-0.0581064861,-1.5,-4.64451687,86,7,-0.057944486,-1.5,-4.64451687,86,5,-0.0579444492,-1.5,-4.64451687,116,4,-0.0563003779,1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00375,71.8450392,0.000236690387,86255.8023,-0.00869215478,1600,0,1480,120,0,0,0,-0.0579093479,106,-143.202598,6.06217834e-09,0,117,1,-0.0579093479,1.5,-3.5,117,3,-0.0579093334,1.5,-3.5,116,2,-0.0571549828,1.5,-4.64451687,116,4,-0.057154969,1.5,-4.64451687,116,7,-0.0565705293,1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0041,74.0568708,0.000233996771,87154.8568,-0.00712151705,1600,0,1489,111,0,0,0,-0.0575820477,94,-144.641408,5.10251915e-08,0,117,1,-0.0575820477,1.5,-3.5,117,3,-0.0575820162,1.5,-3.5,116,7,-0.0573248353,1.5,-4.64451687,116,5,-0.0573242079,1.5,-4.64451687,120,5,-0.05630061,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0045,76.2674171,0.000235982322,86442.6721,-0.00244870009,1600,0,1484,116,0,0,0,-0.0611844919,106,-146.107122,2.64935445e-09,0,90,4,-0.0611844919,-1.5,-0.5,90,2,-0.0611833786,-1.5,-0.5,97,4,-0.0607050023,-0.5,-3.5,97,2,-0.0607049431,-0.5,-3.5,120,8,-0.0606207519,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0048,77.8075023,0.000220320672,92719.7044,-0.0211874526,1600,0,1425,175,0,0,0,-0.0624905567,175,-147.229488,1.78241289e-08,0,97,2,-0.0624905567,-0.5,-3.5,97,4,-0.0624900879,-0.5,-3.5,98,4,-0.0612375088,-0.5,-2.5,98,2,-0.0612374024,-0.5,-2.5,99,3,-0.0598712241,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005,78.8370104,0.000205368661,99535.0524,-0.0237353369,1600,0,1427,173,0,0,0,-0.0633636968,169,-148.130659,1.36583758e-08,0,120,8,-0.0633636968,1.5,-0.5,120,6,-0.0633633612,1.5,-0.5,90,3,-0.0608358395,-1.5,-0.5,90,1,-0.060835384,-1.5,-0.5,120,5,-0.0597241177,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
