s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0249,399.200149,399.200149,0.5,0,170.611374
0.0254,406.694232,406.694232,0.5,0,171.761235
0.0259,414.157578,414.157578,0.5,0,172.896398
0.0264,421.632302,421.632302,1,0,174.150749
0.0269,429.104462,429.104462,0.5,0,202.533956
0.0274,436.56187,436.56187,0.5,0,204.129698
0.0279,444.024724,444.024724,0.5,0,206.14171
0.0284,451.484927,451.484927,0.5,0,207.672193
0.0289,458.936366,458.936366,0.5,0,210.086449
0.0294,466.3925,466.3925,1,0,211.535225
0.0299,473.846101,473.846101,0.5,0,242.59246
0.0304,481.284889,481.284889,0.5,0,244.902792
0.0309,488.715802,488.715802,0.5,0,247.607711
0.0314,496.135877,496.135877,0.5,0,248.989877
0.0319,503.569213,503.569213,0.5,0,250.540834
0.0324,510.997493,510.997493,1,0,252.625396
0.0329,518.413141,518.413141,0.5,0,277.303085
0.0334,525.827617,525.827617,0.5,0,278.708172
0.0339,533.2506,533.2506,0.5,0,279.902693
0.0344,540.669876,540.669876,0.5,0,281.192955
0.0349,548.076202,548.076202,0.5,0,282.547018
0.0354,555.490723,555.490723,1,0,283.55113
0.0359,562.90355,562.90355,0.5,0,310.038788
0.0364,570.305024,570.305024,0.5,0,311.815416
0.0369,577.714296,577.714296,0.5,0,312.96785
0.0374,585.120777,585.120777,0.5,0,315.196982
0.0379,592.493797,592.493797,0.5,0,323.67709
0.0384,599.894887,599.894887,1,0,325.26412
0.0389,607.280313,607.280313,0.5,0,355.479462
0.0394,614.677245,614.677245,0.5,0,356.719406
0.0399,622.071486,622.071486,0.5,0,358.037739
0.0404,629.451459,629.451459,0.5,0,360.034869
0.0409,636.830034,636.830034,0.5,0,361.716622
0.0414,644.219461,644.219461,1,0,363.066824
0.0419,651.607634,651.607634,0.5,0,391.759101
0.04215,655.313284,655.313284,0.25,0,419.84755
0.0424,659.01753,659.01753,0.25,0,420.778037
0.04265,662.721384,662.721384,0.25,0,421.607117
0.0429,666.424784,666.424784,0.25,0,422.633844
0.04315,670.127898,670.127898,0.25,0,423.938152
0.0434,673.829669,673.829669,0.5,0,425.108895
0.04365,677.530692,677.530692,0.25,0,452.762015
0.0439,681.231294,681.231294,0.25,0,454.453241
0.04415,684.930214,684.930214,0.25,0,455.768548
0.0444,688.630829,688.630829,0.25,0,456.84752
0.04465,692.329041,692.329041,0.25,0,458.096002
0.0449,696.028966,696.028966,0.5,0,459.357136
0.0454,703.285947,703.285947,0.5,0,461.85354
0.0459,710.641348,710.641348,0.5,0,463.31339
0.0464,717.995277,717.995277,0.5,0,464.462929
0.0469,725.348035,725.348035,0.5,0,465.684828
0.0474,732.701898,732.701898,0.5,0,467.773521
0.0479,740.053942,740.053942,1,0,470.142179
0.0484,747.422638,747.422638,0.5,0,498.26391
0.0489,754.788383,754.788383,0.5,0,499.411331
0.0494,762.153007,762.153007,0.5,0,500.752803
0.0499,769.515495,769.515495,0.5,0,502.908125
0.0504,776.899871,776.899871,0.5,0,504.329846
0.0509,784.239026,784.239026,1,0,506.226619
0.0514,791.57771,791.57771,0.5,0,535.51007
0.0519,798.932255,798.932255,0.5,0,536.611861
0.0524,806.284783,806.284783,0.5,0,538.114178
0.0529,813.636038,813.636038,0.5,0,539.460532
0.0534,820.986096,820.986096,0.5,0,540.540139
0.0539,828.315595,828.315595,1,0,543.356239
0.0544,835.644561,835.644561,0.5,0,571.528408
0.0549,842.991921,842.991921,0.5,0,573.924153
0.0554,850.337824,850.337824,0.5,0,575.761617
0.0559,857.682584,857.682584,0.5,0,577.557252
0.0564,865.025144,865.025144,0.5,0,579.27572
0.05665,868.709411,868.709411,0.25,0,609.232382
0.0569,872.39227,872.39227,0.25,0,610.674736
0.05715,876.074415,876.074415,0.25,0,611.700496
0.0574,879.755847,879.755847,0.25,0,612.643844
0.05765,883.436995,883.436995,0.25,0,613.620625
0.0579,887.117646,887.117646,0.5,0,614.551702
0.0584,894.394541,894.394541,0.5,0,616.40143
0.0589,901.707719,901.707719,0.5,0,617.868662
0.0594,909.044679,909.044679,0.5,0,618.993564
0.0599,916.380792,916.380792,0.5,0,620.551874
0.0604,923.692626,923.692626,0.5,1,642.78382
0.0609,931.051231,931.051231,1,0,643.684078
0.06115,934.731635,934.731635,0.25,0,693.488281
0.0614,938.410577,938.410577,0.25,0,694.28474
0.06165,942.089183,942.089183,0.25,0,695.008144
0.0619,945.767435,945.767435,0.25,0,696.219439
0.06215,949.444121,949.444121,0.25,0,697.129609
0.0624,953.121467,953.121467,0.5,0,697.991408
0.0629,960.280722,960.280722,0.5,1,715.991965
0.0634,967.638172,967.638172,0.5,0,717.154869
0.0639,974.968015,974.968015,0.5,0,718.7575
0.0644,982.296997,982.296997,0.5,0,719.963569
0.0649,989.623414,989.623414,0.5,0,721.129841
0.0654,996.948722,996.948722,1,0,722.413672
0.0659,1004.25676,1004.25676,0.5,0,747.465616
0.0664,1011.58108,1011.58108,0.5,0,748.369643
0.0669,1018.90303,1018.90303,0.5,0,749.785071
0.0674,1026.20334,1026.20334,0.5,0,751.917042
