s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0304,0.0152,133.762111,1,0,3.7897718
0.0314,0.0157,134.88794,1,0,3.92696691
0.0324,0.0162,135.981115,1,0,4.05189991
0.0334,0.0167,137.038281,1,0,4.17523146
0.0344,0.0172,138.044835,1,0,4.29883981
0.0354,0.0177,139.01208,1,0,4.42378354
0.0364,0.0182,139.937561,1,0,4.54909182
0.0374,0.0187,140.81975,1,0,4.67372561
0.0384,0.0192,141.641958,1,0,4.79822469
0.0394,0.0197,142.419622,1,0,4.93485737
0.0404,0.0202,143.134952,1,0,5.09764314
0.0414,0.0207,143.791257,1,0,5.24920797
0.0424,0.0212,144.404451,1,0,5.40820765
0.0434,0.0217,144.999099,1,0,5.57346916
0.0444,0.0222,145.556775,1,0,5.72581029
0.0454,0.0227,146.027896,1,0,5.89189792
0.0464,0.0232,146.475246,1,0,6.03564477
0.0474,0.0237,146.880358,1,0,6.19629717
0.0484,0.0242,147.236205,1,0,6.34335613
0.0494,0.0247,147.531987,1,0,6.48728204
0.0504,0.0252,147.786429,1,0,6.62614465
0.0514,0.0257,148.002049,1,0,6.77043009
0.0524,0.0262,148.195047,1,0,6.92223191
0.0534,0.0267,148.37126,1,0,7.0813477
0.0544,0.0272,148.536479,1,0,7.27042842
0.0554,0.0277,148.690868,1,0,7.41963935
0.0564,0.0282,148.834288,1,0,7.5710268
0.0574,0.0287,148.962983,1,0,7.75180531
0.0584,0.0292,149.079683,1,0,7.95866036
0.0594,0.0297,149.188743,1,0,8.16222548
0.0604,0.0302,149.29062,1,0,8.34373021
0.0614,0.0307,149.385701,1,0,8.50645304
0.0624,0.0312,149.474558,1,0,8.66258574
0.0634,0.0317,149.550986,1,0,8.82156086
0.0644,0.0322,149.624031,1,0,8.98470402
0.0654,0.0327,149.690452,1,0,9.14067554
0.0664,0.0332,149.754694,1,0,9.28930902
0.0674,0.0337,149.813128,1,0,9.43920374
0.0684,0.0342,149.869234,1,0,9.62869382
0.0694,0.0347,149.921137,1,0,9.83312845
0.0704,0.0352,149.967314,1,0,10.0131195
0.0714,0.0357,150.007653,1,0,10.2383304
0.0724,0.0362,150.04475,1,0,10.3975205
0.0734,0.0367,150.079027,1,0,10.5365136
0.0744,0.0372,150.112322,1,0,10.678947
0.0754,0.0377,150.143332,1,0,10.8380051
0.0764,0.0382,150.172224,1,0,11.0058327
0.0774,0.0387,150.199772,1,0,11.1708124
0.0784,0.0392,150.224363,1,0,11.3422899
0.0794,0.0397,150.249688,1,0,11.547111
0.0804,0.0402,150.272777,1,0,11.7336004
0.0814,0.0407,150.293314,1,0,11.914654
0.0824,0.0412,150.313869,1,0,12.0730643
0.0834,0.0417,150.333263,1,0,12.2123966
0.0844,0.0422,150.351023,1,0,12.398216
0.0854,0.0427,150.368135,1,0,12.6267877
0.0864,0.0432,150.385461,1,0,12.8334804
0.0874,0.0437,150.399591,1,0,13.0388889
0.0884,0.0442,150.411676,1,0,13.2430775
0.0894,0.0447,150.423201,1,0,13.4207981
0.0904,0.0452,150.433789,1,0,13.623178
0.0914,0.0457,150.444713,1,0,13.8687172
0.0924,0.0462,150.454762,1,0,14.0750785
0.0934,0.0467,150.464002,1,0,14.2365191
0.0944,0.0472,150.473461,1,0,14.3845646
0.0954,0.0477,150.483424,1,0,14.5701127
0.0964,0.0482,150.490699,1,0,14.7973282
0.0974,0.0487,150.498531,1,0,15.0153847
0.0984,0.0492,150.505994,1,0,15.207545
0.0994,0.0497,150.513163,1,0,15.3953514
0.1004,0.0502,150.521223,1,0,15.5655777
0.1014,0.0507,150.526778,1,0,15.7121217
0.1024,0.0512,150.532967,1,0,15.878608
0.1034,0.0517,150.539009,1,0,16.029974
0.1044,0.0522,150.544624,1,0,16.1949058
0.1054,0.0527,150.550913,1,0,16.3320348
0.1064,0.0532,150.555402,1,0,16.5090196
0.1074,0.0537,150.560369,1,0,16.6850502
0.1084,0.0542,150.565332,1,0,16.8749061
0.1094,0.0547,150.569289,1,0,17.0798206
0.1104,0.0552,150.574733,1,0,17.2655549
0.1114,0.0557,150.57898,1,0,17.4715166
0.1124,0.0562,150.58248,1,0,17.6957505
0.1134,0.0567,150.586447,1,0,17.861582
0.1144,0.0572,150.590031,1,0,18.0311286
0.1154,0.0577,150.594277,1,0,18.1855369
0.1164,0.0582,150.596798,1,0,18.3849807
0.1174,0.0587,150.600401,1,0,18.5546379
0.1184,0.0592,150.603671,1,0,18.7147315
0.1194,0.0597,150.606255,1,0,18.8709347
0.1204,0.0602,150.609606,1,0,19.0426428
0.1214,0.0607,150.612477,1,0,19.2409441
0.1224,0.0612,150.615278,1,0,19.4331603
0.1234,0.0617,150.617962,1,0,19.5961344
0.1244,0.0622,150.62056,1,0,19.7759941
0.1254,0.0627,150.624047,1,0,19.9236829
0.1264,0.0632,150.625645,1,0,20.0958693
0.1274,0.0637,150.628102,1,0,20.2728262
0.1284,0.0642,150.630473,1,0,20.4111581
0.1294,0.0647,150.632602,1,0,20.6237803
0.1304,0.0652,150.634584,1,0,20.7937815
0.1314,0.0657,150.637425,1,0,20.9458764
0.1324,0.0662,150.63873,1,0,21.1273868
0.1334,0.0667,150.640597,1,0,21.3327093
0.1344,0.0672,150.641618,1,0,21.5081143
0.1354,0.0677,150.643,1,0,21.6922638
0.1364,0.0682,150.642978,1,0,21.9079425
0.1374,0.0687,150.643944,1,0,22.0862594
0.1384,0.0692,150.644815,1,0,22.2818298
0.1394,0.0697,150.646075,1,0,22.4371583
0.1404,0.0702,150.64727,1,0,22.5783236
0.1414,0.0707,150.647684,1,0,22.7734661
0.1424,0.0712,150.649026,1,0,22.9434946
0.1434,0.0717,150.650014,1,0,23.1252751
0.1444,0.0722,150.651126,1,0,23.2941086
0.1454,0.0727,150.65162,1,0,23.4616792
0.1464,0.0732,150.652718,1,0,23.628037
0.1474,0.0737,150.653226,1,0,23.7977064
0.1484,0.0742,150.655113,1,0,23.9380255
0.1494,0.0747,150.656055,1,0,24.0790241
0.1504,0.0752,150.656857,1,0,24.2188194
0.1514,0.0757,150.657474,1,0,24.3979695
0.1524,0.0762,150.658298,1,0,24.5958879
0.1534,0.0767,150.659211,1,0,24.8013887
0.1544,0.0772,150.659923,1,0,25.0120552
0.1554,0.0777,150.660791,1,0,25.1881783
0.1564,0.0782,150.661549,1,0,25.3511128
0.1574,0.0787,150.661909,1,0,25.5264826
0.1584,0.0792,150.663064,1,0,25.7499564
0.1594,0.0797,150.663888,1,0,25.9270053
0.1604,0.0802,150.664512,1,0,26.0922239
0.1614,0.0807,150.664916,1,0,26.2674229
0.1624,0.0812,150.66528,1,0,26.4376025
0.1634,0.0817,150.666142,1,0,26.5753846
0.1644,0.0822,150.666014,1,0,26.7459888
0.1654,0.0827,150.666623,1,0,26.8837914
0.1664,0.0832,150.667368,1,0,27.0504494
0.1674,0.0837,150.667648,1,0,27.2189915
0.1684,0.0842,150.668068,1,0,27.4279578
0.1694,0.0847,150.668629,1,0,27.651484
0.1704,0.0852,150.669194,1,0,27.8526869
0.1714,0.0857,150.669637,1,0,28.0268097
0.1724,0.0862,150.670283,1,0,28.2514291
0.1734,0.0867,150.670922,1,0,28.4080117
0.1744,0.0872,150.671259,1,0,28.5846157
0.1754,0.0877,150.671595,1,0,28.7285149
0.1764,0.0882,150.672359,1,0,28.9523008
0.1774,0.0887,150.673248,1,0,29.1367006
0.1784,0.0892,150.673365,1,0,29.3111603
0.1794,0.0897,150.673812,1,0,29.4859734
0.1804,0.0902,150.674371,1,0,29.6231797
0.1814,0.0907,150.674888,1,0,29.8037131
0.1824,0.0912,150.675284,1,0,29.9495261
0.1834,0.0917,150.675793,1,0,30.1747122
0.1844,0.0922,150.676403,1,0,30.3869829
0.1854,0.0927,150.676812,1,0,30.5822065
0.1864,0.0932,150.677355,1,0,30.7338541
0.1874,0.0937,150.677347,1,0,30.9016249
0.1884,0.0942,150.678504,1,0,31.1019597
0.1894,0.0947,150.678805,1,0,31.2833509
0.1904,0.0952,150.6791,1,0,31.4697814
0.1914,0.0957,150.68012,1,0,31.6721878
0.1924,0.0962,150.681088,1,0,31.8561537
0.1934,0.0967,150.680952,1,0,32.0809939
0.1944,0.0972,150.681325,1,0,32.3047602
0.1954,0.0977,150.68165,1,0,32.4561622
0.1964,0.0982,150.681699,1,0,32.6214764
0.1974,0.0987,150.682679,1,0,32.7581789
0.1984,0.0992,150.683087,1,0,32.9044962
0.1994,0.0997,150.683369,1,0,33.1066606
0.2004,0.1002,150.684582,1,0,33.3031886
0.2014,0.1007,150.684578,1,0,33.5134447
0.2024,0.1012,150.684482,1,0,33.6830411
0.2034,0.1017,150.685321,1,0,33.852603
0.2044,0.1022,150.686192,1,0,33.9915445
0.2054,0.1027,150.686417,1,0,34.1301003
0.2064,0.1032,150.68674,1,0,34.3144417
0.2074,0.1037,150.686746,1,0,34.4908645
0.2084,0.1042,150.688139,1,0,34.636277
0.2094,0.1047,150.688296,1,0,34.8081484
0.2104,0.1052,150.688514,1,0,34.9839354
0.2114,0.1057,150.688887,1,0,35.1671333
0.2124,0.1062,150.689283,1,0,35.3380535
0.2134,0.1067,150.68963,1,0,35.5558424
0.2144,0.1072,150.689742,1,0,35.7842231
0.2154,0.1077,150.690535,1,0,35.9562547
0.2164,0.1082,150.69082,1,0,36.1246324
0.2174,0.1087,150.691231,1,0,36.2908816
0.2184,0.1092,150.691636,1,0,36.4829986
0.2194,0.1097,150.69203,1,0,36.6554532
0.2204,0.1102,150.692489,1,0,36.8348093
0.2214,0.1107,150.692883,1,0,37.064702
0.2224,0.1112,150.693209,1,0,37.235822
0.2234,0.1117,150.693791,1,0,37.3768759
0.2244,0.1122,150.694032,1,0,37.5564101
0.2254,0.1127,150.694435,1,0,37.7691126
0.2264,0.1132,150.695795,1,0,37.9399328
0.2274,0.1137,150.695064,1,0,38.1066554
0.2284,0.1142,150.695239,1,0,38.2439499
0.2294,0.1147,150.695167,1,0,38.4107411
0.2304,0.1152,150.695539,1,0,38.5508363
0.2314,0.1157,150.695365,1,0,38.7265868
0.2324,0.1162,150.695878,1,0,38.8644707
0.2334,0.1167,150.695605,1,0,39.0399163
0.2344,0.1172,150.695962,1,0,39.1772244
0.2354,0.1177,150.696578,1,0,39.3210039
0.2364,0.1182,150.69609,1,0,39.5393643
0.2374,0.1187,150.696251,1,0,39.7639754
0.2384,0.1192,150.696671,1,0,39.9491982
0.2394,0.1197,150.69606,1,0,40.176702
0.2404,0.1202,150.696221,1,0,40.4060457
0.2414,0.1207,150.6969,1,0,40.5990129
0.2424,0.1212,150.696989,1,0,40.7718136
0.2434,0.1217,150.697212,1,0,40.9575613
0.2444,0.1222,150.697743,1,0,41.1038747
0.2454,0.1227,150.697723,1,0,41.2715602
0.2464,0.1232,150.697916,1,0,41.4517748
0.2474,0.1237,150.698202,1,0,41.6270344
0.2484,0.1242,150.697861,1,0,41.8011959
0.2494,0.1247,150.698788,1,0,41.9496779
0.2504,0.1252,150.698852,1,0,42.1710606
0.2514,0.1257,150.699031,1,0,42.4078948
0.2524,0.1262,150.698951,1,0,42.610626
0.2534,0.1267,150.698826,1,0,42.8293555
0.2544,0.1272,150.699812,1,0,43.0115445
0.2554,0.1277,150.699412,1,0,43.20351
0.2564,0.1282,150.700733,1,0,43.3622115
0.2574,0.1287,150.700483,1,0,43.5463245
0.2584,0.1292,150.70072,1,0,43.7394273
0.2594,0.1297,150.700502,1,0,43.94011
0.2604,0.1302,150.70107,1,0,44.1094291
0.2614,0.1307,150.70079,1,0,44.2918577
0.2624,0.1312,150.700926,1,0,44.4539831
0.2634,0.1317,150.701704,1,0,44.6086125
0.2644,0.1322,150.702288,1,0,44.74773
0.2654,0.1327,150.702157,1,0,44.9312267
0.2664,0.1332,150.702748,1,0,45.1177413
0.2674,0.1337,150.702776,1,0,45.2838352
0.2684,0.1342,150.703067,1,0,45.4221444
0.2694,0.1347,150.702725,1,0,45.5851557
0.2704,0.1352,150.704008,1,0,45.7464771
0.2714,0.1357,150.703972,1,0,45.8918626
0.2724,0.1362,150.704003,1,0,46.057436
0.2734,0.1367,150.704171,1,0,46.2526815
0.2744,0.1372,150.704297,1,0,46.437474
0.2754,0.1377,150.704675,1,0,46.6087732
0.2764,0.1382,150.70481,1,0,46.8098896
0.2774,0.1387,150.705045,1,0,47.0315864
0.2784,0.1392,150.705312,1,0,47.2188883
0.2794,0.1397,150.705763,1,0,47.4138713
0.2804,0.1402,150.705788,1,0,47.6329861
0.2814,0.1407,150.706185,1,0,47.8117514
0.2824,0.1412,150.706277,1,0,47.9604197
0.2834,0.1417,150.706406,1,0,48.1578357
0.2844,0.1422,150.706451,1,0,48.3252106
0.2854,0.1427,150.706331,1,0,48.4951057
0.2864,0.1432,150.706791,1,0,48.6481957
0.2874,0.1437,150.706667,1,0,48.8189824
0.2884,0.1442,150.707297,1,0,48.9983847
0.2894,0.1447,150.707257,1,0,49.1675951
0.2904,0.1452,150.707742,1,0,49.3367777
0.2914,0.1457,150.707901,1,0,49.4995372
0.2924,0.1462,150.708295,1,0,49.6430016
0.2934,0.1467,150.708523,1,0,49.8089492
0.2944,0.1472,150.708897,1,0,49.9496527
0.2954,0.1477,150.709014,1,0,50.1233985
0.2964,0.1482,150.709168,1,0,50.3193846
0.2974,0.1487,150.710375,1,0,50.4670191
0.2984,0.1492,150.710221,1,0,50.6420002
0.2994,0.1497,150.710117,1,0,50.86783
0.3,0.15,150.709896,1,0,50.9922493
