s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0313525,0.01567625,223.357634,0.02,1,745.73924
0.0313725,0.01568625,223.392429,0.02,1,748.535094
0.0313925,0.01569625,223.411458,0.02,1,751.147775
0.0314125,0.01570625,223.466743,0.04,1,754.073141
0.0314525,0.01572625,223.520963,0.04,1,756.863033
0.0314925,0.01574625,223.57838,0.04,1,759.710315
0.0315325,0.01576625,223.599383,0.04,1,762.411975
0.0315725,0.01578625,223.667758,0.04,1,765.22851
0.0316125,0.01580625,223.734414,0.04,1,768.004782
0.0316525,0.01582625,223.791562,0.08,1,770.804154
0.0317325,0.01586625,223.865305,0.08,1,773.430531
0.0318125,0.01590625,223.963922,0.08,1,776.256239
0.0318925,0.01594625,224.070467,0.08,1,779.003311
0.0319725,0.01598625,224.227682,0.08,1,781.870698
0.0320525,0.01602625,224.350584,0.08,1,784.63232
0.0321325,0.01606625,224.439416,0.16,1,787.348428
0.0322125,0.01610625,224.55796,0.08,1,793.881608
0.0322925,0.01614625,224.623978,0.08,1,797.019784
0.0323725,0.01618625,224.763138,0.08,1,799.756589
0.0324525,0.01622625,224.845568,0.08,1,802.545228
0.0325325,0.01626625,224.967832,0.08,1,805.653101
0.0326125,0.01630625,225.108353,0.16,1,808.890023
0.0326525,0.01632625,225.162764,0.04,1,818.984192
0.0326925,0.01634625,225.217364,0.04,1,821.683969
0.0327325,0.01636625,225.258835,0.04,1,824.398866
0.0327725,0.01638625,225.307756,0.04,1,827.047905
0.0328125,0.01640625,225.363855,0.04,1,829.649166
0.0328525,0.01642625,225.418629,0.08,1,832.373734
0.0328925,0.01644625,225.477332,0.04,1,838.665879
0.0329325,0.01646625,225.52873,0.04,1,841.445865
0.0329725,0.01648625,225.582991,0.04,1,843.561155
0.0330125,0.01650625,225.635172,0.04,1,845.76357
0.0330525,0.01652625,225.676019,0.04,1,847.70207
0.0330925,0.01654625,225.729483,0.08,1,849.647148
0.0331325,0.01656625,225.78928,0.04,1,855.434499
0.0331725,0.01658625,225.844035,0.04,1,858.04492
0.0332125,0.01660625,225.896049,0.04,1,860.594713
