s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.1284,1322.37489,1322.37489,1,0,120.047961
0.1294,1329.635,1329.635,1,0,121.660904
0.1304,1336.67643,1336.67643,1,0,124.835732
0.1314,1344.68281,1344.68281,1,0,127.097305
0.1324,1350.64645,1350.64645,1,0,131.614617
0.1334,1356.6174,1356.6174,1,0,135.581996
0.1344,1363.16695,1363.16695,1,0,138.075858
0.1354,1370.0761,1370.0761,1,0,139.608588
0.1364,1377.48376,1377.48376,1,0,140.909352
0.1374,1384.84321,1384.84321,1,0,143.294771
0.1384,1392.51356,1392.51356,1,0,144.385334
0.1394,1397.7386,1397.7386,1,0,147.402002
0.1404,1403.56128,1403.56128,1,0,150.557857
0.1414,1409.97882,1409.97882,1,0,154.025111
0.1424,1416.82673,1416.82673,1,0,157.095031
0.1434,1424.17168,1424.17168,1,0,158.35866
0.1444,1431.75902,1431.75902,1,0,159.331093
0.1454,1439.79297,1439.79297,1,0,160.69908
0.1464,1447.85281,1447.85281,1,0,162.086194
0.1474,1452.98269,1452.98269,1,0,166.28316
0.1484,1458.51367,1458.51367,1,0,169.323064
0.1494,1464.38203,1464.38203,1,0,172.656485
0.1504,1470.44739,1470.44739,1,0,175.585677
0.1514,1477.00906,1477.00906,1,0,178.64415
0.1524,1484.04338,1484.04338,1,0,180.367235
0.1534,1491.56879,1491.56879,1,0,181.530699
0.1544,1498.70287,1498.70287,1,0,183.141093
0.1554,1505.50976,1505.50976,1,0,188.516219
0.1564,1513.47474,1513.47474,1,0,190.092308
0.1574,1517.31793,1517.31793,1,0,194.819332
0.1584,1521.56394,1521.56394,1,0,198.959376
0.1594,1525.4942,1525.4942,1,0,200.412223
0.1604,1530.47511,1530.47511,1,0,201.818813
0.1614,1536.30255,1536.30255,1,0,203.191177
0.1624,1542.67479,1542.67479,1,0,204.673031
0.1634,1549.51316,1549.51316,1,0,205.668768
0.1644,1556.60028,1556.60028,1,0,206.732288
0.1654,1563.85394,1563.85394,1,0,207.628779
0.1664,1570.96573,1570.96573,1,0,208.915947
0.1674,1579.59308,1579.59308,1,0,210.166573
0.1684,1588.50805,1588.50805,1,0,211.611217
0.1694,1591.97775,1591.97775,1,0,214.902587
0.1704,1594.49108,1594.49108,1,0,218.204868
0.1714,1598.39985,1598.39985,1,0,221.553998
0.1724,1603.4993,1603.4993,1,0,223.033444
0.1734,1609.31971,1609.31971,1,0,224.031664
0.1744,1615.6865,1615.6865,1,0,225.414219
0.1754,1622.5465,1622.5465,1,0,227.00707
0.1764,1629.72825,1629.72825,1,0,227.853064
0.1774,1636.6831,1636.6831,1,0,228.736468
0.1784,1643.92939,1643.92939,1,0,229.90244
0.1794,1651.06266,1651.06266,1,0,231.090666
0.1804,1659.76592,1659.76592,1,0,231.875128
0.1814,1668.47442,1668.47442,1,0,232.803701
0.1824,1676.80997,1676.80997,1,0,234.301725
0.1834,1679.59155,1679.59155,1,0,237.961317
0.1844,1691.96248,1691.96248,1,1,250.65913
0.1854,1695.93906,1695.93906,1,1,263.388211
0.1864,1707.15921,1707.15921,1,1,275.636256
0.1874,1710.36454,1710.36454,1,1,290.25624
0.1884,1703.61757,1703.61757,1,1,308.299481
0.1894,1709.07325,1709.07325,1,0,309.545722
0.1904,1714.72618,1714.72618,1,0,311.262649
0.1914,1720.92325,1720.92325,1,0,312.930807
0.1924,1727.1305,1727.1305,1,0,317.055662
0.1934,1733.34846,1733.34846,1,0,319.05286
0.1944,1739.71412,1739.71412,1,0,320.525442
0.1954,1747.42339,1747.42339,1,0,321.636304
0.1964,1753.44988,1753.44988,1,0,323.933484
0.1974,1760.3885,1760.3885,1,0,327.636107
0.1984,1767.72255,1767.72255,1,0,331.775813
0.1994,1775.04467,1775.04467,1,0,336.619211
0.2004,1780.50632,1780.50632,1,0,341.634576
0.2014,1787.84759,1787.84759,1,0,347.574765
0.2024,1792.83894,1792.83894,1,0,350.224323
0.2034,1799.22252,1799.22252,1,0,351.833378
0.2044,1804.42508,1804.42508,1,0,354.203171
0.2054,1810.67838,1810.67838,1,0,356.367449
0.2064,1817.61415,1817.61415,1,0,360.269451
0.2074,1823.76081,1823.76081,1,0,362.410794
0.2084,1830.62216,1830.62216,1,0,367.015537
0.2094,1836.22094,1836.22094,1,0,369.250642
0.2104,1842.12232,1842.12232,1,0,370.802024
0.2114,1848.4358,1848.4358,1,0,372.557334
0.2124,1855.42918,1855.42918,1,0,374.021056
0.2134,1860.54795,1860.54795,1,0,375.079788
0.2144,1865.4019,1865.4019,1,0,379.050794
0.2154,1870.29531,1870.29531,1,0,380.465293
0.2164,1875.37235,1875.37235,1,0,382.785242
0.2174,1881.64401,1881.64401,1,0,385.021056
0.2184,1887.40351,1887.40351,1,0,386.379271
