s_m,s_meas_m,R_kN,q_kPa,ds_mm,wall_s
0.03795,0.03795,11400.3112,2850.0778,0.05,4148.6303
0.038,0.038,11412.0404,2853.01009,0.05,4153.52502
0.038025,0.038025,11418.6386,2854.65964,0.025,4171.79697
0.03805,0.03805,11423.9584,2855.9896,0.025,4175.44184
0.038075,0.038075,11429.9575,2857.48938,0.025,4178.98505
0.0381,0.0381,11435.9526,2858.98816,0.025,4183.56143
0.038125,0.038125,11441.9431,2860.48577,0.025,4187.2171
0.03815,0.03815,11447.9297,2861.98242,0.05,4191.27643
0.0382,0.0382,11454.2733,2863.56832,0.05,4200.72942
0.03825,0.03825,11466.4283,2866.60707,0.05,4206.25046
0.0383,0.0383,11478.3772,2869.59431,0.05,4210.51374
0.03835,0.03835,11490.3024,2872.57561,0.05,4215.6972
0.0384,0.0384,11501.9835,2875.49588,0.05,4220.51397
0.03845,0.03845,11513.836,2878.459,0.1,4224.93424
0.0385,0.0385,11525.7689,2881.44222,0.05,4247.43531
0.038525,0.038525,11532.3167,2883.07916,0.025,4270.85885
0.03855,0.03855,11537.5451,2884.38627,0.025,4275.53012
0.038575,0.038575,11543.5124,2885.87811,0.025,4279.5895
0.0386,0.0386,11549.4756,2887.36891,0.025,4283.67867
0.038625,0.038625,11555.4334,2888.85836,0.025,4287.75224
0.03865,0.03865,11561.3869,2890.34672,0.05,4291.56652
0.038675,0.038675,11568.0236,2892.0059,0.025,4312.33717
0.0387,0.0387,11573.2687,2893.31718,0.025,4316.60713
0.038725,0.038725,11579.1898,2894.79745,0.025,4320.91968
0.03875,0.03875,11585.1342,2896.28356,0.025,4325.13788
0.038775,0.038775,11590.7954,2897.69886,0.025,4329.39216
0.0388,0.0388,11596.7406,2899.18516,0.05,4332.96627
0.03885,0.03885,11602.0467,2900.51169,0.05,4342.89151
0.0389,0.0389,11614.0452,2903.51131,0.05,4347.38092
0.03895,0.03895,11625.8114,2906.45286,0.05,4352.53695
0.039,0.039,11637.6851,2909.42126,0.05,4357.93656
0.03905,0.03905,11649.4467,2912.36169,0.05,4362.02704
0.039075,0.039075,11656.0624,2914.0156,0.025,4383.92668
0.0391,0.0391,11661.3753,2915.34383,0.025,4388.15656
0.039125,0.039125,11667.3325,2916.83311,0.025,4392.29297
0.03915,0.03915,11673.2816,2918.32039,0.025,4397.81626
0.039175,0.039175,11679.2236,2919.80591,0.025,4402.41131
0.0392,0.0392,11685.1592,2921.2898,0.05,4406.87549
0.03925,0.03925,11693.28,2923.32,0.05,4413.74618
0.0393,0.0393,11705.0857,2926.27142,0.05,4418.66694
0.03935,0.03935,11716.8762,2929.21904,0.05,4423.70699
0.0394,0.0394,11728.5916,2932.14789,0.05,4429.08807
0.03945,0.03945,11739.9449,2934.98622,0.05,4434.85474
0.0395,0.0395,11751.6451,2937.91128,0.1,4439.09643
0.03955,0.03955,11763.4944,2940.87361,0.05,4459.80749
0.039575,0.039575,11769.9268,2942.48169,0.025,4481.82155
0.0396,0.0396,11775.0821,2943.77052,0.025,4485.39262
0.039625,0.039625,11780.9896,2945.2474,0.025,4490.34166
0.03965,0.03965,11786.8935,2946.72337,0.025,4494.60001
0.039675,0.039675,11792.7929,2948.19823,0.025,4498.56495
0.0397,0.0397,11798.6881,2949.67202,0.05,4502.52689
0.039725,0.039725,11805.2921,2951.32303,0.025,4522.13236
0.03975,0.03975,11810.4929,2952.62323,0.025,4525.95487
0.039775,0.039775,11816.2924,2954.07311,0.025,4529.87626
0.0398,0.0398,11822.1726,2955.54315,0.025,4534.01828
0.039825,0.039825,11827.9686,2956.99216,0.025,4537.95136
0.03985,0.03985,11833.7322,2958.43304,0.05,4542.43949
0.0399,0.0399,11838.1707,2959.54267,0.05,4558.34875
0.03995,0.03995,11850.1791,2962.54477,0.05,4563.31736
0.04,0.04,11861.9995,2965.49987,0.05,4567.47556
0.04005,0.04005,11873.7389,2968.43472,0.05,4572.05506
0.0401,0.0401,11884.6607,2971.16518,0.05,4585.01277
0.04015,0.04015,11896.438,2974.10949,0.1,4589.25485
0.0402,0.0402,11908.251,2977.06275,0.05,4609.06279
0.04025,0.04025,11919.7805,2979.94512,0.05,4613.64648
0.040275,0.040275,11926.2666,2981.56665,0.025,4633.92836
0.0403,0.0403,11931.4508,2982.86271,0.025,4637.31608
0.040325,0.040325,11937.3303,2984.33257,0.025,4641.0809
0.04035,0.04035,11943.2041,2985.80102,0.025,4645.41375
0.040375,0.040375,11949.0724,2987.26809,0.025,4648.54511
0.0404,0.0404,11954.9356,2988.73389,0.05,4652.07903
0.040425,0.040425,11961.5209,2990.38023,0.025,4671.00039
0.04045,0.04045,11966.6686,2991.66715,0.025,4674.17814
0.040475,0.040475,11972.4318,2993.10794,0.025,4678.43099
0.0405,0.0405,11978.2287,2994.55718,0.025,4682.54819
0.040525,0.040525,11983.9392,2995.98479,0.025,4686.88512
0.04055,0.04055,11989.6133,2997.40332,0.05,4691.05129
0.040575,0.040575,11996.1674,2999.04186,0.025,4706.91202
0.0406,0.0406,12000.4801,3000.12002,0.025,4712.75753
0.040625,0.040625,12006.1038,3001.52596,0.025,4716.60363
0.04065,0.04065,12011.9452,3002.9863,0.025,4719.98644
0.040675,0.040675,12017.7774,3004.44435,0.025,4723.39382
0.0407,0.0407,12023.6166,3005.90414,0.05,4726.63971
0.040725,0.040725,12030.1271,3007.53178,0.025,4743.65868
0.04075,0.04075,12033.3463,3008.33658,0.025,4751.36288
0.040775,0.040775,12039.177,3009.79425,0.025,4755.88317
0.0408,0.0408,12045.0219,3011.25548,0.025,4760.16724
0.040825,0.040825,12050.8188,3012.70469,0.025,4764.29224
0.04085,0.04085,12056.5921,3014.14803,0.05,4768.37821
0.040875,0.040875,12063.0998,3015.77495,0.025,4785.83661
0.0409,0.0409,12067.7126,3016.92815,0.025,4790.87589
0.040925,0.040925,12073.397,3018.34924,0.025,4794.23407
0.04095,0.04095,12079.2298,3019.80745,0.025,4797.68592
0.040975,0.040975,12084.8285,3021.20713,0.025,4801.4646
0.041,0.041,12090.6278,3022.65694,0.05,4805.1554
0.041025,0.041025,12097.1391,3024.28478,0.025,4827.21992
0.04105,0.04105,12099.5284,3024.8821,0.025,4834.82693
0.041075,0.041075,12105.3281,3026.33203,0.025,4838.59788
0.0411,0.0411,12111.1306,3027.78266,0.025,4841.93614
0.041125,0.041125,12116.9185,3029.22962,0.025,4845.38367
0.04115,0.04115,12122.6911,3030.67278,0.05,4848.56531
0.041175,0.041175,12129.2405,3032.31013,0.025,4868.22292
0.0412,0.0412,12133.8545,3033.46362,0.025,4872.74577
0.041225,0.041225,12139.6014,3034.90035,0.025,4876.17708
0.04125,0.04125,12145.4314,3036.35785,0.025,4880.5404
0.041275,0.041275,12150.7914,3037.69785,0.025,4885.17599
0.0413,0.0413,12156.4921,3039.12303,0.05,4889.87793
0.041325,0.041325,12162.96,3040.73999,0.025,4911.18647
0.04135,0.04135,12164.8751,3041.21877,0.025,4924.83597
0.041375,0.041375,12170.652,3042.66301,0.025,4928.37955
0.0414,0.0414,12176.4434,3044.11085,0.025,4932.79014
0.041425,0.041425,12182.2181,3045.55452,0.025,4936.92254
0.04145,0.04145,12187.9777,3046.99443,0.05,4940.98175
0.041475,0.041475,12194.4888,3048.6222,0.025,4962.85783
0.0415,0.0415,12199.2783,3049.81958,0.025,4967.71456
0.041525,0.041525,12205.0119,3051.25297,0.025,4971.89521
0.04155,0.04155,12210.798,3052.69951,0.025,4976.10262
0.041575,0.041575,12216.066,3054.01651,0.025,4982.15107
0.0416,0.0416,12221.7833,3055.44584,0.05,4986.33428
0.041625,0.041625,12228.2562,3057.06405,0.025,5007.80364
0.0416375,0.0416375,12233.7958,3058.44894,0.0125,5025.84036
0.04165,0.04165,12230.1812,3057.54531,0.0125,5038.37605
0.0416625,0.0416625,12234.1441,3058.53603,0.0125,5040.44292
0.041675,0.041675,12235.8684,3058.9671,0.0125,5043.26667
0.0416875,0.0416875,12240.3013,3060.07533,0.0125,5044.98198
0.0417,0.0417,12241.6415,3060.41037,0.025,5048.70342
0.041725,0.041725,12247.3961,3061.84903,0.025,5051.99319
0.04175,0.04175,12253.1266,3063.28166,0.025,5055.5907
0.041775,0.041775,12258.8451,3064.71126,0.025,5059.87503
0.0418,0.0418,12264.5391,3066.13478,0.025,5063.37237
0.041825,0.041825,12270.0747,3067.51869,0.025,5067.27109
0.04185,0.04185,12275.7805,3068.94513,0.05,5070.74936
0.041875,0.041875,12282.242,3070.56049,0.025,5088.20868
0.0419,0.0419,12286.2587,3071.56468,0.025,5094.79484
0.041925,0.041925,12291.8974,3072.97434,0.025,5098.31683
0.04195,0.04195,12297.5997,3074.39994,0.025,5101.81801
0.041975,0.041975,12303.2943,3075.82357,0.025,5105.2848
0.042,0.042,12309.025,3077.25624,0.05,5109.68452
0.0420125,0.0420125,12314.8728,3078.7182,0.0125,5139.35906
0.042025,0.042025,12312.2348,3078.0587,0.0125,5152.16638
0.0420375,0.0420375,12316.6403,3079.16007,0.0125,5153.72376
0.04205,0.04205,12317.9328,3079.48319,0.0125,5157.17577
0.0420625,0.0420625,12322.3632,3080.59079,0.0125,5159.33094
0.042075,0.042075,12323.6616,3080.9154,0.025,5162.89391
0.0421,0.0421,12329.3751,3082.34377,0.025,5165.69969
0.042125,0.042125,12335.0742,3083.76855,0.025,5170.58957
0.04215,0.04215,12340.783,3085.19574,0.025,5174.20183
0.042175,0.042175,12346.2071,3086.55178,0.025,5177.46324
0.0422,0.0422,12351.9196,3087.97991,0.025,5180.94666
0.042225,0.042225,12357.3384,3089.3346,0.05,5185.03775
0.04225,0.04225,12363.7822,3090.94555,0.025,5201.60006
0.0422625,0.0422625,12369.3106,3092.32764,0.0125,5217.1705
0.04226875,0.04226875,12367.2689,3091.81723,0.00625,5236.1135
0.042275,0.042275,12369.5298,3092.38244,0.00625,5238.15537
0.04228125,0.04228125,12371.5443,3092.88607,0.00625,5239.62949
0.0422875,0.0422875,12371.6749,3092.91871,0.00625,5241.71555
0.04229375,0.04229375,12373.3534,3093.33835,0.00625,5243.80365
0.0423,0.0423,12374.4608,3093.6152,0.0125,5246.15991
0.0423125,0.0423125,12377.0779,3094.26947,0.0125,5249.85255
0.042325,0.042325,12381.5076,3095.37689,0.0125,5251.46771
0.0423375,0.0423375,12381.8527,3095.46317,0.0125,5260.74558
0.04235,0.04235,12385.4389,3096.35973,0.0125,5262.80593
0.0423625,0.0423625,12387.2006,3096.80014,0.0125,5265.70873
0.042375,0.042375,12391.6148,3097.9037,0.025,5267.72562
0.0424,0.0424,12389.4035,3097.35086,0.025,5280.68241
0.042425,0.042425,12395.2755,3098.81889,0.025,5284.38977
0.04245,0.04245,12401.1687,3100.29217,0.025,5287.90868
0.042475,0.042475,12407.0065,3101.75162,0.025,5291.90188
0.0425,0.0425,12412.7979,3103.19947,0.025,5295.66354
0.042525,0.042525,12418.5057,3104.62643,0.05,5298.78301
0.04255,0.04255,12424.964,3106.24099,0.025,5315.21701
0.042575,0.042575,12429.6893,3107.42232,0.025,5319.0237
0.0426,0.0426,12435.3539,3108.83846,0.025,5322.07734
0.042625,0.042625,12441.0224,3110.2556,0.025,5325.76995
0.04265,0.04265,12446.6551,3111.66378,0.025,5329.94892
0.042675,0.042675,12452.2488,3113.06221,0.05,5334.07798
0.0427,0.0427,12458.6911,3114.67278,0.025,5351.91996
0.042725,0.042725,12462.5168,3115.62921,0.025,5356.27094
0.04275,0.04275,12468.1849,3117.04624,0.025,5359.97274
0.042775,0.042775,12473.8393,3118.45983,0.025,5363.86639
0.0428,0.0428,12479.4841,3119.87102,0.025,5367.20163
0.042825,0.042825,12484.922,3121.23049,0.05,5373.09902
0.04285,0.04285,12491.2797,3122.81993,0.025,5390.90039
0.0428625,0.0428625,12496.7945,3124.19863,0.0125,5406.07157
0.042875,0.042875,12492.8705,3123.21761,0.0125,5418.92416
0.0428875,0.0428875,12497.2919,3124.32297,0.0125,5420.74628
0.0429,0.0429,12498.5717,3124.64293,0.0125,5425.33184
0.0429125,0.0429125,12503.0044,3125.7511,0.0125,5427.2311
0.042925,0.042925,12504.2645,3126.06612,0.025,5431.60728
0.04295,0.04295,12509.9376,3127.48441,0.025,5435.32217
0.042975,0.042975,12515.5935,3128.89838,0.025,5439.11132
0.043,0.043,12521.2286,3130.30715,0.025,5443.45411
0.043025,0.043025,12526.8538,3131.71346,0.025,5446.49123
0.04305,0.04305,12532.291,3133.07275,0.025,5450.26673
0.043075,0.043075,12537.9785,3134.49462,0.05,5454.0941
0.0431,0.0431,12544.3483,3136.08708,0.025,5472.33581
0.043125,0.043125,12548.3782,3137.09456,0.025,5477.67571
0.04315,0.04315,12553.8147,3138.45368,0.025,5481.82557
0.043175,0.043175,12559.4262,3139.85655,0.025,5486.101
0.0432,0.0432,12565.0314,3141.25786,0.025,5489.67669
0.043225,0.043225,12570.4503,3142.61259,0.05,5493.96163
0.04325,0.04325,12576.9026,3144.22565,0.025,5511.59049
0.043275,0.043275,12577.9271,3144.48177,0.025,5521.89099
0.0433,0.0433,12583.5896,3145.89739,0.025,5525.24576
0.043325,0.043325,12589.2649,3147.31623,0.025,5528.60627
0.04335,0.04335,12594.9158,3148.72895,0.025,5531.6895
0.043375,0.043375,12600.547,3150.13674,0.05,5535.64828
0.0434,0.0434,12606.9639,3151.74097,0.025,5553.87986
0.043425,0.043425,12611.5891,3152.89727,0.025,5557.5187
0.04345,0.04345,12617.1624,3154.29059,0.025,5561.30847
0.043475,0.043475,12622.7891,3155.69727,0.025,5564.64828
0.0435,0.0435,12628.1309,3157.03272,0.025,5568.52206
0.043525,0.043525,12633.6688,3158.41721,0.05,5572.11504
0.04355,0.04355,12639.9202,3159.98005,0.025,5590.56854
0.0435625,0.0435625,12645.4419,3161.36047,0.0125,5605.7333
0.043575,0.043575,12641.9818,3160.49546,0.0125,5615.939
0.0435875,0.0435875,12646.3753,3161.59382,0.0125,5617.49368
0.0436,0.0436,12647.5577,3161.88944,0.0125,5620.9106
0.0436125,0.0436125,12651.9895,3162.99738,0.0125,5622.487
0.043625,0.043625,12653.1859,3163.29646,0.025,5627.31522
0.04365,0.04365,12658.7961,3164.69903,0.025,5631.51005
0.043675,0.043675,12664.3754,3166.09384,0.025,5635.62124
0.0437,0.0437,12669.9584,3167.4896,0.025,5638.85034
0.043725,0.043725,12675.3888,3168.84721,0.025,5642.93808
0.04375,0.04375,12680.9759,3170.24399,0.025,5646.26476
0.043775,0.043775,12686.4255,3171.60639,0.05,5649.73165
0.0438,0.0438,12692.7878,3173.19695,0.025,5667.60272
0.0438125,0.0438125,12698.3227,3174.58068,0.0125,5680.87744
0.04381875,0.04381875,12696.1372,3174.03429,0.00625,5697.10402
0.043825,0.043825,12698.3736,3174.59339,0.00625,5698.16232
0.04383125,0.04383125,12700.3818,3175.09545,0.00625,5699.71227
0.0438375,0.0438375,12700.1493,3175.03732,0.00625,5703.39376
0.04384375,0.04384375,12702.4615,3175.61538,0.00625,5704.58782
0.04385,0.04385,12704.4858,3176.12145,0.0125,5705.52877
0.0438625,0.0438625,12705.2743,3176.31858,0.0125,5708.02452
0.043875,0.043875,12709.6997,3177.42492,0.0125,5709.36856
0.0438875,0.0438875,12710.8985,3177.72463,0.0125,5711.75494
0.0439,0.0439,12714.4505,3178.61262,0.0125,5714.2071
0.0439125,0.0439125,12716.3018,3179.07544,0.0125,5717.54319
0.043925,0.043925,12720.7291,3180.18227,0.025,5719.24566
0.0439375,0.0439375,12719.6432,3179.91079,0.0125,5739.29154
0.04395,0.04395,12724.0486,3181.01214,0.0125,5740.96332
0.0439625,0.0439625,12725.2099,3181.30246,0.0125,5743.82642
0.043975,0.043975,12729.6428,3182.41069,0.0125,5745.4655
0.0439875,0.0439875,12730.7911,3182.69776,0.0125,5748.79439
0.044,0.044,12735.2206,3183.80514,0.025,5750.30265
0.044025,0.044025,12729.3131,3182.32828,0.025,5761.75456
0.04405,0.04405,12735.3726,3183.84315,0.025,5765.49563
0.044075,0.044075,12741.3277,3185.33194,0.025,5768.95746
0.0441,0.0441,12747.2099,3186.80248,0.025,5772.56715
0.044125,0.044125,12753.0258,3188.25645,0.025,5774.93656
0.04415,0.04415,12758.7852,3189.69631,0.05,5778.16432
0.044175,0.044175,12765.2293,3191.30731,0.025,5793.43491
0.0442,0.0442,12769.9673,3192.49183,0.025,5796.44212
0.044225,0.044225,12775.607,3193.90174,0.025,5799.62807
0.04425,0.04425,12781.206,3195.30151,0.025,5802.20273
0.044275,0.044275,12786.7645,3196.69112,0.025,5805.36652
0.0443,0.0443,12792.1701,3198.04252,0.05,5809.66877
0.044325,0.044325,12798.5554,3199.63886,0.025,5825.92642
0.04435,0.04435,12803.0936,3200.7734,0.025,5829.38266
0.044375,0.044375,12808.5957,3202.14892,0.025,5832.86779
0.0444,0.0444,12813.9845,3203.49613,0.025,5836.79145
0.044425,0.044425,12819.5256,3204.8814,0.025,5841.39031
0.04445,0.04445,12825.0598,3206.26494,0.05,5845.25919
0.044475,0.044475,12831.3994,3207.84984,0.025,5865.44427
0.0445,0.0445,12834.246,3208.5615,0.025,5877.40001
0.044525,0.044525,12839.6969,3209.92423,0.025,5881.15429
0.04455,0.04455,12845.244,3211.31099,0.025,5884.85366
0.044575,0.044575,12850.7787,3212.69467,0.025,5887.76383
0.0446,0.0446,12856.2876,3214.07189,0.05,5892.08588
0.044625,0.044625,12862.6566,3215.66415,0.025,5912.73567
0.04465,0.04465,12866.6379,3216.65947,0.025,5918.26299
0.044675,0.044675,12872.0265,3218.00663,0.025,5922.44833
0.0447,0.0447,12877.5351,3219.38378,0.025,5927.23319
0.044725,0.044725,12883.1232,3220.7808,0.025,5931.74835
0.04475,0.04475,12888.4511,3222.11277,0.05,5936.0559
0.044775,0.044775,12894.761,3223.69024,0.025,5955.84913
0.0448,0.0448,12896.0208,3224.00519,0.025,5964.51293
0.044825,0.044825,12901.428,3225.357,0.025,5968.0816
0.04485,0.04485,12906.9882,3226.74704,0.025,5971.77981
0.044875,0.044875,12912.5263,3228.13158,0.025,5975.12389
0.0449,0.0449,12918.0464,3229.51159,0.05,5978.82384
0.044925,0.044925,12924.4193,3231.10482,0.025,6001.47956
0.04495,0.04495,12928.8497,3232.21241,0.025,6006.16439
0.044975,0.044975,12934.3062,3233.57654,0.025,6010.66843
0.045,0.045,12939.872,3234.96801,0.025,6015.23307
0.045025,0.045025,12945.0612,3236.26529,0.025,6019.78043
0.04505,0.04505,12950.3434,3237.58585,0.05,6023.83003
0.045075,0.045075,12956.6512,3239.16281,0.025,6042.64092
0.0451,0.0451,12956.991,3239.24774,0.025,6054.37074
0.045125,0.045125,12962.5565,3240.63912,0.025,6058.24928
0.04515,0.04515,12968.1267,3242.03167,0.025,6061.67504
0.045175,0.045175,12973.6679,3243.41698,0.025,6065.04495
0.0452,0.0452,12979.1855,3244.79637,0.05,6068.95714
0.045225,0.045225,12985.5248,3246.3812,0.025,6087.91893
0.04525,0.04525,12989.9892,3247.49731,0.025,6092.14006
0.045275,0.045275,12995.4292,3248.8573,0.025,6095.90793
0.0453,0.0453,13000.8912,3250.2228,0.025,6099.62781
0.045325,0.045325,13006.3139,3251.57848,0.025,6104.08541
0.04535,0.04535,13011.5016,3252.87541,0.05,6108.38304
0.045375,0.045375,13017.7103,3254.42757,0.025,6129.33855
0.0454,0.0454,13019.196,3254.79899,0.025,6140.38201
0.045425,0.045425,13024.644,3256.16099,0.025,6144.17069
0.04545,0.04545,13030.1517,3257.53792,0.025,6147.22855
0.045475,0.045475,13035.6414,3258.91035,0.025,6151.95711
0.0455,0.0455,13041.1153,3260.27884,0.05,6155.76504
0.045525,0.045525,13047.4449,3261.86123,0.025,6174.55726
0.04555,0.04555,13051.8482,3262.96204,0.025,6179.21786
0.045575,0.045575,13057.2753,3264.31881,0.025,6183.07192
0.0456,0.0456,13062.714,3265.6785,0.025,6187.13302
0.045625,0.045625,13068.0946,3267.02364,0.025,6191.12667
0.04565,0.04565,13073.3491,3268.33729,0.05,6195.8414
0.045675,0.045675,13079.621,3269.90525,0.025,6213.5045
0.0456875,0.0456875,13085.131,3271.28275,0.0125,6232.7317
0.04569375,0.04569375,13082.8419,3270.71047,0.00625,6254.72105
0.0457,0.0457,13085.0903,3271.27257,0.00625,6256.20004
0.04570625,0.04570625,13087.1005,3271.77513,0.00625,6258.07297
0.0457125,0.0457125,13086.7687,3271.69218,0.00625,6262.05495
0.04571875,0.04571875,13089.0834,3272.27085,0.00625,6263.5939
0.045725,0.045725,13091.1072,3272.7768,0.0125,6265.35208
0.0457375,0.0457375,13091.817,3272.95424,0.0125,6269.80672
0.04575,0.04575,13096.1883,3274.04707,0.0125,6271.95875
0.0457625,0.0457625,13097.3733,3274.34332,0.0125,6275.39915
0.045775,0.045775,13100.753,3275.18826,0.0125,6277.58239
0.0457875,0.0457875,13102.4625,3275.61562,0.0125,6282.67134
0.0458,0.0458,13106.8921,3276.72303,0.025,6284.3468
0.04580625,0.04580625,13108.5757,3277.14393,0.00625,6318.14361
0.0458125,0.0458125,13107.9121,3276.97804,0.00625,6322.09007
0.04581875,0.04581875,13110.1413,3277.53532,0.00625,6324.13559
0.045825,0.045825,13112.1557,3278.03891,0.00625,6325.70348
0.04583125,0.04583125,13111.8404,3277.96011,0.00625,6329.44872
0.0458375,0.0458375,13114.1488,3278.5372,0.0125,6331.01624
0.04585,0.04585,13115.9848,3278.99619,0.0125,6334.50091
0.0458625,0.0458625,13119.462,3279.86551,0.0125,6336.99105
0.045875,0.045875,13120.6279,3280.15698,0.0125,6343.14575
0.0458875,0.0458875,13124.2457,3281.06141,0.0125,6345.48807
0.0459,0.0459,13125.9283,3281.48207,0.0125,6349.40707
0.0459125,0.0459125,13130.2897,3282.57242,0.025,6350.83277
0.045925,0.045925,13128.2369,3282.05922,0.0125,6380.575
0.0459375,0.0459375,13132.6489,3283.16224,0.0125,6382.81005
0.04595,0.04595,13133.6745,3283.41862,0.0125,6387.50637
0.0459625,0.0459625,13138.1112,3284.52779,0.0125,6389.64469
0.045975,0.045975,13139.1435,3284.78588,0.0125,6393.91186
0.0459875,0.0459875,13143.579,3285.89474,0.025,6395.59906
0.046,0.046,13145.1543,3286.28857,0.0125,6415.93113
0.0460125,0.0460125,13148.3043,3287.07607,0.0125,6418.89794
0.046025,0.046025,13150.0122,3287.50305,0.0125,6422.66121
0.0460375,0.0460375,13154.4305,3288.60764,0.0125,6424.49403
0.04605,0.04605,13155.3821,3288.84554,0.0125,6428.36498
0.0460625,0.0460625,13159.7649,3289.94121,0.025,6430.42122
0.046075,0.046075,13161.2991,3290.32477,0.0125,6451.20838
0.0460875,0.0460875,13164.18,3291.045,0.0125,6453.83092
0.0461,0.0461,13166.0668,3291.51671,0.0125,6457.80263
0.0461125,0.0461125,13170.4882,3292.62204,0.0125,6459.49301
0.046125,0.046125,13171.1604,3292.7901,0.0125,6464.48732
0.0461375,0.0461375,13174.7211,3293.68028,0.025,6466.88233
0.0461625,0.0461625,13171.9658,3292.99146,0.025,6477.87698
0.0461875,0.0461875,13177.4993,3294.37482,0.025,6481.30297
0.0462125,0.0462125,13183.1615,3295.79038,0.025,6484.82344
0.0462375,0.0462375,13188.7596,3297.1899,0.025,6490.38414
0.0462625,0.0462625,13194.3046,3298.57615,0.025,6494.70443
0.0462875,0.0462875,13199.7685,3299.94213,0.05,6498.64222
0.0463125,0.0463125,13206.061,3301.51524,0.025,6517.47932
0.0463375,0.0463375,13210.4075,3302.60187,0.025,6521.22975
0.0463625,0.0463625,13215.7678,3303.94195,0.025,6524.89677
0.0463875,0.0463875,13221.1816,3305.29541,0.025,6529.1081
0.0464125,0.0464125,13226.5949,3306.64871,0.025,6532.98547
0.0464375,0.0464375,13231.8989,3307.97472,0.05,6536.34371
0.0464625,0.0464625,13238.1764,3309.5441,0.025,6554.49809
0.0464875,0.0464875,13239.9707,3309.99266,0.025,6563.07401
0.0465125,0.0465125,13245.3674,3311.34186,0.025,6567.30074
0.0465375,0.0465375,13250.7976,3312.69941,0.025,6570.65123
0.0465625,0.0465625,13256.2098,3314.05245,0.025,6574.74832
0.0465875,0.0465875,13261.6067,3315.40167,0.05,6578.13894
0.0466125,0.0466125,13267.8964,3316.9741,0.025,6599.1927
0.0466375,0.0466375,13271.8543,3317.96359,0.025,6604.25896
0.0466625,0.0466625,13277.2187,3319.30469,0.025,6608.27228
0.0466875,0.0466875,13282.5882,3320.64705,0.025,6612.1972
0.0467125,0.0467125,13287.9623,3321.99058,0.025,6615.92463
0.046725,0.046725,13293.8626,3323.46566,0.0125,6635.48316
0.0467375,0.0467375,13293.2879,3323.32196,0.0125,6639.39952
0.04675,0.04675,13296.833,3324.20825,0.0125,6640.95083
0.0467625,0.0467625,13298.4748,3324.61871,0.0125,6644.89055
0.046775,0.046775,13302.9079,3325.72698,0.0125,6646.86401
0.0467875,0.0467875,13301.6317,3325.40792,0.025,6660.22495
0.0468125,0.0468125,13306.916,3326.729,0.025,6664.92416
0.0468375,0.0468375,13312.3039,3328.07598,0.025,6668.99923
0.0468625,0.0468625,13317.6761,3329.41902,0.025,6673.0525
0.0468875,0.0468875,13323.0215,3330.75538,0.025,6676.95619
0.0469125,0.0469125,13328.1365,3332.03412,0.025,6681.0112
0.0469375,0.0469375,13333.551,3333.38774,0.05,6686.20612
0.0469625,0.0469625,13339.6752,3334.91881,0.025,6707.90706
0.046975,0.046975,13345.1643,3336.29107,0.0125,6727.32618
0.04698125,0.04698125,13342.7147,3335.67868,0.00625,6745.37155
0.0469875,0.0469875,13344.9875,3336.24688,0.00625,6747.65816
0.04699375,0.04699375,13347.0017,3336.75043,0.00625,6749.60161
0.047,0.047,13346.6184,3336.65459,0.00625,6753.99657
0.04700625,0.04700625,13348.9337,3337.23343,0.00625,6755.60414
0.0470125,0.0470125,13350.9562,3337.73906,0.0125,6758.1275
0.047025,0.047025,13351.0404,3337.76011,0.0125,6767.51719
0.0470375,0.0470375,13354.6549,3338.66371,0.0125,6770.72359
0.04705,0.04705,13356.2147,3339.05368,0.0125,6775.76162
0.0470625,0.0470625,13360.6502,3340.16256,0.0125,6777.9874
0.047075,0.047075,13361.6166,3340.40416,0.0125,6783.16904
0.0470875,0.0470875,13365.9961,3341.49903,0.025,6785.03942
0.0471,0.0471,13367.4797,3341.86994,0.0125,6811.14818
0.0471125,0.0471125,13370.3636,3342.5909,0.0125,6813.87819
0.047125,0.047125,13372.1857,3343.04642,0.0125,6817.94356
0.0471375,0.0471375,13376.6005,3344.15013,0.0125,6820.78298
0.04715,0.04715,13374.5685,3343.64213,0.0125,6833.699
0.0471625,0.0471625,13378.2185,3344.55464,0.025,6836.06014
0.0471875,0.0471875,13382.3774,3345.59435,0.025,6842.37302
0.0472125,0.0472125,13387.718,3346.92949,0.025,6846.91323
0.0472375,0.0472375,13393.0821,3348.27053,0.025,6850.69193
0.0472625,0.0472625,13398.2943,3349.57358,0.025,6855.44196
0.0472875,0.0472875,13403.6378,3350.90945,0.025,6859.684
0.0473125,0.0473125,13408.7337,3352.18342,0.05,6870.99534
0.0473375,0.0473375,13414.9119,3353.72797,0.025,6894.35879
0.04735,0.04735,13420.4064,3355.10161,0.0125,6915.09126
0.04735625,0.04735625,13417.9255,3354.48138,0.00625,6937.89851
0.0473625,0.0473625,13420.243,3355.06074,0.00625,6940.0441
0.04736875,0.04736875,13422.2608,3355.5652,0.00625,6942.83136
0.047375,0.047375,13421.88,3355.47,0.00625,6947.34985
0.04738125,0.04738125,13424.1954,3356.04886,0.00625,6948.83173
0.0473875,0.0473875,13426.2183,3356.55457,0.0125,6951.87415
0.04739375,0.04739375,13428.7785,3357.19463,0.00625,6971.88769
0.0474,0.0474,13427.0752,3356.76881,0.00625,6978.06723
