s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.07556,0.03778,150.147983,1,0,25.339982
0.07656,0.03828,150.175682,1,0,25.6430795
0.07756,0.03878,150.202606,1,0,26.032598
0.07856,0.03928,150.229258,1,0,26.418087
0.07956,0.03978,150.25257,1,0,26.7546177
0.08056,0.04028,150.274703,1,0,27.1275783
0.08156,0.04078,150.296163,1,0,27.5281308
0.08256,0.04128,150.316351,1,0,27.9435608
0.08356,0.04178,150.335484,1,0,28.2965262
0.08456,0.04228,150.353456,1,0,28.6342452
0.08556,0.04278,150.371759,1,0,28.9695508
0.08656,0.04328,150.38678,1,0,29.2754741
0.08756,0.04378,150.401438,1,0,29.7360821
0.08856,0.04428,150.414193,1,0,30.0842373
0.08956,0.04478,150.424972,1,0,30.4227047
0.09056,0.04528,150.436016,1,0,30.8357108
0.09156,0.04578,150.446441,1,0,31.2217274
0.09256,0.04628,150.456344,1,0,31.6216841
0.09356,0.04678,150.465905,1,0,32.0110724
0.09456,0.04728,150.474796,1,0,32.3544691
0.09556,0.04778,150.483189,1,0,32.7723274
0.09656,0.04828,150.491647,1,0,33.2430756
0.09756,0.04878,150.499565,1,0,33.5749824
0.09856,0.04928,150.50713,1,0,33.9782324
0.09956,0.04978,150.514276,1,0,34.4044671
0.10056,0.05028,150.52057,1,0,34.778193
0.10156,0.05078,150.528728,1,0,35.1637139
0.10256,0.05128,150.5339,1,0,35.5986822
0.10356,0.05178,150.539816,1,0,36.004494
0.10456,0.05228,150.545464,1,0,36.4523909
0.10556,0.05278,150.551609,1,0,36.7879064
0.10656,0.05328,150.556193,1,0,37.2057705
0.10756,0.05378,150.561075,1,0,37.5548248
0.10856,0.05428,150.565772,1,0,37.9811618
0.10956,0.05478,150.571323,1,0,38.3454108
0.11056,0.05528,150.574908,1,0,38.7177074
0.11156,0.05578,150.579936,1,0,39.0848477
0.11256,0.05628,150.583522,1,0,39.4484341
0.11356,0.05678,150.587047,1,0,39.7928386
0.11456,0.05728,150.590699,1,0,40.1725326
0.11556,0.05778,150.594218,1,0,40.6076345
0.11656,0.05828,150.597568,1,0,40.9779396
0.11756,0.05878,150.600962,1,0,41.3606145
0.11856,0.05928,150.604142,1,0,41.7518532
0.11956,0.05978,150.607186,1,0,42.0811911
0.12056,0.06028,150.610162,1,0,42.456378
0.12156,0.06078,150.61253,1,0,42.8618245
0.12256,0.06128,150.615719,1,0,43.2645879
0.12356,0.06178,150.618377,1,0,43.6701128
0.12456,0.06228,150.620994,1,0,44.0809617
0.12556,0.06278,150.623495,1,0,44.4405799
0.12656,0.06328,150.625836,1,0,44.8025837
0.12756,0.06378,150.628202,1,0,45.1887622
0.12856,0.06428,150.629993,1,0,45.5763981
0.12956,0.06478,150.632945,1,0,46.0220985
0.13056,0.06528,150.6356,1,0,46.412549
0.13156,0.06578,150.636956,1,0,46.7794156
0.13256,0.06628,150.638985,1,0,47.2049344
0.13356,0.06678,150.640548,1,0,47.569041
0.13456,0.06728,150.641514,1,0,47.9640079
0.13556,0.06778,150.642474,1,0,48.3362539
0.13656,0.06828,150.64341,1,0,48.7020595
0.13756,0.06878,150.644399,1,0,48.9802315
0.13856,0.06928,150.646391,1,0,49.327836
0.13956,0.06978,150.646543,1,0,49.7281785
0.14056,0.07028,150.647437,1,0,50.2163999
0.14156,0.07078,150.648575,1,0,50.5625384
0.14256,0.07128,150.649375,1,0,50.9615674
0.14356,0.07178,150.650268,1,0,51.3370314
0.14456,0.07228,150.651982,1,0,51.6399868
0.14556,0.07278,150.652315,1,0,52.0116887
0.14656,0.07328,150.653159,1,0,52.4107227
0.14756,0.07378,150.654055,1,0,52.8547704
0.14856,0.07428,150.655905,1,0,53.2259681
0.14956,0.07478,150.656189,1,0,53.5546694
0.15056,0.07528,150.657721,1,0,53.8563776
0.15156,0.07578,150.657659,1,0,54.1572728
0.15256,0.07628,150.658596,1,0,54.5092807
0.15356,0.07678,150.660094,1,0,54.8178704
0.15456,0.07728,150.660391,1,0,55.2197609
0.15556,0.07778,150.661052,1,0,55.6109078
0.15656,0.07828,150.661791,1,0,56.0416181
0.15756,0.07878,150.662551,1,0,56.4396706
0.15856,0.07928,150.663333,1,0,56.8671534
0.15956,0.07978,150.663644,1,0,57.2639189
0.16056,0.08028,150.664017,1,0,57.6680672
0.16156,0.08078,150.664393,1,0,58.0978177
0.16256,0.08128,150.665189,1,0,58.4952011
0.16356,0.08178,150.66536,1,0,58.9037659
0.16456,0.08228,150.667251,1,0,59.3219554
0.16556,0.08278,150.666915,1,0,59.743376
0.16656,0.08328,150.666976,1,0,60.1483257
0.16756,0.08378,150.668828,1,0,60.4911118
0.16856,0.08428,150.668524,1,0,60.9182997
0.16956,0.08478,150.668897,1,0,61.3003306
0.17056,0.08528,150.668827,1,0,61.6951885
0.17156,0.08578,150.669219,1,0,62.1370392
0.17256,0.08628,150.670154,1,0,62.5565422
0.17356,0.08678,150.670768,1,0,62.9922256
0.17456,0.08728,150.671394,1,0,63.3812759
0.17556,0.08778,150.671857,1,0,63.7665536
0.17656,0.08828,150.672356,1,0,64.1829743
0.17756,0.08878,150.673261,1,0,64.5417047
0.17856,0.08928,150.673549,1,0,64.9595759
0.17956,0.08978,150.674526,1,0,65.280632
0.18056,0.09028,150.674879,1,0,65.6061521
0.18156,0.09078,150.674528,1,0,65.9707484
0.18256,0.09128,150.674859,1,0,66.3666835
0.18356,0.09178,150.675504,1,0,66.7899213
0.18456,0.09228,150.676337,1,0,67.1444745
0.18556,0.09278,150.676876,1,0,67.5109928
0.18656,0.09328,150.677379,1,0,67.9209535
0.18756,0.09378,150.677873,1,0,68.3045635
0.18856,0.09428,150.678381,1,0,68.7092922
0.18956,0.09478,150.678821,1,0,69.0788422
0.19056,0.09528,150.678816,1,0,69.4407017
0.19156,0.09578,150.679842,1,0,69.7580066
0.19256,0.09628,150.680269,1,0,70.1405668
0.19356,0.09678,150.680221,1,0,70.6484854
0.19456,0.09728,150.681402,1,0,71.063879
0.19556,0.09778,150.681678,1,0,71.5151141
0.19656,0.09828,150.682192,1,0,71.9043694
0.19756,0.09878,150.682671,1,0,72.2812073
0.19856,0.09928,150.683115,1,0,72.6549242
0.19956,0.09978,150.683555,1,0,73.0592339
0.20056,0.10028,150.684033,1,0,73.4732358
0.20156,0.10078,150.684576,1,0,73.8759024
0.20256,0.10128,150.684996,1,0,74.2525902
0.20356,0.10178,150.685429,1,0,74.6480215
0.20456,0.10228,150.686556,1,0,74.9974837
0.20556,0.10278,150.686418,1,0,75.4250181
0.20656,0.10328,150.686831,1,0,75.8705225
0.20756,0.10378,150.68716,1,0,76.2613063
0.20856,0.10428,150.687422,1,0,76.6862895
0.20956,0.10478,150.687996,1,0,77.0798123
0.21056,0.10528,150.688429,1,0,77.4732511
0.21156,0.10578,150.688318,1,0,77.8732495
0.21256,0.10628,150.689616,1,0,78.224561
0.21356,0.10678,150.689925,1,0,78.5655742
0.21456,0.10728,150.690533,1,0,78.8886209
0.21556,0.10778,150.690744,1,0,79.2101321
0.21656,0.10828,150.69144,1,0,79.5368106
0.21756,0.10878,150.691466,1,0,79.9793365
0.21856,0.10928,150.691824,1,0,80.4384651
0.21956,0.10978,150.692904,1,0,80.822206
0.22056,0.11028,150.69281,1,0,81.228689
0.22156,0.11078,150.692536,1,0,81.6042321
0.22256,0.11128,150.693327,1,0,81.9978433
0.22356,0.11178,150.69455,1,0,82.3238451
0.22456,0.11228,150.693745,1,0,82.7089977
0.22556,0.11278,150.695028,1,0,82.9972174
0.22656,0.11328,150.694902,1,0,83.3592379
0.22756,0.11378,150.694481,1,0,83.6893406
0.22856,0.11428,150.694844,1,0,84.0299308
0.22956,0.11478,150.69446,1,0,84.3514855
0.23056,0.11528,150.694808,1,0,84.6793365
0.23156,0.11578,150.695033,1,0,85.0176182
0.23256,0.11628,150.695222,1,0,85.3585653
0.23356,0.11678,150.695365,1,0,85.6566184
0.23456,0.11728,150.695529,1,0,85.9666479
0.23556,0.11778,150.696267,1,0,86.217397
0.23656,0.11828,150.6959,1,0,86.4766166
0.23756,0.11878,150.695784,1,0,86.8236811
0.23856,0.11928,150.696275,1,0,87.0828061
0.23956,0.11978,150.696453,1,0,87.4103692
0.24056,0.12028,150.696623,1,0,87.8220437
0.24156,0.12078,150.696301,1,0,88.1615474
0.24256,0.12128,150.697154,1,0,88.5232294
0.24356,0.12178,150.697159,1,0,88.8212123
0.24456,0.12228,150.697471,1,0,89.1678886
0.24556,0.12278,150.697719,1,0,89.5216312
0.24656,0.12328,150.698014,1,0,89.8980453
0.24756,0.12378,150.698235,1,0,90.2217355
0.24856,0.12428,150.699014,1,0,90.5317647
0.24956,0.12478,150.698574,1,0,90.8236742
0.25056,0.12528,150.699139,1,0,91.1231842
0.25156,0.12578,150.699194,1,0,91.4161181
0.25256,0.12628,150.698884,1,0,91.7307725
0.25356,0.12678,150.699478,1,0,92.0460105
0.25456,0.12728,150.699867,1,0,92.2983913
0.25556,0.12778,150.700673,1,0,92.5635285
0.25656,0.12828,150.699817,1,0,92.8847103
0.25756,0.12878,150.69994,1,0,93.2211468
0.25856,0.12928,150.700638,1,0,93.594245
0.25956,0.12978,150.70162,1,0,93.8962476
0.26056,0.13028,150.70083,1,0,94.2596025
0.26156,0.13078,150.701363,1,0,94.6199837
0.26256,0.13128,150.701612,1,0,94.9464571
0.26356,0.13178,150.701854,1,0,95.2556987
0.26456,0.13228,150.702121,1,0,95.545239
0.26556,0.13278,150.702296,1,0,95.8956375
0.26656,0.13328,150.702556,1,0,96.2003834
0.26756,0.13378,150.702845,1,0,96.474834
0.26856,0.13428,150.702809,1,0,96.7704556
0.26956,0.13478,150.703235,1,0,97.1966002
0.27056,0.13528,150.704075,1,0,97.5196395
0.27156,0.13578,150.70328,1,0,97.8767221
0.27256,0.13628,150.703427,1,0,98.2296946
0.27356,0.13678,150.704101,1,0,98.4760947
0.27456,0.13728,150.704392,1,0,98.8165243
0.27556,0.13778,150.704913,1,0,99.1208856
0.27656,0.13828,150.704385,1,0,99.4274807
0.27756,0.13878,150.704515,1,0,99.7668824
0.27856,0.13928,150.705,1,0,100.142761
0.27956,0.13978,150.705402,1,0,100.528416
0.28056,0.14028,150.705242,1,0,100.885142
0.28156,0.14078,150.705436,1,0,101.19562
0.28256,0.14128,150.706169,1,0,101.439602
0.28356,0.14178,150.705843,1,0,101.754846
0.28456,0.14228,150.706497,1,0,102.05744
0.28556,0.14278,150.706792,1,0,102.431614
0.28656,0.14328,150.706971,1,0,102.834157
0.28756,0.14378,150.707624,1,0,103.162343
0.28856,0.14428,150.707631,1,0,103.48383
0.28956,0.14478,150.707267,1,0,103.913273
0.29056,0.14528,150.707866,1,0,104.261492
0.29156,0.14578,150.708097,1,0,104.620878
0.29256,0.14628,150.70843,1,0,104.990688
0.29356,0.14678,150.708578,1,0,105.344893
0.29456,0.14728,150.709345,1,0,105.651227
0.29556,0.14778,150.709435,1,0,105.929255
0.29656,0.14828,150.709517,1,0,106.265083
0.29756,0.14878,150.709616,1,0,106.573148
0.29856,0.14928,150.709754,1,0,106.936145
0.29956,0.14978,150.709979,1,0,107.258342
0.3,0.15,150.709859,0.88,0,107.495324
