# ladrunoBranch census, one row per sampling station.
# station = the existing --cond/--cond-at trigger cadence (every 4 converged steps once ds < 5 mm) UNIONED with --dense stations every 5e-06 of s/B in [0.0108, 0.0113].
# s_min_rel/cond/lam_min_sym_rel are NaN unless --cond is also given (or the station coincides with one --cond already sampled).
# n_gp_seen/n_gp_empty: GPs with/without a live ladrunoBranch response this station (all empty until the C++ token ships).
# n_branch{0,1,2,3} = elastic/f1 cone/f2 tension cutoff/corner GP counts; n_forced = forcedAccept count.
# lowdetK_*: the K-th lowest detAmin GP (ele tag, GP index, value, centroid x, z -- an approximate GP location).
# cornerK_*: the K-th corner-branch GP encountered this station (first 5, ele tag, GP index, centroid x, z).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.04945,150.511585,0.00126087061,7531.18857,-0.0111031053,1600,0,1266,334,0,0,0,-0.0750830436,316,-263.080891,3.38531789e-08,0,79,7,-0.0750830436,-2.63853418,-1.5,79,5,-0.0750829411,-2.63853418,-1.5,129,3,-0.0745582454,2.63853418,-1.5,129,1,-0.0745581221,2.63853418,-1.5,86,2,-0.0704570659,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05045,150.525349,0.00131191152,7254.06481,-0.020106323,1600,0,1248,352,0,0,0,-0.0747510563,328,-263.106434,2.53217548e-08,0,68,7,-0.0747510563,-4.09252017,-2.5,68,5,-0.0747509889,-4.09252017,-2.5,129,3,-0.0745649025,2.63853418,-1.5,129,1,-0.0745646873,2.63853418,-1.5,138,3,-0.0742252424,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05145,150.537001,0.00140605541,6766.77529,-0.00339673651,1600,0,1268,332,0,0,0,-0.0679971311,293,-263.12913,6.80017799e-08,0,117,6,-0.0679971311,1.5,-3.5,117,8,-0.0679970962,1.5,-3.5,109,8,-0.0672744036,0.5,-1.5,109,6,-0.0672741828,0.5,-1.5,78,3,-0.0659348186,-2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05245,150.549056,0.00124617584,7653.5459,-0.018871015,1600,0,1193,407,0,0,0,-0.0750910075,352,-263.149122,8.36609327e-08,0,79,7,-0.0750910075,-2.63853418,-1.5,79,5,-0.0750907767,-2.63853418,-1.5,138,1,-0.0742097595,4.09252017,-2.5,138,3,-0.0742095958,4.09252017,-2.5,86,2,-0.0705011852,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05345,150.559434,0.0011544395,8265.45787,-0.0218154258,1600,0,1183,417,0,0,0,-0.0750922107,365,-263.169228,9.71683472e-08,0,79,7,-0.0750922107,-2.63853418,-1.5,79,5,-0.0750921096,-2.63853418,-1.5,138,1,-0.0742026324,4.09252017,-2.5,138,3,-0.0742025665,4.09252017,-2.5,147,1,-0.0721276719,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05445,150.569268,0.00122768857,7755.03493,-0.02087224,1600,0,1217,383,0,0,0,-0.0750933123,340,-263.187639,1.44507286e-07,0,79,7,-0.0750933123,-2.63853418,-1.5,79,5,-0.0750932995,-2.63853418,-1.5,138,1,-0.0741945118,4.09252017,-2.5,138,3,-0.0741943624,4.09252017,-2.5,147,1,-0.0723556845,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05545,150.577414,0.00133230324,7145.85649,-0.0201529092,1600,0,1222,378,0,0,0,-0.0750962684,339,-263.200302,3.06356164e-08,0,79,7,-0.0750962684,-2.63853418,-1.5,79,5,-0.0750961465,-2.63853418,-1.5,68,7,-0.0747162682,-4.09252017,-2.5,68,5,-0.0747162625,-4.09252017,-2.5,138,3,-0.0741915273,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05645,150.585531,0.00123725009,7704.29889,-0.0200856941,1600,0,1224,376,0,0,0,-0.0747094054,324,-263.213551,1.17793632e-07,0,68,7,-0.0747094054,-4.09252017,-2.5,68,5,-0.0747092357,-4.09252017,-2.5,129,3,-0.0745720587,2.63853418,-1.5,129,1,-0.0745718079,2.63853418,-1.5,57,5,-0.0732316467,-5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05745,150.592824,0.00125268734,7607.91029,-0.0217337005,1600,0,1201,399,0,0,0,-0.0750977474,348,-263.227328,7.40251371e-08,0,79,7,-0.0750977474,-2.63853418,-1.5,79,5,-0.075097707,-2.63853418,-1.5,138,1,-0.07417857,4.09252017,-2.5,138,3,-0.0741784553,4.09252017,-2.5,147,1,-0.0729196453,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05845,150.599592,0.00118159738,8064.06281,-0.0304442435,1600,0,1205,395,0,0,0,-0.0750983966,351,-263.240611,8.97069604e-08,0,79,7,-0.0750983966,-2.63853418,-1.5,79,5,-0.0750983511,-2.63853418,-1.5,138,1,-0.0741716431,4.09252017,-2.5,138,3,-0.0741716041,4.09252017,-2.5,147,1,-0.0730718175,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05945,150.605008,0.00131646215,7217.40374,-0.0193129637,1600,0,1272,328,0,0,0,-0.0750961714,304,-263.249129,4.0213896e-08,0,79,5,-0.0750961714,-2.63853418,-1.5,79,7,-0.0750959684,-2.63853418,-1.5,129,1,-0.0745708084,2.63853418,-1.5,129,3,-0.0745706395,2.63853418,-1.5,57,5,-0.0736920646,-5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06045,150.61166,0.00123248243,7735.46954,-0.0268498277,1600,0,1190,410,0,0,0,-0.0746869972,356,-263.260257,6.57071309e-08,0,68,5,-0.0746869972,-4.09252017,-2.5,68,7,-0.0746868746,-4.09252017,-2.5,129,3,-0.0745755518,2.63853418,-1.5,129,1,-0.0745750811,2.63853418,-1.5,57,7,-0.07381598,-5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06145,150.61726,0.00127877229,7461.52288,-0.0144552114,1600,0,1177,423,0,0,0,-0.0745773197,367,-263.271301,4.5252231e-08,0,129,3,-0.0745773197,2.63853418,-1.5,129,1,-0.0745773114,2.63853418,-1.5,138,3,-0.0741589522,4.09252017,-2.5,138,1,-0.0741588881,4.09252017,-2.5,86,2,-0.0705935221,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06245,150.621267,0.00129988973,7288.27774,-0.0190114446,1600,0,1300,300,0,0,0,-0.075098934,280,-263.27769,3.89785033e-08,0,79,5,-0.075098934,-2.63853418,-1.5,79,7,-0.0750986495,-2.63853418,-1.5,129,3,-0.074574029,2.63853418,-1.5,129,1,-0.0745739617,2.63853418,-1.5,86,2,-0.07060192,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06345,150.627586,0.00125693842,7592.0384,-0.0147311279,1600,0,1166,434,0,0,0,-0.0746729932,377,-263.288644,9.28199502e-08,0,68,7,-0.0746729932,-4.09252017,-2.5,68,5,-0.0746729538,-4.09252017,-2.5,138,3,-0.0741493815,4.09252017,-2.5,138,1,-0.0741493353,4.09252017,-2.5,86,2,-0.0706076571,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06445,150.630728,0.00120812571,7871.10903,-0.0188030564,1600,0,1249,351,0,0,0,-0.0751017529,307,-263.294345,4.28555397e-08,0,79,5,-0.0751017529,-2.63853418,-1.5,79,7,-0.0751014667,-2.63853418,-1.5,129,3,-0.0745757793,2.63853418,-1.5,129,1,-0.0745756538,2.63853418,-1.5,57,5,-0.0742075771,-5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06545,150.636332,0.00129787434,7346.83647,-0.0219410159,1600,0,1184,416,0,0,0,-0.074666397,360,-263.303978,8.34327585e-08,0,68,7,-0.074666397,-4.09252017,-2.5,68,5,-0.0746663467,-4.09252017,-2.5,138,3,-0.0741416175,4.09252017,-2.5,138,1,-0.0741413917,4.09252017,-2.5,86,2,-0.0706202958,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06645,150.638678,0.00132061364,7167.20521,-0.017646098,1600,0,1314,286,0,0,0,-0.075102728,268,-263.308799,4.97859326e-08,0,79,7,-0.075102728,-2.63853418,-1.5,79,5,-0.0751024394,-2.63853418,-1.5,129,1,-0.0745774553,2.63853418,-1.5,129,3,-0.0745772915,2.63853418,-1.5,86,2,-0.0706258883,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06745,150.641776,0.00123698152,7692.44264,-0.0309208996,1600,0,1229,371,0,0,0,-0.0751040599,327,-263.314928,1.14802843e-07,0,79,7,-0.0751040599,-2.63853418,-1.5,79,5,-0.0751039961,-2.63853418,-1.5,138,3,-0.0741309008,4.09252017,-2.5,138,1,-0.0741308577,4.09252017,-2.5,147,1,-0.0739354394,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06845,150.643818,0.00125003365,7636.89019,-0.0225316004,1600,0,1177,423,0,0,0,-0.0746508946,361,-263.31822,7.467653e-08,0,68,5,-0.0746508946,-4.09252017,-2.5,68,7,-0.0746508334,-4.09252017,-2.5,138,1,-0.0741270136,4.09252017,-2.5,138,3,-0.074126857,4.09252017,-2.5,86,2,-0.0706335257,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06945,150.645236,0.00120970025,7869.70021,-0.0306762222,1600,0,1223,377,0,0,0,-0.0746417191,335,-263.320193,1.30587864e-07,0,68,7,-0.0746417191,-4.09252017,-2.5,68,5,-0.0746415987,-4.09252017,-2.5,129,3,-0.0745794415,2.63853418,-1.5,57,5,-0.074518652,-5.94935967,-3.5,57,7,-0.0745185958,-5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07045,150.648684,0.00112610444,8492.4838,-0.0303717144,1600,0,1148,452,0,0,0,-0.0746373637,391,-263.324086,9.07129191e-08,0,68,5,-0.0746373637,-4.09252017,-2.5,68,7,-0.0746372484,-4.09252017,-2.5,57,7,-0.0745647828,-5.94935967,-3.5,57,5,-0.0745646883,-5.94935967,-3.5,138,1,-0.0741137536,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07145,150.648985,0.00123528316,7712.22667,-0.0241642956,1600,0,1207,393,0,0,0,-0.0751042039,333,-263.32697,7.21039878e-08,0,79,5,-0.0751042039,-2.63853418,-1.5,79,7,-0.0751036636,-2.63853418,-1.5,68,7,-0.0746353475,-4.09252017,-2.5,68,5,-0.074635344,-4.09252017,-2.5,147,1,-0.0741306767,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07245,150.650047,0.00133850262,7070.18576,-0.0171202835,1600,0,1321,279,0,0,0,-0.0751021972,256,-263.329324,5.67693444e-08,0,79,5,-0.0751021972,-2.63853418,-1.5,79,7,-0.0751019585,-2.63853418,-1.5,68,7,-0.0746311793,-4.09252017,-2.5,68,5,-0.0746311706,-4.09252017,-2.5,129,3,-0.0745784989,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07345,150.651857,0.00133947655,7073.41199,-0.0169309065,1600,0,1308,292,0,0,0,-0.0751037686,268,-263.331929,3.04852721e-08,0,79,7,-0.0751037686,-2.63853418,-1.5,79,5,-0.0751034688,-2.63853418,-1.5,129,1,-0.074578997,2.63853418,-1.5,129,3,-0.0745789853,2.63853418,-1.5,86,4,-0.0706467661,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07445,150.654561,0.00126060208,7557.68873,-0.0238296977,1600,0,1214,386,0,0,0,-0.0747067575,342,-263.337329,9.43893934e-08,0,57,5,-0.0747067575,-5.94935967,-3.5,57,7,-0.0747067554,-5.94935967,-3.5,68,5,-0.0746194506,-4.09252017,-2.5,68,7,-0.0746193631,-4.09252017,-2.5,129,3,-0.0745805471,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07545,150.655369,0.00129387579,7313.55162,-0.0153783066,1600,0,1321,279,0,0,0,-0.0751042303,261,-263.339345,5.04413468e-08,0,79,7,-0.0751042303,-2.63853418,-1.5,79,5,-0.0751040274,-2.63853418,-1.5,129,3,-0.0745785661,2.63853418,-1.5,129,1,-0.0745783712,2.63853418,-1.5,86,4,-0.0706487409,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07645,150.658021,0.00121854116,7828.21416,-0.0260079518,1600,0,1186,414,0,0,0,-0.0747588909,352,-263.344589,8.77365722e-08,0,57,5,-0.0747588909,-5.94935967,-3.5,57,7,-0.074758853,-5.94935967,-3.5,68,7,-0.0746131242,-4.09252017,-2.5,68,5,-0.0746129798,-4.09252017,-2.5,129,1,-0.0745798099,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07745,150.659961,0.00128103114,7442.58592,-0.022356534,1600,0,1201,399,0,0,0,-0.0746130183,334,-263.346292,3.45406414e-08,0,68,5,-0.0746130183,-4.09252017,-2.5,68,7,-0.0746129844,-4.09252017,-2.5,129,3,-0.0745827247,2.63853418,-1.5,129,1,-0.0745827028,2.63853418,-1.5,138,3,-0.0740885062,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07845,150.661415,0.00128201461,7429.31109,-0.0244411839,1600,0,1210,390,0,0,0,-0.075106618,348,-263.348517,7.72672165e-08,0,79,7,-0.075106618,-2.63853418,-1.5,79,5,-0.0751064007,-2.63853418,-1.5,147,3,-0.0743266173,5.94935967,-3.5,147,1,-0.0743265869,5.94935967,-3.5,138,3,-0.0740853734,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07945,150.663081,0.00128015426,7438.41273,-0.0248719252,1600,0,1223,377,0,0,0,-0.0748194007,319,-263.351681,8.49814939e-08,0,57,5,-0.0748194007,-5.94935967,-3.5,57,7,-0.0748193664,-5.94935967,-3.5,68,5,-0.0746092875,-4.09252017,-2.5,68,7,-0.0746092606,-4.09252017,-2.5,129,3,-0.0745840858,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08045,150.663874,0.00122208854,7803.02511,-0.0229570775,1600,0,1177,423,0,0,0,-0.0748356279,363,-263.352937,8.15250432e-08,0,57,5,-0.0748356279,-5.94935967,-3.5,57,7,-0.0748355775,-5.94935967,-3.5,68,7,-0.0746044275,-4.09252017,-2.5,68,5,-0.0746043724,-4.09252017,-2.5,129,3,-0.074581913,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08145,150.664744,0.00122945377,7749.8478,-0.0241529189,1600,0,1195,405,0,0,0,-0.0748499966,361,-263.354891,8.56431059e-08,0,57,7,-0.0748499966,-5.94935967,-3.5,57,5,-0.0748499696,-5.94935967,-3.5,68,7,-0.0746015059,-4.09252017,-2.5,68,5,-0.0746011514,-4.09252017,-2.5,129,1,-0.0745817015,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08245,150.664722,0.00129632261,7300.71142,-0.0174838072,1600,0,1309,291,0,0,0,-0.0751059696,273,-263.354495,3.68606685e-08,0,79,5,-0.0751059696,-2.63853418,-1.5,79,7,-0.07510589,-2.63853418,-1.5,129,3,-0.0745808334,2.63853418,-1.5,129,1,-0.0745806131,2.63853418,-1.5,86,4,-0.0706456681,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08345,150.666693,0.00122288365,7799.35271,-0.0267454032,1600,0,1189,411,0,0,0,-0.0744009314,351,-263.359014,1.1066282e-07,0,147,3,-0.0744009314,5.94935967,-3.5,147,1,-0.0744009218,5.94935967,-3.5,138,3,-0.0740739491,4.09252017,-2.5,138,1,-0.0740737503,4.09252017,-2.5,86,4,-0.0706433446,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08445,150.667316,0.00123126383,7745.25228,-0.0191787291,1600,0,1186,414,0,0,0,-0.0751074803,360,-263.361415,8.63762846e-08,0,79,5,-0.0751074803,-2.63853418,-1.5,79,7,-0.075107416,-2.63853418,-1.5,147,3,-0.07441203,5.94935967,-3.5,147,1,-0.0744120032,5.94935967,-3.5,138,3,-0.0740723217,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08545,150.668797,0.00125530762,7595.64261,-0.0234225398,1600,0,1190,410,0,0,0,-0.0748962541,352,-263.362265,8.24729307e-08,0,57,5,-0.0748962541,-5.94935967,-3.5,57,7,-0.0748962221,-5.94935967,-3.5,68,5,-0.0745940222,-4.09252017,-2.5,68,7,-0.074593967,-4.09252017,-2.5,147,1,-0.0744221602,5.94935967,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08645,150.669911,0.00128682782,7398.19767,-0.0207419632,1600,0,1225,375,0,0,0,-0.0751103184,322,-263.363181,7.07583353e-08,0,79,7,-0.0751103184,-2.63853418,-1.5,68,5,-0.074592853,-4.09252017,-2.5,68,7,-0.0745928083,-4.09252017,-2.5,138,3,-0.0740692661,4.09252017,-2.5,138,1,-0.0740690862,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08745,150.670847,0.0012457528,7650.99379,-0.015476992,1600,0,1193,407,0,0,0,-0.0751071418,355,-263.366052,1.4120663e-07,0,79,5,-0.0751071418,-2.63853418,-1.5,79,7,-0.0751071222,-2.63853418,-1.5,147,3,-0.0744374992,5.94935967,-3.5,147,1,-0.0744373417,5.94935967,-3.5,138,3,-0.0740671187,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08845,150.670716,0.00131937302,7168.91649,-0.0132731061,1600,0,1319,281,0,0,0,-0.0751066571,263,-263.365478,3.3974584e-08,0,79,7,-0.0751066571,-2.63853418,-1.5,79,5,-0.075106557,-2.63853418,-1.5,129,1,-0.074581741,2.63853418,-1.5,129,3,-0.0745815762,2.63853418,-1.5,86,2,-0.0706300039,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08945,150.672657,0.00121108808,7883.84637,-0.0186426767,1600,0,1167,433,0,0,0,-0.0751071711,377,-263.370744,1.45103134e-07,0,79,5,-0.0751071711,-2.63853418,-1.5,79,7,-0.0751070971,-2.63853418,-1.5,147,1,-0.0744502485,5.94935967,-3.5,147,3,-0.0744501872,5.94935967,-3.5,138,1,-0.0740674173,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09045,150.67385,0.00122972059,7761.22921,-0.0254097486,1600,0,1172,428,0,0,0,-0.0749303925,377,-263.369217,9.5275339e-08,0,57,5,-0.0749303925,-5.94935967,-3.5,57,7,-0.0749303853,-5.94935967,-3.5,68,5,-0.074587389,-4.09252017,-2.5,68,7,-0.0745872082,-4.09252017,-2.5,129,1,-0.0745830462,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09145,150.674715,0.00119582954,7976.70108,-0.0195734838,1600,0,1169,431,0,0,0,-0.0749352362,380,-263.372627,9.84337267e-08,0,57,7,-0.0749352362,-5.94935967,-3.5,57,5,-0.0749352073,-5.94935967,-3.5,68,7,-0.0745899158,-4.09252017,-2.5,68,5,-0.0745898013,-4.09252017,-2.5,129,3,-0.0745832708,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09245,150.675752,0.00120294293,7937.6933,-0.027200598,1600,0,1155,445,0,0,0,-0.0751083564,389,-263.372846,1.05455457e-07,0,79,7,-0.0751083564,-2.63853418,-1.5,79,5,-0.075108331,-2.63853418,-1.5,147,1,-0.0744649352,5.94935967,-3.5,147,3,-0.0744648846,5.94935967,-3.5,138,3,-0.0740651086,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09345,150.676528,0.0013104368,7255.57225,-0.0114290351,1600,0,1239,361,0,0,0,-0.0745919122,335,-263.374165,8.33047309e-08,0,68,5,-0.0745919122,-4.09252017,-2.5,68,7,-0.0745918706,-4.09252017,-2.5,138,1,-0.0740683783,4.09252017,-2.5,138,3,-0.0740683603,4.09252017,-2.5,86,2,-0.0706094104,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09445,150.677735,0.00121245558,7857.05285,-0.0183463957,1600,0,1200,400,0,0,0,-0.0751090928,350,-263.378013,7.77077418e-08,0,79,5,-0.0751090928,-2.63853418,-1.5,79,7,-0.0751088184,-2.63853418,-1.5,147,1,-0.0744715227,5.94935967,-3.5,147,3,-0.0744714445,5.94935967,-3.5,138,1,-0.0740668319,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09545,150.678751,0.00124831822,7644.30694,-0.0216081393,1600,0,1183,417,0,0,0,-0.0749489569,355,-263.380927,5.32414776e-08,0,57,5,-0.0749489569,-5.94935967,-3.5,57,7,-0.0749489501,-5.94935967,-3.5,68,7,-0.0745928483,-4.09252017,-2.5,68,5,-0.0745928455,-4.09252017,-2.5,138,3,-0.0740687278,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09645,150.679599,0.00115460989,8278.28495,-0.026343033,1600,0,1130,470,0,0,0,-0.0749495736,413,-263.379484,9.39144192e-08,0,57,7,-0.0749495736,-5.94935967,-3.5,57,5,-0.0749494758,-5.94935967,-3.5,68,7,-0.0745893498,-4.09252017,-2.5,68,5,-0.0745892387,-4.09252017,-2.5,129,1,-0.0745838525,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09745,150.680858,0.00130473244,7301.88977,-0.0207141209,1600,0,1217,383,0,0,0,-0.0745938751,331,-263.381718,7.22590005e-08,0,68,5,-0.0745938751,-4.09252017,-2.5,68,7,-0.0745937906,-4.09252017,-2.5,129,3,-0.0745870088,2.63853418,-1.5,138,1,-0.0740699954,4.09252017,-2.5,138,3,-0.0740699456,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09845,150.681499,0.00120136487,7953.45097,-0.0210852121,1600,0,1157,443,0,0,0,-0.0751091945,391,-263.383851,1.21688789e-07,0,79,5,-0.0751091945,-2.63853418,-1.5,79,7,-0.0751091541,-2.63853418,-1.5,147,1,-0.0744800577,5.94935967,-3.5,147,3,-0.0744800468,5.94935967,-3.5,138,3,-0.0740706693,4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09945,150.682656,0.00130003648,7330.85402,-0.0166984469,1600,0,1212,388,0,0,0,-0.0751118264,332,-263.385392,7.03714087e-08,0,79,7,-0.0751118264,-2.63853418,-1.5,79,5,-0.0751115265,-2.63853418,-1.5,57,7,-0.0749561264,-5.94935967,-3.5,68,5,-0.0745946757,-4.09252017,-2.5,68,7,-0.0745945593,-4.09252017,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10045,150.682353,0.00133965779,7059.59428,-0.0143490043,1600,0,1331,269,0,0,0,-0.0751086244,253,-263.384063,3.79909687e-08,0,79,7,-0.0751086244,-2.63853418,-1.5,79,5,-0.0751085589,-2.63853418,-1.5,129,1,-0.0745829962,2.63853418,-1.5,129,3,-0.074582683,2.63853418,-1.5,86,2,-0.0705748335,-1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
