# ladrunoBranch census, one row per sampling station.
# station = the existing --cond/--cond-at trigger cadence (every 4 converged steps once ds < 5 mm) UNIONED with --dense stations every 5e-06 of s/B in [0.0108, 0.0113].
# s_min_rel/cond/lam_min_sym_rel are NaN unless --cond is also given (or the station coincides with one --cond already sampled).
# n_gp_seen/n_gp_empty: GPs with/without a live ladrunoBranch response this station (all empty until the C++ token ships).
# n_branch{0,1,2,3} = elastic/f1 cone/f2 tension cutoff/corner GP counts; n_forced = forcedAccept count.
# lowdetK_*: the K-th lowest detAmin GP (ele tag, GP index, value, centroid x, z -- an approximate GP location).
# cornerK_*: the K-th corner-branch GP encountered this station (first 5, ele tag, GP index, centroid x, z).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.0029,64.6505579,0.000231807197,87958.442,-0.0220399665,1600,0,1483,117,0,0,0,-0.0538630465,90,-133.271743,4.13548811e-10,0,120,4,-0.0538630465,1.5,-0.5,120,2,-0.053863026,1.5,-0.5,117,4,-0.052694645,1.5,-3.5,117,2,-0.0526946412,1.5,-3.5,90,8,-0.0512945086,-1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0033,68.2853287,0.000233546921,87309.506,-0.0206341329,1600,0,1475,125,0,0,0,-0.0458817307,90,-139.843161,7.58017593e-07,0,97,2,-0.0458817307,-0.5,-3.5,97,4,-0.0457510449,-0.5,-3.5,97,1,-0.0446255096,-0.5,-3.5,97,3,-0.0445849277,-0.5,-3.5,116,1,-0.0437828301,1.5,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0037,71.4856053,0.000235406502,86516.3547,-0.00649698912,1600,0,1509,91,0,0,0,-0.0502773665,63,-142.983988,7.56176238e-08,0,120,7,-0.0502773665,1.5,-0.5,118,5,-0.048312884,1.5,-2.5,118,7,-0.0483124223,1.5,-2.5,88,3,-0.0479085562,-1.5,-2.5,109,6,-0.0477271288,0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0041,74.0578486,0.000232766421,87603.8253,-0.0114706441,1600,0,1483,117,0,0,0,-0.0540220872,93,-144.683591,7.00899524e-08,0,118,5,-0.0540220872,1.5,-2.5,118,7,-0.05402178,1.5,-2.5,88,3,-0.0539959527,-1.5,-2.5,88,1,-0.0539955937,-1.5,-2.5,90,8,-0.0512171718,-1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0045,76.2728733,0.000230491972,88703.6232,-0.0223811938,1600,0,1433,167,0,0,0,-0.0538309639,145,-146.162371,3.65812874e-09,0,116,7,-0.0538309639,1.5,-4.64451687,116,5,-0.0538307809,1.5,-4.64451687,90,3,-0.0533977527,-1.5,-0.5,120,7,-0.0532566493,1.5,-0.5,120,5,-0.0532565131,1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0049,78.3261917,0.000231221089,88401.9181,-0.00620707177,1600,0,1436,164,0,0,0,-0.0564550674,138,-147.709755,1.11714233e-07,0,107,6,-0.0564550674,0.5,-3.5,107,8,-0.0564536102,0.5,-3.5,85,2,-0.0538249717,-1.5,-6.11983775,85,4,-0.0538187791,-1.5,-6.11983775,108,6,-0.0532694352,0.5,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0053,80.4678557,0.000227844729,89676.6344,-0.012094557,1600,0,1481,119,0,0,0,-0.0564074488,100,-152.466774,1.78801848e-09,0,117,5,-0.0564074488,1.5,-3.5,117,7,-0.0564074018,1.5,-3.5,115,8,-0.0549493133,1.5,-6.11983775,115,6,-0.054949279,1.5,-6.11983775,89,3,-0.0543656608,-1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057,82.7470386,0.000227940617,89762.3298,-0.00904149859,1600,0,1419,181,0,0,0,-0.0581639235,150,-157.422621,1.2887526e-11,0,89,3,-0.0581639235,-1.5,-1.5,89,1,-0.0581639138,-1.5,-1.5,107,6,-0.0569882798,0.5,-3.5,107,8,-0.0569882796,0.5,-3.5,119,5,-0.0535932223,1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0061,85.0818989,0.000228296528,89607.7709,-0.0200458338,1600,0,1416,184,0,0,0,-0.0593813977,167,-162.069036,1.16499006e-10,0,89,3,-0.0593813977,-1.5,-1.5,89,1,-0.0593813949,-1.5,-1.5,119,5,-0.0593059769,1.5,-1.5,119,7,-0.0593059761,1.5,-1.5,107,8,-0.0563359463,0.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0065,87.1626684,0.000234676526,87043.551,-0.00618896026,1600,0,1469,131,0,0,0,-0.0550873539,106,-166.368505,8.99227447e-11,0,120,5,-0.0550873539,1.5,-0.5,120,7,-0.0550873371,1.5,-0.5,99,2,-0.055035561,-0.5,-1.5,99,4,-0.055035559,-0.5,-1.5,107,8,-0.053563111,0.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
