s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s
0.2666,0.2666,12619.6256,3154.90639,4.94904859,0.1,32644.7789
0.2667,0.2667,12622.3878,3155.59694,4.95013184,0.2,32660.2239
0.2668,0.2668,12625.1503,3156.28759,4.95121525,0.1,32680.7288
0.2669,0.2669,12627.9127,3156.97817,4.95229856,0.1,32697.1825
0.267,0.267,12630.6748,3157.6687,4.95338177,0.1,32712.962
0.2671,0.2671,12633.4345,3158.35863,4.95446405,0.1,32726.9584
0.2672,0.2672,12636.1946,3159.04866,4.9555465,0.2,32741.2359
0.2673,0.2673,12638.955,3159.73875,4.95662903,0.1,32760.2693
0.2674,0.2674,12641.7152,3160.42879,4.95771148,0.1,32774.8702
0.2675,0.2675,12644.4745,3161.11863,4.95879363,0.1,32789.5144
0.2676,0.2676,12647.2343,3161.80858,4.95987593,0.1,32803.8804
0.2677,0.2677,12649.9928,3162.4982,4.96095772,0.2,32819.3676
0.2678,0.2678,12652.751,3163.18775,4.96203942,0.1,32884.9201
0.2679,0.2679,12655.5107,3163.87769,4.96312171,0.1,32899.4494
0.268,0.268,12658.27,3164.56751,4.96420382,0.1,32912.9414
0.2681,0.2681,12661.0284,3165.25711,4.96528559,0.1,32926.5128
0.2682,0.2682,12663.789,3165.94726,4.96636821,0.2,32940.5662
0.2683,0.2683,12666.5483,3166.63707,4.96745032,0.1,33003.9923
0.2684,0.2684,12669.3082,3167.32704,4.96853265,0.1,33017.847
0.2685,0.2685,12672.0682,3168.01705,4.96961506,0.1,33036.678
0.2686,0.2686,12674.8276,3168.7069,4.97069722,0.1,33050.6029
0.2687,0.2687,12677.5865,3169.39663,4.97177918,0.2,33064.678
0.2688,0.2688,12680.3465,3170.08664,4.97286158,0.1,33089.7332
0.2689,0.2689,12683.1057,3170.77644,4.97394366,0.1,33104.3021
0.269,0.269,12685.8664,3171.4666,4.97502631,0.1,33118.6639
0.2691,0.2691,12688.6253,3172.15634,4.97610829,0.1,33133.2137
0.2692,0.2692,12691.3858,3172.84644,4.97719085,0.2,33148.9413
0.2693,0.2693,12694.146,3173.53651,4.97827334,0.1,33210.2587
0.2694,0.2694,12696.9047,3174.22618,4.97935522,0.1,33224.9505
0.2695,0.2695,12699.6628,3174.91569,4.98043684,0.1,33240.247
0.2696,0.2696,12702.4192,3175.60479,4.98151782,0.1,33255.2508
0.2697,0.2697,12705.1757,3176.29393,4.98259885,0.2,33269.0123
0.2698,0.2698,12707.933,3176.98325,4.98368018,0.1,33329.5451
0.2699,0.2699,12710.6913,3177.67283,4.98476191,0.1,33343.9158
0.27,0.27,12713.4483,3178.36208,4.98584313,0.1,33358.1837
0.2701,0.2701,12716.2056,3179.05139,4.98692445,0.1,33373.4748
0.2702,0.2702,12718.9604,3179.74009,4.98800479,0.2,33387.8738
0.2703,0.2703,12721.715,3180.42875,4.98908508,0.1,33450.0375
0.2704,0.2704,12724.4678,3181.11696,4.99016466,0.1,33463.7941
0.2705,0.2705,12727.222,3181.8055,4.99124477,0.1,33479.6948
0.2706,0.2706,12729.9756,3182.4939,4.99232465,0.1,33494.6962
0.2707,0.2707,12732.7295,3183.18238,4.99340466,0.2,33508.7357
0.2708,0.2708,12735.4838,3183.87094,4.99448479,0.1,33531.9341
0.2709,0.2709,12738.2372,3184.5593,4.99556461,0.1,33550.4466
0.271,0.271,12740.9913,3185.24782,4.99664468,0.1,33569.4736
0.2711,0.2711,12743.7447,3185.93619,4.99772451,0.1,33584.9686
0.2712,0.2712,12746.498,3186.62449,4.99880423,0.2,33599.8948
0.2713,0.2713,12749.2513,3187.31282,4.99988402,0.1,33663.3021
0.2714,0.2714,12752.0045,3188.00114,5.00096376,0.1,33676.7964
0.2715,0.2715,12754.759,3188.68975,5.00204398,0.1,33691.2718
0.2716,0.2716,12757.5127,3189.37818,5.00312391,0.1,33705.6351
0.2717,0.2717,12760.2662,3190.06655,5.00420374,0.2,33723.07
0.2718,0.2718,12763.0197,3190.75491,5.00528356,0.1,33786.5457
0.2719,0.2719,12765.7733,3191.44333,5.00636347,0.1,33801.831
0.272,0.272,12768.5267,3192.13168,5.00744327,0.1,33817.2403
0.2721,0.2721,12771.2815,3192.82038,5.00852363,0.1,33831.7916
0.2722,0.2722,12774.0361,3193.50902,5.00960389,0.2,33847.4571
0.2723,0.2723,12776.7907,3194.19767,5.01068415,0.1,33911.4424
0.2724,0.2724,12779.5455,3194.88637,5.01176451,0.1,33925.0963
0.2725,0.2725,12782.3003,3195.57507,5.01284486,0.1,33938.6899
0.2726,0.2726,12785.0544,3196.26361,5.01392495,0.1,33952.437
0.2727,0.2727,12787.8103,3196.95258,5.01500574,0.2,33971.8444
0.2728,0.2728,12790.5648,3197.64121,5.01608598,0.1,34036.2649
0.2729,0.2729,12793.3205,3198.33014,5.01716669,0.1,34052.6838
0.273,0.273,12796.0756,3199.01891,5.01824715,0.1,34066.3612
0.2731,0.2731,12798.831,3199.70776,5.01932774,0.1,34083.4683
0.2732,0.2732,12801.5869,3200.39672,5.0204085,0.2,34100.908
0.2733,0.2733,12804.3424,3201.08559,5.02148913,0.1,34167.1234
0.2734,0.2734,12807.0975,3201.77438,5.02256961,0.1,34183.507
0.2735,0.2735,12809.8534,3202.46335,5.02365039,0.1,34197.1335
0.2736,0.2736,12812.6084,3203.15209,5.0247308,0.1,34212.0626
0.2737,0.2737,12815.3637,3203.84092,5.02581136,0.2,34226.0999
0.2738,0.2738,12818.1187,3204.52967,5.0268918,0.1,34292.4983
0.2739,0.2739,12820.8744,3205.2186,5.0279725,0.1,34310.6991
0.274,0.274,12823.6288,3205.9072,5.0290527,0.1,34325.9957
0.2741,0.2741,12826.3847,3206.59618,5.03013348,0.1,34341.0559
0.2742,0.2742,12829.1397,3207.28491,5.0312139,0.2,34357.5573
0.2743,0.2743,12831.8941,3207.97351,5.03229409,0.1,34407.4385
0.2744,0.2744,12834.649,3208.66224,5.03337448,0.1,34416.512
0.2745,0.2745,12837.4045,3209.35114,5.03445514,0.1,34426.0764
0.2746,0.2746,12840.1589,3210.03973,5.03553533,0.1,34435.4886
0.2747,0.2747,12842.9132,3210.72831,5.03661549,0.2,34444.8037
0.2748,0.2748,12845.6677,3211.41692,5.0376957,0.1,34488.15
0.2749,0.2749,12848.4214,3212.10535,5.03877564,0.1,34497.8962
0.275,0.275,12851.1751,3212.79379,5.03985557,0.1,34507.2021
0.2751,0.2751,12853.9278,3213.48195,5.04093508,0.1,34516.0014
0.2752,0.2752,12856.68,3214.16999,5.0420144,0.2,34525.3049
0.2753,0.2753,12859.4313,3214.85784,5.04309341,0.1,34569.2949
0.2754,0.2754,12862.1834,3215.54586,5.04417271,0.1,34579.7235
0.2755,0.2755,12864.9359,3216.23397,5.04525213,0.1,34589.6328
0.2756,0.2756,12867.6885,3216.92213,5.04633164,0.1,34598.6179
0.2757,0.2757,12870.4401,3217.61004,5.04741074,0.2,34608.0793
0.2758,0.2758,12873.1923,3218.29808,5.04849007,0.1,34652.4116
0.2759,0.2759,12875.9453,3218.98633,5.04956971,0.1,34662.6372
0.276,0.276,12878.6975,3219.67437,5.05064903,0.1,34672.6484
0.2761,0.2761,12881.45,3220.3625,5.05172849,0.1,34681.0853
0.2762,0.2762,12884.2023,3221.05057,5.05280785,0.2,34689.5078
0.2763,0.2763,12886.9547,3221.73867,5.05388726,0.1,34734.1412
0.2764,0.2764,12889.7072,3222.42679,5.05496671,0.1,34744.2883
0.2765,0.2765,12892.4594,3223.11484,5.05604604,0.1,34755.8484
0.2766,0.2766,12895.2112,3223.8028,5.05712522,0.1,34766.765
0.2767,0.2767,12897.9633,3224.49083,5.05820453,0.2,34779.3746
0.2768,0.2768,12900.7159,3225.17897,5.059284,0.1,34828.8977
0.2769,0.2769,12903.4668,3225.86669,5.06036282,0.1,34841.0843
0.277,0.277,12906.2197,3226.55493,5.06144245,0.1,34853.679
0.2771,0.2771,12908.9714,3227.24286,5.06252159,0.1,34865.7791
0.2772,0.2772,12911.7238,3227.93095,5.06360099,0.2,34877.5043
0.2773,0.2773,12914.4761,3228.61904,5.06468038,0.1,34928.9319
0.2774,0.2774,12917.2291,3229.30727,5.06576,0.1,34939.5733
0.2775,0.2775,12919.9803,3229.99508,5.06683896,0.1,34948.3945
0.2776,0.2776,12922.733,3230.68324,5.06791845,0.1,34957.3506
0.2777,0.2777,12925.4831,3231.37079,5.068997,0.2,34967.9914
0.2778,0.2778,12928.2348,3232.05871,5.07007613,0.1,35020.6012
0.2779,0.2779,12930.9862,3232.74656,5.07115515,0.1,35031.45
0.278,0.278,12933.7385,3233.43463,5.07223452,0.1,35044.1908
0.2781,0.2781,12936.4894,3234.12235,5.07331333,0.1,35058.3295
0.2782,0.2782,12939.2394,3234.80985,5.07439181,0.2,35067.8701
0.2783,0.2783,12941.9897,3235.49743,5.07547039,0.1,35118.7484
0.2784,0.2784,12944.7413,3236.18532,5.07654948,0.1,35129.1572
0.2785,0.2785,12947.4929,3236.87322,5.07762857,0.1,35140.3432
0.2786,0.2786,12950.2453,3237.56133,5.07870801,0.1,35150.0859
0.2787,0.2787,12952.9984,3238.24959,5.07978766,0.2,35163.0205
0.2788,0.2788,12955.7512,3238.93781,5.08086726,0.1,35180.6974
0.2789,0.2789,12958.5032,3239.6258,5.0819465,0.1,35195.4394
0.279,0.279,12961.2561,3240.31403,5.08302612,0.1,35206.9609
0.2791,0.2791,12964.008,3241.00201,5.08410534,0.1,35217.555
0.2792,0.2792,12966.7594,3241.68984,5.08518433,0.2,35229.1777
0.2793,0.2793,12969.511,3242.37775,5.08626344,0.1,35280.2928
0.2794,0.2794,12972.2623,3243.06556,5.0873424,0.1,35292.139
0.2795,0.2795,12975.0138,3243.75344,5.08842147,0.1,35301.202
0.2796,0.2796,12977.764,3244.44101,5.08950004,0.1,35311.4559
0.2797,0.2797,12980.5154,3245.12884,5.09057903,0.2,35323.2862
0.2798,0.2798,12983.2669,3245.81672,5.0916581,0.1,35368.5146
0.2799,0.2799,12986.0185,3246.50463,5.09273721,0.1,35381.0366
0.28,0.28,12988.7687,3247.19218,5.09381576,0.1,35391.6356
0.2801,0.2801,12991.5202,3247.88005,5.09489481,0.1,35402.1056
0.2802,0.2802,12994.2707,3248.56768,5.09597348,0.2,35411.7072
0.2803,0.2803,12997.0202,3249.25506,5.09705176,0.1,35459.0589
0.2804,0.2804,12999.7691,3249.94227,5.09812978,0.1,35469.6856
0.2805,0.2805,13002.5186,3250.62964,5.09920805,0.1,35478.7366
0.2806,0.2806,13005.2669,3251.31671,5.10028584,0.1,35490.7189
0.2807,0.2807,13008.0145,3252.00362,5.10136338,0.2,35500.1975
0.2808,0.2808,13010.764,3252.691,5.10244166,0.1,35543.4074
0.2809,0.2809,13013.5121,3253.37802,5.10351938,0.1,35554.49
0.281,0.281,13016.2608,3254.0652,5.10459735,0.1,35563.8222
0.2811,0.2811,13019.0109,3254.75272,5.10567584,0.1,35575.2967
0.2812,0.2812,13021.7609,3255.44022,5.10675431,0.2,35584.6797
0.2813,0.2813,13024.5104,3256.12759,5.10783258,0.1,35630.5618
0.2814,0.2814,13027.2613,3256.81533,5.10891143,0.1,35639.8728
0.2815,0.2815,13030.0114,3257.50284,5.10998991,0.1,35648.4743
0.2816,0.2816,13032.7621,3258.19051,5.11106866,0.1,35657.1666
0.2817,0.2817,13035.5123,3258.87808,5.11214723,0.2,35666.7475
0.2818,0.2818,13038.2606,3259.56515,5.11322502,0.1,35713.6458
0.2819,0.2819,13041.01,3260.25249,5.11430324,0.1,35724.1547
0.282,0.282,13043.759,3260.93975,5.11538134,0.1,35734.0138
0.2821,0.2821,13046.5086,3261.62714,5.11645963,0.1,35744.5387
0.2822,0.2822,13049.2587,3262.31467,5.11753815,0.2,35755.0186
0.2823,0.2823,13052.008,3263.002,5.11861636,0.1,35770.6495
0.2824,0.2824,13054.7586,3263.68966,5.11969507,0.1,35780.8247
0.2825,0.2825,13057.5089,3264.37723,5.12077365,0.1,35792.279
0.2826,0.2826,13060.2592,3265.0648,5.12185223,0.1,35803.319
0.2827,0.2827,13063.0093,3265.75234,5.12293076,0.2,35811.8352
0.2828,0.2828,13065.7599,3266.43998,5.12400946,0.1,35847.6004
0.2829,0.2829,13068.5105,3267.12763,5.12508815,0.1,35859.342
0.283,0.283,13071.2612,3267.81531,5.12616691,0.1,35871.2002
0.2831,0.2831,13074.0109,3268.50273,5.12724525,0.1,35882.8725
0.2832,0.2832,13076.7604,3269.1901,5.12832352,0.2,35894.3814
0.2833,0.2833,13079.5089,3269.87723,5.12940141,0.1,35943.7717
0.2834,0.2834,13082.258,3270.5645,5.13047952,0.1,35956.2712
0.2835,0.2835,13085.0055,3271.25136,5.13155699,0.1,35966.7333
0.2836,0.2836,13087.7531,3271.93828,5.13263455,0.1,35978.7168
0.2837,0.2837,13090.5011,3272.62529,5.13371224,0.2,35991.2345
0.2838,0.2838,13093.2494,3273.31234,5.13479001,0.1,36043.4766
0.2839,0.2839,13095.9984,3273.9996,5.13586811,0.1,36054.8801
0.284,0.284,13098.7472,3274.68679,5.13694609,0.1,36068.2669
0.2841,0.2841,13101.4968,3275.3742,5.13802442,0.1,36079.379
0.2842,0.2842,13104.2463,3276.06157,5.13910267,0.2,36090.8787
0.2843,0.2843,13106.996,3276.74899,5.14018103,0.1,36106.6662
0.2844,0.2844,13109.7456,3277.4364,5.14125936,0.1,36119.4122
0.2845,0.2845,13112.4962,3278.12404,5.14233804,0.1,36131.589
0.2846,0.2846,13115.246,3278.8115,5.14341645,0.1,36143.4874
0.2847,0.2847,13117.9971,3279.49927,5.14449534,0.2,36153.9142
0.2848,0.2848,13120.7481,3280.18703,5.14557422,0.1,36172.8087
0.2849,0.2849,13123.4998,3280.87494,5.14665334,0.1,36186.3527
0.285,0.285,13126.2509,3281.56273,5.14773226,0.1,36198.8874
0.2851,0.2851,13129.0023,3282.25056,5.14881125,0.1,36209.8983
0.2852,0.2852,13131.7527,3282.93817,5.14988988,0.2,36221.1309
0.2853,0.2853,13134.504,3283.62599,5.15096886,0.1,36235.0386
0.2854,0.2854,13137.2541,3284.31351,5.15204736,0.1,36246.895
0.2855,0.2855,13140.005,3285.00125,5.15312621,0.1,36260.8897
0.2856,0.2856,13142.7548,3285.68871,5.15420461,0.1,36273.6536
0.2857,0.2857,13145.5049,3286.37623,5.15528311,0.2,36285.8877
0.2858,0.2858,13148.2551,3287.06379,5.15636167,0.1,36340.4111
0.2859,0.2859,13151.0042,3287.75104,5.15743976,0.1,36351.2664
0.286,0.286,13153.7542,3288.43855,5.15851824,0.1,36361.9868
0.2861,0.2861,13156.5036,3289.12591,5.15959648,0.1,36373.3159
0.2862,0.2862,13159.2531,3289.81327,5.16067474,0.2,36384.1233
0.2863,0.2863,13162.0027,3290.50067,5.16175306,0.1,36436.294
0.2864,0.2864,13164.7524,3291.1881,5.16283141,0.1,36450.6558
0.2865,0.2865,13167.5013,3291.87531,5.16390943,0.1,36463.1221
0.2866,0.2866,13170.2513,3292.56283,5.16498793,0.1,36474.5194
0.2867,0.2867,13173.0012,3293.25029,5.16606634,0.2,36486.8208
0.2868,0.2868,13175.7509,3293.93772,5.1671447,0.1,36538.2891
0.2869,0.2869,13178.5019,3294.62548,5.16822357,0.1,36549.0959
0.287,0.287,13181.251,3295.31274,5.16930167,0.1,36560.7041
0.2871,0.2871,13184.0016,3296.00039,5.17038037,0.1,36572.3694
0.2872,0.2872,13186.7521,3296.68803,5.17145906,0.2,36583.1854
0.2873,0.2873,13189.5025,3297.37563,5.17253769,0.1,36635.199
0.2874,0.2874,13192.2532,3298.06331,5.17361643,0.1,36645.2301
0.2875,0.2875,13195.0042,3298.75105,5.17469528,0.1,36657.1589
0.2876,0.2876,13197.7545,3299.43863,5.17577389,0.1,36671.9367
0.2877,0.2877,13200.5052,3300.12631,5.17685263,0.2,36684.1798
0.2878,0.2878,13203.2551,3300.81377,5.17793104,0.1,36702.045
0.2879,0.2879,13206.0049,3301.50121,5.17900942,0.1,36715.9156
0.288,0.288,13208.7477,3302.18692,5.18008508,0.1,36726.9183
0.2881,0.2881,13211.4899,3302.87248,5.1811605,0.1,36739.1718
0.2882,0.2882,13214.2316,3303.55789,5.1822357,0.2,36753.0337
0.2883,0.2883,13216.9728,3304.24319,5.18331071,0.1,36806.3563
0.2884,0.2884,13219.7134,3304.92836,5.18438552,0.1,36818.4098
0.2885,0.2885,13222.4548,3305.61371,5.18546062,0.1,36830.4799
0.2886,0.2886,13225.1962,3306.29905,5.18653571,0.1,36841.9875
0.2887,0.2887,13227.9375,3306.98438,5.18761078,0.2,36852.9421
0.2888,0.2888,13230.6802,3307.67004,5.18868636,0.1,36871.2682
0.2889,0.2889,13233.4212,3308.35529,5.1897613,0.1,36883.9055
0.289,0.289,13236.1624,3309.04061,5.19083634,0.1,36896.4398
0.2891,0.2891,13238.9047,3309.72618,5.19191179,0.1,36908.9453
0.2892,0.2892,13241.6476,3310.41191,5.19298748,0.2,36919.2005
0.2893,0.2893,13244.3896,3311.0974,5.19406279,0.1,36969.618
0.2894,0.2894,13247.1325,3311.78311,5.19513846,0.1,36980.3918
0.2895,0.2895,13249.8755,3312.46888,5.19621422,0.1,36990.0163
0.2896,0.2896,13252.6173,3313.15433,5.19728947,0.1,37002.2242
0.2897,0.2897,13255.3604,3313.84011,5.19836524,0.2,37013.1922
0.2898,0.2898,13258.102,3314.52551,5.19944041,0.1,37031.114
0.2899,0.2899,13260.8444,3315.21109,5.20051587,0.1,37042.9274
0.29,0.29,13263.5867,3315.89668,5.20159135,0.1,37057.0413
0.2901,0.2901,13266.3301,3316.58252,5.20266722,0.1,37072.8141
0.2902,0.2902,13269.0726,3317.26815,5.20374275,0.2,37096.5735
0.2903,0.2903,13271.8146,3317.95366,5.2048181,0.1,37180.0812
0.29035,0.29035,13273.1863,3318.29658,5.20535604,0.05,37206.7583
0.2904,0.2904,13274.5583,3318.63957,5.20589408,0.05,37225.9079
0.29045,0.29045,13275.9302,3318.98254,5.20643209,0.05,37246.0937
0.2905,0.2905,13277.3018,3319.32544,5.20696999,0.05,37271.4553
0.29055,0.29055,13278.6739,3319.66847,5.20750809,0.1,37283.5536
0.29065,0.29065,13281.417,3320.35426,5.20858387,0.1,37302.8843
0.29075,0.29075,13284.1594,3321.03985,5.20965935,0.1,37321.0615
0.29085,0.29085,13286.9021,3321.72552,5.21073496,0.1,37340.2512
0.29095,0.29095,13289.645,3322.41124,5.21181063,0.1,37359.9895
0.29105,0.29105,13292.3885,3323.09711,5.21288655,0.2,37378.4052
0.29115,0.29115,13295.1309,3323.78273,5.21396206,0.1,37458.6993
0.29125,0.29125,13297.8747,3324.46867,5.21503808,0.1,37479.6986
0.29135,0.29135,13300.6182,3325.15454,5.216114,0.1,37500.1074
0.29145,0.29145,13303.3613,3325.84033,5.21718979,0.1,37519.8844
0.29155,0.29155,13306.1047,3326.52618,5.21826567,0.2,37541.0312
0.29165,0.29165,13308.8478,3327.21195,5.21934143,0.1,37569.8201
0.29175,0.29175,13311.5909,3327.89773,5.22041719,0.1,37586.688
0.29185,0.29185,13314.334,3328.58351,5.22149296,0.1,37609.725
0.29195,0.29195,13317.077,3329.26924,5.22256866,0.1,37632.5925
0.29205,0.29205,13319.8201,3329.95503,5.22364445,0.2,37653.1577
0.29215,0.29215,13322.5645,3330.64113,5.22472071,0.1,37684.629
0.29225,0.29225,13325.3078,3331.32694,5.22579653,0.1,37703.4735
0.29235,0.29235,13328.0518,3332.01296,5.22687268,0.1,37721.966
0.29245,0.29245,13330.7959,3332.69897,5.22794882,0.1,37744.2058
0.29255,0.29255,13333.5405,3333.38512,5.22902517,0.2,37767.2255
0.29265,0.29265,13336.2857,3334.07143,5.23010178,0.1,37846.8618
0.29275,0.29275,13339.0305,3334.75764,5.23117821,0.1,37866.8253
0.29285,0.29285,13341.7752,3335.44379,5.23225457,0.1,37886.268
0.29295,0.29295,13344.519,3336.12974,5.23333061,0.1,37901.8634
0.29305,0.29305,13347.2616,3336.8154,5.23440619,0.2,37920.155
0.29315,0.29315,13350.0049,3337.50123,5.23548204,0.1,37987.2385
0.29325,0.29325,13352.7481,3338.18703,5.23655784,0.1,37999.802
0.29335,0.29335,13355.4909,3338.87272,5.23763347,0.1,38010.4515
0.29345,0.29345,13358.2343,3339.55857,5.23870936,0.1,38021.7021
0.29355,0.29355,13360.9785,3340.24463,5.23978557,0.2,38032.0142
0.29365,0.29365,13363.7224,3340.93059,5.24086162,0.1,38092.3602
0.29375,0.29375,13366.4656,3341.61639,5.24193742,0.1,38111.6965
0.29385,0.29385,13369.208,3342.302,5.24301292,0.1,38133.7973
0.29395,0.29395,13371.9517,3342.98793,5.24408893,0.1,38155.4271
0.29405,0.29405,13374.6949,3343.67372,5.24516472,0.2,38174.5019
0.29415,0.29415,13377.4389,3344.35973,5.24624086,0.1,38260.0316
0.29425,0.29425,13380.1817,3345.04542,5.24731648,0.1,38280.1121
0.29435,0.29435,13382.924,3345.731,5.24839195,0.1,38299.7697
0.29445,0.29445,13385.6666,3346.41665,5.24946751,0.1,38323.3422
0.29455,0.29455,13388.4088,3347.10221,5.25054293,0.2,38332.8156
0.29465,0.29465,13391.1503,3347.78758,5.25161807,0.1,38381.3995
0.29475,0.29475,13393.892,3348.473,5.25269327,0.1,38392.9155
0.29485,0.29485,13396.6333,3349.15833,5.25376834,0.1,38407.6137
0.29495,0.29495,13399.3747,3349.84366,5.25484341,0.1,38418.2658
0.29505,0.29505,13402.1157,3350.52893,5.25591838,0.2,38429.4662
0.29515,0.29515,13404.857,3351.21424,5.25699342,0.1,38478.8804
0.29525,0.29525,13407.5982,3351.89954,5.25806843,0.1,38496.2824
0.29535,0.29535,13410.3387,3352.58468,5.2591432,0.1,38521.6609
0.29545,0.29545,13413.0788,3353.2697,5.26021777,0.1,38540.3946
0.29555,0.29555,13415.8165,3353.95413,5.26129143,0.2,38560.9998
0.29565,0.29565,13418.5547,3354.63868,5.26236527,0.1,38638.6185
0.29575,0.29575,13421.2926,3355.32314,5.26343897,0.1,38655.3096
0.29585,0.29585,13424.0305,3356.00762,5.2645127,0.1,38677.4457
0.29595,0.29595,13426.7686,3356.69215,5.26558652,0.1,38696.4444
0.29605,0.29605,13429.5074,3357.37686,5.26666061,0.2,38721.204
0.29615,0.29615,13432.2459,3358.06148,5.26773455,0.1,38805.4197
0.29625,0.29625,13434.9851,3358.74627,5.26880878,0.1,38825.7857
0.29635,0.29635,13437.724,3359.431,5.26988291,0.1,38848.2065
0.29645,0.29645,13440.4603,3360.11507,5.270956,0.1,38869.4774
0.29655,0.29655,13443.1968,3360.7992,5.27202918,0.2,38889.8739
0.29665,0.29665,13445.9341,3361.48352,5.27310265,0.1,38947.7046
0.29675,0.29675,13448.6709,3362.16772,5.27417594,0.1,38972.0919
0.29685,0.29685,13451.4087,3362.85217,5.27524964,0.1,38992.8715
0.29695,0.29695,13454.1465,3363.53663,5.27632333,0.1,39013.1568
0.29705,0.29705,13456.8843,3364.22108,5.27739702,0.2,39037.6
0.29725,0.29725,13462.3544,3365.58859,5.27954221,0.2,39060.3938
0.29735,0.29735,13465.0942,3366.27355,5.2806167,0.1,39140.3761
0.29745,0.29745,13467.8338,3366.95845,5.28169109,0.1,39163.0621
0.29755,0.29755,13470.5731,3367.64328,5.28276536,0.1,39186.2845
0.29765,0.29765,13473.3128,3368.3282,5.28383979,0.1,39202.8027
0.29775,0.29775,13476.0527,3369.01318,5.2849143,0.2,39222.2432
0.29785,0.29785,13478.7929,3369.69822,5.28598892,0.1,39301.7762
0.29795,0.29795,13481.5334,3370.38336,5.28706368,0.1,39319.1962
0.29805,0.29805,13484.274,3371.0685,5.28813846,0.1,39338.3914
0.29815,0.29815,13487.0136,3371.75341,5.28921286,0.1,39356.8416
0.29825,0.29825,13489.7532,3372.4383,5.29028723,0.2,39377.2883
0.29835,0.29835,13492.4926,3373.12316,5.29136157,0.1,39453.7753
0.29845,0.29845,13495.2322,3373.80804,5.29243592,0.1,39473.2513
0.29855,0.29855,13497.9719,3374.49297,5.29351036,0.1,39493.4039
0.29865,0.29865,13500.7109,3375.17771,5.29458451,0.1,39509.6402
0.29875,0.29875,13503.4517,3375.86291,5.29565937,0.2,39532.1679
0.29885,0.29885,13506.1918,3376.54795,5.29673398,0.1,39564.0206
0.29895,0.29895,13508.9319,3377.23297,5.29780855,0.1,39582.0994
0.29905,0.29905,13511.672,3377.91801,5.29888316,0.1,39594.5404
0.29915,0.29915,13514.4102,3378.60254,5.29995697,0.1,39614.9841
0.29925,0.29925,13517.149,3379.28724,5.30103106,0.2,39635.5192
0.29935,0.29935,13519.8883,3379.97206,5.30210532,0.1,39716.6763
0.29945,0.29945,13522.6256,3380.65641,5.30317884,0.1,39735.4133
0.29955,0.29955,13525.3635,3381.34086,5.30425254,0.1,39754.5478
0.29965,0.29965,13528.1011,3382.02527,5.30532615,0.1,39777.2638
0.29975,0.29975,13530.8387,3382.70969,5.30639979,0.2,39797.8319
0.29985,0.29985,13533.575,3383.39376,5.30747288,0.1,39823.1754
0.29995,0.29995,13536.3112,3384.07779,5.30854592,0.1,39844.3358
0.3,0.3,13537.6799,3384.41996,5.30908267,0.05,39862.7682
