s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s
0.0818,0.0818,5787.24247,1446.81062,2.26958748,0.2,7859.06147
0.082,0.082,5793.83356,1448.45839,2.27217231,0.4,7881.68434
0.0822,0.0822,5800.415,1450.10375,2.27475336,0.2,7981.52334
0.0824,0.0824,5806.98703,1451.74676,2.27733072,0.2,8018.19492
0.0826,0.0826,5813.54909,1453.38727,2.27990417,0.2,8049.57352
0.0828,0.0828,5820.09344,1455.02336,2.28247067,0.2,8079.91822
0.083,0.083,5826.61808,1456.65452,2.28502944,0.4,8107.34214
0.0832,0.0832,5833.12541,1458.28135,2.28758143,0.2,8203.43795
0.0834,0.0834,5839.57007,1459.89252,2.29010884,0.2,8235.81583
0.0836,0.0836,5846.00474,1461.50118,2.29263232,0.2,8276.18711
0.0838,0.0838,5852.42929,1463.10732,2.29515185,0.2,8306.28015
0.084,0.084,5858.84243,1464.71061,2.29766689,0.4,8337.33557
0.0841,0.0841,5862.04768,1465.51192,2.2989239,0.1,8500.22169
0.0842,0.0842,5865.24852,1466.31213,2.30017917,0.1,8524.30186
0.0843,0.0843,5868.44601,1467.1115,2.30143314,0.1,8562.58479
0.0844,0.0844,5871.64008,1467.91002,2.30268576,0.1,8589.87658
0.0845,0.0845,5874.8311,1468.70778,2.30393718,0.2,8613.38039
0.0847,0.0847,5881.19469,1470.29867,2.3064328,0.2,8645.2193
0.0849,0.0849,5887.54637,1471.88659,2.30892374,0.2,8684.73343
0.0851,0.0851,5893.88565,1473.47141,2.31140982,0.2,8720.52333
0.0853,0.0853,5900.2117,1475.05293,2.31389071,0.2,8755.32027
0.0855,0.0855,5906.52317,1476.63079,2.31636589,0.4,8788.88913
0.0857,0.0857,5912.82497,1478.20624,2.31883727,0.2,8873.83182
0.0859,0.0859,5919.11322,1479.77831,2.32130334,0.2,8903.53994
0.0861,0.0861,5925.38527,1481.34632,2.32376305,0.2,8939.89759
0.0862,0.0862,5928.51866,1482.12967,2.32499188,0.1,9045.74983
0.0863,0.0863,5931.64873,1482.91218,2.3262194,0.1,9072.25382
0.0864,0.0864,5934.77466,1483.69367,2.3274453,0.1,9091.30001
0.0865,0.0865,5937.89897,1484.47474,2.32867056,0.1,9121.63495
0.0866,0.0866,5941.02034,1485.25508,2.32989467,0.2,9155.6652
0.0868,0.0868,5947.25322,1486.81331,2.33233902,0.2,9190.04024
0.087,0.087,5953.47447,1488.36862,2.33477881,0.2,9221.95352
0.0872,0.0872,5959.63928,1489.90982,2.33719647,0.2,9254.23612
0.0873,0.0873,5962.71372,1490.67843,2.33840218,0.1,9354.81151
0.0874,0.0874,5965.78437,1491.44609,2.3396064,0.1,9383.49682
0.0875,0.0875,5968.85036,1492.21259,2.34080879,0.1,9414.81747
0.0876,0.0876,5971.91288,1492.97822,2.34200982,0.1,9444.01707
0.0877,0.0877,5974.97355,1493.74339,2.34321013,0.2,9484.57947
0.0879,0.0879,5981.07638,1495.2691,2.34560348,0.2,9513.91686
0.0881,0.0881,5987.14464,1496.78616,2.34798327,0.2,9557.64169
0.0883,0.0883,5993.18866,1498.29717,2.35035356,0.2,9590.74439
0.0885,0.0885,5999.21783,1499.80446,2.35271802,0.2,9631.56913
0.0886,0.0886,6002.22896,1500.55724,2.3538989,0.1,9733.97977
0.0887,0.0887,6005.23463,1501.30866,2.35507764,0.1,9764.12329
0.0888,0.0888,6008.23466,1502.05867,2.35625416,0.1,9799.63448
0.0889,0.0889,6011.23258,1502.80814,2.35742986,0.1,9834.19375
0.089,0.089,6014.22695,1503.55674,2.35860416,0.2,9866.16227
0.0891,0.0891,6017.21828,1504.30457,2.35977728,0.1,9967.03778
0.0892,0.0892,6020.20501,1505.05125,2.36094858,0.1,9998.05814
0.0893,0.0893,6023.18961,1505.7974,2.36211906,0.1,10035.2704
0.0894,0.0894,6026.17127,1506.54282,2.36328838,0.1,10079.6909
0.0895,0.0895,6029.14998,1507.2875,2.36445654,0.2,10113.4881
0.0896,0.0896,6032.12603,1508.03151,2.36562366,0.1,10207.9853
0.0897,0.0897,6035.09935,1508.77484,2.36678971,0.1,10236.324
0.0898,0.0898,6038.06887,1509.51722,2.36795427,0.1,10271.7739
0.0899,0.0899,6041.03627,1510.25907,2.369118,0.1,10299.7723
0.09,0.09,6043.99973,1510.99993,2.37028018,0.2,10324.6942
0.0901,0.0901,6046.95659,1511.73915,2.37143977,0.1,10437.1706
0.0902,0.0902,6049.87963,1512.46991,2.3725861,0.1,10459.9281
0.0903,0.0903,6052.799,1513.19975,2.37373099,0.1,10488.2023
0.0904,0.0904,6055.71171,1513.92793,2.37487328,0.1,10508.9664
0.0905,0.0905,6058.62119,1514.6553,2.37601429,0.2,10538.9523
0.0906,0.0906,6061.5278,1515.38195,2.37715418,0.1,10625.4495
0.0907,0.0907,6064.43371,1516.10843,2.37829379,0.1,10647.6839
0.0908,0.0908,6067.33604,1516.83401,2.379432,0.1,10672.4899
0.0909,0.0909,6070.23666,1517.55916,2.38056953,0.1,10701.2003
0.091,0.091,6073.13475,1518.28369,2.38170608,0.2,10731.151
0.0912,0.0912,6078.91674,1519.72919,2.38397361,0.2,10756.1217
0.0913,0.0913,6081.80634,1520.45159,2.38510683,0.1,10865.628
0.0914,0.0914,6084.69094,1521.17273,2.38623808,0.1,10888.5486
0.0915,0.0915,6087.57058,1521.89264,2.38736739,0.1,10912.1224
0.0916,0.0916,6090.44803,1522.61201,2.38849584,0.1,10950.8879
0.0917,0.0917,6093.32221,1523.33055,2.38962301,0.2,10985.3419
0.0918,0.0918,6096.1881,1524.04702,2.39074693,0.1,11084.8328
0.0919,0.0919,6099.04981,1524.76245,2.39186921,0.1,11109.457
0.092,0.092,6101.90775,1525.47694,2.39299001,0.1,11140.522
0.0921,0.0921,6104.76157,1526.19039,2.3941092,0.1,11174.766
0.0922,0.0922,6107.61254,1526.90314,2.39522727,0.2,11217.5841
0.0923,0.0923,6110.4613,1527.61533,2.39634447,0.1,11307.9242
0.0924,0.0924,6113.30766,1528.32692,2.39746072,0.1,11328.48
0.0925,0.0925,6116.15176,1529.03794,2.3985761,0.1,11348.7251
0.0926,0.0926,6118.99129,1529.74782,2.39968968,0.1,11370.5746
0.0927,0.0927,6121.82763,1530.45691,2.40080201,0.2,11391.5988
0.0928,0.0928,6124.66147,1531.16537,2.40191336,0.1,11420.0971
0.0929,0.0929,6127.49153,1531.87288,2.40302322,0.1,11440.0343
0.093,0.093,6130.31814,1532.57953,2.40413174,0.1,11464.5797
0.0931,0.0931,6133.14218,1533.28554,2.40523924,0.1,11488.1215
0.0932,0.0932,6135.96096,1533.99024,2.40634469,0.2,11519.3884
0.0934,0.0934,6141.58051,1535.39513,2.40854851,0.2,11541.6558
0.0936,0.0936,6147.18522,1536.7963,2.41074651,0.2,11572.3935
0.0938,0.0938,6152.77824,1538.19456,2.41293993,0.2,11597.2277
0.0939,0.0939,6155.57116,1538.89279,2.41403523,0.1,11676.3085
0.094,0.094,6158.35973,1539.58993,2.41512883,0.1,11707.1998
0.0941,0.0941,6161.14357,1540.28589,2.41622057,0.1,11727.9619
0.0942,0.0942,6163.92522,1540.9813,2.41731145,0.1,11763.0884
0.0943,0.0943,6166.70243,1541.67561,2.41840059,0.2,11794.8393
0.0944,0.0944,6169.47743,1542.36936,2.41948887,0.1,11883.2547
0.0945,0.0945,6172.25059,1543.06265,2.42057642,0.1,11908.6568
0.0946,0.0946,6175.02124,1543.75531,2.42166299,0.1,11935.4182
0.0947,0.0947,6177.78857,1544.44714,2.42274825,0.1,11965.0351
0.0948,0.0948,6180.55275,1545.13819,2.42383228,0.2,11988.3946
0.095,0.095,6186.07034,1546.51759,2.42599612,0.2,12009.43
0.0952,0.0952,6191.57666,1547.89416,2.42815554,0.2,12039.5582
0.0954,0.0954,6197.0697,1549.26743,2.43030975,0.2,12062.5214
0.0956,0.0956,6202.54649,1550.63662,2.43245759,0.2,12086.6943
0.0957,0.0957,6205.28227,1551.32057,2.43353048,0.1,12150.2772
0.0958,0.0958,6208.01154,1552.00288,2.43460082,0.1,12167.85
0.0959,0.0959,6210.73741,1552.68435,2.43566983,0.1,12183.1524
0.096,0.096,6213.4605,1553.36512,2.43673774,0.1,12201.7399
0.0961,0.0961,6216.18151,1554.04538,2.43780485,0.2,12225.5716
0.0963,0.0963,6221.61046,1555.40262,2.43993392,0.2,12247.5072
0.0964,0.0964,6224.32269,1556.08067,2.44099758,0.1,12314.9827
0.0965,0.0965,6227.03016,1556.75754,2.44205937,0.1,12330.1891
0.0966,0.0966,6229.73463,1557.43366,2.44311998,0.1,12347.2868
0.0967,0.0967,6232.43647,1558.10912,2.44417957,0.1,12364.723
0.0968,0.0968,6235.13452,1558.78363,2.44523766,0.2,12385.3268
0.097,0.097,6240.51435,1560.12859,2.44734747,0.2,12404.6508
0.0971,0.0971,6243.20116,1560.80029,2.44840116,0.1,12461.7098
0.0972,0.0972,6245.88428,1561.47107,2.4494534,0.1,12482.7143
0.0973,0.0973,6248.56426,1562.14106,2.45050441,0.1,12498.0956
0.0974,0.0974,6251.24092,1562.81023,2.45155412,0.1,12512.4931
0.0975,0.0975,6253.91334,1563.47834,2.45260217,0.2,12527.5949
0.0977,0.0977,6259.24423,1564.81106,2.45469279,0.2,12541.6508
0.0979,0.0979,6264.55527,1566.13882,2.45677562,0.2,12555.6628
0.0981,0.0981,6269.85765,1567.46441,2.45885506,0.2,12569.0138
0.0982,0.0982,6272.50358,1568.12589,2.45989271,0.1,12613.6402
0.0983,0.0983,6275.14502,1568.78626,2.46092861,0.1,12643.4004
0.0984,0.0984,6277.78362,1569.4459,2.46196339,0.1,12673.7407
0.0985,0.0985,6280.41911,1570.10478,2.46299696,0.1,12705.3681
0.0986,0.0986,6283.05162,1570.76291,2.46402935,0.2,12738.2608
0.0988,0.0988,6288.30429,1572.07607,2.46608929,0.2,12762.0792
0.099,0.099,6293.54339,1573.38585,2.46814391,0.2,12779.0134
0.0992,0.0992,6298.77162,1574.69291,2.47019427,0.2,12798.0758
0.0994,0.0994,6303.98632,1575.99658,2.47223933,0.2,12816.723
0.0996,0.0996,6309.19288,1577.29822,2.47428119,0.4,12835.3398
0.0998,0.0998,6314.38537,1578.59634,2.47631753,0.2,12886.7708
0.1,0.1,6319.56464,1579.89116,2.47834869,0.2,12897.801
0.1002,0.1002,6324.73185,1581.18296,2.48037512,0.2,12906.7241
0.1004,0.1004,6329.8867,1582.47167,2.4823967,0.2,12916.7171
0.1006,0.1006,6335.031,1583.75775,2.48441414,0.4,12933.2849
0.1008,0.1008,6340.16222,1585.04055,2.48642646,0.2,12998.5943
0.101,0.101,6345.28098,1586.32024,2.48843388,0.2,13018.3941
0.1012,0.1012,6350.38958,1587.5974,2.49043733,0.2,13041.8606
0.1013,0.1013,6352.94065,1588.23516,2.49143779,0.1,13111.5198
0.1014,0.1014,6355.4877,1588.87192,2.49243666,0.1,13136.2199
0.1015,0.1015,6358.02928,1589.50732,2.4934334,0.1,13150.8295
0.1016,0.1016,6360.56449,1590.14112,2.49442763,0.1,13165.4269
0.1017,0.1017,6363.09743,1590.77436,2.49542098,0.2,13181.6068
0.1019,0.1019,6368.14217,1592.03554,2.49739938,0.2,13194.3129
0.102,0.102,6370.65079,1592.6627,2.49838319,0.1,13214.8917
0.1021,0.1021,6373.15381,1593.28845,2.4993648,0.1,13231.4715
0.1022,0.1022,6375.65305,1593.91326,2.50034493,0.1,13247.1355
0.1023,0.1023,6378.14982,1594.53746,2.50132409,0.1,13259.1652
0.1024,0.1024,6380.64388,1595.16097,2.50230218,0.2,13275.7879
0.1025,0.1025,6383.13456,1595.78364,2.50327895,0.1,13318.7622
0.1026,0.1026,6385.62224,1596.40556,2.50425455,0.1,13333.4013
0.1027,0.1027,6388.1069,1597.02672,2.50522896,0.1,13349.9191
0.1028,0.1028,6390.58784,1597.64696,2.50620191,0.1,13367.6064
0.1029,0.1029,6393.06517,1598.26629,2.50717345,0.2,13385.4203
0.103,0.103,6395.53997,1598.88499,2.50814399,0.1,13429.0284
0.1031,0.1031,6398.01206,1599.50302,2.50911348,0.1,13440.7236
0.1032,0.1032,6400.48212,1600.12053,2.51008216,0.1,13452.2817
0.1033,0.1033,6402.94964,1600.73741,2.51104985,0.1,13462.6869
0.1034,0.1034,6405.41462,1601.35366,2.51201655,0.2,13473.8901
0.1035,0.1035,6407.87822,1601.96955,2.51298269,0.1,13516.5216
0.1036,0.1036,6410.33861,1602.58465,2.51394759,0.1,13530.1264
0.1037,0.1037,6412.79526,1603.19882,2.51491102,0.1,13541.9024
0.1038,0.1038,6415.2496,1603.8124,2.51587354,0.1,13553.95
0.1039,0.1039,6417.70069,1604.42517,2.51683478,0.2,13562.4465
0.104,0.104,6420.14966,1605.03741,2.5177952,0.1,13609.8727
0.1041,0.1041,6422.59685,1605.64921,2.51875491,0.1,13624.6669
0.1042,0.1042,6425.04142,1606.26035,2.5197136,0.1,13636.5618
0.1043,0.1043,6427.48334,1606.87084,2.52067125,0.1,13655.8138
0.1044,0.1044,6429.92286,1607.48071,2.52162796,0.2,13668.4768
0.1045,0.1045,6432.36038,1608.09009,2.52258388,0.1,13717.8449
0.1046,0.1046,6434.79492,1608.69873,2.52353864,0.1,13727.1781
0.1047,0.1047,6437.22762,1609.30691,2.52449267,0.1,13741.4193
0.1048,0.1048,6439.65382,1609.91346,2.52544416,0.1,13755.6508
0.1049,0.1049,6442.07663,1610.51916,2.52639431,0.2,13767.5041
0.105,0.105,6444.49821,1611.12455,2.52734398,0.1,13786.8279
0.1051,0.1051,6446.91861,1611.72965,2.52829319,0.1,13800.1152
0.1052,0.1052,6449.33586,1612.33396,2.52924117,0.1,13811.658
0.1053,0.1053,6451.74816,1612.93704,2.53018721,0.1,13832.4823
0.1054,0.1054,6454.15779,1613.53945,2.53113219,0.2,13845.9185
0.1055,0.1055,6456.56376,1614.14094,2.53207574,0.1,13890.9974
0.1056,0.1056,6458.96659,1614.74165,2.53301806,0.1,13905.6064
0.1057,0.1057,6461.36669,1615.34167,2.53395931,0.1,13917.8277
0.1058,0.1058,6463.76399,1615.941,2.53489946,0.1,13930.5732
0.1059,0.1059,6466.16083,1616.54021,2.53583943,0.2,13944.158
0.106,0.106,6468.55453,1617.13863,2.53677817,0.1,13988.1609
0.1061,0.1061,6470.9435,1617.73588,2.53771506,0.1,14000.7109
0.1062,0.1062,6473.32749,1618.33187,2.53864999,0.1,14013.112
0.1063,0.1063,6475.70853,1618.92713,2.53958376,0.1,14026.6809
0.1064,0.1064,6478.08653,1619.52163,2.54051634,0.2,14038.6969
0.1065,0.1065,6480.46263,1620.11566,2.54144818,0.1,14054.2374
0.1066,0.1066,6482.83477,1620.70869,2.54237846,0.1,14068.2799
0.1067,0.1067,6485.20545,1621.30136,2.54330818,0.1,14081.9949
0.1068,0.1068,6487.57453,1621.89363,2.54423726,0.1,14095.392
0.1069,0.1069,6489.94014,1622.48504,2.54516498,0.2,14108.6693
0.107,0.107,6492.30312,1623.07578,2.54609167,0.1,14129.7942
0.1071,0.1071,6494.66276,1623.66569,2.54701706,0.1,14143.3176
0.1072,0.1072,6497.02091,1624.25523,2.54794185,0.1,14155.9736
0.1073,0.1073,6499.37498,1624.84375,2.54886505,0.1,14169.0102
0.1074,0.1074,6501.72678,1625.43169,2.54978736,0.2,14181.9055
0.1075,0.1075,6504.07552,1626.01888,2.55070847,0.1,14225.4349
0.1076,0.1076,6506.42064,1626.60516,2.55162816,0.1,14239.6376
0.1077,0.1077,6508.76262,1627.19066,2.55254661,0.1,14251.2025
0.1078,0.1078,6511.10186,1627.77547,2.55346399,0.1,14264.9939
0.1079,0.1079,6513.43832,1628.35958,2.55438028,0.2,14277.2551
0.108,0.108,6515.76873,1628.94218,2.5552942,0.1,14320.2823
0.1081,0.1081,6518.09289,1629.52322,2.55620567,0.1,14333.1933
0.1082,0.1082,6520.41316,1630.10329,2.55711561,0.1,14344.6907
0.1083,0.1083,6522.7318,1630.68295,2.55802492,0.1,14357.5589
0.1084,0.1084,6525.04784,1631.26196,2.5589332,0.2,14370.8296
0.1085,0.1085,6527.35867,1631.83967,2.55983944,0.1,14414.0555
0.1086,0.1086,6529.66745,1632.41686,2.56074488,0.1,14426.7384
0.1087,0.1087,6531.97297,1632.99324,2.56164903,0.1,14438.8123
0.1088,0.1088,6534.27688,1633.56922,2.56255256,0.1,14450.5313
0.1089,0.1089,6536.5772,1634.1443,2.56345468,0.2,14462.8827
0.109,0.109,6538.87547,1634.71887,2.56435599,0.1,14508.8924
0.1091,0.1091,6541.1706,1635.29265,2.56525608,0.1,14520.9494
0.1092,0.1092,6543.46298,1635.86574,2.56615508,0.1,14538.4876
0.1093,0.1093,6545.75307,1636.43827,2.56705318,0.1,14555.2133
0.1094,0.1094,6548.03896,1637.00974,2.56794964,0.2,14566.7659
0.1095,0.1095,6550.32113,1637.58028,2.56884464,0.1,14611.056
0.1096,0.1096,6552.60178,1638.15044,2.56973905,0.1,14622.9904
0.1097,0.1097,6554.87885,1638.71971,2.57063205,0.1,14632.5373
0.1098,0.1098,6557.15464,1639.28866,2.57152455,0.1,14645.7454
0.1099,0.1099,6559.42699,1639.85675,2.5724157,0.2,14659.1495
0.11,0.11,6561.68672,1640.42168,2.5733019,0.1,14705.0614
0.11005,0.11005,6562.81331,1640.70333,2.57374371,0.05,14743.734
0.110075,0.110075,6563.37633,1640.84408,2.57396451,0.025,14786.8335
0.1100875,0.1100875,6563.6579,1640.91447,2.57407493,0.0125,14826.5365
