s_m,s_over_B,R_kN,q_kPa,dr_iters,settled,ke,res_kN,dR_kN,wall_s
0.001,0.0005,19.0083111,19.0083111,4000,1,2.01968766e-14,1.56525467e-06,0.000515917574,96.3418531
