s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s,p_exc_kPa
0.12354375,0.12354375,8136.0083,2034.00208,3.19070484,0.025,38165.3976,-176.733779
0.12355625,0.12355625,8136.88031,2034.22008,3.19104682,0.0125,38211.303,-176.755118
0.12356875,0.12356875,8137.75234,2034.43808,3.1913888,0.0125,38221.1526,-176.776457
0.12358125,0.12358125,8138.62438,2034.65609,3.19173079,0.0125,38230.8085,-176.797797
0.1235875,0.1235875,8139.06042,2034.76511,3.1919018,0.00625,38286.8506,-176.808466
0.12359375,0.12359375,8139.49647,2034.87412,3.1920728,0.00625,38295.3559,-176.819137
0.1236,0.1236,8139.93249,2034.98312,3.1922438,0.00625,38304.1651,-176.829811
0.12360625,0.12360625,8140.36852,2035.09213,3.19241479,0.00625,38312.4519,-176.840486
0.1236125,0.1236125,8140.80457,2035.20114,3.1925858,0.0125,38320.8998,-176.851159
0.123625,0.123625,8141.67665,2035.41916,3.1929278,0.0125,38330.9813,-176.872504
0.1236375,0.1236375,8142.54874,2035.63719,3.19326981,0.0125,38340.9009,-176.89385
0.12365,0.12365,8143.42085,2035.85521,3.19361183,0.0125,38350.8999,-176.915195
0.1236625,0.1236625,8144.29298,2036.07324,3.19395385,0.0125,38359.8687,-176.936539
0.123675,0.123675,8145.16514,2036.29128,3.19429589,0.025,38370.6992,-176.957881
0.1237,0.1237,8146.90938,2036.72734,3.19497993,0.025,38379.7269,-177.000563
0.123725,0.123725,8148.65373,2037.16343,3.19566401,0.025,38389.744,-177.043238
0.12375,0.12375,8150.39822,2037.59955,3.19634815,0.025,38399.6511,-177.085905
0.123775,0.123775,8152.14279,2038.0357,3.19703232,0.025,38409.9598,-177.12857
0.1238,0.1238,8153.88722,2038.47181,3.19771643,0.05,38420.0161,-177.17126
0.12385,0.12385,8157.37583,2039.34396,3.19908456,0.05,38430.5155,-177.256638
0.1239,0.1239,8160.86467,2040.21617,3.20045278,0.05,38440.7054,-177.342016
0.12395,0.12395,8164.35385,2041.08846,3.20182114,0.05,38449.5905,-177.427379
0.124,0.124,8167.8433,2041.96083,3.2031896,0.05,38460.0029,-177.512733
0.12405,0.12405,8171.3327,2042.83317,3.20455804,0.1,38470.1003,-177.598109
0.1241,0.1241,8174.82262,2043.70566,3.20592669,0.05,38512.8235,-177.683447
0.12415,0.12415,8178.31282,2044.57821,3.20729544,0.05,38523.0277,-177.768766
0.1242,0.1242,8181.80324,2045.45081,3.20866428,0.05,38533.7716,-177.85407
0.12425,0.12425,8185.29404,2046.32351,3.21003327,0.05,38543.4199,-177.939357
0.1243,0.1243,8188.78524,2047.19631,3.21140242,0.1,38553.8048,-178.024624
0.1244,0.1244,8195.76673,2048.94168,3.21414035,0.1,38564.2218,-178.195135
0.1245,0.1245,8202.74921,2050.6873,3.21687868,0.1,38574.8468,-178.36561
0.1246,0.1246,8209.73304,2052.43326,3.21961753,0.1,38585.0447,-178.536017
0.1247,0.1247,8216.71787,2054.17947,3.22235678,0.1,38595.2329,-178.706386
0.1248,0.1248,8223.70394,2055.92599,3.22509651,0.2,38605.8697,-178.876701
0.12485,0.12485,8227.19816,2056.79954,3.22646684,0.05,38696.2623,-178.961861
0.1249,0.1249,8230.69265,2057.67316,3.22783728,0.05,38706.6209,-179.047011
0.12495,0.12495,8234.18759,2058.5469,3.22920789,0.05,38717.6392,-179.13213
0.125,0.125,8237.68309,2059.42077,3.23057873,0.05,38727.4735,-179.217206
0.125025,0.125025,8239.43105,2059.85776,3.23126423,0.025,38775.6942,-179.259752
0.12505,0.12505,8241.17911,2060.29478,3.23194976,0.025,38785.5954,-179.302293
0.125075,0.125075,8242.92723,2060.73181,3.23263532,0.025,38795.1619,-179.344831
0.1251,0.1251,8244.6755,2061.16887,3.23332094,0.025,38804.4347,-179.38736
0.125125,0.125125,8246.4238,2061.60595,3.23400658,0.05,38814.7405,-179.429889
0.125175,0.125175,8249.92032,2062.48008,3.23537781,0.05,38827.4565,-179.514925
0.125225,0.125225,8253.41704,2063.35426,3.23674912,0.05,38838.0657,-179.599965
0.125275,0.125275,8256.91417,2064.22854,3.23812059,0.05,38847.4204,-179.684981
0.125325,0.125325,8260.41181,2065.10295,3.23949227,0.05,38858.1632,-179.769969
0.125375,0.125375,8263.90979,2065.97745,3.24086407,0.1,38867.8457,-179.854943
0.125475,0.125475,8270.90497,2067.72624,3.24360738,0.1,38878.7605,-180.024803
0.125575,0.125575,8277.90155,2069.47539,3.24635123,0.1,38889.046,-180.194601
0.125675,0.125675,8284.89919,2071.2248,3.2490955,0.1,38899.2616,-180.364397
0.125775,0.125775,8291.89815,2072.97454,3.25184029,0.1,38908.7297,-180.534158
0.125875,0.125875,8298.89812,2074.72453,3.25458547,0.2,38918.6202,-180.703891
0.125975,0.125975,8305.89929,2076.47482,3.25733113,0.1,38978.5075,-180.873567
0.126075,0.126075,8312.90165,2078.22541,3.26007725,0.1,38989.4158,-181.043149
0.126175,0.126175,8319.90493,2079.97623,3.26282373,0.1,38999.1637,-181.21267
0.126275,0.126275,8326.90939,2081.72735,3.26557067,0.1,39010.5194,-181.382143
0.126375,0.126375,8333.91491,2083.47873,3.26831803,0.2,39021.2842,-181.55157
0.126425,0.126425,8337.4189,2084.35472,3.2696922,0.05,39117.4616,-181.636273
0.126475,0.126475,8340.92311,2085.23078,3.27106645,0.05,39127.6051,-181.72096
0.1265,0.1265,8342.67549,2085.66887,3.27175368,0.025,39174.5362,-181.763309
0.126525,0.126525,8344.42787,2086.10697,3.27244091,0.025,39183.6624,-181.805648
0.12655,0.12655,8346.1803,2086.54508,3.27312816,0.025,39194.2215,-181.847985
0.126575,0.126575,8347.93283,2086.98321,3.27381546,0.025,39205.1147,-181.890316
0.1266,0.1266,8349.68534,2087.42134,3.27450274,0.05,39215.1308,-181.932653
0.12665,0.12665,8353.19038,2088.2976,3.27587731,0.05,39225.324,-182.017292
0.1267,0.1267,8356.69578,2089.17394,3.27725202,0.05,39235.4933,-182.10191
0.12675,0.12675,8360.20147,2090.05037,3.27862686,0.05,39246.4297,-182.186515
0.1268,0.1268,8363.70751,2090.92688,3.28000182,0.05,39257.2055,-182.271104
0.12685,0.12685,8367.21389,2091.80347,3.28137692,0.1,39267.4276,-182.355679
0.12695,0.12695,8374.22604,2093.55651,3.28412688,0.1,39278.0461,-182.524758
0.12705,0.12705,8381.23943,2095.30986,3.28687733,0.1,39288.5663,-182.693802
0.12715,0.12715,8388.25442,2097.06361,3.2896284,0.1,39299.4088,-182.862753
0.1272,0.1272,8391.76311,2097.94078,3.29100441,0.05,39352.1449,-182.947227
0.12725,0.12725,8395.27216,2098.81804,3.29238056,0.05,39361.7114,-183.031692
0.1273,0.1273,8398.78103,2099.69526,3.29375663,0.05,39372.9515,-183.116186
0.12735,0.12735,8402.29006,2100.57252,3.29513277,0.05,39383.0163,-183.200682
0.1274,0.1274,8405.79909,2101.44977,3.29650891,0.1,39393.6171,-183.285134
0.12745,0.12745,8409.30843,2102.32711,3.29788517,0.05,39439.8314,-183.369552
0.1275,0.1275,8412.81793,2103.20448,3.29926149,0.05,39450.4106,-183.453968
0.12755,0.12755,8416.32759,2104.0819,3.30063788,0.05,39460.6607,-183.538383
0.1276,0.1276,8419.83726,2104.95931,3.30201427,0.05,39470.8808,-183.622814
0.12765,0.12765,8423.34718,2105.83679,3.30339076,0.1,39480.9443,-183.707234
0.1277,0.1277,8426.85736,2106.71434,3.30476735,0.05,39521.8474,-183.79164
0.12775,0.12775,8430.36782,2107.59195,3.30614405,0.05,39532.1697,-183.876038
0.1278,0.1278,8433.87849,2108.46962,3.30752083,0.05,39542.378,-183.960436
0.12785,0.12785,8437.38947,2109.34737,3.30889774,0.05,39552.3354,-184.044818
0.1279,0.1279,8440.90064,2110.22516,3.31027471,0.1,39562.2927,-184.129197
0.12795,0.12795,8444.4122,2111.10305,3.31165184,0.05,39612.6806,-184.213559
0.128,0.128,8447.92427,2111.98107,3.31302917,0.05,39623.0339,-184.29789
0.12805,0.12805,8451.43669,2112.85917,3.31440665,0.05,39634.1154,-184.3822
0.1281,0.1281,8454.94944,2113.73736,3.31578424,0.05,39644.8065,-184.466501
0.12815,0.12815,8458.46235,2114.61559,3.3171619,0.1,39654.9659,-184.550804
0.12825,0.12825,8465.48731,2116.37183,3.31991689,0.1,39665.4206,-184.719367
0.1283,0.1283,8469.00063,2117.25016,3.32129471,0.05,39721.3849,-184.803674
0.12835,0.12835,8472.51435,2118.12859,3.32267269,0.05,39731.8209,-184.887956
0.1284,0.1284,8476.02806,2119.00702,3.32405066,0.05,39742.1111,-184.972173
0.12845,0.12845,8479.54187,2119.88547,3.32542868,0.05,39752.3924,-185.056356
0.1285,0.1285,8483.05579,2120.76395,3.32680673,0.1,39761.8311,-185.140534
0.1286,0.1286,8490.08316,2122.52079,3.32956266,0.1,39773.3575,-185.308793
0.1287,0.1287,8497.11182,2124.27796,3.3323191,0.1,39784.0866,-185.476988
0.1288,0.1288,8504.14212,2126.03553,3.33507618,0.1,39795.0155,-185.645096
0.12885,0.12885,8507.65839,2126.9146,3.33645515,0.05,39842.768,-185.729158
0.1289,0.1289,8511.17508,2127.79377,3.3378343,0.05,39853.3998,-185.813196
0.12895,0.12895,8514.69238,2128.67309,3.33921368,0.05,39864.1616,-185.897192
0.129,0.129,8518.21011,2129.55253,3.34059323,0.05,39876.82,-185.981159
0.12905,0.12905,8521.72801,2130.432,3.34197285,0.1,39887.0902,-186.065133
0.12915,0.12915,8528.76301,2132.19075,3.34473177,0.1,39898.3156,-186.233034
0.12925,0.12925,8535.79868,2133.94967,3.34749096,0.1,39908.527,-186.400952
0.12935,0.12935,8542.83572,2135.70893,3.35025068,0.1,39918.7867,-186.568938
0.12945,0.12945,8549.87405,2137.46851,3.3530109,0.1,39929.3652,-186.73686
0.12955,0.12955,8556.9132,2139.2283,3.35577145,0.2,39940.1787,-186.904774
0.12965,0.12965,8563.95262,2140.98815,3.35853211,0.1,40002.9456,-187.072708
0.12975,0.12975,8570.99323,2142.74831,3.36129323,0.1,40014.0892,-187.240592
0.12985,0.12985,8578.03482,2144.50871,3.36405474,0.1,40023.993,-187.40843
0.12995,0.12995,8585.07666,2146.26917,3.36681634,0.1,40035.0075,-187.5763
0.13005,0.13005,8592.1194,2148.02985,3.36957829,0.2,40045.7706,-187.744148
0.13015,0.13015,8599.1633,2149.79082,3.37234071,0.1,40106.408,-187.911939
0.13025,0.13025,8606.2078,2151.55195,3.37510335,0.1,40117.1285,-188.079729
0.13035,0.13035,8613.25356,2153.31339,3.37786649,0.1,40127.5202,-188.247454
0.13045,0.13045,8620.29985,2155.07496,3.38062985,0.1,40138.3355,-188.415219
0.13055,0.13055,8627.347,2156.83675,3.38339353,0.2,40149.2997,-188.582973
0.13065,0.13065,8634.39518,2158.59879,3.38615762,0.1,40212.2578,-188.750711
0.1307,0.1307,8637.9203,2159.48008,3.38754007,0.05,40264.3212,-188.834602
0.13075,0.13075,8641.44577,2160.36144,3.38892266,0.05,40274.4859,-188.918477
0.1308,0.1308,8644.97159,2161.2429,3.39030538,0.05,40283.7142,-189.002338
0.13085,0.13085,8648.49777,2162.12444,3.39168825,0.05,40296.1334,-189.086174
0.1309,0.1309,8652.02421,2163.00605,3.39307121,0.1,40306.3095,-189.169998
