s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.1174,0.0587,147.274932,1,1,155.121754
0.1184,0.0592,147.278104,1,1,156.550018
0.1194,0.0597,147.270232,1,1,157.887588
0.1204,0.0602,147.259282,1,1,159.540865
0.1214,0.0607,147.247673,1,1,161.023161
0.1224,0.0612,147.24029,1,1,162.358392
0.1234,0.0617,147.232565,1,1,163.82049
0.1244,0.0622,147.215472,1,1,165.295851
0.1254,0.0627,147.214707,1,1,166.578478
0.1264,0.0632,147.203752,1,1,167.869464
0.1274,0.0637,147.182196,1,1,169.387681
0.1284,0.0642,147.1859,1,1,170.744574
0.1294,0.0647,147.177756,1,1,172.042181
0.1304,0.0652,147.182143,1,1,173.451404
0.1314,0.0657,147.185041,1,1,174.84885
0.1324,0.0662,147.192189,1,1,176.114547
0.1334,0.0667,147.185432,1,1,177.42771
0.1344,0.0672,147.171946,1,1,178.881783
0.1354,0.0677,147.176705,1,1,180.216478
0.1364,0.0682,147.16788,1,1,181.487898
0.1374,0.0687,147.157985,1,1,182.8639
0.1384,0.0692,147.156504,1,1,184.287237
0.1394,0.0697,147.150654,1,1,185.615275
0.1404,0.0702,147.152118,1,1,187.097108
0.1414,0.0707,147.151468,1,1,188.692113
0.1424,0.0712,147.153545,1,1,190.018972
0.1434,0.0717,147.152519,1,1,191.393237
0.1444,0.0722,147.150697,1,1,192.891241
0.1454,0.0727,147.147735,1,1,194.269965
0.1464,0.0732,147.15773,1,1,195.572652
0.1474,0.0737,147.161077,1,1,197.015968
0.1484,0.0742,147.160424,1,1,198.488333
0.1494,0.0747,147.159388,1,1,199.930252
0.1504,0.0752,147.159518,1,1,201.202069
0.1514,0.0757,147.157315,1,1,202.624338
0.1524,0.0762,147.156276,1,1,204.069484
0.1534,0.0767,147.156081,1,1,205.503061
0.1544,0.0772,147.156104,1,1,206.964569
0.1554,0.0777,147.156108,1,1,208.56887
0.1564,0.0782,147.153649,1,1,209.998017
0.1574,0.0787,147.152926,1,1,211.300615
0.1584,0.0792,147.152758,1,1,212.783153
0.1594,0.0797,147.151776,1,1,214.378566
0.1604,0.0802,147.152858,1,1,215.845879
0.1614,0.0807,147.15806,1,1,217.191608
0.1624,0.0812,147.159131,1,1,218.941596
0.1634,0.0817,147.153683,1,1,220.401499
0.1644,0.0822,147.151883,1,1,221.941407
0.1654,0.0827,147.147095,1,1,223.63432
0.1664,0.0832,147.144982,1,1,225.104722
0.1674,0.0837,147.141961,1,1,226.453487
0.1684,0.0842,147.139202,1,1,227.940221
0.1694,0.0847,147.136354,1,1,229.659514
0.1704,0.0852,147.134566,1,1,230.988911
0.1714,0.0857,147.130742,1,1,234.409529
0.1724,0.0862,147.128811,1,1,236.936733
0.1734,0.0867,147.126776,1,1,238.70007
0.1744,0.0872,147.120937,1,1,240.148102
0.1754,0.0877,147.122724,1,1,241.496018
0.1764,0.0882,147.117761,1,1,242.958973
0.1774,0.0887,147.116506,1,1,244.671748
0.1784,0.0892,147.112634,1,1,246.226444
0.1794,0.0897,147.111702,1,1,247.532945
0.1804,0.0902,147.108541,1,1,249.207673
0.1814,0.0907,147.110241,1,1,250.664857
0.1824,0.0912,147.109177,1,1,251.957339
0.1834,0.0917,147.100735,1,1,253.500484
0.1844,0.0922,147.099208,1,1,254.950873
0.1854,0.0927,147.09442,1,1,256.562063
0.1864,0.0932,147.092533,1,1,257.870393
0.1874,0.0937,147.089254,1,1,259.56274
0.1884,0.0942,147.086803,1,1,260.969273
0.1894,0.0947,147.08406,1,1,262.102504
0.1904,0.0952,147.082297,1,1,263.425169
0.1914,0.0957,147.080213,1,1,264.667507
0.1924,0.0962,147.078551,1,1,265.734303
0.1934,0.0967,147.075051,1,1,266.803396
0.1944,0.0972,147.148115,1,1,267.94996
0.1954,0.0977,147.165695,1,1,269.511799
0.1964,0.0982,147.109229,1,1,270.870505
0.1974,0.0987,147.070659,1,1,271.914188
0.1984,0.0992,147.091079,1,1,273.227297
0.1994,0.0997,147.075471,1,1,274.496638
0.2004,0.1002,147.080592,1,1,276.01053
0.2014,0.1007,147.074959,1,1,277.317458
0.2024,0.1012,147.072459,1,1,278.801789
0.2034,0.1017,147.071051,1,1,280.373635
0.2044,0.1022,147.069531,1,1,281.679086
0.2054,0.1027,147.14756,1,1,283.192714
0.2064,0.1032,147.172323,1,1,284.696285
0.2074,0.1037,147.091794,1,1,286.021266
0.2084,0.1042,147.060882,1,1,287.351406
0.2094,0.1047,147.071215,1,1,288.674105
0.2104,0.1052,147.065216,1,1,290.16309
0.2114,0.1057,147.06729,1,1,291.606492
0.2124,0.1062,147.063713,1,1,292.881737
0.2134,0.1067,147.060481,1,1,294.33676
0.2144,0.1072,147.05767,1,1,295.875584
0.2154,0.1077,147.055544,1,1,297.232912
0.2164,0.1082,147.053753,1,1,298.516487
0.2174,0.1087,147.052455,1,1,299.827736
0.2184,0.1092,147.051326,1,1,301.315042
0.2194,0.1097,147.050341,1,1,302.941857
0.2204,0.1102,147.048982,1,1,304.270142
0.2214,0.1107,147.049814,1,1,305.650706
0.2224,0.1112,147.052186,1,1,306.979347
0.2234,0.1117,147.054914,1,1,308.39693
0.2244,0.1122,147.052978,1,1,309.894526
0.2254,0.1127,147.052705,1,1,311.184341
0.2264,0.1132,147.052048,1,1,312.610651
0.2274,0.1137,147.053645,1,1,313.909332
0.2284,0.1142,147.054591,1,1,315.44974
0.2294,0.1147,147.054916,1,1,316.770801
0.2304,0.1152,147.054941,1,1,318.136533
0.2314,0.1157,147.053472,1,1,319.687466
0.2324,0.1162,147.052399,1,1,321.231688
0.2334,0.1167,147.047956,1,1,322.55748
0.2344,0.1172,147.050256,1,1,323.844395
0.2354,0.1177,147.054482,1,1,325.304723
0.2364,0.1182,147.054212,1,1,326.646601
0.2374,0.1187,147.054477,1,1,328.119775
0.2384,0.1192,147.058268,1,1,329.405126
0.2394,0.1197,147.06149,1,1,330.809029
0.2404,0.1202,147.058813,1,1,332.117139
0.2414,0.1207,147.058219,1,1,333.566631
0.2424,0.1212,147.057701,1,1,334.970546
0.2434,0.1217,147.056362,1,1,336.323323
0.2444,0.1222,147.054902,1,1,337.707145
0.2454,0.1227,147.054383,1,1,339.423159
0.2464,0.1232,147.054062,1,1,341.348093
0.2474,0.1237,147.05381,1,1,342.833203
0.2484,0.1242,147.053112,1,1,344.168166
0.2494,0.1247,147.052277,1,1,345.494509
0.2504,0.1252,147.052337,1,1,347.005266
0.2514,0.1257,147.052707,1,1,348.934155
0.2524,0.1262,147.053259,1,1,350.666373
0.2534,0.1267,147.053574,1,1,352.52639
0.2544,0.1272,147.053939,1,1,354.722656
0.2554,0.1277,147.054848,1,1,356.401743
0.2564,0.1282,147.161021,1,1,357.817967
0.2574,0.1287,147.079845,1,1,359.24816
0.2584,0.1292,147.054858,1,1,361.140507
0.2594,0.1297,147.049783,1,1,362.772932
0.2604,0.1302,147.049622,1,1,364.156368
0.2614,0.1307,147.047933,1,1,365.493259
0.2624,0.1312,147.046185,1,1,367.270545
0.2634,0.1317,147.044009,1,1,368.96195
0.2644,0.1322,147.040816,1,1,370.811906
0.2654,0.1327,147.03877,1,1,372.733922
0.2664,0.1332,147.036575,1,1,374.666225
0.2674,0.1337,147.034874,1,1,376.334726
0.2684,0.1342,147.034598,1,1,378.285011
0.2694,0.1347,147.045246,1,1,380.116754
0.2704,0.1352,147.039741,1,1,381.7634
0.2714,0.1357,147.044835,1,1,383.525679
0.2724,0.1362,147.04922,1,1,385.475638
0.2734,0.1367,147.060089,1,1,387.432435
0.2744,0.1372,147.060994,1,1,388.976701
0.2754,0.1377,147.049102,1,1,390.370787
0.2764,0.1382,147.053598,1,1,391.975656
0.2774,0.1387,147.040931,1,1,393.720148
0.2784,0.1392,147.046588,1,1,395.269159
0.2794,0.1397,147.036322,1,1,396.592561
0.2804,0.1402,147.040184,1,1,397.975118
0.2814,0.1407,147.03715,1,1,399.847636
0.2824,0.1412,147.038714,1,1,401.585042
0.2834,0.1417,147.037777,1,1,403.357543
0.2844,0.1422,147.038382,1,1,405.329762
0.2854,0.1427,147.038174,1,1,407.356411
0.2864,0.1432,147.038456,1,1,409.011541
0.2874,0.1437,147.036693,1,1,410.401785
0.2884,0.1442,147.036141,1,1,411.759866
0.2894,0.1447,147.035231,1,1,413.431055
0.2904,0.1452,147.034901,1,1,415.422024
0.2914,0.1457,147.039586,1,1,417.147765
0.2924,0.1462,147.050945,1,1,418.519442
0.2934,0.1467,147.040796,1,1,419.85156
0.2944,0.1472,147.045515,1,1,421.786876
0.2954,0.1477,147.039574,1,1,423.462836
0.2964,0.1482,147.040671,1,1,425.332557
0.2974,0.1487,147.037771,1,1,427.276305
0.2984,0.1492,147.038004,1,1,429.059276
0.2994,0.1497,147.038179,1,1,430.418226
0.3,0.15,147.399613,1,1,431.761414
