s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.09456,0.04728,150.474796,1,0,17.5473785
0.09556,0.04778,150.483189,1,0,17.7485929
0.09656,0.04828,150.491647,1,0,17.9505975
0.09756,0.04878,150.499565,1,0,18.1252253
0.09856,0.04928,150.50713,1,0,18.3167384
0.09956,0.04978,150.514276,1,0,18.5075595
0.10056,0.05028,150.52057,1,0,18.7014465
0.10156,0.05078,150.528728,1,0,18.8851252
0.10256,0.05128,150.5339,1,0,19.0724304
0.10356,0.05178,150.539816,1,0,19.2599216
0.10456,0.05228,150.545464,1,0,19.4575365
0.10556,0.05278,150.551609,1,0,19.6250334
0.10656,0.05328,150.556193,1,0,19.8239949
0.10756,0.05378,150.561075,1,0,19.9984083
0.10856,0.05428,150.565772,1,0,20.2058928
0.10956,0.05478,150.571323,1,0,20.3841994
0.11056,0.05528,150.574908,1,0,20.5825899
0.11156,0.05578,150.579936,1,0,20.760536
0.11256,0.05628,150.583522,1,0,20.9735041
0.11356,0.05678,150.587047,1,0,21.169812
0.11456,0.05728,150.590699,1,0,21.367043
0.11556,0.05778,150.594218,1,0,21.5745053
0.11656,0.05828,150.597568,1,0,21.8108153
0.11756,0.05878,150.600962,1,0,22.0773416
0.11856,0.05928,150.604142,1,0,22.2790806
0.11956,0.05978,150.607186,1,0,22.5072157
0.12056,0.06028,150.610162,1,0,22.7638679
0.12156,0.06078,150.61253,1,0,23.0152593
0.12256,0.06128,150.615719,1,0,23.2668493
0.12356,0.06178,150.618377,1,0,23.5154364
0.12456,0.06228,150.620994,1,0,23.7737172
0.12556,0.06278,150.623495,1,0,24.033654
0.12656,0.06328,150.625836,1,0,24.8520732
0.12756,0.06378,150.628202,1,0,25.6208494
0.12856,0.06428,150.629993,1,0,26.379741
0.12956,0.06478,150.632945,1,0,27.0646262
0.13056,0.06528,150.6356,1,0,27.5020254
0.13156,0.06578,150.636956,1,0,27.8340108
0.13256,0.06628,150.638985,1,0,28.5792775
0.13356,0.06678,150.640548,1,0,28.9440753
0.13456,0.06728,150.641514,1,0,29.3842821
0.13556,0.06778,150.642474,1,0,29.7221463
0.13656,0.06828,150.64341,1,0,30.0481913
0.13756,0.06878,150.644399,1,0,30.3464632
0.13856,0.06928,150.646391,1,0,30.6827617
0.13956,0.06978,150.646543,1,0,31.017895
0.14056,0.07028,150.647437,1,0,31.3734782
0.14156,0.07078,150.648575,1,0,31.6058559
0.14256,0.07128,150.649375,1,0,31.9631655
0.14356,0.07178,150.650268,1,0,32.2647111
0.14456,0.07228,150.651982,1,0,32.5668328
0.14556,0.07278,150.652315,1,0,32.9120517
0.14656,0.07328,150.653159,1,0,33.2111959
0.14756,0.07378,150.654055,1,0,33.4523444
0.14856,0.07428,150.655905,1,0,33.8128703
0.14956,0.07478,150.656189,1,0,34.1942217
