# ladrunoBranch census, one row per sampling station.
# station = the existing --cond/--cond-at trigger cadence (every 4 converged steps once ds < 0.15 mm) UNIONED with --dense stations every 5e-06 of s/B in [0.0108, 0.0113].
# s_min_rel/cond/lam_min_sym_rel are NaN unless --cond is also given (or the station coincides with one --cond already sampled).
# n_gp_seen/n_gp_empty: GPs with/without a live ladrunoBranch response this station (all empty until the C++ token ships).
# n_branch{0,1,2,3} = elastic/f1 cone/f2 tension cutoff/corner GP counts; n_forced = forcedAccept count.
# lowdetK_*: the K-th lowest detAmin GP (ele tag, GP index, value, centroid x, z -- an approximate GP location).
# cornerK_*: the K-th corner-branch GP encountered this station (first 5, ele tag, GP index, centroid x, z).
s_over_B,q_kPa,s_min_rel,cond,lam_min_sym_rel,n_gp_seen,n_gp_empty,n_branch0,n_branch1,n_branch2,n_branch3,n_forced,detAmin_min,n_detAmin_nonpos,I1_min,gamma0_max,gamma1_max,lowdet1_ele,lowdet1_gp,lowdet1_val,lowdet1_x,lowdet1_z,lowdet2_ele,lowdet2_gp,lowdet2_val,lowdet2_x,lowdet2_z,lowdet3_ele,lowdet3_gp,lowdet3_val,lowdet3_x,lowdet3_z,lowdet4_ele,lowdet4_gp,lowdet4_val,lowdet4_x,lowdet4_z,lowdet5_ele,lowdet5_gp,lowdet5_val,lowdet5_x,lowdet5_z,corner1_ele,corner1_gp,corner1_x,corner1_z,corner2_ele,corner2_gp,corner2_x,corner2_z,corner3_ele,corner3_gp,corner3_x,corner3_z,corner4_ele,corner4_gp,corner4_x,corner4_z,corner5_ele,corner5_gp,corner5_x,corner5_z
0.00815,94.9905847,0.000226604722,90323.6775,-0.00908070595,1600,0,1414,186,0,0,0,-0.0583950027,163,-182.280547,9.05884725e-08,0,119,7,-0.0583950027,1.5,-1.5,119,5,-0.0583947604,1.5,-1.5,120,7,-0.0564473107,1.5,-0.5,120,5,-0.0564470196,1.5,-0.5,128,2,-0.0545566731,2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00835,95.8684678,0.00023093407,88622.5438,-0.0184732883,1600,0,1433,167,0,0,0,-0.0586969263,149,-184.014269,9.52416978e-08,0,89,3,-0.0586969263,-1.5,-1.5,89,1,-0.0586960998,-1.5,-1.5,119,5,-0.0585985199,1.5,-1.5,119,7,-0.0585981048,1.5,-1.5,90,3,-0.0583815489,-1.5,-0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00855,96.7329454,0.000230903795,88647.8398,-0.0131661284,1600,0,1423,177,0,0,0,-0.0595355544,153,-185.694955,2.2967776e-08,0,89,3,-0.0595355544,-1.5,-1.5,89,1,-0.0595354362,-1.5,-1.5,119,7,-0.0594569295,1.5,-1.5,119,5,-0.0594568715,1.5,-1.5,117,3,-0.0542547827,1.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00875,97.5782055,0.000225115111,91153.7136,-0.0171140525,1600,0,1375,225,0,0,0,-0.0606236919,201,-187.331478,4.35702366e-10,0,129,4,-0.0606236919,2.63853418,-1.5,119,5,-0.0596248515,1.5,-1.5,119,7,-0.0596248283,1.5,-1.5,90,3,-0.0562379465,-1.5,-0.5,117,1,-0.0540931875,1.5,-3.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00895,98.401978,0.000233523582,87173.6537,-0.0102145131,1600,0,1522,78,0,0,0,-0.0647583258,78,-188.93471,2.3284133e-08,0,129,4,-0.0647583258,2.63853418,-1.5,129,2,-0.0647581149,2.63853418,-1.5,89,1,-0.0589460845,-1.5,-1.5,89,3,-0.0589460548,-1.5,-1.5,119,5,-0.0589145837,1.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00915,99.2101062,0.000224164692,91249.917,-0.0229839519,1600,0,1385,215,0,0,0,-0.0580075363,206,-190.51831,5.57103922e-09,0,89,3,-0.0580075363,-1.5,-1.5,89,1,-0.0580074075,-1.5,-1.5,119,5,-0.0575396659,1.5,-1.5,119,7,-0.0575393694,1.5,-1.5,78,8,-0.0561859228,-2.63853418,-2.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00935,100.004565,0.000234148692,87088.9343,-0.0103836787,1600,0,1476,124,0,0,0,-0.0590511799,105,-192.073122,9.0916651e-09,0,89,3,-0.0590511799,-1.5,-1.5,89,1,-0.0590511007,-1.5,-1.5,119,7,-0.0556819202,1.5,-1.5,119,5,-0.0556812008,1.5,-1.5,99,2,-0.0549846754,-0.5,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00955,100.78724,0.000218029071,94170.9022,-0.0229637225,1600,0,1386,214,0,0,0,-0.055248323,183,-193.600612,6.87462084e-09,0,99,4,-0.055248323,-0.5,-1.5,126,7,-0.0547337184,2.63853418,-4.64451687,126,5,-0.0547337172,2.63853418,-4.64451687,76,3,-0.054699979,-2.63853418,-4.64451687,76,1,-0.0546999631,-2.63853418,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009675,101.274137,0.000229108619,89387.2288,-0.0146564505,1600,0,1428,172,0,0,0,-0.0594761703,158,-194.538447,3.53017195e-08,0,89,1,-0.0594761703,-1.5,-1.5,89,3,-0.0594759613,-1.5,-1.5,119,7,-0.0548958019,1.5,-1.5,119,5,-0.054895472,1.5,-1.5,129,2,-0.0548656618,2.63853418,-1.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009775,101.664124,0.00021657321,94626.2718,-0.0287804294,1600,0,1352,248,0,0,0,-0.0555674751,206,-195.269992,2.97380615e-08,0,99,2,-0.0555674751,-0.5,-1.5,99,4,-0.055567359,-0.5,-1.5,108,6,-0.0548126127,0.5,-2.5,108,8,-0.0548123886,0.5,-2.5,126,7,-0.0545769977,2.63853418,-4.64451687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
