s_m,s_over_B,R_kN,q_kPa,dr_iters,settled,ke,res_kN,dR_kN,wall_s
0.0005,0.00025,20.4599399,20.4599399,1000,0,2.76575743e-06,0.13440053,nan,27.9867308
0.001,0.0005,27.9165787,27.9165787,1000,0,3.88379355e-07,0.0515675201,nan,58.5308595
0.0015,0.00075,34.9927885,34.9927885,1000,0,5.32531137e-05,0.109367719,nan,86.7349207
0.002,0.001,41.4284233,41.4284233,1000,0,2.29229309e-05,0.0888721487,nan,131.440244
0.0025,0.00125,44.04398,44.04398,1000,0,6.98675009e-05,0.129828368,nan,262.935857
0.003,0.0015,47.7437527,47.7437527,1000,0,4.4229302e-05,0.123018566,nan,289.808655
0.0035,0.00175,50.8743618,50.8743618,1000,0,6.55352524e-06,0.0914043212,nan,318.072374
0.004,0.002,52.9581089,52.9581089,1000,0,6.24787579e-05,0.0971335294,nan,344.832424
