# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.002 (actual 0.002180), build 2473ce46c2ae44412246ca305f3843463f389cad (expected 2473ce46c2ae44412246ca305f3843463f389cad), leg h1.0_e0.6944, q_foot=64.7508 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,1.168689e-08,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,2.18443945e-07,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,5.68282474e-07,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,9.22325025e-07,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,1.25247025e-06,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,1.55834888e-06,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,1.85115722e-06,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,2.18194504e-06,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,2.65009991e-06,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,3.47541193e-06,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,1.7267249e-07,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,4.98549292e-07,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,9.62643431e-07,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,1.39291982e-06,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,1.72481242e-06,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,2.00065271e-06,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,2.24749291e-06,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,2.51205039e-06,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,2.9138669e-06,0.855053698
