# ADR90 WP-A2 tau=0 band, build afb95c40c9e3da1cc97d6aabe8168644c53d0e82 (expected afb95c40c9e3da1cc97d6aabe8168644c53d0e82), leg h1.0_e0.6944
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s,implex_err_avg,implex_refusals
0.15348,0.07674,1732.51617,-1732.73599,2.56,0,151.744912,9.23599665e-05,216
0.15476,0.07738,1745.781,-1745.93949,1.28,0,153.616175,8.919878e-05,228
0.15604,0.07802,1758.99758,-1759.16776,1.28,0,154.512578,8.93986652e-05,228
0.15732,0.07866,1772.19264,-1772.35142,1.28,0,155.39004,8.71359046e-05,228
0.1586,0.0793,1785.37762,-1785.51715,1.28,0,156.369122,8.97955383e-05,228
0.15988,0.07994,1798.52398,-1798.64189,1.28,0,157.486284,8.61843381e-05,228
0.16116,0.08058,1811.6744,-1811.80312,2.56,0,158.437156,8.63440365e-05,228
0.16244,0.08122,1824.79605,-1824.88932,1.28,0,160.345762,8.24562014e-05,240
0.16372,0.08186,1837.89181,-1837.99639,1.28,0,161.289068,8.38947538e-05,240
0.165,0.0825,1850.95613,-1851.06774,1.28,0,162.409598,8.13743557e-05,240
0.16628,0.08314,1863.98735,-1864.04168,1.28,0,163.30712,8.54898601e-05,240
0.16756,0.08378,1876.99548,-1877.05823,1.28,0,164.38028,8.43215666e-05,240
0.16884,0.08442,1889.97244,-1890.06761,2.56,0,165.350521,8.46747024e-05,240
0.17012,0.08506,1902.94782,-1903.01638,1.28,0,167.630972,8.39858919e-05,252
0.1714,0.0857,1915.87687,-1915.95919,1.28,0,168.603426,8.6420145e-05,252
0.17268,0.08634,1928.79263,-1928.84779,1.28,0,169.585302,8.44556194e-05,252
0.17396,0.08698,1941.66044,-1941.7419,1.28,0,170.659321,8.51943422e-05,252
0.17524,0.08762,1954.53369,-1954.6049,1.28,0,171.662643,8.41675269e-05,252
0.17652,0.08826,1967.35513,-1967.40324,2.56,0,172.615241,8.28692172e-05,252
0.1778,0.0889,1980.14333,-1980.21898,1.28,0,174.589845,8.37526149e-05,264
0.17908,0.08954,1992.90123,-1992.98082,1.28,0,175.721776,8.08154234e-05,264
0.18036,0.09018,2005.63673,-2005.74707,1.28,0,176.604634,8.49894675e-05,264
0.18164,0.09082,2018.35205,-2018.48791,1.28,0,177.535459,7.92074926e-05,264
0.18292,0.09146,2031.03246,-2031.15113,1.28,0,178.396353,8.31100968e-05,264
0.1842,0.0921,2043.73133,-2043.89718,2.56,0,179.280023,7.97319198e-05,264
0.18548,0.09274,2056.36877,-2056.53709,1.28,0,181.303751,8.04382263e-05,276
0.18676,0.09338,2068.98543,-2069.1534,1.28,0,182.201195,7.99799097e-05,276
0.18804,0.09402,2081.56241,-2081.74381,1.28,0,183.134056,8.09285698e-05,276
0.18932,0.09466,2094.11865,-2094.33323,1.28,0,184.035206,8.32308249e-05,276
0.1906,0.0953,2106.65432,-2106.80994,1.28,0,184.842085,8.2480906e-05,276
0.19188,0.09594,2119.14357,-2119.36584,2.56,0,185.671009,8.01751743e-05,276
0.19316,0.09658,2131.62545,-2131.84202,1.28,0,187.532512,8.42110378e-05,288
0.19444,0.09722,2144.09107,-2144.29932,1.28,0,188.480948,8.0031019e-05,288
0.19572,0.09786,2156.54111,-2156.80979,1.28,0,189.376528,8.40323379e-05,288
0.197,0.0985,2168.94914,-2169.16387,1.28,0,190.253839,7.97647227e-05,288
0.19828,0.09914,2181.32337,-2181.57394,1.28,0,191.311198,8.48087493e-05,288
0.19956,0.09978,2193.66952,-2193.89391,2.56,0,192.403097,8.42185276e-05,288
0.20084,0.10042,2205.97578,-2206.20408,1.28,0,194.284364,8.44222218e-05,300
0.20212,0.10106,2218.25875,-2218.49223,1.28,0,195.159818,8.68271867e-05,300
0.2034,0.1017,2230.51055,-2230.76532,1.28,0,196.074395,8.56167696e-05,300
0.20468,0.10234,2242.75657,-2242.9542,1.28,0,196.921365,8.33363198e-05,300
0.20596,0.10298,2254.94526,-2255.17943,1.28,0,197.792099,8.6831881e-05,300
0.20724,0.10362,2267.11389,-2267.36585,2.56,0,198.598308,8.18970908e-05,300
0.20852,0.10426,2279.24817,-2279.49654,1.28,0,200.527391,8.11183684e-05,312
0.2098,0.1049,2291.40333,-2291.56317,1.28,0,201.426092,8.38272845e-05,312
0.21108,0.10554,2303.38867,-2303.64273,1.28,0,202.348279,8.1601017e-05,312
0.21236,0.10618,2315.47577,-2315.63925,1.28,0,203.247982,8.08866394e-05,312
0.21364,0.10682,2327.46746,-2327.69315,1.28,0,204.099893,8.32402128e-05,312
0.21492,0.10746,2339.50364,-2339.65184,2.56,0,204.998196,8.32741933e-05,312
0.2162,0.1081,2351.4809,-2351.62244,1.28,0,207.074576,7.70859235e-05,324
0.21748,0.10874,2363.44561,-2363.61869,1.28,0,208.004708,7.71536712e-05,324
0.21876,0.10938,2375.3829,-2375.54474,1.28,0,208.866728,7.54310402e-05,324
0.22004,0.11002,2387.31686,-2387.46153,1.28,0,209.779498,7.40263104e-05,324
0.22132,0.11066,2399.17931,-2399.30378,1.28,0,210.699299,7.23908452e-05,324
0.2226,0.1113,2411.03056,-2411.16028,2.56,0,211.560284,7.53209663e-05,324
0.22388,0.11194,2422.83038,-2422.95105,1.28,0,213.426992,7.47604497e-05,336
0.22516,0.11258,2434.62764,-2434.72509,1.28,0,214.330401,7.39196817e-05,336
0.22644,0.11322,2446.35562,-2446.46855,1.28,0,215.179893,7.38061892e-05,336
0.22772,0.11386,2458.0725,-2458.14104,1.28,0,216.110568,7.3807422e-05,336
0.229,0.1145,2469.76527,-2469.86734,1.28,0,216.91346,7.11577876e-05,336
0.23028,0.11514,2481.45006,-2481.51659,2.56,0,217.829237,7.2585536e-05,336
0.23156,0.11578,2493.0994,-2493.17278,1.28,0,220.384778,7.07541239e-05,348
0.23284,0.11642,2504.75034,-2504.81646,1.28,0,221.285607,7.13272299e-05,348
0.23412,0.11706,2516.37296,-2516.43146,1.28,0,222.109893,6.76564998e-05,348
0.2354,0.1177,2527.98339,-2528.04211,1.28,0,223.0259,6.88227506e-05,348
0.23668,0.11834,2539.55765,-2539.62671,1.28,0,223.931961,6.57106942e-05,348
0.23796,0.11898,2551.15674,-2551.17802,2.56,0,224.955826,6.6361751e-05,348
0.23924,0.11962,2562.65245,-2562.67797,1.28,0,226.808949,6.58964789e-05,360
0.24052,0.12026,2574.13504,-2574.17935,1.28,0,227.682776,6.35574781e-05,360
0.2418,0.1209,2585.66322,-2585.66387,1.28,0,228.572977,6.29009066e-05,360
0.24308,0.12154,2597.09288,-2597.14012,1.28,0,229.471266,6.10090183e-05,360
0.24436,0.12218,2608.541,-2608.55122,1.28,0,230.309376,5.98340321e-05,360
0.24564,0.12282,2619.93969,-2620.00354,2.56,0,231.151687,5.87912535e-05,360
0.24692,0.12346,2631.3435,-2631.37518,1.28,0,232.951338,5.66463037e-05,372
0.2482,0.1241,2642.68726,-2642.77439,1.28,0,233.754013,5.51082206e-05,372
0.24948,0.12474,2654.05435,-2654.13206,1.28,0,234.628596,5.40279335e-05,372
0.25076,0.12538,2665.38309,-2665.47381,1.28,0,235.626304,5.56469568e-05,372
0.25204,0.12602,2676.69884,-2676.79302,1.28,0,236.473891,5.68184362e-05,372
0.25332,0.12666,2687.97921,-2688.10027,2.56,0,237.235247,5.78537782e-05,372
0.2546,0.1273,2699.24393,-2699.36236,1.28,0,238.706916,5.51825495e-05,384
0.25588,0.12794,2710.47953,-2710.62069,1.28,0,239.417078,5.72480809e-05,384
0.25716,0.12858,2721.70118,-2721.84349,1.28,0,240.129691,5.8355393e-05,384
0.25844,0.12922,2732.89669,-2733.07079,1.28,0,240.815088,6.02070661e-05,384
0.25972,0.12986,2744.0724,-2744.2596,1.28,0,241.520925,6.31665541e-05,384
0.261,0.1305,2755.21913,-2755.38247,2.56,0,242.184492,6.26025202e-05,384
0.26228,0.13114,2766.3177,-2766.52461,1.28,0,243.702195,6.55436058e-05,396
0.26356,0.13178,2777.43868,-2777.59874,1.28,0,244.389326,6.75474128e-05,396
0.26484,0.13242,2788.50851,-2788.67127,1.28,0,245.057045,6.74162783e-05,396
0.26612,0.13306,2799.54075,-2799.75447,1.28,0,245.758452,7.05518524e-05,396
0.2674,0.1337,2810.54481,-2810.78819,1.28,0,246.432502,6.98950761e-05,396
0.26868,0.13434,2821.56664,-2821.8026,2.56,0,247.164526,6.90071576e-05,396
0.26996,0.13498,2832.53602,-2832.7698,1.28,0,248.678133,7.19589108e-05,408
0.27124,0.13562,2843.48373,-2843.74407,1.28,0,249.360177,7.3259051e-05,408
0.27252,0.13626,2854.39373,-2854.66388,1.28,0,250.05556,7.59478755e-05,408
0.2738,0.1369,2865.26565,-2865.50001,1.28,0,250.78206,7.87663085e-05,408
0.27508,0.13754,2876.10594,-2876.37861,1.28,0,251.494903,7.67579828e-05,408
0.27636,0.13818,2886.94653,-2887.18087,2.56,0,252.206953,7.86527128e-05,408
0.27764,0.13882,2897.71878,-2897.993,1.28,0,253.772723,8.08435852e-05,420
0.27892,0.13946,2908.49373,-2908.76511,1.28,0,254.529056,7.76462425e-05,420
0.2802,0.1401,2919.24309,-2919.50406,1.28,0,255.21731,7.80808799e-05,420
0.28148,0.14074,2929.96672,-2930.28569,1.28,0,255.92077,8.1127736e-05,420
0.28276,0.14138,2940.65877,-2940.93115,1.28,0,256.580423,8.13852084e-05,420
0.28404,0.14202,2951.3152,-2951.56741,2.56,0,257.241539,8.20285661e-05,420
0.28532,0.14266,2961.93067,-2962.18641,1.28,0,258.825181,8.34033905e-05,432
0.2866,0.1433,2972.51579,-2972.77061,1.28,0,259.64358,8.25343689e-05,432
0.28788,0.14394,2983.05223,-2983.324,1.28,0,260.435849,8.32306958e-05,432
0.28916,0.14458,2993.58078,-2993.8258,1.28,0,261.250359,8.2462462e-05,432
0.29044,0.14522,3004.04095,-3004.28421,1.28,0,262.131927,8.48592215e-05,432
0.29172,0.14586,3014.48156,-3014.67992,2.56,0,262.969126,8.41974185e-05,432
0.293,0.1465,3024.87627,-3025.10742,1.28,0,264.770622,8.71598505e-05,444
0.29428,0.14714,3035.2667,-3035.44884,1.28,0,265.591529,8.79909275e-05,444
0.29556,0.14778,3045.61558,-3045.80874,1.28,0,266.386384,9.08841308e-05,444
0.29684,0.14842,3055.98618,-3056.13076,1.28,0,267.204425,9.05866842e-05,444
0.29812,0.14906,3066.3029,-3066.49737,1.28,0,268.063036,9.13474138e-05,444
0.2994,0.1497,3076.61999,-3076.73476,2.56,0,268.902298,9.18653073e-05,444
0.30068,0.15034,3086.89861,-3087.0171,1.28,0,270.732333,9.23882065e-05,456
0.30196,0.15098,3097.15067,-3097.2265,1.28,0,271.572453,9.1215718e-05,456
0.30324,0.15162,3107.34143,-3107.4263,1.28,0,272.426991,8.85895625e-05,456
0.30452,0.15226,3117.51388,-3117.55172,1.28,0,273.266361,9.02174445e-05,456
0.3058,0.1529,3127.64318,-3127.71746,1.28,0,274.104928,8.77527616e-05,456
0.30708,0.15354,3137.78852,-3137.83446,2.56,0,274.910455,8.65310595e-05,456
0.30836,0.15418,3147.93559,-3147.90689,1.28,0,276.729541,8.53862389e-05,468
0.30964,0.15482,3157.96914,-3158.00362,1.28,0,277.534007,8.69831926e-05,468
0.31092,0.15546,3168.0698,-3168.05748,1.28,0,278.351258,8.27703037e-05,468
0.3122,0.1561,3178.08699,-3178.09615,1.28,0,279.257377,8.11031224e-05,468
0.31348,0.15674,3188.08874,-3188.10638,1.28,0,280.108407,8.10865808e-05,468
0.31476,0.15738,3198.08101,-3198.09008,2.56,0,280.973332,7.82290889e-05,468
0.31604,0.15802,3208.05844,-3208.08158,1.28,0,282.905059,7.5996072e-05,480
0.31732,0.15866,3218.02689,-3218.02232,1.28,0,283.756881,7.89982528e-05,480
0.3186,0.1593,3227.99376,-3227.96278,1.28,0,284.619934,7.45422784e-05,480
0.31988,0.15994,3237.92398,-3237.94741,1.28,0,285.414859,7.40079644e-05,480
0.32116,0.16058,3247.87072,-3247.85035,1.28,0,286.269241,6.98404388e-05,480
0.32244,0.16122,3257.77681,-3257.81369,2.56,0,287.112704,7.27765726e-05,480
0.32372,0.16186,3267.6495,-3267.70663,1.28,0,289.066213,6.82078133e-05,492
0.325,0.1625,3277.54973,-3277.58511,1.28,0,289.9104,7.09328e-05,492
0.32628,0.16314,3287.42167,-3287.46748,1.28,0,290.763042,6.78317777e-05,492
0.32756,0.16378,3297.28727,-3297.33427,1.28,0,291.560927,6.94417476e-05,492
0.32884,0.16442,3307.14288,-3307.20304,1.28,0,292.428778,7.19365147e-05,492
0.33012,0.16506,3316.97185,-3317.06768,2.56,0,293.315994,7.37180669e-05,492
0.3314,0.1657,3326.78241,-3326.89169,1.28,0,295.218878,7.51277994e-05,504
0.33268,0.16634,3336.57257,-3336.71848,1.28,0,296.012199,7.71319326e-05,504
0.33396,0.16698,3346.33962,-3346.49589,1.28,0,296.752864,7.91156074e-05,504
0.33524,0.16762,3356.05675,-3356.22824,1.28,0,297.504691,8.18780144e-05,504
0.33652,0.16826,3365.7834,-3365.97167,1.28,0,298.336539,8.39510501e-05,504
0.3378,0.1689,3375.48065,-3375.74084,2.56,0,299.14085,8.43934964e-05,504
0.33908,0.16954,3385.20205,-3385.3818,1.28,0,300.908661,8.36463493e-05,516
0.34036,0.17018,3394.87354,-3395.12609,1.28,0,301.708308,8.94203776e-05,516
0.34164,0.17082,3404.57097,-3404.79641,1.28,0,302.449844,8.87591304e-05,516
0.34292,0.17146,3414.20038,-3414.51408,1.28,0,303.246634,9.36477955e-05,516
0.3442,0.1721,3423.83632,-3424.13808,1.28,0,304.032538,9.32653934e-05,516
0.34548,0.17274,3433.44211,-3433.78917,2.56,0,304.788086,9.56668363e-05,516
0.34676,0.17338,3443.01313,-3443.33667,1.28,0,306.464232,9.53812741e-05,528
0.34804,0.17402,3452.54892,-3452.91681,1.28,0,307.251416,9.67025921e-05,528
0.34932,0.17466,3462.09178,-3462.4506,1.28,0,308.036414,9.75743987e-05,528
0.3506,0.1753,3471.55009,-3471.9974,1.28,0,308.815376,0.000101448391,528
0.35188,0.17594,3481.02926,-3481.4602,1.28,0,309.591865,0.000101266436,528
0.35316,0.17658,3490.4544,-3490.87137,2.56,0,310.401142,0.000101732434,528
0.35444,0.17722,3499.83133,-3500.29002,1.28,0,312.135706,0.000101011416,540
0.35572,0.17786,3509.18656,-3509.6513,1.28,0,312.885739,0.000100749123,540
0.357,0.1785,3518.49303,-3518.91901,1.28,0,313.662129,0.00010139587,540
0.35828,0.17914,3527.76229,-3528.21937,1.28,0,314.444982,0.000103436083,540
