# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.005 (actual 0.005060), build 548fe911427e90a2edfead05cb3672a738d25b6d, leg h0.5_e0.6944, q_foot=114.7235 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4199249,-17.7787182,7.16015021,4.44256357,15.9047112,1.68202312e-07,0.855053698
2,-26.4199249,-13.8669149,7.16015021,3.38104301,12.1043879,1.10043624e-06,0.855053698
3,-26.4199249,-10.8898106,7.16015021,2.57316561,9.21212615,2.41227209e-06,0.855053698
4,-26.4199249,-8.62406528,7.16015021,1.95832507,7.01095082,3.69102124e-06,0.855053698
5,-26.4199249,-6.89970449,7.16015021,1.49039652,5.33573147,4.82615714e-06,0.855053698
6,-26.4199249,-5.58736806,7.16015021,1.13427634,4.06079447,5.80216161e-06,0.855053698
7,-26.4199249,-4.58860556,7.16015021,0.863248666,3.09049506,6.64055957e-06,0.855053698
8,-26.4199249,-3.82849061,7.16015021,0.656981227,2.35204213,7.37986805e-06,0.855053698
9,-26.4199249,-3.25,7.16015021,0.5,1.79003755,8.01766908e-06,0.855053698
10,-26.4199249,-2.75,7.16015021,0.5,1.79003755,8.63947091e-06,0.855053698
11,-26.4199249,-2.25,7.16015021,0.5,1.79003755,9.40245782e-06,0.855053698
12,-26.4199249,-1.75,7.16015021,0.5,1.79003755,1.02983405e-05,0.855053698
13,-26.4199249,-1.25,7.16015021,0.5,1.79003755,1.14383654e-05,0.855053698
14,-26.4199249,-0.75,7.16015021,0.5,1.79003755,1.30391318e-05,0.855053698
15,-26.4199249,-0.25,7.16015021,0.5,1.79003755,1.6544332e-05,0.855053698
16,-20.0964006,-17.7787182,5.48689842,4.44256357,12.1879475,1.01215812e-06,0.855053698
17,-20.0964006,-13.8669149,5.48689842,3.38104301,9.27571976,2.2761465e-06,0.855053698
18,-20.0964006,-10.8898106,5.48689842,2.57316561,7.05934917,3.91514426e-06,0.855053698
19,-20.0964006,-8.62406528,5.48689842,1.95832507,5.37256536,5.41214171e-06,0.855053698
20,-20.0964006,-6.89970449,5.48689842,1.49039652,4.08882715,6.63684168e-06,0.855053698
21,-20.0964006,-5.58736806,5.48689842,1.13427634,3.11182952,7.67516684e-06,0.855053698
22,-20.0964006,-4.58860556,5.48689842,0.863248666,2.36827887,8.5676642e-06,0.855053698
23,-20.0964006,-3.82849061,5.48689842,0.656981227,1.80239463,9.29161578e-06,0.855053698
24,-20.0964006,-3.25,5.48689842,0.5,1.37172461,9.94848121e-06,0.855053698
25,-20.0964006,-2.75,5.48689842,0.5,1.37172461,1.05580075e-05,0.855053698
26,-20.0964006,-2.25,5.48689842,0.5,1.37172461,1.12927493e-05,0.855053698
27,-20.0964006,-1.75,5.48689842,0.5,1.37172461,1.21952014e-05,0.855053698
28,-20.0964006,-1.25,5.48689842,0.5,1.37172461,1.36373277e-05,0.855053698
29,-20.0964006,-0.75,5.48689842,0.5,1.37172461,1.51768027e-05,0.855053698
30,-20.0964006,-0.25,5.48689842,0.5,1.37172461,1.91708056e-05,0.855053698
31,-15.2506174,-17.7787182,4.20466798,4.44256357,9.33975238,2.25208949e-06,0.855053698
32,-15.2506174,-13.8669149,4.20466798,3.38104301,7.10808163,4.41501367e-06,0.855053698
33,-15.2506174,-10.8898106,4.20466798,2.57316561,5.40965353,6.75082299e-06,0.855053698
34,-15.2506174,-8.62406528,4.20466798,1.95832507,4.11705335,8.89016109e-06,0.855053698
35,-15.2506174,-6.89970449,4.20466798,1.49039652,3.13331126,1.06203644e-05,0.855053698
36,-15.2506174,-5.58736806,4.20466798,1.13427634,2.38462769,1.17264367e-05,0.855053698
37,-15.2506174,-4.58860556,4.20466798,0.863248666,1.81483701,1.24565925e-05,0.855053698
38,-15.2506174,-3.82849061,4.20466798,0.656981227,1.38119396,1.31033824e-05,0.855053698
39,-15.2506174,-3.25,4.20466798,0.5,1.05116699,1.36791062e-05,0.855053698
40,-15.2506174,-2.75,4.20466798,0.5,1.05116699,1.40520232e-05,0.855053698
41,-15.2506174,-2.25,4.20466798,0.5,1.05116699,1.47167836e-05,0.855053698
42,-15.2506174,-1.75,4.20466798,0.5,1.05116699,1.52761644e-05,0.855053698
43,-15.2506174,-1.25,4.20466798,0.5,1.05116699,1.6242615e-05,0.855053698
44,-15.2506174,-0.75,4.20466798,0.5,1.05116699,1.79038379e-05,0.855053698
45,-15.2506174,-0.25,4.20466798,0.5,1.05116699,2.13311529e-05,0.855053698
46,-11.5372427,-17.7787182,3.2220813,4.44256357,7.1571505,8.53339868e-06,0.855053698
47,-11.5372427,-13.8669149,3.2220813,3.38104301,5.44699772,5.51803932e-06,0.855053698
48,-11.5372427,-10.8898106,3.2220813,2.57316561,4.1454744,1.05859112e-05,0.855053698
49,-11.5372427,-8.62406528,3.2220813,1.95832507,3.15494129,1.50424121e-05,0.855053698
50,-11.5372427,-6.89970449,3.2220813,1.49039652,2.40108938,1.77852109e-05,0.855053698
51,-11.5372427,-5.58736806,3.2220813,1.13427634,1.82736529,1.95554698e-05,0.855053698
52,-11.5372427,-4.58860556,3.2220813,0.863248666,1.39072869,2.05600655e-05,0.855053698
53,-11.5372427,-3.82849061,3.2220813,0.656981227,1.05842346,2.05650984e-05,0.855053698
54,-11.5372427,-3.25,3.2220813,0.5,0.805520325,2.03443223e-05,0.855053698
