step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
197,0.0072,0.0048,99.5124,0.02,0,570,570,0,0,0,7667,0,815269,1247,0,0,80.1
198,0.00722,0.00481333333,99.7812,0.02,0,570,570,0,0,0,7769,0,817509,1255,0,0,80.3
199,0.00724,0.00482666667,99.7521,0.02,0,570,570,0,0,0,7872,0,819749,1255,0,0,80.5
200,0.00726,0.00484,99.9696,0.02,0,570,570,0,0,0,7964,0,821989,1255,0,0,80.7
201,0.00728,0.00485333333,100.242,0.04,0,570,570,0,0,0,8009,0,824229,1263,0,0,80.9
202,0.00732,0.00488,101.101,0.04,0,570,570,0,0,0,8113,0,826469,1301,0,0,81.1
203,0.00736,0.00490666667,101.607,0.04,0,570,570,0,0,0,8255,0,828709,1301,0,0,81.4
204,0.0074,0.00493333333,102.194,0.04,0,570,570,0,0,0,8324,0,830949,1301,0,0,81.6
205,0.00744,0.00496,102.685,0.04,0,570,570,0,0,0,8425,0,833189,1301,0,0,81.9
206,0.00748,0.00498666667,103.027,0.04,0,570,570,0,0,0,8553,0,835431,1309,0,0,82.1
207,0.00752,0.00501333333,103.58,0.08,0,570,570,0,0,0,8663,0,837679,1309,0,0,82.4
208,0.0076,0.00506666667,105.408,0.08,0,570,570,0,0,0,8728,0,839919,1349,0,0,82.8
209,0.00768,0.00512,106.463,0.08,0,570,570,0,0,0,8800,0,842167,1349,0,0,83.1
210,0.00776,0.00517333333,107.612,0.08,0,570,570,0,0,0,8849,0,844415,1349,0,0,83.4
211,0.0078,0.0052,108.101,0.04,0,576,576,0,0,0,9037,0,860275,1355,0,0,84.0
212,0.00784,0.00522666667,108.562,0.04,0,576,576,0,0,0,9095,0,862521,1355,0,0,84.3
213,0.00788,0.00525333333,109.177,0.04,0,576,576,0,0,0,9178,0,864765,1363,0,0,84.6
214,0.00792,0.00528,109.453,0.04,0,576,576,0,0,0,9245,0,867005,1363,0,0,84.8
215,0.00794,0.00529333333,109.715,0.02,0,582,582,0,0,0,9609,0,882810,1381,0,0,85.5
216,0.00796,0.00530666667,109.888,0.02,0,582,582,0,0,0,9673,0,885050,1381,0,0,85.7
217,0.00798,0.00532,110.011,0.02,0,582,582,0,0,0,9768,0,887292,1383,0,0,85.9
218,0.008,0.00533333333,110.172,0.02,0,582,582,0,0,0,9846,0,889532,1387,0,0,86.1
219,0.00802,0.00534666667,110.254,0.02,0,582,582,0,0,0,9914,0,891774,1387,0,0,86.2
220,0.00804,0.00536,110.545,0.04,0,582,582,0,0,0,9971,0,894016,1391,0,0,86.4
221,0.00808,0.00538666667,111.45,0.04,0,582,582,0,0,0,10049,0,896256,1419,0,0,86.7
222,0.00812,0.00541333333,111.893,0.04,0,584,584,0,0,0,10174,0,898496,1419,0,0,86.9
223,0.00816,0.00544,112.466,0.04,0,588,588,0,0,0,10243,0,900736,1419,0,0,87.2
224,0.0082,0.00546666667,113.005,0.04,0,588,588,0,0,0,10350,0,902976,1421,0,0,87.4
225,0.00824,0.00549333333,113.478,0.04,0,588,588,0,0,0,10456,0,905222,1421,0,0,87.7
226,0.00828,0.00552,113.974,0.08,0,588,588,0,0,0,10550,0,907468,1421,0,0,87.9
227,0.00836,0.00557333333,115.634,0.08,0,588,588,0,0,0,10614,0,909708,1457,0,0,88.3
228,0.00844,0.00562666667,116.763,0.08,0,590,590,0,0,0,10701,0,911950,1457,0,0,88.6
229,0.00852,0.00568,117.909,0.08,0,590,590,0,0,0,10759,0,914194,1457,0,0,89.0
230,0.0086,0.00573333333,119.006,0.08,0,590,590,0,0,0,10809,0,916438,1457,0,0,89.4
231,0.00868,0.00578666667,119.944,0.08,0,590,590,0,0,0,10861,0,918686,1463,0,0,89.7
232,0.00872,0.00581333333,120.669,0.04,0,596,596,0,0,0,11081,0,934523,1469,0,0,90.7
233,0.00876,0.00584,121.156,0.04,0,596,596,0,0,0,11139,0,936767,1469,0,0,90.9
234,0.00878,0.00585333333,121.377,0.02,0,602,602,0,0,0,11415,0,952585,1475,0,0,91.6
235,0.0088,0.00586666667,121.536,0.02,0,602,602,0,0,0,11529,0,954825,1475,0,0,91.8
236,0.00882,0.00588,121.695,0.02,0,602,602,0,0,0,11612,0,957065,1477,0,0,92.0
237,0.00884,0.00589333333,121.814,0.02,0,602,602,0,0,0,11698,0,959305,1477,0,0,92.2
238,0.00886,0.00590666667,122.009,0.02,0,602,602,0,0,0,11776,0,961547,1480,0,0,92.4
239,0.00888,0.00592,122.189,0.04,0,602,602,0,0,0,11830,0,963791,1484,0,0,92.6
240,0.00892,0.00594666667,123.02,0.04,0,602,602,0,0,0,11899,0,966031,1512,0,0,92.9
241,0.00896,0.00597333333,123.539,0.04,0,602,602,0,0,0,12004,0,968271,1512,0,0,93.2
