step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
61,0.00122,0.000813333333,19.4047,0.02,0,0,0,0,0,0,875,0,134420,0,0,0,13.0
62,0.00124,0.000826666667,19.6877,0.02,0,0,0,0,0,0,883,0,136660,0,0,0,13.2
63,0.00126,0.00084,19.9722,0.02,0,0,0,0,0,0,892,0,138900,0,0,0,13.4
64,0.00128,0.000853333333,20.2543,0.02,0,0,0,0,0,0,901,0,141140,0,0,0,13.6
65,0.0013,0.000866666667,20.5369,0.02,0,0,0,0,0,0,909,0,143380,0,0,0,13.8
66,0.00132,0.00088,20.8198,0.02,0,0,0,0,0,0,921,0,145620,0,0,0,14.0
67,0.00134,0.000893333333,21.1028,0.02,0,0,0,0,0,0,933,0,147860,0,0,0,14.2
68,0.00136,0.000906666667,21.3844,0.02,0,0,0,0,0,0,946,0,150100,0,0,0,14.4
69,0.00138,0.00092,21.6663,0.02,0,0,0,0,0,0,958,0,152340,0,0,0,14.6
70,0.0014,0.000933333333,21.9482,0.02,0,0,0,0,0,0,974,0,154580,0,0,0,14.8
71,0.00142,0.000946666667,22.2266,0.02,0,0,0,0,0,0,990,0,156820,0,0,0,15.0
72,0.00144,0.00096,22.5092,0.02,0,0,0,0,0,0,1010,0,159060,0,0,0,15.2
73,0.00146,0.000973333333,22.7867,0.02,0,0,0,0,0,0,1030,0,161300,0,0,0,15.4
74,0.00148,0.000986666667,23.0685,0.02,0,0,0,0,0,0,1046,0,163540,0,0,0,15.6
75,0.0015,0.001,23.3479,0.02,0,0,0,0,0,0,1062,0,165780,0,0,0,15.8
76,0.00152,0.00101333333,23.6263,0.02,0,0,0,0,0,0,1080,0,168020,0,0,0,16.0
77,0.00154,0.00102666667,23.9037,0.02,0,0,0,0,0,0,1098,0,170260,0,0,0,16.1
78,0.00156,0.00104,24.1809,0.02,0,1,1,0,0,0,1114,0,172500,0,0,0,16.3
79,0.00158,0.00105333333,24.4587,0.02,0,1,1,0,0,0,1131,0,174740,0,0,0,16.5
80,0.0016,0.00106666667,24.736,0.02,0,1,1,0,0,0,1155,0,176980,0,0,0,16.7
81,0.00162,0.00108,25.015,0.02,0,1,1,0,0,0,1179,0,179220,0,0,0,16.9
82,0.00164,0.00109333333,25.2919,0.02,0,1,1,0,0,0,1207,0,181460,0,0,0,17.2
83,0.00166,0.00110666667,25.5671,0.02,0,1,1,0,0,0,1235,0,183700,0,0,0,17.3
84,0.00168,0.00112,25.8443,0.02,0,1,1,0,0,0,1263,0,185940,0,0,0,17.5
85,0.0017,0.00113333333,26.1206,0.02,0,1,1,0,0,0,1291,0,188180,0,0,0,17.7
86,0.00172,0.00114666667,26.396,0.02,0,1,1,0,0,0,1323,0,190420,0,0,0,17.9
87,0.00174,0.00116,26.6708,0.02,0,1,1,0,0,0,1355,0,192660,0,0,0,18.1
88,0.00176,0.00117333333,26.9483,0.02,0,1,1,0,0,0,1392,0,194900,0,0,0,18.3
89,0.00178,0.00118666667,27.2236,0.02,0,1,1,0,0,0,1429,0,197140,0,0,0,18.5
90,0.0018,0.0012,27.4976,0.02,0,1,1,0,0,0,1454,0,199380,0,0,0,18.7
91,0.00182,0.00121333333,27.7722,0.02,0,1,1,0,0,0,1480,0,201620,0,0,0,18.9
92,0.00184,0.00122666667,28.0471,0.02,0,1,1,0,0,0,1505,0,203860,0,0,0,19.1
93,0.00186,0.00124,28.3194,0.02,0,1,1,0,0,0,1525,0,206100,0,0,0,19.3
94,0.00188,0.00125333333,28.5921,0.02,0,1,1,0,0,0,1547,0,208340,0,0,0,19.4
95,0.0019,0.00126666667,28.8652,0.02,0,1,1,0,0,0,1568,0,210580,0,0,0,19.6
96,0.00192,0.00128,29.1357,0.02,0,2,2,0,0,0,1590,0,212820,0,0,0,19.8
97,0.00194,0.00129333333,29.4087,0.02,0,3,3,0,0,0,1612,0,215060,0,0,0,20.0
98,0.00196,0.00130666667,29.6828,0.02,0,4,4,0,0,0,1634,0,217300,0,0,0,20.2
99,0.00198,0.00132,29.952,0.02,0,4,4,0,0,0,1655,0,219540,0,0,0,20.4
100,0.002,0.00133333333,30.2224,0.02,0,4,4,0,0,0,1675,0,221780,0,0,0,20.6
101,0.00202,0.00134666667,30.4942,0.02,0,4,4,0,0,0,1695,0,224020,0,0,0,20.8
