step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
109,0.00218,0.00145333333,32.6541,0.02,0,0,0,0,0,0,1855,0,0,0,0,0,10.3
110,0.0022,0.00146666667,32.9235,0.02,0,0,0,0,0,0,1875,0,0,0,0,0,10.4
111,0.00222,0.00148,33.1925,0.02,0,0,0,0,0,0,1895,0,0,0,0,0,10.4
112,0.00224,0.00149333333,33.4614,0.02,0,0,0,0,0,0,1915,0,0,0,0,0,10.5
113,0.00226,0.00150666667,33.73,0.02,0,0,0,0,0,0,1935,0,0,0,0,0,10.6
114,0.00228,0.00152,33.998,0.02,0,0,0,0,0,0,1955,0,0,0,0,0,10.7
115,0.0023,0.00153333333,34.2656,0.02,0,0,0,0,0,0,1975,0,0,0,0,0,10.8
116,0.00232,0.00154666667,34.5333,0.02,0,0,0,0,0,0,1995,0,0,0,0,0,10.9
117,0.00234,0.00156,34.8014,0.02,0,0,0,0,0,0,2015,0,0,0,0,0,10.9
118,0.00236,0.00157333333,35.0684,0.02,0,0,0,0,0,0,2035,0,0,0,0,0,11.0
119,0.00238,0.00158666667,35.3363,0.02,0,0,0,0,0,0,2055,0,0,0,0,0,11.1
120,0.0024,0.0016,35.6031,0.02,0,0,0,0,0,0,2075,0,0,0,0,0,11.2
121,0.00242,0.00161333333,35.8704,0.02,0,0,0,0,0,0,2095,0,0,0,0,0,11.3
122,0.00244,0.00162666667,36.1373,0.02,0,0,0,0,0,0,2115,0,0,0,0,0,11.4
123,0.00246,0.00164,36.4044,0.02,0,0,0,0,0,0,2135,0,0,0,0,0,11.4
124,0.00248,0.00165333333,36.6703,0.02,0,0,0,0,0,0,2155,0,0,0,0,0,11.5
125,0.0025,0.00166666667,36.9359,0.02,0,0,0,0,0,0,2175,0,0,0,0,0,11.6
126,0.00252,0.00168,37.2017,0.02,0,0,0,0,0,0,2195,0,0,0,0,0,11.7
127,0.00254,0.00169333333,37.4661,0.02,0,0,0,0,0,0,2215,0,0,0,0,0,11.8
128,0.00256,0.00170666667,37.7322,0.02,0,0,0,0,0,0,2235,0,0,0,0,0,11.9
129,0.00258,0.00172,37.9984,0.02,0,0,0,0,0,0,2255,0,0,0,0,0,12.0
130,0.0026,0.00173333333,38.2637,0.02,0,0,0,0,0,0,2275,0,0,0,0,0,12.0
131,0.00262,0.00174666667,38.5283,0.02,0,0,0,0,0,0,2296,0,0,0,0,0,12.1
132,0.00264,0.00176,38.7937,0.02,0,0,0,0,0,0,2316,0,0,0,0,0,12.2
133,0.00266,0.00177333333,39.0589,0.02,0,0,0,0,0,0,2336,0,0,0,0,0,12.3
134,0.00268,0.00178666667,39.3249,0.02,0,0,0,0,0,0,2356,0,0,0,0,0,12.4
135,0.0027,0.0018,39.588,0.02,0,0,0,0,0,0,2378,0,0,0,0,0,12.5
136,0.00272,0.00181333333,39.8523,0.02,0,0,0,0,0,0,2399,0,0,0,0,0,12.6
137,0.00274,0.00182666667,40.1167,0.02,0,0,0,0,0,0,2419,0,0,0,0,0,12.6
138,0.00276,0.00184,40.3812,0.02,0,0,0,0,0,0,2439,0,0,0,0,0,12.7
139,0.00278,0.00185333333,40.6449,0.02,0,0,0,0,0,0,2460,0,0,0,0,0,12.8
140,0.0028,0.00186666667,40.909,0.02,0,0,0,0,0,0,2480,0,0,0,0,0,12.9
141,0.00282,0.00188,41.1745,0.02,0,0,0,0,0,0,2502,0,0,0,0,0,13.0
142,0.00284,0.00189333333,41.4371,0.02,0,0,0,0,0,0,2523,0,0,0,0,0,13.1
143,0.00286,0.00190666667,41.7,0.02,0,0,0,0,0,0,2543,0,0,0,0,0,13.2
144,0.00288,0.00192,41.9642,0.02,0,0,0,0,0,0,2563,0,0,0,0,0,13.2
145,0.0029,0.00193333333,42.2265,0.02,0,0,0,0,0,0,2583,0,0,0,0,0,13.3
146,0.00292,0.00194666667,42.4884,0.02,0,0,0,0,0,0,2603,0,0,0,0,0,13.4
147,0.00294,0.00196,42.7504,0.02,0,0,0,0,0,0,2623,0,0,0,0,0,13.5
148,0.00296,0.00197333333,43.0134,0.02,0,0,0,0,0,0,2643,0,0,0,0,0,13.6
149,0.00298,0.00198666667,43.2781,0.02,0,0,0,0,0,0,2663,0,0,0,0,0,13.7
150,0.003,0.002,43.5399,0.02,0,0,0,0,0,0,2683,0,0,0,0,0,13.8
151,0.00302,0.00201333333,43.8015,0.02,0,0,0,0,0,0,2703,0,0,0,0,0,13.8
152,0.00304,0.00202666667,44.0631,0.02,0,0,0,0,0,0,2723,0,0,0,0,0,13.9
153,0.00306,0.00204,44.3243,0.02,0,0,0,0,0,0,2743,0,0,0,0,0,14.0
