step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
55,0.02656,0.0177066667,331.517,1,0,0,0,0,0,0,1656,0,0,0,0,0,25.6
56,0.02756,0.0183733333,343.097,1,0,0,0,0,0,0,1688,0,0,0,0,0,26.3
57,0.02856,0.01904,355.676,1,0,0,0,0,0,0,1720,0,0,0,0,0,27.1
58,0.02956,0.0197066667,368.026,1,0,0,0,0,0,0,1752,0,0,0,0,0,27.8
59,0.03056,0.0203733333,380.536,1,0,0,0,0,0,0,1780,0,0,0,0,0,28.6
60,0.03156,0.02104,393.286,1,0,0,0,0,0,0,1805,0,0,0,0,0,29.3
61,0.03256,0.0217066667,405.797,1,0,0,0,0,0,0,1828,0,0,0,0,0,30.1
62,0.03356,0.0223733333,418.003,1,0,0,0,0,0,0,1853,0,0,0,0,0,30.8
63,0.03456,0.02304,430.039,1,0,0,0,0,0,0,1879,0,0,0,0,0,31.5
64,0.03556,0.0237066667,442.565,1,0,0,0,0,0,0,1903,0,0,0,0,0,32.2
65,0.03656,0.0243733333,454.963,1,0,0,0,0,0,0,1927,0,0,0,0,0,32.9
66,0.03756,0.02504,467.789,1,0,0,0,0,0,0,1948,0,0,0,0,0,33.7
67,0.03856,0.0257066667,480.175,1,0,0,0,0,0,0,1966,0,0,0,0,0,34.4
68,0.03956,0.0263733333,491.991,1,0,0,0,0,0,0,1988,0,0,0,0,0,35.1
69,0.04056,0.02704,504.312,1,0,0,0,0,0,0,2010,0,0,0,0,0,35.8
70,0.04156,0.0277066667,516.763,1,0,0,0,0,0,0,2033,0,0,0,0,0,36.5
71,0.04256,0.0283733333,529.626,1,0,0,0,0,0,0,2053,0,0,0,0,0,37.2
72,0.04356,0.02904,542.103,1,0,0,0,0,0,0,2074,0,0,0,0,0,37.9
73,0.04456,0.0297066667,554.339,1,0,0,0,0,0,0,2093,0,0,0,0,0,38.5
74,0.04556,0.0303733333,566.247,1,0,0,0,0,0,0,2116,0,0,0,0,0,39.2
75,0.04656,0.03104,578.891,1,0,0,0,0,0,0,2137,0,0,0,0,0,39.9
76,0.04756,0.0317066667,591.859,1,0,0,0,0,0,0,2158,0,0,0,0,0,40.6
77,0.04856,0.0323733333,604.228,1,0,0,0,0,0,0,2179,0,0,0,0,0,41.3
78,0.04956,0.03304,616.658,1,0,0,0,0,0,0,2196,0,0,0,0,0,41.9
79,0.05056,0.0337066667,628.958,1,0,0,0,0,0,0,2214,0,0,0,0,0,42.6
80,0.05156,0.0343733333,640.966,1,0,0,0,0,0,0,2233,0,0,0,0,0,43.3
81,0.05256,0.03504,653.477,1,0,0,0,0,0,0,2257,0,0,0,0,0,43.9
82,0.05356,0.0357066667,666.169,1,0,0,0,0,0,0,2274,0,0,0,0,0,44.6
83,0.05456,0.0363733333,678.536,1,0,0,0,0,0,0,2292,0,0,0,0,0,45.2
84,0.05556,0.03704,690.922,1,0,0,0,0,0,0,2308,0,0,0,0,0,45.9
85,0.05656,0.0377066667,703.248,1,0,0,0,0,0,0,2323,0,0,0,0,0,46.5
86,0.05756,0.0383733333,715.551,1,0,0,0,0,0,0,2337,0,0,0,0,0,47.2
87,0.05856,0.03904,727.825,1,0,0,0,0,0,0,2352,0,0,0,0,0,47.9
88,0.05956,0.0397066667,740.074,1,0,0,0,0,0,0,2369,0,0,0,0,0,48.5
89,0.06056,0.0403733333,752.293,1,0,0,0,0,0,0,2388,0,0,0,0,0,49.2
90,0.06156,0.04104,764.485,1,0,0,0,0,0,0,2407,0,0,0,0,0,49.9
91,0.06256,0.0417066667,776.642,1,0,0,0,0,0,0,2425,0,0,0,0,0,50.5
92,0.06356,0.0423733333,788.773,1,0,0,0,0,0,0,2442,0,0,0,0,0,51.1
93,0.06456,0.04304,800.858,1,0,0,0,0,0,0,2462,0,0,0,0,0,51.8
94,0.06556,0.0437066667,812.938,1,0,0,0,0,0,0,2478,0,0,0,0,0,52.4
95,0.06656,0.0443733333,824.947,1,0,0,0,0,0,0,2496,0,0,0,0,0,53.1
96,0.06756,0.04504,836.938,1,0,0,0,0,0,0,2513,0,0,0,0,0,53.7
97,0.06856,0.0457066667,848.879,1,0,0,0,0,0,0,2526,0,0,0,0,0,54.3
98,0.06956,0.0463733333,860.789,1,0,0,0,0,0,0,2541,0,0,0,0,0,55.0
99,0.07056,0.04704,872.65,1,0,0,0,0,0,0,2555,0,0,0,0,0,55.6
100,0.07156,0.0477066667,884.477,1,0,0,0,0,0,0,2569,0,0,0,0,0,56.2
101,0.07256,0.0483733333,896.285,1,0,0,0,0,0,0,2583,0,0,0,0,0,56.8
102,0.07356,0.04904,908.066,1,0,0,0,0,0,0,2597,0,0,0,0,0,57.5
103,0.07456,0.0497066667,919.807,1,0,0,0,0,0,0,2611,0,0,0,0,0,58.1
104,0.075,0.05,924.908,0.88,0,0,0,0,0,0,2624,0,0,0,0,0,58.4
