step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
76,0.03772,0.0251466667,467.844,1,0,18,15,3,0,0,2322,0,195510,0,0,0,104.5
77,0.03872,0.0258133333,480.183,1,0,18,15,3,0,0,2342,0,197754,0,0,0,106.6
78,0.03972,0.02648,493.097,1,0,18,15,3,0,0,2361,0,199998,0,0,0,108.7
79,0.04072,0.0271466667,505.516,1,0,18,15,3,0,0,2380,0,202242,0,0,0,110.8
80,0.04172,0.0278133333,518.051,1,0,18,15,3,0,0,2399,0,204486,0,0,0,112.9
81,0.04272,0.02848,530.45,1,0,18,15,3,0,0,2419,0,206730,0,0,0,114.9
82,0.04372,0.0291466667,542.848,1,0,18,15,3,0,0,2438,0,208974,0,0,0,117.0
83,0.04472,0.0298133333,555.208,1,0,18,15,3,0,0,2458,0,211218,0,0,0,119.0
84,0.04572,0.03048,567.555,1,0,18,15,3,0,0,2477,0,213464,0,0,0,121.1
85,0.04672,0.0311466667,579.886,1,0,18,15,3,0,0,2498,0,215710,0,0,0,123.1
86,0.04772,0.0318133333,592.235,1,0,18,15,3,0,0,2517,0,217956,0,0,0,125.2
87,0.04872,0.03248,604.557,1,0,18,15,3,0,0,2538,0,220204,0,0,0,127.2
88,0.04972,0.0331466667,616.898,1,0,18,15,3,0,0,2558,0,222452,0,0,0,129.2
89,0.05072,0.0338133333,629.226,1,0,18,15,3,0,0,2577,0,224696,0,0,0,131.2
90,0.05172,0.03448,641.54,1,0,18,15,3,0,0,2595,0,226940,0,0,0,133.2
91,0.05272,0.0351466667,653.847,1,0,18,15,3,0,0,2613,0,229184,0,0,0,135.1
92,0.05372,0.0358133333,666.126,1,0,18,15,3,0,0,2633,0,231428,0,0,0,137.1
93,0.05472,0.03648,678.368,1,0,18,15,3,0,0,2650,0,233672,0,0,0,138.9
94,0.05572,0.0371466667,690.616,1,0,18,15,3,0,0,2666,0,235916,0,0,0,140.3
95,0.05672,0.0378133333,702.821,1,0,18,15,3,0,0,2682,0,238160,0,0,0,141.8
96,0.05772,0.03848,715.028,1,0,18,15,3,0,0,2697,0,240404,0,0,0,143.3
97,0.05872,0.0391466667,727.218,1,0,18,15,3,0,0,2711,0,242648,0,0,0,144.9
98,0.05972,0.0398133333,739.393,1,0,18,15,3,0,0,2727,0,244892,0,0,0,146.4
99,0.06072,0.04048,751.524,1,0,18,15,3,0,0,2743,0,247136,0,0,0,147.8
100,0.06172,0.0411466667,763.64,1,0,18,15,3,0,0,2760,0,249380,0,0,0,149.3
101,0.06272,0.0418133333,775.733,1,0,18,15,3,0,0,2777,0,251624,0,0,0,150.8
102,0.06372,0.04248,787.791,1,0,18,15,3,0,0,2796,0,253868,0,0,0,152.3
103,0.06472,0.0431466667,799.831,1,0,18,15,3,0,0,2813,0,256112,0,0,0,153.7
104,0.06572,0.0438133333,811.8,1,0,18,15,3,0,0,2831,0,258356,0,0,0,155.2
105,0.06672,0.04448,823.745,1,0,18,15,3,0,0,2849,0,260600,0,0,0,156.6
106,0.06772,0.0451466667,835.642,1,0,18,15,3,0,0,2865,0,262844,0,0,0,158.1
107,0.06872,0.0458133333,847.5,1,0,18,15,3,0,0,2883,0,265088,0,0,0,159.5
108,0.06972,0.04648,859.334,1,0,18,15,3,0,0,2899,0,267332,0,0,0,160.9
109,0.07072,0.0471466667,871.124,1,0,18,15,3,0,0,2915,0,269576,0,0,0,162.4
110,0.07172,0.0478133333,882.888,1,0,18,15,3,0,0,2930,0,271820,0,0,0,163.8
111,0.07272,0.04848,894.601,1,0,18,15,3,0,0,2946,0,274064,0,0,0,165.2
112,0.07372,0.0491466667,906.253,1,0,18,15,3,0,0,2962,0,276308,0,0,0,166.7
113,0.07472,0.0498133333,917.856,1,0,18,15,3,0,0,2976,0,278552,0,0,0,168.1
114,0.075,0.05,921.033,0.56,0,18,15,3,0,0,2991,0,280840,0,0,0,168.6
