ele,gp,x,z,dx,p,q,eta,psi,Mb,Md,eta_over_Md,err,err_dev,err_vol,f
67,6,-3.1898,-4.55522,2.4398,34.78,29.731,0.854829,-0.1192,2.01992,0.670624,1.27468,0.00492297,0.0049229,2.62024e-05,1
67,7,-3.1898,-4.55522,2.4398,34.7847,29.7714,0.855876,-0.119199,2.01991,0.670628,1.27623,0.00307859,0.00307858,7.64929e-06,1
67,8,-3.1898,-4.55522,2.4398,34.78,29.731,0.854829,-0.1192,2.01992,0.670624,1.27468,0.00492297,0.0049229,2.62024e-05,1
68,1,-3.1898,-3.82123,2.4398,30.5407,25.7471,0.843043,-0.120114,2.02639,0.66711,1.26372,0.00750323,0.00749994,0.000222339,0
68,2,-3.1898,-3.82123,2.4398,30.5365,25.604,0.838473,-0.120115,2.02639,0.667106,1.25688,0.00630995,0.00630518,0.000245209,0
68,3,-3.1898,-3.82123,2.4398,30.5407,25.7471,0.843043,-0.120114,2.02639,0.66711,1.26372,0.00750323,0.00749994,0.000222339,0
68,4,-3.1898,-3.82123,2.4398,30.5365,25.604,0.838473,-0.120115,2.02639,0.667106,1.25688,0.00630994,0.00630518,0.000245209,0
68,5,-3.1898,-3.82123,2.4398,30.5303,25.6872,0.841369,-0.120117,2.0264,0.667101,1.26123,0.0153561,0.0153497,0.000442794,1
68,6,-3.1898,-3.82123,2.4398,30.525,25.5403,0.836702,-0.120118,2.02641,0.667096,1.25424,0.0174999,0.0174922,0.000517638,1
68,7,-3.1898,-3.82123,2.4398,30.5303,25.6872,0.841369,-0.120117,2.0264,0.667101,1.26123,0.0153561,0.0153497,0.000442794,1
68,8,-3.1898,-3.82123,2.4398,30.525,25.5403,0.836702,-0.120118,2.02641,0.667096,1.25424,0.0174999,0.0174922,0.000517638,1
69,1,-3.1898,-3.25,2.4398,27.2279,22.2756,0.818116,-0.120881,2.03183,0.664175,1.23178,0.00601616,0.0060044,0.000376033,0
69,2,-3.1898,-3.25,2.4398,27.225,22.2193,0.816136,-0.120882,2.03184,0.664172,1.2288,0.00615674,0.00614381,0.000398665,0
69,3,-3.1898,-3.25,2.4398,27.2279,22.2756,0.818116,-0.120881,2.03183,0.664175,1.23178,0.00601616,0.0060044,0.000376033,0
69,4,-3.1898,-3.25,2.4398,27.225,22.2193,0.816136,-0.120882,2.03184,0.664172,1.2288,0.00615674,0.00614382,0.000398665,0
69,5,-3.1898,-3.25,2.4398,27.2345,22.6049,0.830012,-0.120879,2.03182,0.664181,1.24968,0.00680515,0.00679289,0.00040831,0
69,6,-3.1898,-3.25,2.4398,27.2342,22.517,0.826791,-0.120879,2.03182,0.664181,1.24483,0.00692555,0.00691224,0.000429201,0
69,7,-3.1898,-3.25,2.4398,27.2345,22.6049,0.830012,-0.120879,2.03182,0.664181,1.24968,0.00680515,0.00679289,0.00040831,0
69,8,-3.1898,-3.25,2.4398,27.2342,22.517,0.826791,-0.120879,2.03182,0.664181,1.24483,0.00692556,0.00691224,0.000429201,0
70,1,-3.1898,-2.75,2.4398,24.0322,19.2713,0.801893,-0.12167,2.03745,0.661168,1.21284,0.00607426,0.00605457,0.000488713,0
70,2,-3.1898,-2.75,2.4398,24.0427,18.9368,0.787634,-0.121667,2.03743,0.661178,1.19126,0.000195647,0.000195641,1.4474e-06,0
70,3,-3.1898,-2.75,2.4398,24.0322,19.2713,0.801893,-0.12167,2.03745,0.661168,1.21284,0.00607426,0.00605457,0.000488713,0
70,4,-3.1898,-2.75,2.4398,24.0427,18.9368,0.787634,-0.121667,2.03743,0.661178,1.19126,0.000195647,0.000195642,1.4474e-06,0
70,5,-3.1898,-2.75,2.4398,24.0164,19.5879,0.815602,-0.121674,2.03748,0.661152,1.23361,0.00430368,0.0042917,0.000320978,0
70,6,-3.1898,-2.75,2.4398,24.0134,19.5247,0.813075,-0.121675,2.03749,0.661149,1.22979,0.00549124,0.00547988,0.000353051,0
70,7,-3.1898,-2.75,2.4398,24.0164,19.5879,0.815602,-0.121674,2.03748,0.661152,1.23361,0.00430366,0.00429168,0.000320977,0
70,8,-3.1898,-2.75,2.4398,24.0134,19.5247,0.813075,-0.121675,2.03749,0.661149,1.22979,0.00549121,0.00547985,0.000353049,0
71,1,-3.1898,-2.25,2.4398,20.7622,16.0316,0.772152,-0.122542,2.04368,0.657861,1.17373,0.00611134,0.00610431,0.00029294,1
71,2,-3.1898,-2.25,2.4398,20.7612,16.124,0.77664,-0.122542,2.04368,0.65786,1.18055,0.00568725,0.00567698,0.000341627,1
71,3,-3.1898,-2.25,2.4398,20.7622,16.0316,0.772151,-0.122542,2.04368,0.657861,1.17373,0.00611137,0.00610435,0.000292943,1
71,4,-3.1898,-2.25,2.4398,20.7612,16.124,0.77664,-0.122542,2.04368,0.65786,1.18055,0.00568735,0.00567708,0.000341641,1
71,5,-3.1898,-2.25,2.4398,20.7506,16.4275,0.791661,-0.122545,2.0437,0.657849,1.20341,0.00619305,0.00618068,0.000391209,0
71,6,-3.1898,-2.25,2.4398,20.7493,16.3832,0.789581,-0.122546,2.04371,0.657847,1.20025,0.00688765,0.00687638,0.000393831,0
71,7,-3.1898,-2.25,2.4398,20.7506,16.4275,0.791661,-0.122545,2.0437,0.657849,1.20341,0.0061932,0.00618083,0.000391211,0
71,8,-3.1898,-2.25,2.4398,20.7493,16.3832,0.789581,-0.122546,2.04371,0.657847,1.20025,0.0068879,0.00687663,0.000393841,0
72,1,-3.1898,-1.75,2.4398,17.2133,12.9112,0.750074,-0.123579,2.05111,0.65395,1.14699,0.00285043,0.00284471,0.000180457,1
72,2,-3.1898,-1.75,2.4398,17.216,12.904,0.749536,-0.123578,2.05111,0.653953,1.14616,0.00296545,0.00295883,0.000198024,1
72,3,-3.1898,-1.75,2.4398,17.2133,12.9112,0.750074,-0.123579,2.05111,0.65395,1.14699,0.00285018,0.00284446,0.000180434,1
72,4,-3.1898,-1.75,2.4398,17.216,12.904,0.749537,-0.123578,2.05111,0.653953,1.14616,0.00296367,0.00295706,0.000197892,1
72,5,-3.1898,-1.75,2.4398,17.2149,13.0155,0.756058,-0.123579,2.05111,0.653952,1.15614,0.00291158,0.00290505,0.000194921,1
72,6,-3.1898,-1.75,2.4398,17.2155,12.8963,0.749111,-0.123578,2.05111,0.653952,1.14551,0.0020815,0.00206612,0.00025257,1
72,7,-3.1898,-1.75,2.4398,17.2149,13.0154,0.756057,-0.123579,2.05111,0.653952,1.15614,0.00291004,0.0029035,0.000194884,1
72,8,-3.1898,-1.75,2.4398,17.2155,12.8963,0.74911,-0.123578,2.05111,0.653952,1.14551,0.00207897,0.00206356,0.000252665,1
73,1,-3.1898,-1.25,2.4398,13.7526,10.0627,0.731691,-0.124719,2.05931,0.649679,1.12624,0.00302501,0.00302433,6.41645e-05,1
73,2,-3.1898,-1.25,2.4398,13.7577,9.96775,0.724522,-0.124717,2.0593,0.649686,1.11519,0.00322514,0.00322325,0.000110267,1
73,3,-3.1898,-1.25,2.4398,13.7526,10.0626,0.731689,-0.124719,2.05931,0.649679,1.12623,0.00302587,0.00302519,6.4008e-05,1
73,4,-3.1898,-1.25,2.4398,13.7577,9.96754,0.724508,-0.124717,2.0593,0.649686,1.11517,0.00323915,0.00323724,0.000111217,1
73,5,-3.1898,-1.25,2.4398,13.7374,10.4301,0.75925,-0.124724,2.05935,0.649659,1.16869,0.00544185,0.00542966,0.000364123,1
73,6,-3.1898,-1.25,2.4398,13.7386,10.4492,0.76057,-0.124724,2.05935,0.64966,1.17072,0.00490106,0.00489178,0.000301455,1
73,7,-3.1898,-1.25,2.4398,13.7374,10.4302,0.759256,-0.124724,2.05935,0.649659,1.1687,0.00544999,0.00543779,0.000364422,1
73,8,-3.1898,-1.25,2.4398,13.7386,10.4491,0.760566,-0.124724,2.05935,0.64966,1.17071,0.00490522,0.00489589,0.000302422,1
74,1,-3.1898,-0.75,2.4398,10.2392,7.74184,0.756095,-0.126055,2.06896,0.644706,1.17278,0.00275077,0.00275075,9.44901e-06,1
74,2,-3.1898,-0.75,2.4398,10.2448,7.87956,0.769127,-0.126053,2.06895,0.644715,1.19297,0.00195606,0.00195455,7.68535e-05,1
74,3,-3.1898,-0.75,2.4398,10.2393,7.74207,0.756116,-0.126055,2.06896,0.644706,1.17281,0.00275503,0.00275501,1.05668e-05,1
74,4,-3.1898,-0.75,2.4398,10.2449,7.88069,0.769235,-0.126053,2.06895,0.644715,1.19314,0.00202381,0.00202217,8.14286e-05,1
74,5,-3.1898,-0.75,2.4398,10.2495,7.8828,0.769093,-0.126051,2.06893,0.644722,1.19291,0.00469508,0.00468201,0.000350067,1
74,6,-3.1898,-0.75,2.4398,10.2541,8.05383,0.785427,-0.126049,2.06892,0.644729,1.21823,0.00388424,0.00387395,0.000282559,1
74,7,-3.1898,-0.75,2.4398,10.2495,7.88506,0.769313,-0.126051,2.06893,0.644722,1.19325,0.00470432,0.0046913,0.00034984,1
74,8,-3.1898,-0.75,2.4398,10.2541,8.05824,0.785857,-0.126049,2.06892,0.644729,1.21889,0.00388524,0.00387496,0.000282496,1
75,1,-3.1898,-0.25,2.4398,6.23777,5.36026,0.859324,-0.127941,2.08267,0.637752,1.34743,0.0112705,0.0112634,0.00039968,1
75,2,-3.1898,-0.25,2.4398,6.24702,5.43431,0.869905,-0.127936,2.08263,0.637771,1.36398,0.0147494,0.0147488,0.000137961,1
75,3,-3.1898,-0.25,2.4398,6.23779,5.36043,0.859347,-0.127941,2.08267,0.637752,1.34746,0.0115057,0.0114986,0.000402825,1
75,4,-3.1898,-0.25,2.4398,6.24703,5.43437,0.869911,-0.127936,2.08263,0.637771,1.36399,0.0148315,0.0148309,0.000139208,1
75,5,-3.1898,-0.25,2.4398,6.23598,4.78618,0.767511,-0.127942,2.08267,0.637749,1.20347,0.00611867,0.00609878,0.000492883,1
75,6,-3.1898,-0.25,2.4398,6.23905,4.94651,0.79283,-0.12794,2.08266,0.637755,1.24316,0.00121014,0.00120665,9.19048e-05,0
75,7,-3.1898,-0.25,2.4398,6.23598,4.78522,0.767355,-0.127942,2.08267,0.637749,1.20323,0.00613424,0.0061143,0.000494135,1
75,8,-3.1898,-0.25,2.4398,6.23903,4.94485,0.792567,-0.12794,2.08266,0.637755,1.24275,0.0012431,0.00123938,9.61011e-05,0
76,1,-2.28298,-16.1423,1.53298,106.78,91.5344,0.857221,-0.108864,1.94815,0.711689,1.20449,0,0,0,1
76,2,-2.28298,-16.1423,1.53298,106.78,91.6011,0.857845,-0.108864,1.94815,0.711689,1.20537,0,0,0,1
76,3,-2.28298,-16.1423,1.53298,106.78,91.5344,0.857221,-0.108864,1.94815,0.711689,1.20449,0,0,0,1
76,4,-2.28298,-16.1423,1.53298,106.78,91.6011,0.857845,-0.108864,1.94815,0.711689,1.20537,0,0,0,1
76,5,-2.28298,-16.1423,1.53298,106.78,91.5569,0.857432,-0.108864,1.94815,0.711689,1.20478,0,0,0,1
76,6,-2.28298,-16.1423,1.53298,106.78,91.6236,0.858056,-0.108864,1.94815,0.711689,1.20566,0,0,0,1
76,7,-2.28298,-16.1423,1.53298,106.78,91.5569,0.857432,-0.108864,1.94815,0.711689,1.20478,0,0,0,1
76,8,-2.28298,-16.1423,1.53298,106.78,91.6236,0.858056,-0.108864,1.94815,0.711689,1.20566,0,0,0,1
77,1,-2.28298,-12.839,1.53298,86.1731,74.1955,0.861006,-0.111228,1.96433,0.702082,1.22636,0.000169357,0.000169356,4.85639e-07,1
77,2,-2.28298,-12.839,1.53298,86.1726,74.1382,0.860345,-0.111228,1.96433,0.702081,1.22542,0.000329723,0.000329698,4.02618e-06,1
77,3,-2.28298,-12.839,1.53298,86.1731,74.1955,0.861006,-0.111228,1.96433,0.702082,1.22636,0.000169357,0.000169356,4.85639e-07,1
77,4,-2.28298,-12.839,1.53298,86.1726,74.1382,0.860345,-0.111228,1.96433,0.702081,1.22542,0.000329723,0.000329698,4.02618e-06,1
77,5,-2.28298,-12.839,1.53298,86.1733,74.1906,0.860946,-0.111228,1.96433,0.702082,1.22628,0.000312564,0.000312564,2.39253e-07,1
77,6,-2.28298,-12.839,1.53298,86.173,74.1764,0.860784,-0.111228,1.96433,0.702082,1.22605,0.0002679,0.000267884,2.90821e-06,1
77,7,-2.28298,-12.839,1.53298,86.1733,74.1906,0.860946,-0.111228,1.96433,0.702082,1.22628,0.000312564,0.000312564,2.39253e-07,1
77,8,-2.28298,-12.839,1.53298,86.173,74.1764,0.860784,-0.111228,1.96433,0.702082,1.22605,0.0002679,0.000267884,2.90821e-06,1
78,1,-2.28298,-10.2681,1.53298,70.252,60.5106,0.861337,-0.113295,1.9786,0.693788,1.2415,0.000953711,0.000953495,2.03115e-05,1
78,2,-2.28298,-10.2681,1.53298,70.2495,60.5161,0.861444,-0.113295,1.9786,0.693786,1.24166,0.00132905,0.0013248,0.000106155,1
78,3,-2.28298,-10.2681,1.53298,70.252,60.5106,0.861337,-0.113295,1.9786,0.693788,1.2415,0.000953711,0.000953495,2.03115e-05,1
78,4,-2.28298,-10.2681,1.53298,70.2495,60.5161,0.861444,-0.113295,1.9786,0.693786,1.24166,0.00132905,0.0013248,0.000106155,1
78,5,-2.28298,-10.2681,1.53298,70.2535,60.5672,0.862124,-0.113295,1.97859,0.693788,1.24263,0.000883905,0.000883796,1.39048e-05,1
78,6,-2.28298,-10.2681,1.53298,70.2513,60.5673,0.862152,-0.113295,1.9786,0.693787,1.24268,0.00113135,0.00103629,0.000453927,1
78,7,-2.28298,-10.2681,1.53298,70.2535,60.5672,0.862124,-0.113295,1.97859,0.693788,1.24263,0.000883905,0.000883796,1.39048e-05,1
78,8,-2.28298,-10.2681,1.53298,70.2513,60.5673,0.862152,-0.113295,1.9786,0.693787,1.24268,0.00113135,0.00103629,0.000453927,1
79,1,-2.28298,-8.26731,1.53298,57.8603,49.9319,0.862974,-0.115103,1.99115,0.686613,1.25686,0.00102208,0.00102198,1.45752e-05,1
79,2,-2.28298,-8.26731,1.53298,57.8558,49.9262,0.862943,-0.115103,1.99116,0.68661,1.25682,0.00130029,0.00129997,2.85279e-05,1
79,3,-2.28298,-8.26731,1.53298,57.8603,49.9319,0.862974,-0.115103,1.99115,0.686613,1.25686,0.00102208,0.00102198,1.45752e-05,1
79,4,-2.28298,-8.26731,1.53298,57.8558,49.9262,0.862943,-0.115103,1.99116,0.68661,1.25682,0.00130029,0.00129997,2.85279e-05,1
79,5,-2.28298,-8.26731,1.53298,57.8643,50.0089,0.864245,-0.115102,1.99115,0.686615,1.2587,0.00129669,0.00129666,8.73255e-06,1
79,6,-2.28298,-8.26731,1.53298,57.86,50.0021,0.864193,-0.115103,1.99116,0.686612,1.25863,0.001534,0.00153382,2.33296e-05,1
79,7,-2.28298,-8.26731,1.53298,57.8643,50.0089,0.864245,-0.115102,1.99115,0.686615,1.2587,0.00129669,0.00129666,8.73255e-06,1
79,8,-2.28298,-8.26731,1.53298,57.86,50.0021,0.864193,-0.115103,1.99116,0.686612,1.25863,0.001534,0.00153382,2.33296e-05,1
80,1,-2.28298,-6.71019,1.53298,48.282,41.7377,0.864457,-0.116662,2.00205,0.680485,1.27035,0.00171414,0.00171319,5.72274e-05,1
80,2,-2.28298,-6.71019,1.53298,48.2756,41.73,0.864411,-0.116663,2.00206,0.680481,1.27029,0.00191033,0.001909,7.12172e-05,1
80,3,-2.28298,-6.71019,1.53298,48.282,41.7377,0.864457,-0.116662,2.00205,0.680485,1.27035,0.00171414,0.00171319,5.72274e-05,1
80,4,-2.28298,-6.71019,1.53298,48.2756,41.73,0.864411,-0.116663,2.00206,0.680481,1.27029,0.00191033,0.001909,7.12172e-05,1
80,5,-2.28298,-6.71019,1.53298,48.288,41.8427,0.866523,-0.116661,2.00204,0.68049,1.27338,0.00191841,0.00191763,5.45902e-05,1
80,6,-2.28298,-6.71019,1.53298,48.2818,41.8349,0.866473,-0.116662,2.00205,0.680485,1.27332,0.00210948,0.00210834,6.93755e-05,1
80,7,-2.28298,-6.71019,1.53298,48.288,41.8427,0.866523,-0.116661,2.00204,0.68049,1.27338,0.00191841,0.00191763,5.45902e-05,1
80,8,-2.28298,-6.71019,1.53298,48.2818,41.8349,0.866473,-0.116662,2.00205,0.680485,1.27332,0.00210948,0.00210834,6.93755e-05,1
81,1,-2.28298,-5.49834,1.53298,40.8012,35.2955,0.865058,-0.118009,2.01151,0.675236,1.28112,0.0025414,0.00254042,7.07199e-05,1
81,2,-2.28298,-5.49834,1.53298,40.7915,35.2661,0.864544,-0.11801,2.01152,0.675228,1.28037,0.00287266,0.0028699,0.000125919,1
81,3,-2.28298,-5.49834,1.53298,40.8012,35.2955,0.865058,-0.118009,2.01151,0.675236,1.28112,0.0025414,0.00254042,7.07199e-05,1
81,4,-2.28298,-5.49834,1.53298,40.7915,35.2661,0.864544,-0.11801,2.01152,0.675228,1.28037,0.00287266,0.0028699,0.000125919,1
81,5,-2.28298,-5.49834,1.53298,40.81,35.455,0.868783,-0.118007,2.0115,0.675242,1.28662,0.00296937,0.00296896,4.91068e-05,1
81,6,-2.28298,-5.49834,1.53298,40.8004,35.4311,0.868403,-0.118009,2.01151,0.675235,1.28608,0.00316479,0.00316214,0.000129327,1
81,7,-2.28298,-5.49834,1.53298,40.81,35.455,0.868783,-0.118007,2.0115,0.675242,1.28662,0.00296937,0.00296896,4.91068e-05,1
81,8,-2.28298,-5.49834,1.53298,40.8004,35.4311,0.868403,-0.118009,2.01151,0.675235,1.28608,0.00316479,0.00316214,0.000129327,1
82,1,-2.28298,-4.55522,1.53298,35.0074,30.2285,0.863488,-0.119153,2.01958,0.670807,1.28724,0.00351285,0.00350906,0.00016321,1
82,2,-2.28298,-4.55522,1.53298,34.9964,30.178,0.862319,-0.119155,2.0196,0.670797,1.28551,0.00319255,0.0031907,0.00010876,1
82,3,-2.28298,-4.55522,1.53298,35.0074,30.2285,0.863488,-0.119153,2.01958,0.670807,1.28724,0.00351285,0.00350906,0.00016321,1
82,4,-2.28298,-4.55522,1.53298,34.9964,30.178,0.862319,-0.119155,2.0196,0.670797,1.28551,0.00319255,0.0031907,0.00010876,1
82,5,-2.28298,-4.55522,1.53298,35.0171,30.4478,0.869513,-0.119151,2.01957,0.670815,1.2962,0.00427111,0.00426669,0.000194275,1
82,6,-2.28298,-4.55522,1.53298,35.0059,30.4057,0.868587,-0.119153,2.01959,0.670805,1.29484,0.00404712,0.00404254,0.000192577,1
82,7,-2.28298,-4.55522,1.53298,35.0171,30.4478,0.869513,-0.119151,2.01957,0.670815,1.2962,0.00427111,0.00426669,0.000194275,1
82,8,-2.28298,-4.55522,1.53298,35.0059,30.4057,0.868587,-0.119153,2.01959,0.670805,1.29484,0.00404712,0.00404254,0.000192577,1
83,1,-2.28298,-3.82123,1.53298,30.395,26.1258,0.859543,-0.120144,2.0266,0.666997,1.28868,0.0048121,0.00480985,0.000147196,1
83,2,-2.28298,-3.82123,1.53298,30.3861,26.0926,0.858703,-0.120146,2.02661,0.666989,1.28743,0.0047908,0.0047873,0.000183072,1
83,3,-2.28298,-3.82123,1.53298,30.395,26.1258,0.859543,-0.120144,2.0266,0.666997,1.28868,0.0048121,0.00480985,0.000147196,1
83,4,-2.28298,-3.82123,1.53298,30.3861,26.0926,0.858703,-0.120146,2.02661,0.666989,1.28743,0.0047908,0.0047873,0.000183072,1
83,5,-2.28298,-3.82123,1.53298,30.4076,26.4253,0.869035,-0.120141,2.02658,0.667008,1.30289,0.00505929,0.00505498,0.000208948,1
83,6,-2.28298,-3.82123,1.53298,30.3985,26.3956,0.868318,-0.120143,2.02659,0.667,1.30183,0.00467009,0.00466593,0.000197189,1
83,7,-2.28298,-3.82123,1.53298,30.4076,26.4253,0.869035,-0.120141,2.02658,0.667008,1.30289,0.00505929,0.00505498,0.000208948,1
83,8,-2.28298,-3.82123,1.53298,30.3985,26.3956,0.868318,-0.120143,2.02659,0.667,1.30183,0.00467009,0.00466593,0.000197189,1
84,1,-2.28298,-3.25,1.53298,26.9332,23.05,0.85582,-0.120945,2.03229,0.663928,1.28902,0.00844471,0.0084447,1.38677e-05,1
84,2,-2.28298,-3.25,1.53298,26.9262,22.9735,0.853204,-0.120947,2.03231,0.663922,1.2851,0.00636173,0.00635866,0.000197589,1
84,3,-2.28298,-3.25,1.53298,26.9332,23.05,0.85582,-0.120945,2.03229,0.663928,1.28902,0.00844472,0.00844471,1.38678e-05,1
84,4,-2.28298,-3.25,1.53298,26.9262,22.9735,0.853204,-0.120947,2.03231,0.663922,1.2851,0.00636174,0.00635867,0.000197589,1
84,5,-2.28298,-3.25,1.53298,26.9343,23.2908,0.864725,-0.120945,2.03229,0.663929,1.30244,0.00314587,0.00314482,8.15604e-05,1
84,6,-2.28298,-3.25,1.53298,26.9262,23.23,0.862727,-0.120947,2.03231,0.663922,1.29944,0.00349976,0.00349896,7.46495e-05,1
84,7,-2.28298,-3.25,1.53298,26.9343,23.2908,0.864725,-0.120945,2.03229,0.663929,1.30244,0.00314587,0.00314481,8.15602e-05,1
84,8,-2.28298,-3.25,1.53298,26.9262,23.23,0.862727,-0.120947,2.03231,0.663922,1.29944,0.00349976,0.00349897,7.46501e-05,1
85,1,-2.28298,-2.75,1.53298,24.4251,20.6809,0.846705,-0.121568,2.03672,0.661557,1.27987,0.0201525,0.0201502,0.000302047,0
85,2,-2.28298,-2.75,1.53298,24.3784,20.9398,0.858949,-0.12158,2.03681,0.66151,1.29847,0,0,0,0
85,3,-2.28298,-2.75,1.53298,24.4251,20.6809,0.846705,-0.121568,2.03672,0.661557,1.27987,0.0201525,0.0201502,0.000302048,0
85,4,-2.28298,-2.75,1.53298,24.3784,20.9398,0.858949,-0.12158,2.03681,0.66151,1.29847,7.79559e-17,6.36507e-17,4.50079e-17,0
85,5,-2.28298,-2.75,1.53298,24.3792,20.624,0.845967,-0.12158,2.03681,0.661511,1.27884,0.0304777,0.0304669,0.00081322,1
85,6,-2.28298,-2.75,1.53298,24.3683,20.3964,0.837005,-0.121583,2.03683,0.6615,1.26531,0.0386088,0.0385975,0.000935743,1
85,7,-2.28298,-2.75,1.53298,24.3792,20.624,0.845967,-0.12158,2.03681,0.661511,1.27884,0.0304777,0.0304668,0.00081322,1
85,8,-2.28298,-2.75,1.53298,24.3683,20.3964,0.837005,-0.121583,2.03683,0.6615,1.26531,0.0386088,0.0385975,0.000935741,1
86,1,-2.28298,-2.25,1.53298,21.4549,17.5742,0.819124,-0.122351,2.04231,0.658586,1.24376,0.00743446,0.00742426,0.000389249,0
86,2,-2.28298,-2.25,1.53298,21.4547,17.5785,0.81933,-0.122351,2.04231,0.658586,1.24407,0.00369877,0.00369555,0.000154399,0
86,3,-2.28298,-2.25,1.53298,21.4549,17.5742,0.819124,-0.122351,2.04231,0.658586,1.24376,0.00743446,0.00742426,0.000389242,0
86,4,-2.28298,-2.25,1.53298,21.4547,17.5785,0.81933,-0.122351,2.04231,0.658586,1.24408,0.00369823,0.00369501,0.000154358,0
86,5,-2.28298,-2.25,1.53298,21.4502,18.0573,0.841825,-0.122352,2.04232,0.658581,1.27824,0.0101492,0.0101212,0.000753222,0
86,6,-2.28298,-2.25,1.53298,21.4481,18.0818,0.84305,-0.122352,2.04232,0.658579,1.2801,0.00795099,0.00792822,0.000601269,0
86,7,-2.28298,-2.25,1.53298,21.4502,18.0573,0.841824,-0.122352,2.04232,0.658581,1.27824,0.0101489,0.0101209,0.000753214,0
86,8,-2.28298,-2.25,1.53298,21.4481,18.0818,0.84305,-0.122352,2.04232,0.658579,1.2801,0.00795054,0.00792777,0.000601243,0
87,1,-2.28298,-1.75,1.53298,18.2343,14.4583,0.792917,-0.12327,2.04889,0.655114,1.21035,0.00985057,0.0098267,0.000685233,0
87,2,-2.28298,-1.75,1.53298,18.2238,14.2979,0.784571,-0.123273,2.04892,0.655102,1.19763,0.0129515,0.0129231,0.000856857,0
87,3,-2.28298,-1.75,1.53298,18.2343,14.4582,0.792915,-0.12327,2.04889,0.655114,1.21035,0.00984948,0.00982562,0.00068522,0
87,4,-2.28298,-1.75,1.53298,18.2238,14.2978,0.784567,-0.123273,2.04892,0.655102,1.19763,0.0129529,0.0129245,0.000857031,0
87,5,-2.28298,-1.75,1.53298,18.2204,14.9334,0.8196,-0.123274,2.04892,0.655098,1.25111,0.0112649,0.0112498,0.000582901,0
87,6,-2.28298,-1.75,1.53298,18.1964,14.6305,0.804034,-0.123281,2.04898,0.65507,1.2274,0.0142896,0.0142688,0.000769884,0
87,7,-2.28298,-1.75,1.53298,18.2204,14.9335,0.819603,-0.123274,2.04892,0.655098,1.25112,0.0112665,0.0112514,0.000582875,0
87,8,-2.28298,-1.75,1.53298,18.1964,14.6305,0.804033,-0.123281,2.04898,0.65507,1.2274,0.0142933,0.0142726,0.00077003,0
88,1,-2.28298,-1.25,1.53298,15.0707,10.4109,0.690803,-0.124267,2.05606,0.651367,1.06054,0.0257095,0.0257059,0.000428585,1
88,2,-2.28298,-1.25,1.53298,15.0088,9.43808,0.628835,-0.124288,2.05621,0.651288,0.965525,0.012787,0.0127769,0.00050854,1
88,3,-2.28298,-1.25,1.53298,15.0707,10.4109,0.690808,-0.124267,2.05606,0.651367,1.06055,0.0256988,0.0256952,0.000428883,1
88,4,-2.28298,-1.25,1.53298,15.0089,9.43826,0.628846,-0.124288,2.05621,0.651288,0.965542,0.0127786,0.0127686,0.00050726,1
88,5,-2.28298,-1.25,1.53298,14.9652,11.1393,0.744343,-0.124303,2.05632,0.651232,1.14298,0.0074157,0.00739686,0.000528348,0
88,6,-2.28298,-1.25,1.53298,14.9664,11.089,0.740928,-0.124303,2.05632,0.651233,1.13773,0.00619796,0.00618969,0.000320045,0
88,7,-2.28298,-1.25,1.53298,14.9652,11.1383,0.744281,-0.124303,2.05632,0.651232,1.14288,0.00741867,0.00739976,0.000529388,0
88,8,-2.28298,-1.25,1.53298,14.9664,11.0883,0.740879,-0.124303,2.05632,0.651233,1.13765,0.00618222,0.00617394,0.00031995,0
89,1,-2.28298,-0.75,1.53298,10.3431,7.23801,0.699789,-0.126002,2.06858,0.644902,1.08511,0.00732354,0.0073124,0.000403837,1
89,2,-2.28298,-0.75,1.53298,10.3094,7.60137,0.737321,-0.126016,2.06868,0.644849,1.1434,0.00796317,0.00794039,0.000601957,1
89,3,-2.28298,-0.75,1.53298,10.3432,7.23983,0.699959,-0.126002,2.06858,0.644902,1.08537,0.00752805,0.00751679,0.000411538,1
89,4,-2.28298,-0.75,1.53298,10.3094,7.59993,0.737187,-0.126016,2.06868,0.644849,1.14319,0.0078676,0.00784508,0.000594893,1
89,5,-2.28298,-0.75,1.53298,10.3191,6.22631,0.603378,-0.126012,2.06866,0.644864,0.935667,0.0108108,0.0108038,0.000387205,1
89,6,-2.28298,-0.75,1.53298,10.3061,5.86953,0.569521,-0.126018,2.06869,0.644844,0.883192,0.0166672,0.0166217,0.0012307,0
89,7,-2.28298,-0.75,1.53298,10.3195,6.23149,0.603858,-0.126012,2.06865,0.644865,0.936411,0.0107772,0.0107689,0.000422119,1
89,8,-2.28298,-0.75,1.53298,10.3063,5.87499,0.570036,-0.126018,2.06869,0.644844,0.883991,0.0163545,0.0163099,0.00120662,0
90,1,-2.28298,-0.25,1.53298,7.15254,4.93449,0.689893,-0.127466,2.0792,0.639498,1.0788,0.0163279,0.0162801,0.00124864,1
90,2,-2.28298,-0.25,1.53298,7.14541,5.85728,0.819726,-0.127469,2.07923,0.639484,1.28186,0.0125669,0.0125662,0.000134032,0
90,3,-2.28298,-0.25,1.53298,7.15252,4.91636,0.687361,-0.127466,2.0792,0.639498,1.07484,0.0162938,0.0162461,0.00124654,1
90,4,-2.28298,-0.25,1.53298,7.14534,5.84416,0.817898,-0.127469,2.07923,0.639484,1.279,0.0121419,0.0121413,0.000125336,0
