ele,gp,x,z,dx,p,q,eta,psi,Mb,Md,eta_over_Md,err,err_dev,err_vol,f
4,2,-9.95139,-8.26731,9.20139,56.7795,48.3401,0.851365,-0.115269,1.99232,0.685955,1.24114,0,0,0,1
4,3,-9.95139,-8.26731,9.20139,56.7795,48.3488,0.851518,-0.115269,1.99232,0.685955,1.24136,0,0,0,1
4,4,-9.95139,-8.26731,9.20139,56.7795,48.3401,0.851365,-0.115269,1.99232,0.685955,1.24114,0,0,0,1
4,5,-9.95139,-8.26731,9.20139,56.7795,48.3709,0.851907,-0.115269,1.99232,0.685955,1.24193,0,0,0,1
4,6,-9.95139,-8.26731,9.20139,56.7795,48.3622,0.851754,-0.115269,1.99232,0.685955,1.2417,0,0,0,1
4,7,-9.95139,-8.26731,9.20139,56.7795,48.3709,0.851907,-0.115269,1.99232,0.685955,1.24193,0,0,0,1
4,8,-9.95139,-8.26731,9.20139,56.7795,48.3622,0.851754,-0.115269,1.99232,0.685955,1.2417,0,0,0,1
5,1,-9.95139,-6.71019,9.20139,47.0187,39.9639,0.849956,-0.116878,2.00357,0.679639,1.2506,0,0,0,1
5,2,-9.95139,-6.71019,9.20139,47.0187,39.9603,0.849881,-0.116878,2.00357,0.679639,1.25049,0,0,0,1
5,3,-9.95139,-6.71019,9.20139,47.0187,39.9639,0.849956,-0.116878,2.00357,0.679639,1.2506,0,0,0,1
5,4,-9.95139,-6.71019,9.20139,47.0187,39.9603,0.849881,-0.116878,2.00357,0.679639,1.25049,0,0,0,1
5,5,-9.95139,-6.71019,9.20139,47.0187,39.9835,0.850373,-0.116878,2.00357,0.679639,1.25121,0,0,0,1
5,6,-9.95139,-6.71019,9.20139,47.0187,39.9799,0.850298,-0.116878,2.00357,0.679639,1.2511,0,0,0,1
5,7,-9.95139,-6.71019,9.20139,47.0187,39.9835,0.850373,-0.116878,2.00357,0.679639,1.25121,0,0,0,1
5,8,-9.95139,-6.71019,9.20139,47.0187,39.9799,0.850298,-0.116878,2.00357,0.679639,1.2511,0,0,0,1
6,1,-9.95139,-5.49834,9.20139,39.4121,33.452,0.848777,-0.118272,2.01336,0.674214,1.25891,0,0,0,1
6,2,-9.95139,-5.49834,9.20139,39.4121,33.4535,0.848813,-0.118272,2.01336,0.674214,1.25897,0,0,0,1
6,3,-9.95139,-5.49834,9.20139,39.4121,33.452,0.848777,-0.118272,2.01336,0.674214,1.25891,0,0,0,1
6,4,-9.95139,-5.49834,9.20139,39.4121,33.4535,0.848813,-0.118272,2.01336,0.674214,1.25897,0,0,0,1
6,5,-9.95139,-5.49834,9.20139,39.4121,33.4646,0.849094,-0.118272,2.01336,0.674214,1.25938,0,0,0,1
6,6,-9.95139,-5.49834,9.20139,39.4121,33.466,0.84913,-0.118272,2.01336,0.674214,1.25944,0,0,0,1
6,7,-9.95139,-5.49834,9.20139,39.4121,33.4646,0.849094,-0.118272,2.01336,0.674214,1.25938,0,0,0,1
6,8,-9.95139,-5.49834,9.20139,39.4121,33.466,0.84913,-0.118272,2.01336,0.674214,1.25944,0,0,0,1
7,1,-9.95139,-4.55522,9.20139,33.4854,28.4002,0.848137,-0.119469,2.02182,0.669588,1.26665,0,0,0,1
7,2,-9.95139,-4.55522,9.20139,33.4854,28.405,0.848281,-0.119469,2.02182,0.669588,1.26687,0,0,0,1
7,3,-9.95139,-4.55522,9.20139,33.4854,28.4002,0.848137,-0.119469,2.02182,0.669588,1.26665,0,0,0,1
7,4,-9.95139,-4.55522,9.20139,33.4854,28.405,0.848281,-0.119469,2.02182,0.669588,1.26687,0,0,0,1
7,5,-9.95139,-4.55522,9.20139,33.4854,28.407,0.848341,-0.119469,2.02182,0.669588,1.26696,0,0,0,1
7,6,-9.95139,-4.55522,9.20139,33.4854,28.4118,0.848485,-0.119469,2.02182,0.669588,1.26717,0,0,0,1
7,7,-9.95139,-4.55522,9.20139,33.4854,28.407,0.848341,-0.119469,2.02182,0.669588,1.26696,0,0,0,1
7,8,-9.95139,-4.55522,9.20139,33.4854,28.4118,0.848485,-0.119469,2.02182,0.669588,1.26717,0,0,0,1
8,1,-9.95139,-3.82123,9.20139,28.8684,24.4825,0.848072,-0.120489,2.02905,0.665673,1.27401,0,0,0,1
8,2,-9.95139,-3.82123,9.20139,28.8684,24.489,0.848296,-0.120489,2.02905,0.665673,1.27434,0,0,0,1
8,3,-9.95139,-3.82123,9.20139,28.8684,24.4825,0.848072,-0.120489,2.02905,0.665673,1.27401,0,0,0,1
8,4,-9.95139,-3.82123,9.20139,28.8684,24.489,0.848296,-0.120489,2.02905,0.665673,1.27434,0,0,0,1
8,5,-9.95139,-3.82123,9.20139,28.8684,24.4853,0.848168,-0.120489,2.02905,0.665673,1.27415,0,0,0,1
8,6,-9.95139,-3.82123,9.20139,28.8684,24.4917,0.848392,-0.120489,2.02905,0.665673,1.27449,0,0,0,1
8,7,-9.95139,-3.82123,9.20139,28.8684,24.4853,0.848168,-0.120489,2.02905,0.665673,1.27415,0,0,0,1
8,8,-9.95139,-3.82123,9.20139,28.8684,24.4917,0.848392,-0.120489,2.02905,0.665673,1.27449,0,0,0,1
9,1,-9.95139,-3.25,9.20139,25.2723,21.4445,0.848538,-0.12135,2.03517,0.662385,1.28103,0,0,0,1
9,2,-9.95139,-3.25,9.20139,25.2723,21.4513,0.848806,-0.12135,2.03517,0.662385,1.28144,2.95698e-33,2.95698e-33,0,1
9,3,-9.95139,-3.25,9.20139,25.2723,21.4445,0.848538,-0.12135,2.03517,0.662385,1.28103,0,0,0,1
9,4,-9.95139,-3.25,9.20139,25.2723,21.4513,0.848806,-0.12135,2.03517,0.662385,1.28144,0,0,0,1
9,5,-9.95139,-3.25,9.20139,25.2723,21.4421,0.848444,-0.12135,2.03517,0.662385,1.28089,0,0,0,1
9,6,-9.95139,-3.25,9.20139,25.2723,21.4489,0.848712,-0.12135,2.03517,0.662385,1.2813,0,0,0,1
9,7,-9.95139,-3.25,9.20139,25.2723,21.4421,0.848444,-0.12135,2.03517,0.662385,1.28089,0,0,0,1
9,8,-9.95139,-3.25,9.20139,25.2723,21.4489,0.848712,-0.12135,2.03517,0.662385,1.2813,0,0,0,1
10,1,-9.95139,-2.75,9.20139,22.1232,18.7908,0.849371,-0.122164,2.04098,0.659294,1.2883,0,0,0,1
10,2,-9.95139,-2.75,9.20139,22.1232,18.7991,0.849748,-0.122164,2.04098,0.659294,1.28887,0,0,0,1
10,3,-9.95139,-2.75,9.20139,22.1232,18.7908,0.849371,-0.122164,2.04098,0.659294,1.2883,0,0,0,1
10,4,-9.95139,-2.75,9.20139,22.1232,18.7991,0.849748,-0.122164,2.04098,0.659294,1.28887,0,0,0,1
10,5,-9.95139,-2.75,9.20139,22.1232,18.7883,0.849257,-0.122164,2.04098,0.659294,1.28813,0,0,0,1
10,6,-9.95139,-2.75,9.20139,22.1232,18.7966,0.849634,-0.122164,2.04098,0.659294,1.2887,0,0,0,1
10,7,-9.95139,-2.75,9.20139,22.1232,18.7883,0.849257,-0.122164,2.04098,0.659294,1.28813,0,0,0,1
10,8,-9.95139,-2.75,9.20139,22.1232,18.7966,0.849634,-0.122164,2.04098,0.659294,1.2887,0,0,0,1
11,1,-9.95139,-2.25,9.20139,18.972,16.1454,0.85101,-0.123046,2.04729,0.655956,1.29736,0,0,0,1
11,2,-9.95139,-2.25,9.20139,18.972,16.1552,0.851527,-0.123046,2.04729,0.655956,1.29815,0,0,0,1
11,3,-9.95139,-2.25,9.20139,18.972,16.1454,0.85101,-0.123046,2.04729,0.655956,1.29736,0,0,0,1
11,4,-9.95139,-2.25,9.20139,18.972,16.1552,0.851527,-0.123046,2.04729,0.655956,1.29815,0,0,0,1
11,5,-9.95139,-2.25,9.20139,18.972,16.1392,0.850682,-0.123046,2.04729,0.655956,1.29686,0,0,0,1
11,6,-9.95139,-2.25,9.20139,18.972,16.149,0.851199,-0.123046,2.04729,0.655956,1.29765,0,0,0,1
11,7,-9.95139,-2.25,9.20139,18.972,16.1392,0.850682,-0.123046,2.04729,0.655956,1.29686,0,0,0,1
11,8,-9.95139,-2.25,9.20139,18.972,16.149,0.851199,-0.123046,2.04729,0.655956,1.29765,0,0,0,1
12,1,-9.95139,-1.75,9.20139,15.8202,13.5041,0.853601,-0.124017,2.05426,0.652305,1.30859,0,0,0,1
12,2,-9.95139,-1.75,9.20139,15.8202,13.5153,0.854306,-0.124017,2.05426,0.652305,1.30967,4.71946e-33,4.71946e-33,0,1
12,3,-9.95139,-1.75,9.20139,15.8202,13.5041,0.853601,-0.124017,2.05426,0.652305,1.30859,0,0,0,1
12,4,-9.95139,-1.75,9.20139,15.8202,13.5153,0.854306,-0.124017,2.05426,0.652305,1.30967,0,0,0,1
12,5,-9.95139,-1.75,9.20139,15.8202,13.5001,0.853345,-0.124017,2.05426,0.652305,1.3082,0,0,0,1
12,6,-9.95139,-1.75,9.20139,15.8202,13.5112,0.85405,-0.124017,2.05426,0.652305,1.30928,3.77573e-32,3.77573e-32,0,1
12,7,-9.95139,-1.75,9.20139,15.8202,13.5001,0.853345,-0.124017,2.05426,0.652305,1.3082,0,0,0,1
12,8,-9.95139,-1.75,9.20139,15.8202,13.5112,0.85405,-0.124017,2.05426,0.652305,1.30928,1.88786e-32,1.88786e-32,0,1
13,1,-9.95139,-1.25,9.20139,12.6666,10.8703,0.858189,-0.125105,2.0621,0.648236,1.32388,0,0,0,1
13,2,-9.95139,-1.25,9.20139,12.6666,10.8826,0.859158,-0.125105,2.0621,0.648236,1.32538,0,0,0,1
13,3,-9.95139,-1.25,9.20139,12.6666,10.8703,0.858189,-0.125105,2.0621,0.648236,1.32388,5.8907e-33,5.8907e-33,0,1
13,4,-9.95139,-1.25,9.20139,12.6666,10.8826,0.859158,-0.125105,2.0621,0.648236,1.32538,0,0,0,1
13,5,-9.95139,-1.25,9.20139,12.6666,10.864,0.857691,-0.125105,2.0621,0.648236,1.32311,0,0,0,1
13,6,-9.95139,-1.25,9.20139,12.6666,10.8763,0.858661,-0.125105,2.0621,0.648236,1.32461,0,0,0,1
13,7,-9.95139,-1.25,9.20139,12.6666,10.864,0.857691,-0.125105,2.0621,0.648236,1.32311,0,0,0,1
13,8,-9.95139,-1.25,9.20139,12.6666,10.8763,0.858661,-0.125105,2.0621,0.648236,1.32461,0,0,0,1
14,1,-9.95139,-0.75,9.20139,9.51321,8.23793,0.865946,-0.126359,2.07117,0.643578,1.34552,0,0,0,1
14,2,-9.95139,-0.75,9.20139,9.51321,8.25098,0.867319,-0.126359,2.07117,0.643578,1.34765,0,0,0,1
14,3,-9.95139,-0.75,9.20139,9.51321,8.23793,0.865946,-0.126359,2.07117,0.643578,1.34552,0,0,0,1
14,4,-9.95139,-0.75,9.20139,9.51321,8.25098,0.867319,-0.126359,2.07117,0.643578,1.34765,0,0,0,1
14,5,-9.95139,-0.75,9.20139,9.51321,8.23755,0.865906,-0.126359,2.07117,0.643578,1.34546,0,0,0,1
14,6,-9.95139,-0.75,9.20139,9.51321,8.2506,0.867278,-0.126359,2.07117,0.643578,1.34759,0,0,0,1
14,7,-9.95139,-0.75,9.20139,9.51321,8.23755,0.865906,-0.126359,2.07117,0.643578,1.34546,0,0,0,1
14,8,-9.95139,-0.75,9.20139,9.51321,8.2506,0.867278,-0.126359,2.07117,0.643578,1.34759,0,0,0,1
15,1,-9.95139,-0.25,9.20139,6.35799,5.61306,0.882836,-0.127878,2.08221,0.637983,1.38379,0,0,0,1
15,2,-9.95139,-0.25,9.20139,6.35799,5.62638,0.884931,-0.127878,2.08221,0.637983,1.38707,3.54646e-05,3.54601e-05,5.59575e-07,1
15,3,-9.95139,-0.25,9.20139,6.35799,5.61306,0.882836,-0.127878,2.08221,0.637983,1.38379,0,0,0,1
15,4,-9.95139,-0.25,9.20139,6.35799,5.62638,0.884931,-0.127878,2.08221,0.637983,1.38707,3.54646e-05,3.54601e-05,5.59575e-07,1
15,5,-9.95139,-0.25,9.20139,6.35799,5.60796,0.882033,-0.127878,2.08221,0.637983,1.38253,0,0,0,1
15,6,-9.95139,-0.25,9.20139,6.35799,5.62156,0.884174,-0.127878,2.08221,0.637983,1.38589,0,0,0,1
15,7,-9.95139,-0.25,9.20139,6.35799,5.60796,0.882033,-0.127878,2.08221,0.637983,1.38253,0,0,0,1
15,8,-9.95139,-0.25,9.20139,6.35799,5.62156,0.884174,-0.127878,2.08221,0.637983,1.38589,0,0,0,1
16,1,-7.62653,-16.1423,6.87653,106.024,90.7258,0.855708,-0.108946,1.94871,0.711354,1.20293,0,0,0,1
16,2,-7.62653,-16.1423,6.87653,106.024,90.7141,0.855598,-0.108946,1.94871,0.711354,1.20277,0,0,0,1
16,3,-7.62653,-16.1423,6.87653,106.024,90.7258,0.855708,-0.108946,1.94871,0.711354,1.20293,0,0,0,1
16,4,-7.62653,-16.1423,6.87653,106.024,90.7141,0.855598,-0.108946,1.94871,0.711354,1.20277,0,0,0,1
16,5,-7.62653,-16.1423,6.87653,106.024,90.7433,0.855873,-0.108946,1.94871,0.711354,1.20316,0,0,0,1
16,6,-7.62653,-16.1423,6.87653,106.024,90.7317,0.855764,-0.108946,1.94871,0.711354,1.20301,0,0,0,1
16,7,-7.62653,-16.1423,6.87653,106.024,90.7433,0.855873,-0.108946,1.94871,0.711354,1.20316,0,0,0,1
16,8,-7.62653,-16.1423,6.87653,106.024,90.7317,0.855764,-0.108946,1.94871,0.711354,1.20301,0,0,0,1
17,1,-7.62653,-12.839,6.87653,85.3919,73.0018,0.854904,-0.111324,1.96499,0.701696,1.21834,0,0,0,1
17,2,-7.62653,-12.839,6.87653,85.3919,72.9926,0.854796,-0.111324,1.96499,0.701696,1.21819,0,0,0,1
17,3,-7.62653,-12.839,6.87653,85.3919,73.0018,0.854904,-0.111324,1.96499,0.701696,1.21834,0,0,0,1
17,4,-7.62653,-12.839,6.87653,85.3919,72.9926,0.854796,-0.111324,1.96499,0.701696,1.21819,0,0,0,1
17,5,-7.62653,-12.839,6.87653,85.3919,73.0347,0.855289,-0.111324,1.96499,0.701696,1.21889,0,0,0,1
17,6,-7.62653,-12.839,6.87653,85.3919,73.0255,0.855181,-0.111324,1.96499,0.701696,1.21873,0,0,0,1
17,7,-7.62653,-12.839,6.87653,85.3919,73.0347,0.855289,-0.111324,1.96499,0.701696,1.21889,0,0,0,1
17,8,-7.62653,-12.839,6.87653,85.3919,73.0255,0.855181,-0.111324,1.96499,0.701696,1.21873,0,0,0,1
18,1,-7.62653,-10.2681,6.87653,69.3227,59.1908,0.853844,-0.113423,1.97948,0.693277,1.23161,0,0,0,1
18,2,-7.62653,-10.2681,6.87653,69.3227,59.1803,0.853694,-0.113423,1.97948,0.693277,1.23139,0,0,0,1
18,3,-7.62653,-10.2681,6.87653,69.3227,59.1908,0.853844,-0.113423,1.97948,0.693277,1.23161,0,0,0,1
18,4,-7.62653,-10.2681,6.87653,69.3227,59.1803,0.853694,-0.113423,1.97948,0.693277,1.23139,0,0,0,1
18,5,-7.62653,-10.2681,6.87653,69.3227,59.2363,0.854502,-0.113423,1.97948,0.693277,1.23255,0,0,0,1
18,6,-7.62653,-10.2681,6.87653,69.3227,59.2259,0.854352,-0.113423,1.97948,0.693277,1.23234,0,0,0,1
18,7,-7.62653,-10.2681,6.87653,69.3227,59.2363,0.854502,-0.113423,1.97948,0.693277,1.23255,0,0,0,1
18,8,-7.62653,-10.2681,6.87653,69.3227,59.2259,0.854352,-0.113423,1.97948,0.693277,1.23234,0,0,0,1
19,1,-7.62653,-8.26731,6.87653,56.8056,48.4207,0.852393,-0.115265,1.99229,0.685971,1.24261,0,0,0,1
19,2,-7.62653,-8.26731,6.87653,56.8056,48.4106,0.852216,-0.115265,1.99229,0.685971,1.24235,0,0,0,1
19,3,-7.62653,-8.26731,6.87653,56.8056,48.4207,0.852393,-0.115265,1.99229,0.685971,1.24261,0,0,0,1
19,4,-7.62653,-8.26731,6.87653,56.8056,48.4106,0.852216,-0.115265,1.99229,0.685971,1.24235,0,0,0,1
19,5,-7.62653,-8.26731,6.87653,56.8056,48.4735,0.853323,-0.115265,1.99229,0.685971,1.24396,0,0,0,1
19,6,-7.62653,-8.26731,6.87653,56.8056,48.4635,0.853147,-0.115265,1.99229,0.685971,1.24371,0,0,0,1
19,7,-7.62653,-8.26731,6.87653,56.8056,48.4735,0.853323,-0.115265,1.99229,0.685971,1.24396,0,0,0,1
19,8,-7.62653,-8.26731,6.87653,56.8056,48.4635,0.853147,-0.115265,1.99229,0.685971,1.24371,0,0,0,1
20,1,-7.62653,-6.71019,6.87653,47.0528,40.0282,0.850708,-0.116872,2.00353,0.679662,1.25166,0,0,0,1
20,2,-7.62653,-6.71019,6.87653,47.0528,40.0207,0.850549,-0.116872,2.00353,0.679662,1.25143,0,0,0,1
20,3,-7.62653,-6.71019,6.87653,47.0528,40.0282,0.850708,-0.116872,2.00353,0.679662,1.25166,0,0,0,1
20,4,-7.62653,-6.71019,6.87653,47.0528,40.0207,0.850549,-0.116872,2.00353,0.679662,1.25143,0,0,0,1
20,5,-7.62653,-6.71019,6.87653,47.0528,40.0794,0.851797,-0.116872,2.00353,0.679662,1.25327,0,0,0,1
20,6,-7.62653,-6.71019,6.87653,47.0528,40.0719,0.851638,-0.116872,2.00353,0.679662,1.25303,0,0,0,1
20,7,-7.62653,-6.71019,6.87653,47.0528,40.0794,0.851797,-0.116872,2.00353,0.679662,1.25327,0,0,0,1
20,8,-7.62653,-6.71019,6.87653,47.0528,40.0719,0.851638,-0.116872,2.00353,0.679662,1.25303,0,0,0,1
21,1,-7.62653,-5.49834,6.87653,39.4537,33.4961,0.848998,-0.118264,2.01331,0.674246,1.25918,0,0,0,1
21,2,-7.62653,-5.49834,6.87653,39.4537,33.4914,0.848879,-0.118264,2.01331,0.674246,1.25901,0,0,0,1
21,3,-7.62653,-5.49834,6.87653,39.4537,33.4961,0.848998,-0.118264,2.01331,0.674246,1.25918,0,0,0,1
21,4,-7.62653,-5.49834,6.87653,39.4537,33.4914,0.848879,-0.118264,2.01331,0.674246,1.25901,0,0,0,1
21,5,-7.62653,-5.49834,6.87653,39.4537,33.5402,0.850114,-0.118264,2.01331,0.674246,1.26084,0,0,0,1
21,6,-7.62653,-5.49834,6.87653,39.4537,33.5355,0.849995,-0.118264,2.01331,0.674246,1.26066,0,0,0,1
21,7,-7.62653,-5.49834,6.87653,39.4537,33.5402,0.850114,-0.118264,2.01331,0.674246,1.26084,0,0,0,1
21,8,-7.62653,-5.49834,6.87653,39.4537,33.5355,0.849995,-0.118264,2.01331,0.674246,1.26066,0,0,0,1
22,1,-7.62653,-4.55522,6.87653,33.5301,28.42,0.847597,-0.11946,2.02175,0.669625,1.26578,0,0,0,1
22,2,-7.62653,-4.55522,6.87653,33.5301,28.4191,0.847571,-0.11946,2.02175,0.669625,1.26574,0,0,0,1
22,3,-7.62653,-4.55522,6.87653,33.5301,28.42,0.847597,-0.11946,2.02175,0.669625,1.26578,0,0,0,1
22,4,-7.62653,-4.55522,6.87653,33.5301,28.4191,0.847571,-0.11946,2.02175,0.669625,1.26574,0,0,0,1
22,5,-7.62653,-4.55522,6.87653,33.5301,28.4479,0.848429,-0.11946,2.02175,0.669625,1.26702,0,0,0,1
22,6,-7.62653,-4.55522,6.87653,33.5301,28.447,0.848403,-0.11946,2.02175,0.669625,1.26698,0,0,0,1
22,7,-7.62653,-4.55522,6.87653,33.5301,28.4479,0.848429,-0.11946,2.02175,0.669625,1.26702,0,0,0,1
22,8,-7.62653,-4.55522,6.87653,33.5301,28.447,0.848403,-0.11946,2.02175,0.669625,1.26698,0,0,0,1
23,1,-7.62653,-3.82123,6.87653,28.9131,24.4813,0.84672,-0.120479,2.02898,0.665712,1.2719,0,0,0,1
23,2,-7.62653,-3.82123,6.87653,28.9131,24.4834,0.846793,-0.120479,2.02898,0.665712,1.27201,0,0,0,1
23,3,-7.62653,-3.82123,6.87653,28.9131,24.4813,0.84672,-0.120479,2.02898,0.665712,1.2719,0,0,0,1
23,4,-7.62653,-3.82123,6.87653,28.9131,24.4834,0.846793,-0.120479,2.02898,0.665712,1.27201,0,0,0,1
23,5,-7.62653,-3.82123,6.87653,28.9131,24.4925,0.847108,-0.120479,2.02898,0.665712,1.27248,0,0,0,1
23,6,-7.62653,-3.82123,6.87653,28.9131,24.4946,0.847181,-0.120479,2.02898,0.665712,1.27259,0,0,0,1
23,7,-7.62653,-3.82123,6.87653,28.9131,24.4925,0.847108,-0.120479,2.02898,0.665712,1.27248,0,0,0,1
23,8,-7.62653,-3.82123,6.87653,28.9131,24.4946,0.847181,-0.120479,2.02898,0.665712,1.27259,0,0,0,1
24,1,-7.62653,-3.25,6.87653,25.3168,21.4266,0.846338,-0.121339,2.03509,0.662427,1.27763,0,0,0,1
24,2,-7.62653,-3.25,6.87653,25.3168,21.4311,0.846518,-0.121339,2.03509,0.662427,1.2779,0,0,0,1
24,3,-7.62653,-3.25,6.87653,25.3168,21.4266,0.846338,-0.121339,2.03509,0.662427,1.27763,0,0,0,1
24,4,-7.62653,-3.25,6.87653,25.3168,21.4311,0.846518,-0.121339,2.03509,0.662427,1.2779,0,0,0,1
24,5,-7.62653,-3.25,6.87653,25.3168,21.4296,0.846459,-0.121339,2.03509,0.662427,1.27781,0,0,0,1
24,6,-7.62653,-3.25,6.87653,25.3168,21.4342,0.846638,-0.121339,2.03509,0.662427,1.27809,0,0,0,1
24,7,-7.62653,-3.25,6.87653,25.3168,21.4296,0.846459,-0.121339,2.03509,0.662427,1.27781,0,0,0,1
24,8,-7.62653,-3.25,6.87653,25.3168,21.4342,0.846638,-0.121339,2.03509,0.662427,1.27809,0,0,0,1
25,1,-7.62653,-2.75,6.87653,22.1635,18.7652,0.846673,-0.122153,2.0409,0.659335,1.28413,0,0,0,1
25,2,-7.62653,-2.75,6.87653,22.1635,18.7722,0.846987,-0.122153,2.0409,0.659335,1.28461,0,0,0,1
25,3,-7.62653,-2.75,6.87653,22.1635,18.7652,0.846673,-0.122153,2.0409,0.659335,1.28413,0,0,0,1
25,4,-7.62653,-2.75,6.87653,22.1635,18.7722,0.846987,-0.122153,2.0409,0.659335,1.28461,0,0,0,1
25,5,-7.62653,-2.75,6.87653,22.1635,18.7573,0.846318,-0.122153,2.0409,0.659335,1.28359,0,0,0,1
25,6,-7.62653,-2.75,6.87653,22.1635,18.7643,0.846632,-0.122153,2.0409,0.659335,1.28407,0,0,0,1
25,7,-7.62653,-2.75,6.87653,22.1635,18.7573,0.846318,-0.122153,2.0409,0.659335,1.28359,0,0,0,1
25,8,-7.62653,-2.75,6.87653,22.1635,18.7643,0.846632,-0.122153,2.0409,0.659335,1.28407,0,0,0,1
26,1,-7.62653,-2.25,6.87653,19.0094,16.1125,0.847605,-0.123036,2.04721,0.655997,1.29209,0,0,0,1
26,2,-7.62653,-2.25,6.87653,19.0094,16.1222,0.848118,-0.123036,2.04721,0.655997,1.29287,0,0,0,1
26,3,-7.62653,-2.25,6.87653,19.0094,16.1125,0.847605,-0.123036,2.04721,0.655997,1.29209,0,0,0,1
26,4,-7.62653,-2.25,6.87653,19.0094,16.1222,0.848118,-0.123036,2.04721,0.655997,1.29287,0,0,0,1
26,5,-7.62653,-2.25,6.87653,19.0094,16.1033,0.847121,-0.123036,2.04721,0.655997,1.29135,0,0,0,1
26,6,-7.62653,-2.25,6.87653,19.0094,16.113,0.847635,-0.123036,2.04721,0.655997,1.29213,0,0,0,1
26,7,-7.62653,-2.25,6.87653,19.0094,16.1033,0.847121,-0.123036,2.04721,0.655997,1.29135,0,0,0,1
26,8,-7.62653,-2.25,6.87653,19.0094,16.113,0.847635,-0.123036,2.04721,0.655997,1.29213,0,0,0,1
27,1,-7.62653,-1.75,6.87653,15.8499,13.4723,0.849995,-0.124008,2.05419,0.652341,1.30299,0,0,0,1
27,2,-7.62653,-1.75,6.87653,15.8499,13.4847,0.850775,-0.124008,2.05419,0.652341,1.30419,0,0,0,1
27,3,-7.62653,-1.75,6.87653,15.8499,13.4723,0.849995,-0.124008,2.05419,0.652341,1.30299,0,0,0,1
27,4,-7.62653,-1.75,6.87653,15.8499,13.4847,0.850775,-0.124008,2.05419,0.652341,1.30419,0,0,0,1
27,5,-7.62653,-1.75,6.87653,15.8499,13.4567,0.849007,-0.124008,2.05419,0.652341,1.30148,0,0,0,1
27,6,-7.62653,-1.75,6.87653,15.8499,13.4691,0.849789,-0.124008,2.05419,0.652341,1.30268,0,0,0,1
