# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.08 (actual 0.080260), build 9e73060a90e81a35ebd842bcd10a315a980ffac4 (expected 9e73060a90e81a35ebd842bcd10a315a980ffac4), leg h1.0_e0.6944, q_foot=1799.6602 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,7.99615715e-05,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,0.000238633005,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,0.000388070513,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,0.000501521642,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,0.000587845901,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,0.000652313518,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,0.000704981736,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,0.000754565177,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,0.000808131054,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,0.000870245555,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,0.000243650919,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,0.000407414581,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,0.000537938815,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,0.000629627265,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,0.000683750539,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,0.000718370168,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,0.000738823541,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,0.000760514076,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,0.000787489065,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,0.00084294537,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,0.0004656687,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,0.000644685968,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,0.000807896535,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,0.000895912653,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,0.000917658539,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,0.000889770015,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,0.00084022123,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,0.000774532062,0.855053698
29,-15.2163765,-1.5,4.33795336,1,2.16897668,0.000708996073,0.855053698
30,-15.2163765,-0.5,4.33795336,1,2.16897668,0.000623543028,0.855053698
31,-11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,0.000632098827,0.855053698
32,-11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,0.000822138462,0.855053698
33,-11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,0.0011601876,0.855053698
34,-11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,0.00134143015,0.855053698
35,-11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,0.00133218544,0.855053698
36,-11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,0.00122084165,0.855053698
37,-11.3489969,-3.5,3.39680591,1,1.69840295,0.00105720372,0.855053698
38,-11.3489969,-2.5,3.39680591,1,1.69840295,0.000857522364,0.855053698
39,-11.3489969,-1.5,3.39680591,1,1.69840295,0.000590890544,0.855053698
40,-11.3489969,-0.5,3.39680591,1,1.69840295,0.000326532298,0.855053698
41,-8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,0.000793485387,0.855053698
42,-8.32067065,-13.6329249,2.65984657,3.55894634,4.73312561,0.00103577695,0.855053698
43,-8.32067065,-10.4729811,2.65984657,2.76094116,3.67183995,0.00149900152,0.855053698
44,-8.32067065,-8.02157615,2.65984657,2.1418688,2.84852119,0.00192181145,0.855053698
45,-8.32067065,-6.11983775,2.65984657,1.66160801,2.20981118,0.00211086288,0.855053698
46,-8.32067065,-4.64451687,2.65984657,1.28903375,1.714316,0.00194762952,0.855053698
47,-8.32067065,-3.5,2.65984657,1,1.32992329,0.00154934112,0.855053698
48,-8.32067065,-2.5,2.65984657,1,1.32992329,0.00104716611,0.855053698
49,-8.32067065,-1.5,2.65984657,1,1.32992329,0.000554636682,0.855053698
50,-8.32067065,-0.5,2.65984657,1,1.32992329,0.000365189133,0.855053698
51,-5.94935967,-17.706199,2.0827754,4.58760194,4.77747223,0.000896554734,0.855053698
52,-5.94935967,-13.6329249,2.0827754,3.55894634,3.70624294,0.00159974267,0.855053698
53,-5.94935967,-10.4729811,2.0827754,2.76094116,2.87521017,0.0024432424,0.855053698
54,-5.94935967,-8.02157615,2.0827754,2.1418688,2.23051582,0.00304109461,0.855053698
55,-5.94935967,-6.11983775,2.0827754,1.66160801,1.73037814,0.00358556642,0.855053698
56,-5.94935967,-4.64451687,2.0827754,1.28903375,1.34238389,0.00349362883,0.855053698
57,-5.94935967,-3.5,2.0827754,1,1.0413877,0.00300560076,0.855053698
58,-5.94935967,-2.5,2.0827754,1,1.0413877,0.00193248772,0.855053698
59,-5.94935967,-1.5,2.0827754,1,1.0413877,0.00060204642,0.855053698
60,-5.94935967,-0.5,2.0827754,1,1.0413877,0.00171577898,0.855053698
61,-4.09252017,-17.706199,1.63090361,4.58760194,3.74096828,0.000942456227,0.855053698
62,-4.09252017,-13.6329249,1.63090361,3.55894634,2.90214921,0.0021377666,0.855053698
63,-4.09252017,-10.4729811,1.63090361,2.76094116,2.25141445,0.00373722154,0.855053698
64,-4.09252017,-8.02157615,1.63090361,2.1418688,1.74659077,0.00541573501,0.855053698
65,-4.09252017,-6.11983775,1.63090361,1.66160801,1.35496124,0.00676873333,0.855053698
66,-4.09252017,-4.64451687,1.63090361,1.28903375,1.05114489,0.0071376932,0.855053698
67,-4.09252017,-3.5,1.63090361,1,0.815451803,0.00674246026,0.855053698
68,-4.09252017,-2.5,1.63090361,1,0.815451803,0.00565034899,0.855053698
69,-4.09252017,-1.5,1.63090361,1,0.815451803,0.00268358681,0.855053698
70,-4.09252017,-0.5,1.63090361,1,0.815451803,0.00345917054,0.855053698
71,-2.63853418,-17.706199,1.27706836,4.58760194,2.92934065,0.000941299072,0.855053698
72,-2.63853418,-13.6329249,1.27706836,3.55894634,2.27250889,0.00257755805,0.855053698
73,-2.63853418,-10.4729811,1.27706836,2.76094116,1.76295531,0.0046848696,0.855053698
74,-2.63853418,-8.02157615,1.27706836,2.1418688,1.36765644,0.00727052846,0.855053698
75,-2.63853418,-6.11983775,1.27706836,1.66160801,1.06099351,0.0102196845,0.855053698
76,-2.63853418,-4.64451687,1.27706836,1.28903375,0.82309211,0.012874395,0.855053698
77,-2.63853418,-3.5,1.27706836,1,0.638534182,0.0140348138,0.855053698
78,-2.63853418,-2.5,1.27706836,1,0.638534182,0.0143986816,0.855053698
79,-2.63853418,-1.5,1.27706836,1,0.638534182,0.0119475983,0.855053698
80,-2.63853418,-0.5,1.27706836,1,0.638534182,0.00581604514,0.855053698
81,-1.5,-17.706199,1,4.58760194,2.29380097,0.000943463992,0.855053698
82,-1.5,-13.6329249,1,3.55894634,1.77947317,0.00282049448,0.855053698
83,-1.5,-10.4729811,1,2.76094116,1.38047058,0.00523833041,0.855053698
84,-1.5,-8.02157615,1,2.1418688,1.0709344,0.00857365902,0.855053698
85,-1.5,-6.11983775,1,1.66160801,0.830804003,0.0129910572,0.855053698
86,-1.5,-4.64451687,1,1.28903375,0.644516874,0.0183548197,0.855053698
87,-1.5,-3.5,1,1,0.5,0.0243602168,0.855053698
88,-1.5,-2.5,1,1,0.5,0.0303238995,0.855053698
89,-1.5,-1.5,1,1,0.5,0.0369834599,0.855053698
90,-1.5,-0.5,1,1,0.5,0.0435869051,0.855053698
91,-0.5,-17.706199,1,4.58760194,2.29380097,0.000937074935,0.855053698
92,-0.5,-13.6329249,1,3.55894634,1.77947317,0.00291345522,0.855053698
93,-0.5,-10.4729811,1,2.76094116,1.38047058,0.00548847608,0.855053698
94,-0.5,-8.02157615,1,2.1418688,1.0709344,0.0091174413,0.855053698
95,-0.5,-6.11983775,1,1.66160801,0.830804003,0.0137331796,0.855053698
96,-0.5,-4.64451687,1,1.28903375,0.644516874,0.01844162,0.855053698
97,-0.5,-3.5,1,1,0.5,0.0220497049,0.855053698
98,-0.5,-2.5,1,1,0.5,0.0228732362,0.855053698
99,-0.5,-1.5,1,1,0.5,0.017861743,0.855053698
100,-0.5,-0.5,1,1,0.5,0.00679695228,0.855053698
101,0.5,-17.706199,1,4.58760194,2.29380097,0.000937172096,0.855053698
102,0.5,-13.6329249,1,3.55894634,1.77947317,0.00291399035,0.855053698
103,0.5,-10.4729811,1,2.76094116,1.38047058,0.00548827661,0.855053698
104,0.5,-8.02157615,1,2.1418688,1.0709344,0.00911725567,0.855053698
105,0.5,-6.11983775,1,1.66160801,0.830804003,0.0137327081,0.855053698
106,0.5,-4.64451687,1,1.28903375,0.644516874,0.018440937,0.855053698
107,0.5,-3.5,1,1,0.5,0.022050109,0.855053698
108,0.5,-2.5,1,1,0.5,0.0228731459,0.855053698
109,0.5,-1.5,1,1,0.5,0.0178625928,0.855053698
110,0.5,-0.5,1,1,0.5,0.00679718176,0.855053698
111,1.5,-17.706199,1,4.58760194,2.29380097,0.000943296971,0.855053698
112,1.5,-13.6329249,1,3.55894634,1.77947317,0.00282013881,0.855053698
113,1.5,-10.4729811,1,2.76094116,1.38047058,0.00523836365,0.855053698
114,1.5,-8.02157615,1,2.1418688,1.0709344,0.00857430424,0.855053698
115,1.5,-6.11983775,1,1.66160801,0.830804003,0.0129905565,0.855053698
116,1.5,-4.64451687,1,1.28903375,0.644516874,0.0183544517,0.855053698
117,1.5,-3.5,1,1,0.5,0.024359713,0.855053698
118,1.5,-2.5,1,1,0.5,0.0303245693,0.855053698
119,1.5,-1.5,1,1,0.5,0.0369831762,0.855053698
120,1.5,-0.5,1,1,0.5,0.0435855585,0.855053698
121,2.63853418,-17.706199,1.27706836,4.58760194,2.92934065,0.000941514327,0.855053698
122,2.63853418,-13.6329249,1.27706836,3.55894634,2.27250889,0.00257708076,0.855053698
123,2.63853418,-10.4729811,1.27706836,2.76094116,1.76295531,0.00468468862,0.855053698
