# build=c162833edc6059a2e5122e3a8e8dfb0a46a3e9f3 driver=Tries/response-curve-matrix/model/harness/drive.py cell=D-L scale=coarse date=2026-09-07 push_driver=sp-loadcontrol
# THE ZERO-INCREMENT CENSUS, IMPLEX BRANCH, at s/B = 0.017842 (label `wall_sB0.017842`).  ONE global step was taken with a ZERO settlement increment on the same prescribed pattern, and it was ASSERTED to be an exact hold: pseudo-time -2.777308466661e-02 -> -2.777308466661e-02, worst platen movement 0.000e+00 m, ladder rung 0, hold converged True
# the sorted quantity is: implexDetail[0], the per-point extrapolation error at the commit of a ZERO-increment step
# WHY A STEP OF NOTHING ANSWERS ANYTHING.  Under `-implex` the global step is LINEAR (the extrapolated tangent is frozen everywhere), so Newton's first iterate already IS the converged trial for that increment and a refusal at iteration 1-2 is a refusal of THAT.  Under a linear step an error that stays O(1) as ds -> 0 cannot come from the strain increment, which scales with ds: as ds -> 0 the extrapolated stress tends to the COMMITTED stress while the companion's return on a zero increment tends to whatever its stress correction does to that committed state.  So at d_eps = 0 the per-point number below IS the committed state's inconsistency as the companion sees it, and its maximum NAMES THE SEAT.  One point near the control tolerance with ~1e-4 elsewhere confirms the ADR 92 author's hypothesis (2026-09-07); a flat ~1e-8 refutes it and the wall is a genuine strain-path event
# max 1.778350390631112e-05 at {'ele': 3177, 'gp': 4, 'x': -1.605662432702593, 'y': 0.39433756729740643, 'z': -1.8943375672974059}; 0 of 34560 points above 0.01; 0 above the control tolerance 0.1; median 0.0
# *** THE HOLD COMMITS.  A census taken before the wall is a MODEL EVENT and the curve past it is a DIAGNOSTIC, not a reportable curve.  A census AT the wall costs the curve nothing, because the leg is over. ***
# rows are sorted by that quantity DESCENDING; x, y, z are the Gauss point's physical metres, computed as the trilinear map of the connectivity S0 handed to `ops.element` unpermuted, exactly as the ring point's are
ele,gp,x,y,z,err,err_dev,err_vol,clamp_fired,clamp_count,f,p_kPa,substeps,substep_cap_hit,sig11,sig22,sig33,sig12,sig23,sig13,eps11,eps22,eps33,eps12,eps23,eps13,epsE_1,epsE_2,epsE_3,epsE_4,epsE_5,epsE_6,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,z_1,z_2,z_3,z_4,z_5,z_6,alpha_in_1,alpha_in_2,alpha_in_3,alpha_in_4,alpha_in_5,alpha_in_6,e_void,dgamma
4095,5,1.1056624327,1.1056624327,-0.105662432703,3.27007160871e-06,3.2501526896e-06,3.60382880246e-07,0,0,0,-146.664801123,1,0,-124.016314963,-130.073310076,-185.904778331,-32.5618200148,117.31993336,104.191314934,0.000789989652454,0.000773447707759,-0.001552869329,-0.00187133847549,0.0195645368255,0.0195227589206,0.000120268248866,0.000148284264862,0.000682530309191,0.00064432194108,-0.00193507324892,-0.00181175616967,-0.153036138883,-0.112102330351,0.265138469234,0.219941749572,-0.792396694957,-0.703657915372,0.576720660826,0.606634925184,-1.18335558601,-1.60892583614,3.7537068037,3.77778149069,-0.153042154579,-0.112102011049,0.265144165628,0.219608848749,-0.79047934175,-0.701927041502,0.627117195244,4.83699457227e-09
4095,1,1.1056624327,1.3943375673,-0.105662432703,2.56918907332e-06,2.56092662031e-06,2.05881858975e-07,0,0,0,-70.0515052274,1,0,-61.5367806523,-80.5355705264,-68.0821645035,-7.62094251338,57.5257899356,21.1645631665,-0.000166322193035,-0.00154766882692,0.00172455905117,-0.000493718635479,0.0164923858903,0.00769171947025,6.44159580195e-05,0.000360154302276,0.00016869247315,0.000230246127542,-0.00133277077952,-0.000487011102913,-0.119697419853,0.146825486898,-0.0271280670454,0.106894553439,-0.806989443452,-0.296663590939,0.875416388289,-0.937885631897,0.0624692436081,-0.966201173775,3.34659028075,1.73040565673,-0.12019236443,0.145980452705,-0.0257880882753,0.106540930428,-0.805193172487,-0.295225255357,0.627117195244,2.32949149737e-09
4095,7,1.1056624327,1.1056624327,-0.394337567297,9.69692760152e-07,9.64267025648e-07,1.02436089043e-07,0,0,0,-96.3377008207,1,0,-78.5016862682,-82.0256892408,-128.485726953,-24.7331604048,71.4456158008,60.8026887126,0.00178023534978,0.00181440032668,-0.00358406764525,-0.00371522620887,0.0139659919106,0.0138207597057,2.12324648736e-05,4.65548402348e-05,0.000663697528422,0.000545341876384,-0.00139008046292,-0.00126620709138,-0.182597085569,-0.146377421252,0.328974506821,0.253325207595,-0.73202072494,-0.622871398203,0.929290720512,0.94305443453,-1.87234515504,-1.34943026259,3.04906256278,3.05380573609,-0.182188076385,-0.14579015788,0.327978234265,0.252941565913,-0.731341928906,-0.622368917275,0.627117195244,1.21744792664e-09
4095,2,1.3943375673,1.3943375673,-0.105662432703,3.92032348929e-07,3.92011897317e-07,4.00436868148e-09,0,0,0,-16.4096649249,1,0,-18.7080423199,-16.4108949449,-14.1100575099,-3.94591047369,10.0001702278,7.6931352109,-0.00064184190921,-0.000645568703092,0.00129797864351,0.000871086053714,0.00653760791213,0.00660742291049,0.000105808930186,7.76965628784e-05,-6.07469610403e-07,0.000121568869883,-0.000323349315619,-0.00024870619654,0.131497095802,-0.00133644847099,-0.130160647331,0.22823573227,-0.573263691221,-0.440244953633,-0.00759442614491,-0.0176988116388,0.0252932377837,-0.408532893076,1.16436711775,1.17771115598,0.131457909791,-0.00177109009084,-0.1296868197,0.228941877776,-0.573451792722,-0.440147580425,0.627117195244,1.81583346306e-10
4095,3,1.1056624327,1.3943375673,-0.394337567297,0,0,0,0,0,0,-41.6420790138,0,0,-37.9186935979,-48.0904216547,-38.9171217888,-12.5130561055,36.5898302417,16.8087255029,-0.000467508131579,0.000138999609931,0.00033907655286,-0.00433299891266,0.0108938409755,0.00764278016174,8.29143428533e-05,0.000198960832003,0.000129466587822,0.000409355070451,-0.000904782831385,-0.000527557865935,-0.088031436716,0.151545550116,-0.0635141133996,0.292387149215,-0.857491062586,-0.392200691724,0.0719864161384,0.138071290533,-0.204043160755,-1.32490280377,2.1351223597,1.93344776181,-0.088031436716,0.151545550116,-0.0635141133996,0.292387149215,-0.857491062586,-0.392200691724,0.627117195244,0
4095,4,1.3943375673,1.3943375673,-0.394337567297,0,0,0,0,0,0,-25.2002037587,0,0,-28.1968377706,-28.7182094976,-18.685564008,-10.9463711543,16.3360401556,12.4603659228,-0.000277896999821,-0.000289161962104,0.000577626993136,-0.00490534167727,0.00659212290361,0.00655848360197,0.000122511402782,0.000136681190609,1.67391052629e-05,0.000368223730776,-0.00047509151491,-0.000386382931545,0.114110959226,0.13429878161,-0.248409740836,0.418192598469,-0.623780791309,-0.474823814032,-0.0473166731517,-0.0385788457525,0.0801658246251,-1.25437199932,1.5086190452,1.52092634733,0.114110959226,0.13429878161,-0.248409740836,0.418192598469,-0.623780791309,-0.474823814032,0.627117195244,0
4095,6,1.3943375673,1.1056624327,-0.105662432703,0,0,0,0,0,0,-71.3072578437,0,0,-85.1901573439,-60.3514507951,-68.3801653921,-19.2002368585,43.4994449803,76.0205504202,-0.00156988336583,-0.000208805470519,0.00178925686756,-0.000506533786293,0.0076143663035,0.016501314907,0.000385954689831,5.15796847454e-05,0.00016268767911,0.000382956749676,-0.000793115015454,-0.00159580588418,0.191119540834,-0.150748528889,-0.0403710119454,0.266411920746,-0.59951528614,-1.05024913683,-0.992396945802,0.915688416089,0.0767085297127,-0.974919395347,1.74242029963,3.45332795051,0.191119540834,-0.150748528889,-0.0403710119454,0.266411920746,-0.59951528614,-1.05024913683,0.627117195244,0
4095,8,1.3943375673,1.1056624327,-0.394337567297,0,0,0,0,0,0,-37.9906402249,0,0,-38.042474119,-37.3736737371,-38.5557728185,-16.7432894419,25.8764767771,33.0133831652,8.54931794236e-05,-0.000498114547463,0.000423189399251,-0.00428756897348,0.00766888129497,0.0107993156922,0.000142031603079,0.000114945582801,0.000126961082294,0.000475248871483,-0.000667957093226,-0.000871484079654,0.00178414859325,-0.0156091758311,0.0138250272379,0.429065878007,-0.662801960341,-0.848242645435,0.126836339805,0.0783136803658,-0.205267367391,-1.34563489348,1.96119407498,2.16927166349,0.00178414859325,-0.0156091758311,0.0138250272379,0.429065878007,-0.662801960341,-0.848242645435,0.627117195244,0
