# ADR90 WP-A2 plastic field at CHECKPOINT s/B=0.005 (actual 0.005060), build dee04dbe39117d16835f7caa52a6b71aab72f1ba (expected dee04dbe39117d16835f7caa52a6b71aab72f1ba), leg h1.0_e0.6944, q_foot=207.0069 kPa
ele,xc,zc,hx,hz,vol,eps_q_p,eta_grav
1,-26.4626081,-17.706199,7.07478378,4.58760194,16.2281459,1.43926207e-07,0.855053698
2,-26.4626081,-13.6329249,7.07478378,3.55894634,12.5893879,9.39186108e-07,0.855053698
3,-26.4626081,-10.4729811,7.07478378,2.76094116,9.76653089,1.9587766e-06,0.855053698
4,-26.4626081,-8.02157615,7.07478378,2.1418688,7.57662931,2.86749062e-06,0.855053698
5,-26.4626081,-6.11983775,7.07478378,1.66160801,5.87775869,3.6398772e-06,0.855053698
6,-26.4626081,-4.64451687,7.07478378,1.28903375,4.55981753,4.3219396e-06,0.855053698
7,-26.4626081,-3.5,7.07478378,1,3.53739189,5.60711739e-06,0.855053698
8,-26.4626081,-2.5,7.07478378,1,3.53739189,5.69151687e-06,0.855053698
9,-26.4626081,-1.5,7.07478378,1,3.53739189,6.82978084e-06,0.855053698
10,-26.4626081,-0.5,7.07478378,1,3.53739189,9.30543659e-06,0.855053698
11,-20.1552847,-17.706199,5.539863,4.58760194,12.7073431,9.13197344e-07,0.855053698
12,-20.1552847,-13.6329249,5.539863,3.55894634,9.85803758,1.84329986e-06,0.855053698
13,-20.1552847,-10.4729811,5.539863,2.76094116,7.64761791,2.98020917e-06,0.855053698
14,-20.1552847,-8.02157615,5.539863,2.1418688,5.93282985,4.00748572e-06,0.855053698
15,-20.1552847,-6.11983775,5.539863,1.66160801,4.60254036,4.86264526e-06,0.855053698
16,-20.1552847,-4.64451687,5.539863,1.28903375,3.57053519,6.14434863e-06,0.855053698
17,-20.1552847,-3.5,5.539863,1,2.7699315,6.22963386e-06,0.855053698
18,-20.1552847,-2.5,5.539863,1,2.7699315,6.93017e-06,0.855053698
19,-20.1552847,-1.5,5.539863,1,2.7699315,7.99912586e-06,0.855053698
20,-20.1552847,-0.5,5.539863,1,2.7699315,1.06237517e-05,0.855053698
21,-15.2163765,-17.706199,4.33795336,4.58760194,9.95040164,2.33979689e-06,0.855053698
22,-15.2163765,-13.6329249,4.33795336,3.55894634,7.71927162,3.51943304e-06,0.855053698
23,-15.2163765,-10.4729811,4.33795336,2.76094116,5.98841701,5.36035087e-06,0.855053698
24,-15.2163765,-8.02157615,4.33795336,2.1418688,4.64566348,7.06037452e-06,0.855053698
25,-15.2163765,-6.11983775,4.33795336,1.66160801,3.60398902,8.32597996e-06,0.855053698
26,-15.2163765,-4.64451687,4.33795336,1.28903375,2.79588414,9.19517717e-06,0.855053698
27,-15.2163765,-3.5,4.33795336,1,2.16897668,9.81220198e-06,0.855053698
28,-15.2163765,-2.5,4.33795336,1,2.16897668,1.0510884e-05,0.855053698
29,-15.2163765,-1.5,4.33795336,1,2.16897668,1.19265744e-05,0.855053698
30,-15.2163765,-0.5,4.33795336,1,2.16897668,1.33037968e-05,0.855053698
31,-11.3489969,-17.706199,3.39680591,4.58760194,7.79159669,3.78766191e-06,0.855053698
32,-11.3489969,-13.6329249,3.39680591,3.55894634,6.04452498,6.18011147e-06,0.855053698
33,-11.3489969,-10.4729811,3.39680591,2.76094116,4.68919063,1.05706433e-05,0.855053698
34,-11.3489969,-8.02157615,3.39680591,2.1418688,3.63775629,1.46975746e-05,0.855053698
35,-11.3489969,-6.11983775,3.39680591,1.66160801,2.82207995,1.74639932e-05,0.855053698
36,-11.3489969,-4.64451687,3.39680591,1.28903375,2.18929873,1.8804423e-05,0.855053698
37,-11.3489969,-3.5,3.39680591,1,1.69840295,1.93020715e-05,0.855053698
38,-11.3489969,-2.5,3.39680591,1,1.69840295,1.91890167e-05,0.855053698
39,-11.3489969,-1.5,3.39680591,1,1.69840295,1.91937379e-05,0.855053698
40,-11.3489969,-0.5,3.39680591,1,1.69840295,2.35156202e-05,0.855053698
41,-8.32067065,-17.706199,2.65984657,4.58760194,6.10115865,4.59182507e-06,0.855053698
