# ADR90 WP-A2 tau=0 band, build afb95c40c9e3da1cc97d6aabe8168644c53d0e82 (expected afb95c40c9e3da1cc97d6aabe8168644c53d0e82), leg h1.0_e0.6944
s_m,s_over_B,q_foot_kPa,q_base_kPa,ds_mm,relaxed,wall_s,implex_err_avg,implex_refusals
0.00164,0.00082,27.8847329,-27.8969326,0.16,0,3.62578893,0.000155943301,0
0.0018,0.0009,30.1423464,-29.6986785,0.32,0,3.91200423,0.000159783943,0
0.00212,0.00106,34.6375079,-34.2310558,0.32,0,4.33740163,0.000227304148,0
0.00244,0.00122,39.1081293,-38.8385319,0.32,0,4.75644255,0.000271377146,0
0.00276,0.00138,43.5178791,-43.3266307,0.32,0,5.14614129,0.000298954938,0
0.00308,0.00154,47.83519,-47.754455,0.32,0,5.52897263,0.000301372457,0
0.0034,0.0017,52.0983452,-52.1229764,0.32,0,5.93361115,0.000288738321,0
0.00372,0.00186,56.3152,-56.3524419,0.64,0,6.33573055,0.000265980433,0
0.00436,0.00218,64.7508202,-64.8621108,0.64,0,6.97818351,0.000344221917,0
0.005,0.0025,73.2112226,-73.262157,0.64,0,7.61011481,0.000438037525,0
0.00564,0.00282,81.4829653,-81.495595,0.64,0,8.21745753,0.000482298916,0
0.00628,0.00314,89.5478172,-89.51692,0.64,0,8.82645392,0.00049164921,0
0.00692,0.00346,97.4520106,-97.378944,0.64,0,9.40439272,0.000473283644,0
0.00756,0.00378,105.268992,-105.14103,1.28,0,9.99639058,0.000446719434,0
0.0082,0.0041,113.055499,-112.869153,0.64,0,11.3240423,0.000421349693,84
0.00884,0.00442,120.822962,-120.601755,0.64,0,11.9054301,0.00039658589,84
0.00948,0.00474,128.587777,-128.339108,0.64,0,12.4890501,0.000382417221,84
0.01012,0.00506,136.360934,-136.091978,0.64,0,13.0646307,0.000360558053,84
0.01076,0.00538,144.102897,-143.837049,0.64,0,13.6672337,0.000344019597,84
0.0114,0.0057,151.816924,-151.566341,1.28,0,14.2325776,0.00032274185,84
0.01204,0.00602,159.52795,-159.277375,0.64,0,15.5274379,0.000297345176,156
0.01268,0.00634,167.208912,-166.987487,0.64,0,16.1000741,0.000282054087,156
0.01332,0.00666,174.849798,-174.668804,0.64,0,16.6408365,0.000260182641,156
0.01396,0.00698,182.479038,-182.335473,0.64,0,17.188055,0.000238406625,156
0.0146,0.0073,190.090943,-189.982332,0.64,0,17.751364,0.000224844491,156
0.01524,0.00762,197.686898,-197.596842,1.28,0,18.2922535,0.000208706516,156
0.01588,0.00794,205.257162,-205.184985,0.64,0,19.585176,0.000193850967,228
0.01652,0.00826,212.805285,-212.767134,0.64,0,20.1562364,0.000180475199,228
0.01716,0.00858,220.350002,-220.322476,0.64,0,20.7148297,0.00016440871,228
0.0178,0.0089,227.891138,-227.861004,0.64,0,21.2684658,0.00015655029,228
0.01844,0.00922,235.412508,-235.38164,0.64,0,21.7949359,0.000143469009,228
0.01908,0.00954,242.924528,-242.891045,1.28,0,22.3316433,0.00013626072,228
0.01972,0.00986,250.420622,-250.376206,0.64,0,23.5234544,0.000125370464,300
0.02036,0.01018,257.909098,-257.867605,0.64,0,24.0465951,0.000118323722,300
0.021,0.0105,265.415776,-265.347876,0.64,0,24.569653,0.000114956111,300
0.02164,0.01082,272.916724,-272.816046,0.64,0,25.1291437,0.000114205447,300
0.02228,0.01114,280.403941,-280.29335,0.64,0,25.6788435,0.000115746295,300
0.02292,0.01146,287.87625,-287.763881,1.28,0,26.2286508,0.000123821218,300
0.02356,0.01178,295.329862,-295.212899,0.64,0,27.3914328,0.000125624873,372
0.0242,0.0121,302.777105,-302.670012,0.64,0,27.9166985,0.000131949836,372
0.02484,0.01242,310.224055,-310.102608,0.64,0,28.4548852,0.00012917963,372
0.02548,0.01274,317.671454,-317.536681,0.64,0,28.9689233,0.000133067486,372
0.02612,0.01306,325.10061,-324.972815,0.64,0,29.4915311,0.000131147045,372
0.02676,0.01338,332.542434,-332.406093,1.28,0,30.0272999,0.000133331995,372
0.0274,0.0137,339.968103,-339.837525,0.64,0,31.2634046,0.000132262395,420
0.02804,0.01402,347.394039,-347.273183,0.64,0,31.7729557,0.000131185302,420
0.02868,0.01434,354.842156,-354.702237,0.64,0,32.2836387,0.000128769963,420
0.02932,0.01466,362.231436,-362.117755,0.64,0,32.8138621,0.000126889103,420
0.02996,0.01498,369.646521,-369.533447,0.64,0,33.335201,0.00011859697,420
0.0306,0.0153,377.048718,-376.97441,1.28,0,33.8509159,0.000116913048,420
0.03124,0.01562,384.46191,-384.365813,0.64,0,35.0885172,0.0001117333,468
0.03188,0.01594,391.863995,-391.79236,0.64,0,35.5978227,0.00010700727,468
0.03252,0.01626,399.239979,-399.178102,0.64,0,36.1179612,0.000101511775,468
0.03316,0.01658,406.650812,-406.585269,0.64,0,36.61115,9.67152325e-05,468
0.0338,0.0169,414.027573,-413.986373,0.64,0,37.1388364,9.60385146e-05,468
0.03444,0.01722,421.419559,-421.382001,1.28,0,37.6415832,9.05453543e-05,468
0.03508,0.01754,428.825322,-428.775698,0.64,0,38.8270452,8.83805932e-05,516
0.03572,0.01786,436.185983,-436.166504,0.64,0,39.3201432,8.10914554e-05,516
0.03636,0.01818,443.562863,-443.544834,0.64,0,39.8472149,8.22240615e-05,516
0.037,0.0185,450.941233,-450.955632,0.64,0,40.3645689,7.99906659e-05,516
0.03764,0.01882,458.334332,-458.314774,0.64,0,40.8489151,8.15680902e-05,516
0.03828,0.01914,465.70382,-465.698418,1.28,0,41.3844147,7.69697945e-05,516
0.03892,0.01946,473.061843,-473.039856,0.64,0,42.5771682,7.85920348e-05,552
0.03956,0.01978,480.416597,-480.410351,0.64,0,43.0720582,7.94410511e-05,552
0.0402,0.0201,487.75952,-487.738477,0.64,0,43.583859,8.10380806e-05,552
0.04084,0.02042,495.094889,-495.099567,0.64,0,44.1152222,7.81499145e-05,552
0.04148,0.02074,502.435716,-502.412633,0.64,0,44.6293459,7.77150861e-05,552
0.04212,0.02106,509.792383,-509.752903,1.28,0,45.1680024,7.81078592e-05,552
0.04276,0.02138,517.111345,-517.065546,0.64,0,46.2880013,7.53538477e-05,588
0.0434,0.0217,524.438168,-524.411552,0.64,0,46.7462888,7.49200844e-05,588
0.04404,0.02202,531.768121,-531.715202,0.64,0,47.2302389,7.50614296e-05,588
0.04468,0.02234,539.070643,-539.045365,0.64,0,47.7521837,7.18183547e-05,588
0.04532,0.02266,546.387597,-546.343112,0.64,0,48.2446704,7.34650268e-05,588
0.04596,0.02298,553.711097,-553.663812,1.28,0,48.7180686,7.4368393e-05,588
0.0466,0.0233,561.030654,-560.981195,0.64,0,49.834161,7.33132837e-05,612
0.04724,0.02362,568.340503,-568.294066,0.64,0,50.3395672,7.40198987e-05,612
0.04788,0.02394,575.653535,-575.589839,0.64,0,50.8069804,7.39203084e-05,612
0.04852,0.02426,582.958284,-582.896558,0.64,0,51.2974138,7.31317606e-05,612
0.04916,0.02458,590.231525,-590.187052,0.64,0,51.7843437,7.13441444e-05,612
0.0498,0.0249,597.542724,-597.48369,1.28,0,52.2580569,6.78737775e-05,612
0.05044,0.02522,604.82291,-604.781681,0.64,0,53.3877003,7.11951377e-05,648
0.05108,0.02554,612.123073,-612.075214,0.64,0,53.889832,6.77658705e-05,648
0.05172,0.02586,619.424664,-619.382105,0.64,0,54.3779325,6.47643868e-05,648
0.05236,0.02618,626.718613,-626.692387,0.64,0,54.8546457,6.82610221e-05,648
0.053,0.0265,634.017626,-633.99927,0.64,0,55.3550179,6.70082226e-05,648
0.05364,0.02682,641.307779,-641.282445,1.28,0,55.8305616,6.50755397e-05,648
0.05428,0.02714,648.646093,-648.584672,0.64,0,56.967252,6.32446884e-05,684
0.05492,0.02746,655.897854,-655.869143,0.64,0,57.471844,6.20767584e-05,684
0.05556,0.02778,663.195337,-663.181412,0.64,0,57.9613099,5.93270549e-05,684
0.0562,0.0281,670.458556,-670.47797,0.64,0,58.4511755,5.67095574e-05,684
0.05684,0.02842,677.753178,-677.755676,0.64,0,58.9678273,5.62655659e-05,684
0.05748,0.02874,685.027505,-685.024028,1.28,0,59.4730456,5.75973907e-05,684
0.05812,0.02906,692.305458,-692.300185,0.64,0,60.6037798,5.70121553e-05,696
0.05876,0.02938,699.614097,-699.558459,0.64,0,61.1147811,5.20720104e-05,696
0.0594,0.0297,706.817096,-706.867227,0.64,0,61.6158137,5.46925566e-05,696
0.06004,0.03002,714.143344,-714.085964,0.64,0,62.1140585,5.56929989e-05,696
0.06068,0.03034,721.346595,-721.380851,0.64,0,62.6123292,5.65836075e-05,696
0.06132,0.03066,728.632943,-728.611092,1.28,0,63.0827446,5.5622856e-05,696
0.06196,0.03098,735.879007,-735.89905,0.64,0,64.2033322,5.71336386e-05,708
0.0626,0.0313,743.131373,-743.123866,0.64,0,64.6900768,5.88818632e-05,708
0.06324,0.03162,750.37067,-750.37781,0.64,0,65.1853848,5.53121364e-05,708
0.06388,0.03194,757.616929,-757.616293,0.64,0,65.6614511,5.64290444e-05,708
0.06452,0.03226,764.866185,-764.863486,0.64,0,66.1384432,5.52687883e-05,708
0.06516,0.03258,772.081317,-772.084618,1.28,0,66.6185889,5.54562403e-05,708
0.0658,0.0329,779.313039,-779.342395,0.64,0,67.7071736,5.48437642e-05,720
0.06644,0.03322,786.529574,-786.537756,0.64,0,68.1888037,5.51683204e-05,720
0.06708,0.03354,793.75716,-793.754201,0.64,0,68.6700163,5.36451434e-05,720
0.06772,0.03386,800.964876,-800.961656,0.64,0,69.1701422,5.34867202e-05,720
0.06836,0.03418,808.171383,-808.198798,0.64,0,69.6660993,5.07907322e-05,720
0.069,0.0345,815.393145,-815.382484,1.28,0,70.1188476,4.97612159e-05,720
0.06964,0.03482,822.602641,-822.598044,0.64,0,71.1840711,4.98678888e-05,732
0.07028,0.03514,829.810192,-829.807073,0.64,0,71.6490979,5.26458794e-05,732
0.07092,0.03546,837.014247,-837.012717,0.64,0,72.115638,5.01612694e-05,732
0.07156,0.03578,844.197943,-844.211155,0.64,0,72.5712395,4.71011195e-05,732
0.0722,0.0361,851.411327,-851.394529,0.64,0,73.0414357,4.83033807e-05,732
0.07284,0.03642,858.614516,-858.586167,1.28,0,73.5136206,4.93781158e-05,732
0.07348,0.03674,865.795181,-865.768452,0.64,0,74.5666218,4.82253943e-05,744
0.07412,0.03706,872.964329,-872.945044,0.64,0,75.03267,5.09677114e-05,744
0.07476,0.03738,880.14279,-880.10437,0.64,0,75.5000286,4.83807614e-05,744
0.0754,0.0377,887.277296,-887.288538,0.64,0,75.9768207,5.03064126e-05,744
0.07604,0.03802,894.477743,-894.462831,0.64,0,76.4859383,4.88448907e-05,744
0.07668,0.03834,901.627525,-901.633637,1.28,0,76.9586906,4.98676109e-05,744
0.07732,0.03866,908.812614,-908.810995,0.64,0,78.0581195,5.12636611e-05,756
0.07796,0.03898,915.978964,-915.9851,0.64,0,78.5169725,5.15469461e-05,756
0.0786,0.0393,923.16569,-923.164655,0.64,0,78.9809723,5.09523511e-05,756
0.07924,0.03962,930.322028,-930.31054,0.64,0,79.4681394,5.19311025e-05,756
0.07988,0.03994,937.481228,-937.506956,0.64,0,79.9207857,5.07937107e-05,756
0.08052,0.04026,944.643773,-944.633959,1.28,0,80.4034262,5.44045891e-05,756
0.08116,0.04058,951.786192,-951.817946,0.64,0,81.5096445,4.93860393e-05,768
0.0818,0.0409,958.940902,-958.938214,0.64,0,81.985271,5.37248592e-05,768
0.08244,0.04122,966.076762,-966.115764,0.64,0,82.4408011,4.98750201e-05,768
0.08308,0.04154,973.214959,-973.219415,0.64,0,82.9150245,5.2626725e-05,768
0.08372,0.04186,980.340599,-980.372445,0.64,0,83.3890471,5.26623252e-05,768
0.08436,0.04218,987.474463,-987.475745,1.28,0,83.8766677,5.12955906e-05,768
0.085,0.0425,994.605236,-994.628264,0.64,0,84.9434943,4.92086397e-05,780
0.08564,0.04282,1001.73881,-1001.74577,0.64,0,85.4397297,4.87569848e-05,780
0.08628,0.04314,1008.8568,-1008.89402,0.64,0,85.9329,5.07843185e-05,780
0.08692,0.04346,1015.99983,-1015.99393,0.64,0,86.4095123,4.83343765e-05,780
0.08756,0.04378,1023.09292,-1023.11352,0.64,0,86.8878472,5.11772271e-05,780
0.0882,0.0441,1030.21794,-1030.23861,1.28,0,87.3969769,4.96667564e-05,780
0.08884,0.04442,1037.31625,-1037.3344,0.64,0,88.5044467,4.97982355e-05,792
0.08948,0.04474,1044.42457,-1044.45672,0.64,0,88.9719057,4.81406948e-05,792
0.09012,0.04506,1051.50467,-1051.54342,0.64,0,89.4354701,5.23633768e-05,792
0.09076,0.04538,1058.58881,-1058.61378,0.64,0,89.9098949,4.9617237e-05,792
0.0914,0.0457,1065.69331,-1065.71396,0.64,0,90.3821793,4.72072768e-05,792
0.09204,0.04602,1072.7693,-1072.80082,1.28,0,90.8714333,4.6516224e-05,792
0.09268,0.04634,1079.86078,-1079.88177,0.64,0,91.9274678,4.62699631e-05,804
0.09332,0.04666,1086.95652,-1086.97178,0.64,0,92.3695185,4.71728514e-05,804
0.09396,0.04698,1094.03479,-1094.04975,0.64,0,92.8199954,4.82829434e-05,804
0.0946,0.0473,1101.09233,-1101.10042,0.64,0,93.275631,5.06945568e-05,804
0.09524,0.04762,1108.16277,-1108.16251,0.64,0,93.7323272,4.98082497e-05,804
0.09588,0.04794,1115.19159,-1115.19941,1.28,0,94.1949489,5.45033596e-05,804
0.09652,0.04826,1122.25025,-1122.27003,0.64,0,95.2347956,4.73541048e-05,816
0.09716,0.04858,1129.30087,-1129.32947,0.64,0,95.6681225,4.88158786e-05,816
0.0978,0.0489,1136.36841,-1136.37642,0.64,0,96.1265562,4.82829819e-05,816
0.09844,0.04922,1143.47846,-1143.43318,0.64,0,96.5785215,5.05005845e-05,816
0.09908,0.04954,1150.5188,-1150.46857,0.64,0,97.0191779,4.7460253e-05,816
0.09972,0.04986,1157.56918,-1157.55005,1.28,0,97.4642339,4.96043818e-05,816
0.10036,0.05018,1164.59327,-1164.56783,0.64,0,98.5395095,4.81738721e-05,828
0.101,0.0505,1171.61753,-1171.59988,0.64,0,99.0033205,4.84826868e-05,828
0.10164,0.05082,1178.62249,-1178.62339,0.64,0,99.5051548,5.00406964e-05,828
0.10228,0.05114,1185.64197,-1185.64225,0.64,0,99.9680042,5.08880623e-05,828
0.10292,0.05146,1192.69632,-1192.65576,0.64,0,100.412046,4.89952153e-05,828
0.10356,0.05178,1199.69829,-1199.68682,1.28,0,100.881735,4.89974988e-05,828
0.1042,0.0521,1206.70563,-1206.722,0.64,0,102.150116,4.94287784e-05,840
0.10484,0.05242,1213.70999,-1213.73577,0.64,0,102.646088,4.9480144e-05,840
0.10548,0.05274,1220.71823,-1220.74334,0.64,0,103.136578,4.67234782e-05,840
0.10612,0.05306,1227.71246,-1227.75053,0.64,0,103.668173,4.74536748e-05,840
0.10676,0.05338,1234.70369,-1234.73497,0.64,0,104.168989,4.69507024e-05,840
0.1074,0.0537,1241.69381,-1241.71059,1.28,0,104.701082,4.66938812e-05,840
0.10804,0.05402,1248.66889,-1248.69993,0.64,0,105.854247,4.85122625e-05,852
0.10868,0.05434,1255.64275,-1255.68245,0.64,0,106.331748,4.89979607e-05,852
0.10932,0.05466,1262.60653,-1262.65982,0.64,0,106.790961,4.69831666e-05,852
0.10996,0.05498,1269.57827,-1269.60707,0.64,0,107.253971,4.84627309e-05,852
0.1106,0.0553,1276.5392,-1276.59518,0.64,0,107.727634,4.67132022e-05,852
0.11124,0.05562,1283.52442,-1283.54252,1.28,0,108.19922,5.11014134e-05,852
0.11188,0.05594,1290.44823,-1290.50188,0.64,0,109.239913,5.04371084e-05,864
0.11252,0.05626,1297.41936,-1297.44478,0.64,0,109.705956,4.82354451e-05,864
0.11316,0.05658,1304.33273,-1304.37975,0.64,0,110.152199,4.79964704e-05,864
0.1138,0.0569,1311.27842,-1311.30798,0.64,0,110.648502,4.88710544e-05,864
0.11444,0.05722,1318.20568,-1318.24856,0.64,0,111.124398,4.87962976e-05,864
0.11508,0.05754,1325.13582,-1325.15638,1.28,0,111.573973,4.76578958e-05,864
0.11572,0.05786,1332.0691,-1332.11062,0.64,0,112.647366,4.47670418e-05,876
0.11636,0.05818,1339.00651,-1339.02984,0.64,0,113.108575,4.42301713e-05,876
0.117,0.0585,1345.9268,-1345.95991,0.64,0,113.539532,4.79842648e-05,876
0.11764,0.05882,1352.83694,-1352.87151,0.64,0,113.978465,4.69219273e-05,876
0.11828,0.05914,1359.72785,-1359.77392,0.64,0,114.4122,4.67535098e-05,876
0.11892,0.05946,1366.63973,-1366.67829,1.28,0,114.86422,4.80428618e-05,876
0.11956,0.05978,1373.5432,-1373.56209,0.64,0,115.904431,4.58799448e-05,888
0.1202,0.0601,1380.43095,-1380.46334,0.64,0,116.340604,4.6853969e-05,888
0.12084,0.06042,1387.30716,-1387.35759,0.64,0,116.785708,4.58746741e-05,888
0.12148,0.06074,1394.21149,-1394.22578,0.64,0,117.233206,4.36774527e-05,888
0.12212,0.06106,1401.08252,-1401.0964,0.64,0,117.687046,4.68648303e-05,888
0.12276,0.06138,1407.9527,-1407.9672,1.28,0,118.130033,4.39384953e-05,888
0.1234,0.0617,1414.82065,-1414.83989,0.64,0,119.152849,4.09013998e-05,900
0.12404,0.06202,1421.69882,-1421.71408,0.64,0,119.602277,4.53346158e-05,900
0.12468,0.06234,1428.56129,-1428.58295,0.64,0,120.056321,4.18528861e-05,900
0.12532,0.06266,1435.43259,-1435.45484,0.64,0,120.508971,4.43720764e-05,900
0.12596,0.06298,1442.26998,-1442.30259,0.64,0,120.971856,4.41412254e-05,900
0.1266,0.0633,1449.13193,-1449.12349,1.28,0,121.430075,4.19831663e-05,900
0.12724,0.06362,1455.96547,-1455.97173,0.64,0,122.477216,4.36462178e-05,912
0.12788,0.06394,1462.80747,-1462.79747,0.64,0,122.953892,4.38688294e-05,912
0.12852,0.06426,1469.63963,-1469.64261,0.64,0,123.391831,4.60054119e-05,912
0.12916,0.06458,1476.45273,-1476.46832,0.64,0,123.841933,4.287799e-05,912
0.1298,0.0649,1483.27112,-1483.29434,0.64,0,124.275939,4.32282701e-05,912
0.13044,0.06522,1490.08669,-1490.09711,1.28,0,124.73134,4.42585305e-05,912
0.13108,0.06554,1496.88993,-1496.91257,0.64,0,125.795319,4.47169112e-05,924
0.13172,0.06586,1503.70371,-1503.70757,0.64,0,126.249041,4.44031563e-05,924
0.13236,0.06618,1510.49326,-1510.52759,0.64,0,126.682928,4.30663751e-05,924
0.133,0.0665,1517.29809,-1517.32169,0.64,0,127.134317,4.24479571e-05,924
0.13364,0.06682,1524.07997,-1524.12709,0.64,0,127.561804,4.15760624e-05,924
0.13428,0.06714,1530.88126,-1530.92734,1.28,0,128.021749,4.42362749e-05,924
0.13492,0.06746,1537.65841,-1537.7012,0.64,0,129.057077,4.29845297e-05,936
0.13556,0.06778,1544.44716,-1544.47963,0.64,0,129.497215,4.57886403e-05,936
0.1362,0.0681,1551.20594,-1551.25509,0.64,0,129.935962,4.64318635e-05,936
0.13684,0.06842,1557.95618,-1558.0008,0.64,0,130.421461,4.64105223e-05,936
0.13748,0.06874,1564.70423,-1564.75013,0.64,0,130.860141,4.48869558e-05,936
0.13812,0.06906,1571.46104,-1571.5088,1.28,0,131.291671,4.52574288e-05,936
0.13876,0.06938,1578.20697,-1578.25068,0.64,0,132.36205,4.60441726e-05,948
0.1394,0.0697,1584.95238,-1585.00803,0.64,0,132.839053,4.64721871e-05,948
0.14004,0.07002,1591.68809,-1591.74334,0.64,0,133.291281,4.9539629e-05,948
0.14068,0.07034,1598.42386,-1598.50063,0.64,0,133.769361,4.63422347e-05,948
0.14132,0.07066,1605.14415,-1605.20824,0.64,0,134.231156,4.58632091e-05,948
0.14196,0.07098,1611.89462,-1611.92613,1.28,0,134.698572,4.51212963e-05,948
0.1426,0.0713,1618.5752,-1618.6469,0.64,0,135.773827,4.71104311e-05,960
0.14324,0.07162,1625.30298,-1625.35859,0.64,0,136.22844,4.42218613e-05,960
0.14388,0.07194,1632.0097,-1632.0704,0.64,0,136.669857,4.62230013e-05,960
0.14452,0.07226,1638.71853,-1638.75872,0.64,0,137.119535,4.6269661e-05,960
0.14516,0.07258,1645.41548,-1645.46286,0.64,0,137.570706,4.39787837e-05,960
0.1458,0.0729,1652.10802,-1652.16406,1.28,0,138.024525,4.29435441e-05,960
0.14644,0.07322,1658.8004,-1658.83546,0.64,0,139.034061,4.63597653e-05,972
0.14708,0.07354,1665.45699,-1665.50502,0.64,0,139.476127,4.46828955e-05,972
0.14772,0.07386,1672.14164,-1672.1564,0.64,0,139.898064,4.65022717e-05,972
0.14836,0.07418,1678.78384,-1678.81302,0.64,0,140.348625,4.5505245e-05,972
0.149,0.0745,1685.4369,-1685.47811,0.64,0,140.799898,4.36093107e-05,972
0.14964,0.07482,1692.11405,-1692.13609,1.28,0,141.270006,4.47519562e-05,972
0.15028,0.07514,1698.75387,-1698.80484,0.64,0,142.348352,4.4980174e-05,984
0.15092,0.07546,1705.45565,-1705.43297,0.64,0,142.809124,4.36562424e-05,984
0.15156,0.07578,1712.03319,-1712.07507,0.64,0,143.259665,4.59183423e-05,984
0.1522,0.0761,1718.71769,-1718.69561,0.64,0,143.728435,4.40260061e-05,984
0.15284,0.07642,1725.29229,-1725.33881,0.64,0,144.190987,4.5965122e-05,984
0.15348,0.07674,1731.95646,-1731.97261,1.28,0,144.669396,4.50240883e-05,984
0.15412,0.07706,1738.56717,-1738.56856,0.64,0,145.721042,4.45774002e-05,996
0.15476,0.07738,1745.16648,-1745.17033,0.64,0,146.168391,4.60040177e-05,996
0.1554,0.0777,1751.79703,-1751.7846,0.64,0,146.636315,4.61901122e-05,996
0.15604,0.07802,1758.39663,-1758.40265,0.64,0,147.09332,4.59985288e-05,996
0.15668,0.07834,1764.98439,-1764.977,0.64,0,147.552649,4.40521343e-05,996
0.15732,0.07866,1771.57742,-1771.57422,1.28,0,148.027072,4.29468796e-05,996
0.15796,0.07898,1778.14433,-1778.14531,0.64,0,149.080259,4.46959735e-05,1008
0.1586,0.0793,1784.72469,-1784.73877,0.64,0,149.545154,4.38570936e-05,1008
0.15924,0.07962,1791.2848,-1791.27006,0.64,0,150.026205,4.54693332e-05,1008
0.15988,0.07994,1797.87511,-1797.85924,0.64,0,150.506399,4.45210503e-05,1008
0.16052,0.08026,1804.40694,-1804.43785,0.64,0,150.982248,4.48091529e-05,1008
0.16116,0.08058,1811.00456,-1810.9804,1.28,0,151.464395,4.24241335e-05,1008
0.1618,0.0809,1817.53158,-1817.5663,0.64,0,152.526595,4.55606068e-05,1020
0.16244,0.08122,1824.10358,-1824.10694,0.64,0,152.973298,4.15437844e-05,1020
0.16308,0.08154,1830.62803,-1830.67735,0.64,0,153.429891,4.29718238e-05,1020
0.16372,0.08186,1837.17479,-1837.22283,0.64,0,153.87868,4.11932532e-05,1020
0.16436,0.08218,1843.68929,-1843.74049,0.64,0,154.313863,4.15092952e-05,1020
0.165,0.0825,1850.21464,-1850.28272,1.28,0,154.808066,4.40628009e-05,1020
0.16564,0.08282,1856.71981,-1856.78502,0.64,0,155.903869,4.45880961e-05,1032
0.16628,0.08314,1863.22679,-1863.2852,0.64,0,156.346314,4.50130125e-05,1032
0.16692,0.08346,1869.71478,-1869.7826,0.64,0,156.784116,4.89853721e-05,1032
0.16756,0.08378,1876.20933,-1876.27505,0.64,0,157.237731,4.60168854e-05,1032
0.1682,0.0841,1882.7029,-1882.76888,0.64,0,157.672859,4.6936272e-05,1032
0.16884,0.08442,1889.17374,-1889.26009,1.28,0,158.101629,4.94423556e-05,1032
0.16948,0.08474,1895.65695,-1895.71908,0.64,0,159.149087,4.95234358e-05,1044
0.17012,0.08506,1902.09997,-1902.17488,0.64,0,159.597328,4.91855271e-05,1044
0.17076,0.08538,1908.55348,-1908.63506,0.64,0,160.037618,4.87790843e-05,1044
0.1714,0.0857,1914.99627,-1915.05477,0.64,0,160.50495,4.73951861e-05,1044
0.17204,0.08602,1921.44203,-1921.5107,0.64,0,160.942196,4.98235401e-05,1044
0.17268,0.08634,1927.88051,-1927.94607,1.28,0,161.40396,4.72175218e-05,1044
0.17332,0.08666,1934.29729,-1934.38164,0.64,0,162.452725,5.01414529e-05,1056
0.17396,0.08698,1940.73573,-1940.7892,0.64,0,162.900681,4.73817265e-05,1056
0.1746,0.0873,1947.15338,-1947.21766,0.64,0,163.350218,4.97899024e-05,1056
0.17524,0.08762,1953.57326,-1953.61889,0.64,0,163.796711,4.81364581e-05,1056
0.17588,0.08794,1959.98113,-1960.03413,0.64,0,164.237513,4.74797515e-05,1056
0.17652,0.08826,1966.38642,-1966.44197,1.28,0,164.681278,4.92124245e-05,1056
0.17716,0.08858,1972.77997,-1972.82623,0.64,0,165.732202,4.58994321e-05,1068
0.1778,0.0889,1979.16492,-1979.20156,0.64,0,166.1868,4.70429303e-05,1068
0.17844,0.08922,1985.53092,-1985.58281,0.64,0,166.646446,4.68729539e-05,1068
0.17908,0.08954,1991.90963,-1991.93357,0.64,0,167.133167,4.78223342e-05,1068
0.17972,0.08986,1998.26376,-1998.33655,0.64,0,167.589633,4.63592647e-05,1068
0.18036,0.09018,2004.64973,-2004.66452,1.28,0,168.103764,4.61555116e-05,1068
0.181,0.0905,2010.99623,-2011.0406,0.64,0,169.197701,4.44520968e-05,1080
0.18164,0.09082,2017.38009,-2017.39691,0.64,0,169.658823,4.54331552e-05,1080
